cell,x,y,area µm²,ATG7,P2Rx7(Park7),GalMac3,CD31,CD44,Trem2,TMEM119,CD74,AQP4,S100B,CD3e,SMA,CD8,CD14,Neurofilament,GFAP,HLA-A,P2Ry12,CD68,H2A.x,PSD-95,Synaptophysin,CD40,CollagenIV,DAPI_1,CD11c,IBA1,PCNA,CD45,ApoE,MAP2,Claudin5,CD4,CD11b,Vimentin,A-Beta,iNOS,CD34,NeuN,CD163,HLA-DR,UMAP_1,UMAP_2,TSNE_1,TSNE_2
78,6954,14033,66.66,80.662,228.095,51.117,5.69,276.939,54.208,252.282,97.91,50.776,186.783,34.847,2.122,183.004,214.066,144.316,119.083,53.213,82.4,67.086,12.95,7.616,1.0,164.608,8.95,36.005,108.189,346.766,119.37,287.161,21.388,1.0,5.679,312.654,183.228,22.127,2.175,104.381,19.968,2.208,20.468,76.793,13.934242,48.536644,-11.089702,14.229931
79,2016,10211,213.62,175.394,285.961,101.234,85.423,20.162,46.607,373.837,213.378,17.206,25.474,118.952,3.245,184.015,140.699,211.759,6.225,25.366,266.343,65.985,27.289,123.394,187.711,138.579,12.924,11.771,175.718,369.744,216.311,287.161,56.167,105.095,10.358,133.346,207.091,4.018,4.526,122.315,7.323,16.704,9.197,75.741,13.6061325,-74.99134,13.465621,4.1198263
80,18956,5868,285.11,511.265,297.97,83.415,79.56,13.775,68.324,497.436,274.204,88.977,34.374,117.926,2.122,155.703,168.84,194.899,10.405,41.61,184.943,187.142,69.114,114.573,399.445,297.23,16.899,173.334,261.469,646.575,252.026,443.063,82.551,126.846,13.868,260.356,283.02,7.036,3.351,106.491,3.529,15.496,8.172,124.164,-0.81742096,-41.252403,6.2258053,-17.295366
82,3447,3651,300.03,319.647,296.879,84.528,60.799,2.277,93.299,546.466,198.944,13.733,21.024,75.874,2.122,112.225,111.553,81.089,1.0,35.808,144.771,105.636,39.239,82.596,205.035,320.779,15.574,97.938,167.143,302.998,127.533,284.084,60.964,145.49,15.037,179.24,132.248,4.018,4.526,76.954,1.0,80.727,6.123,72.583,4.323906,-27.694809,6.881166,-9.26804
83,13287,9330,75.19,372.395,440.997,488.806,187.433,67.43,65.066,8.15,93.786,76.243,433.752,122.029,3.245,311.418,456.279,1.0,199.546,421.021,184.943,78.1,101.378,72.672,2.925,230.299,224.914,279.697,161.783,258.136,340.803,231.775,54.968,1.0,292.278,246.481,255.902,317.903,4.526,180.335,175.509,37.239,161.865,152.587,-36.391216,-19.088037,-13.7302475,-12.846944
84,9909,12597,221.86,207.69,206.259,34.411,10.38,202.844,44.435,125.62,314.412,31.097,189.008,100.49,2.122,212.327,273.363,190.684,81.463,47.411,207.143,114.448,55.969,44.003,12.549,133.622,11.599,185.451,143.561,363.179,296.924,357.932,64.562,5.661,5.679,212.327,337.254,22.127,2.175,121.26,14.91,7.04,21.492,210.485,-2.8026733,45.71427,-9.738027,2.673366
85,1939,19709,170.55,81.738,144.026,1.0,3.345,243.724,49.864,60.245,115.437,4.473,93.335,55.36,1.0,5.045,41.201,38.937,62.654,21.885,91.914,119.955,12.95,3.205,1.0,122.467,8.95,45.43,72.817,261.418,58.144,290.238,2.199,1.0,10.358,163.231,353.524,7.036,1.0,7.329,3.529,2.208,3.049,73.635,18.94229,56.073162,-10.011527,11.59676
86,16244,16504,150.09,265.821,154.944,66.709,112.391,1.0,19.46,212.445,49.455,43.831,49.949,71.771,2.122,117.28,104.518,199.114,3.09,13.763,79.229,16.42,27.289,163.089,332.075,137.34,16.899,23.888,169.286,176.071,127.533,229.724,57.366,100.434,6.849,81.048,172.381,7.036,2.175,6.275,3.529,20.328,10.222,57.845,46.766747,16.008247,6.1177163,14.144005
87,11610,16363,147.96,234.602,139.659,38.866,93.63,2.277,36.834,404.482,340.186,25.309,32.149,71.771,2.122,198.171,339.695,266.557,12.495,92.662,193.4,71.492,26.094,164.192,563.058,256.328,22.199,10.425,192.868,355.519,236.719,493.32,50.17,86.451,15.037,235.808,506.466,5.527,2.175,35.812,1.0,11.872,4.074,205.221,40.12497,3.0789223,12.912883,9.68522
88,10113,6491,366.98,248.597,319.807,90.097,61.972,12.497,59.637,254.325,247.399,40.358,207.92,95.361,2.122,196.149,135.674,135.886,15.63,39.289,179.657,135.375,210.121,91.417,154.988,341.85,18.224,186.798,142.489,446.337,160.187,188.697,42.975,38.288,16.207,140.817,125.739,7.036,2.175,131.809,6.058,20.328,17.394,82.057,-5.156788,-30.252296,2.6773288,-11.842589
89,4082,272,211.91,346.559,1.0,52.231,10.38,251.389,120.446,58.202,105.127,342.489,163.421,70.745,3.245,21.223,685.426,1.0,1.0,150.676,173.314,340.241,17.73,16.437,1.0,387.71,44.723,258.155,118.908,788.82,73.45,174.338,12.993,1.0,27.905,824.962,606.257,332.994,11.578,121.26,1.0,13.08,866.8,70.477,-59.679512,-22.047733,-22.418802,-13.451282
91,13746,20000,277.44,204.46,21.744,67.823,95.975,1.0,16.202,167.5,268.019,14.891,49.949,35.873,1.0,111.214,79.392,131.671,13.54,20.725,76.057,39.55,35.654,212.709,420.618,38.184,20.874,60.24,174.646,215.462,173.453,243.057,40.576,111.309,6.849,60.769,197.329,2.509,45.661,11.549,2.265,10.664,3.049,67.319,41.648094,18.20775,5.141641,13.061189
92,936,14468,198.98,68.82,163.679,26.615,47.901,1.0,35.748,160.35,195.851,10.261,7.675,39.975,2.122,56.612,129.644,43.152,1.0,25.366,72.886,68.187,52.384,87.007,131.89,133.622,11.599,173.334,97.47,405.852,146.921,172.286,39.377,126.846,6.849,144.019,143.094,1.0,2.175,9.439,6.058,7.04,5.098,43.107,22.377987,25.701376,-0.5865614,8.707964
93,12504,10132,281.13,230.296,225.911,48.89,5.69,25.272,6.429,340.129,323.69,92.45,94.448,96.387,1.0,120.314,111.553,47.367,33.394,19.564,177.543,138.679,51.189,73.775,283.954,55.536,15.574,95.245,175.718,313.94,216.311,304.598,176.095,175.009,1.0,232.606,287.358,4.018,131.458,78.008,2.265,54.151,8.172,185.22,8.955866,-69.64731,9.892942,5.6623044
94,11673,16891,83.43,264.745,52.315,43.321,80.732,2.277,31.404,157.285,250.492,22.994,47.724,58.437,3.245,101.102,192.961,346.646,29.214,18.404,144.771,110.042,22.51,90.315,347.474,121.227,24.849,34.659,176.79,322.693,232.637,338.445,59.765,77.129,25.566,247.548,296.036,5.527,4.526,14.714,16.175,9.456,36.862,126.27,40.67936,6.5942554,8.495651,10.844543
95,11915,12870,172.97,191.542,189.882,34.411,15.07,30.382,55.293,446.362,284.514,21.837,38.824,118.952,2.122,188.06,192.961,300.278,18.765,41.61,210.314,155.201,96.598,84.801,145.364,149.734,14.249,248.73,121.052,436.49,288.761,340.496,29.783,16.537,4.509,307.317,599.749,4.018,2.175,111.766,8.587,9.456,19.443,126.27,4.866085,-65.991196,11.955221,-0.73369855
97,12282,11011,152.93,266.898,141.843,18.819,4.518,34.215,2.086,287.012,154.613,19.521,27.699,108.695,1.0,52.568,54.267,119.025,29.214,9.122,166.971,241.112,41.629,84.801,243.532,31.986,11.599,66.972,124.267,310.657,136.717,253.314,15.391,133.061,1.0,119.471,247.225,11.563,2.175,29.483,1.0,9.456,8.172,163.114,38.663147,18.881525,2.4912567,13.610147
98,6765,2580,31.41,23.607,1.0,3.227,27.968,17.607,195.371,371.794,704.115,20.679,7.675,255.366,3.245,2.011,190.951,38.937,85.643,71.777,133.143,428.356,116.913,2.103,16.399,317.061,12.924,497.807,117.836,394.91,131.615,141.516,33.381,46.056,31.415,251.817,179.974,37.218,22.155,36.867,11.116,9.456,6.123,161.008,-3.147892,4.9114037,-1.8305622,-1.4166113
99,9153,13166,117.26,140.946,219.361,19.933,10.38,239.891,28.147,195.08,269.05,113.286,240.182,115.875,2.122,147.614,163.815,60.013,145.207,48.571,232.514,104.535,34.459,28.566,4.85,93.959,8.95,185.451,168.215,362.084,184.677,327.162,20.188,1.0,6.849,243.279,454.401,20.618,2.175,84.338,30.085,4.624,8.172,155.745,-0.58509636,44.541473,-8.851956,2.9917896
100,14424,13633,114.13,278.739,93.803,125.736,46.729,9.942,67.238,168.521,312.35,66.983,53.286,60.489,2.122,271.984,140.699,203.329,19.81,60.174,45.4,99.028,45.214,132.215,210.809,98.917,109.645,260.848,169.286,247.194,280.598,236.903,63.363,36.734,25.566,93.856,198.414,28.163,2.175,146.578,45.259,15.496,45.058,137.849,32.269005,12.986269,9.5557575,5.8947496
101,23346,20639,353.9,317.494,161.495,57.799,27.968,1.0,3.172,320.721,341.217,38.043,39.937,46.129,1.0,27.289,225.122,645.924,5.18,9.122,54.914,99.028,52.384,150.96,366.723,75.367,19.549,42.737,255.038,352.237,249.985,455.371,59.765,232.495,1.0,244.346,253.733,1.0,1.0,3.11,2.265,36.031,16.369,166.272,47.457726,1.3219833,12.648919,12.460834
102,17973,1108,106.03,82.815,1.0,68.936,19.761,322.928,434.262,297.227,481.427,414.26,107.797,83.053,4.367,51.557,490.45,9.43,435.711,52.052,90.857,216.881,81.063,66.056,20.249,121.227,7.625,305.278,156.424,179.354,293.863,174.338,21.388,4.107,20.886,237.942,54.15,52.308,17.454,140.248,1.0,11.872,27.64,99.953,36.23638,67.8143,-15.4878435,20.859964
103,1615,20210,136.16,41.907,86.161,1.0,3.345,347.201,70.496,59.224,345.341,1.0,75.536,49.206,1.0,20.212,167.835,34.722,43.844,19.564,101.429,99.028,26.094,2.103,1.0,85.283,6.3,204.301,57.81,261.418,149.983,244.083,27.384,1.0,9.189,248.615,222.277,14.582,2.175,11.549,3.529,2.208,3.049,115.743,16.533092,61.050957,-10.723425,8.968532
104,15656,17526,409.62,257.209,46.856,142.441,135.842,7.387,21.632,163.414,208.223,56.564,76.648,61.514,2.122,135.481,211.051,68.443,13.54,92.662,68.657,148.592,32.069,112.368,299.353,170.805,118.919,150.446,182.149,421.171,375.497,330.239,117.33,101.988,73.527,185.644,263.495,91.544,44.486,17.879,69.286,20.328,44.034,76.793,31.361885,8.07645,5.3056755,8.0782175
105,15007,21260,280.99,285.198,8.643,13.251,11.553,2.277,9.687,156.264,188.635,29.94,49.949,45.104,1.0,29.312,105.523,17.861,54.294,3.321,54.914,248.822,27.289,149.858,355.173,49.339,19.549,45.43,139.274,263.607,206.106,191.774,24.986,21.198,1.0,117.337,192.99,1.0,11.578,1.0,3.529,74.687,49.157,117.848,37.41416,20.731728,3.176893,12.588467
106,10132,17476,169.7,253.98,158.22,21.047,53.764,1.0,41.177,201.209,445.344,44.988,21.024,62.54,2.122,208.282,117.584,220.19,6.225,18.404,100.371,143.085,69.114,179.629,410.994,164.608,16.899,184.105,156.424,464.939,267.332,317.931,17.79,133.061,11.528,216.596,274.342,2.509,4.526,23.153,2.265,22.744,8.172,146.271,32.97142,8.608768,6.042063,8.007695
107,18436,1792,76.32,35.448,1.0,33.298,17.415,69.985,147.592,261.475,435.034,204.736,61.073,49.206,2.122,19.2,166.83,30.506,78.328,21.885,143.714,97.926,71.504,29.669,91.468,169.566,4.975,322.78,69.601,400.381,105.084,123.054,21.388,30.519,13.868,154.692,72.59,25.145,13.928,138.138,1.0,3.416,9.197,108.374,-0.42383575,3.597416,-0.20303157,-1.5029316
108,10236,8079,112.57,330.412,379.856,91.211,91.285,7.387,47.692,407.546,172.139,19.521,42.161,122.029,2.122,201.204,134.669,342.43,1.0,52.052,175.429,139.781,32.069,135.523,276.254,279.877,23.524,11.771,202.515,209.991,122.431,336.393,56.167,159.473,19.717,258.221,148.518,5.527,2.175,107.546,4.794,22.744,7.148,107.321,11.858845,-42.228333,10.238027,-12.617516
109,1416,2337,231.81,398.232,355.836,71.164,67.835,17.607,108.501,563.831,174.201,24.152,86.66,97.413,4.367,92.002,86.428,76.873,4.135,32.328,135.257,121.056,84.648,107.957,208.884,325.737,15.574,259.501,191.796,308.469,202.025,322.034,75.355,193.653,25.566,239.01,151.772,2.509,6.876,68.514,4.794,29.992,15.345,91.531,0.9129505,-30.312683,5.6653624,-9.904427
112,19900,8819,140.42,357.324,280.502,87.87,77.215,22.717,101.986,692.537,325.752,79.716,59.961,116.9,3.245,229.516,152.76,165.392,26.079,47.411,240.971,96.825,134.837,161.987,478.364,95.199,10.275,255.462,170.358,481.352,374.477,378.446,48.971,145.49,13.868,176.038,139.84,11.563,20.98,136.029,2.265,16.704,9.197,139.955,15.763748,-57.96321,19.166428,0.349003
113,16037,14532,292.08,323.953,207.351,111.258,101.838,32.937,41.177,203.252,220.594,80.874,113.36,64.591,2.122,104.136,114.568,241.266,59.519,40.449,67.6,92.419,34.459,102.444,322.451,119.988,57.972,159.871,206.803,433.207,206.106,331.265,56.167,161.026,11.528,184.577,305.798,13.073,22.155,10.494,4.794,19.12,4.074,87.32,38.861626,5.7869415,8.704458,10.369504
114,8964,17952,116.83,170.012,49.039,4.341,33.831,3.555,36.834,184.865,285.545,47.304,29.924,64.591,2.122,90.991,130.649,119.025,16.675,28.847,96.143,401.922,85.843,62.748,297.428,147.256,14.249,228.535,144.633,453.997,316.313,324.085,3.399,19.644,15.037,225.135,304.713,2.509,3.351,4.165,6.058,10.664,5.098,127.322,27.160156,15.085371,3.74203,7.610948
115,7076,14079,132.75,114.033,236.83,44.435,17.415,176.017,35.748,174.65,305.133,46.146,117.81,65.617,2.122,275.017,199.996,161.177,53.249,72.937,104.6,352.357,28.484,47.311,1.0,186.918,8.95,122.173,130.698,493.388,346.925,356.907,16.591,2.554,8.019,355.346,371.964,37.218,1.0,132.864,9.852,3.416,8.172,136.797,-3.7876015,51.466034,-11.179449,2.4796727
116,22714,17921,85.7,329.335,249.931,80.074,90.113,7.387,16.202,357.494,128.839,110.971,73.311,53.309,2.122,93.013,124.619,768.165,17.72,14.923,65.486,31.84,30.874,240.275,626.578,101.396,11.599,17.156,208.946,187.013,121.411,353.83,50.17,241.816,6.849,61.837,284.104,4.018,2.175,14.714,1.0,13.08,2.025,102.058,50.068447,2.9463844,12.713734,13.503651
118,9263,18655,111.43,347.636,426.803,142.441,61.972,1.0,11.859,165.457,69.043,212.839,166.758,35.873,2.122,196.149,117.584,182.253,5.18,20.725,65.486,19.724,32.069,234.762,784.416,25.789,18.224,21.195,136.058,168.412,155.085,274.853,22.587,193.653,9.189,63.971,172.381,11.563,2.175,7.329,16.175,14.288,2.025,88.373,49.730705,11.033422,8.758388,15.508596
119,6454,8849,38.23,191.542,136.384,261.609,208.539,7.387,65.066,19.387,78.322,38.043,72.198,145.619,6.612,299.284,79.392,1.0,19.81,566.056,79.229,46.159,22.51,15.334,1.0,542.641,480.626,87.167,225.025,99.478,188.759,72.797,88.547,1.0,340.239,217.663,107.3,212.269,4.526,122.315,428.42,31.2,13.295,69.425,-28.85318,-17.30412,-11.827419,-11.860591
120,1415,3063,162.45,469.281,313.256,71.164,69.007,118.529,68.324,402.439,65.95,73.928,25.474,98.438,3.245,72.79,106.528,17.861,74.149,36.969,118.343,43.956,29.679,90.315,195.41,307.145,15.574,23.888,240.031,299.715,102.022,466.653,60.964,154.812,20.886,214.462,152.857,234.905,133.808,51.636,12.381,57.775,102.437,87.32,13.431629,-29.017242,11.746524,-8.039344
121,8385,12040,146.39,182.93,183.331,61.14,25.623,63.597,39.005,308.463,159.768,117.917,95.56,115.875,2.122,211.316,192.961,140.101,81.463,63.655,244.143,168.418,27.289,88.109,68.37,154.692,14.249,26.581,174.646,248.288,286.72,245.109,501.1,8.768,6.849,283.837,369.795,7.036,204.326,150.797,28.82,5.832,7.148,106.269,28.086224,-26.99348,17.426327,-6.0160813
122,20409,10346,117.11,485.429,313.256,168.057,63.144,54.655,98.728,547.488,472.149,330.913,353.654,122.029,3.245,236.594,642.209,17.861,193.276,83.38,228.286,89.115,44.019,103.546,187.711,138.579,16.899,84.474,153.208,617.032,339.782,350.753,88.547,52.271,15.037,246.481,185.397,41.745,6.876,155.017,4.794,8.248,87.068,132.586,-2.3246841,-37.729553,0.74299264,-16.410664
123,5189,6049,214.76,315.341,329.633,124.622,92.458,137.692,59.637,386.095,213.378,85.504,157.859,134.337,2.122,194.127,118.589,22.076,89.823,92.662,206.086,88.013,64.334,103.546,158.838,449.682,59.297,246.038,140.345,273.455,237.74,219.467,47.772,33.627,73.527,211.26,174.55,52.308,4.526,123.37,85.725,16.704,14.32,72.583,-4.879917,-28.539532,2.4131618,-11.266254
124,16890,3129,135.73,369.166,137.475,83.415,101.838,22.717,71.582,503.564,196.882,99.395,59.961,126.131,3.245,108.18,177.885,93.734,42.799,31.167,192.343,42.854,27.289,138.831,524.561,388.949,15.574,5.039,195.012,297.527,143.86,278.956,74.156,165.687,18.547,198.452,117.062,5.527,6.876,120.205,1.0,21.536,7.148,87.32,9.240013,-25.787605,11.5040655,-9.860299
125,14263,15375,268.91,237.832,110.18,84.528,70.18,1.0,27.061,93.954,382.455,95.922,161.196,65.617,2.122,103.124,202.006,224.405,30.259,36.969,78.171,67.086,27.289,98.033,312.827,181.96,12.924,153.139,192.868,449.62,188.759,232.801,52.569,77.129,6.849,124.808,252.648,2.509,2.175,16.824,2.265,14.288,16.369,141.007,33.06602,12.037447,4.351569,9.047007
126,19668,11835,102.48,414.379,275.043,201.468,181.57,18.885,73.753,289.055,105.127,156.117,294.693,130.234,3.245,223.449,127.634,135.886,64.744,141.394,252.6,192.649,65.529,147.652,410.994,137.34,174.566,34.659,255.038,215.462,152.023,275.879,90.946,89.558,160.091,71.442,147.433,90.035,5.701,132.864,105.958,17.912,12.271,107.321,23.035019,-59.171303,20.524933,5.534846
127,5111,14665,401.37,119.416,260.849,104.575,87.768,4.832,33.576,257.39,350.495,93.607,104.46,66.643,1.0,140.536,170.85,68.443,106.543,150.676,110.943,202.562,21.315,24.156,41.422,232.778,166.617,205.647,106.045,317.222,204.065,220.493,22.587,13.429,136.696,294.51,292.782,73.435,2.175,11.549,135.043,7.04,8.172,189.431,-22.817692,-10.919016,-10.749415,-9.150777
128,11734,5353,84.42,682.43,433.354,279.428,111.218,136.414,44.435,108.255,157.706,107.498,341.416,111.772,2.122,125.369,179.895,194.899,105.498,64.815,105.657,86.912,39.239,72.672,210.809,318.3,99.045,176.027,260.397,470.41,196.922,288.187,106.537,38.288,80.546,142.952,72.59,109.653,3.351,126.534,47.789,22.744,96.289,352.597,8.499075,-28.278057,0.20528288,-10.7200985
129,12397,12931,89.54,343.33,450.823,115.712,54.937,15.052,37.92,512.758,275.235,58.879,202.357,128.183,2.122,281.084,201.001,207.544,88.778,60.174,210.314,70.39,65.529,157.576,387.896,143.537,16.899,75.05,192.868,413.512,323.456,325.111,58.565,192.1,4.509,266.76,402.336,20.618,2.175,125.479,6.058,14.288,8.172,126.27,12.048847,-63.43267,16.102215,0.78719527
130,11279,14476,72.91,174.318,183.331,13.251,33.831,76.372,17.288,152.178,162.861,47.304,49.949,39.975,1.0,111.214,101.503,123.241,35.484,21.885,43.286,45.057,24.9,93.623,414.844,121.227,11.599,134.29,69.601,160.752,174.473,141.516,17.79,81.79,9.189,92.788,110.554,16.091,2.175,6.275,8.587,7.04,2.025,122.059,44.26563,18.647154,4.913138,14.043502
131,8282,19521,414.73,136.64,130.925,25.502,47.901,31.66,23.803,99.061,254.616,27.625,31.037,50.232,1.0,167.837,153.765,178.038,38.619,48.571,59.143,65.985,39.239,133.318,470.665,49.339,19.549,93.899,134.986,272.36,440.805,277.93,47.772,103.541,5.679,188.846,159.365,13.073,37.434,12.604,21.233,51.735,6.123,182.062,36.624725,10.517567,6.5215616,10.1161175
132,4034,4742,55.86,292.734,278.318,87.87,56.109,12.497,73.753,713.988,255.647,55.407,19.912,94.336,4.367,159.748,347.735,13.646,10.405,79.899,165.914,84.709,18.925,103.546,97.243,376.555,19.549,84.474,157.496,562.322,142.84,497.423,468.719,88.005,19.717,509.038,603.003,62.872,439.385,104.381,1.0,9.456,112.683,127.322,26.455719,-25.761002,18.033789,-8.912699
133,12380,6282,256.4,353.018,241.197,90.097,74.87,4.832,65.066,452.491,264.926,21.837,111.135,93.31,2.122,151.659,101.503,283.418,1.0,41.61,121.514,113.346,35.654,81.493,212.734,346.808,18.224,19.849,173.574,351.142,306.108,284.084,42.975,105.095,16.207,245.413,137.671,2.509,2.175,98.052,25.027,57.775,45.058,83.11,4.602585,-38.90374,7.7345924,-13.606425
134,21707,20717,327.89,229.22,123.282,29.957,35.004,13.775,5.343,237.982,236.059,33.413,26.587,43.052,1.0,29.312,115.573,350.861,40.709,6.801,52.8,161.809,84.648,164.192,382.121,67.931,16.899,106.016,204.659,320.505,179.575,305.623,33.381,325.714,1.0,152.558,194.075,1.0,11.578,3.11,1.0,13.08,31.738,90.478,45.63537,6.133272,10.457579,12.469776
135,5608,7936,236.93,232.449,247.748,75.619,81.905,20.162,48.778,405.503,193.789,51.934,53.286,128.183,2.122,252.772,257.283,355.076,3.09,54.373,212.429,92.419,82.258,136.626,205.035,424.893,18.224,145.061,167.143,332.541,406.11,287.161,53.768,123.739,20.886,308.385,238.547,2.509,5.701,131.809,4.794,16.704,38.911,78.899,-2.3077526,-45.547745,6.7541986,-14.785542
136,17082,4359,41.5,403.614,105.813,92.324,90.113,8.665,87.87,585.282,325.752,55.407,19.912,78.951,3.245,92.002,158.79,123.241,1.0,27.686,155.343,52.767,58.359,90.315,287.803,334.413,11.599,337.59,163.927,213.274,111.206,213.313,51.37,143.936,26.735,168.567,50.896,52.308,11.578,119.15,2.265,13.08,57.354,106.269,2.1266174,-23.12774,4.832441,-7.4839196
137,2810,20286,123.37,47.29,164.77,1.0,4.518,199.012,71.582,104.169,331.938,13.733,95.56,66.643,1.0,29.312,176.88,97.949,23.99,46.251,90.857,288.474,29.679,4.308,1.0,139.819,7.625,240.652,131.77,317.222,146.921,391.779,42.975,1.0,8.019,289.173,381.726,2.509,1.0,26.318,8.587,2.208,2.025,161.008,2.9149208,66.48164,-15.089331,6.6032133
138,8767,10745,130.05,511.265,347.102,400.823,494.637,320.373,72.667,28.58,169.046,68.14,128.934,116.9,2.122,336.696,599.998,17.861,107.588,552.132,245.2,220.185,27.289,148.755,68.37,517.852,191.79,115.441,378.305,798.668,557.134,773.328,96.942,36.734,321.522,424.721,396.912,394.866,3.351,223.586,329.785,15.496,141.372,387.336,55.335327,-49.85693,-13.144,-18.428486
139,15293,7278,125.93,135.564,1.0,75.619,73.697,15.052,9.687,1.0,19.557,5.63,77.761,71.771,15.592,10.1,428.138,1.0,10.405,277.146,85.571,62.68,8.17,5.411,1.0,307.145,44.723,19.849,55.666,394.91,58.144,22.539,22.587,1.0,141.375,152.558,92.114,136.816,1.0,47.416,108.487,4.624,263.302,48.371,-47.447563,-24.120506,-19.154951,-10.178689
140,18907,13266,224.99,333.641,303.43,105.689,93.63,32.937,54.208,376.902,281.421,108.656,100.01,124.08,3.245,268.95,247.232,182.253,25.035,42.77,247.314,105.636,35.654,185.142,391.746,85.283,12.924,23.888,197.156,320.505,178.555,342.547,70.558,170.348,10.358,166.433,225.531,5.527,58.589,148.687,1.0,15.496,37.886,149.429,20.360945,-62.858055,17.742762,4.036624
141,1306,4913,217.74,306.728,195.341,104.575,39.694,78.927,84.612,462.706,280.39,85.504,59.961,113.823,5.49,115.258,210.046,38.937,46.979,83.38,133.143,251.025,29.679,50.619,62.595,338.132,15.574,282.389,277.547,241.723,207.127,534.347,519.089,42.949,20.886,330.798,452.231,56.835,387.672,109.656,2.265,8.248,53.255,219.959,27.362154,-22.837173,18.126232,-7.576174
