cell,x,y,area µm²,SMA,NeuN,HLA-A,CD4,CD44,S100B,GalMac3,P2Ry12,CD11b,Claudin5,CD34,iNOS,ApoE,CD11c,CD40,PCNA,CollagenIV,CD8,Neurofilament,CD3e,DAPI_1,CD68,ATG7,Vimentin,AQP4,CD14,CD45,TMEM119,CD31,GFAP,P2Rx7(Park7),HLA-DR,Synaptophysin,A-Beta,PSD-95,H2A.x,CD163,MAP2,Trem2,CD74,IBA1,UMAP_1,UMAP_2,TSNE_1,TSNE_2
7293,8289,13974,202.53,6.349,115.956,48.424,246.44,2.043,2.212,15.419,260.861,213.639,45.515,3.21,15.099,26.473,187.929,279.528,147.614,13.606,49.951,30.895,65.647,159.473,121.926,312.688,26.681,67.059,279.509,245.177,303.303,154.307,21.45,60.347,424.945,105.677,122.878,173.827,36.318,63.308,54.838,106.427,248.752,438.963,11.047123,70.23958,6.479038,-23.578684
7294,17557,10432,253.56,11.699,64.073,91.724,230.212,41.669,73.743,94.721,206.26,207.62,47.585,543.598,383.681,53.054,246.153,186.0,305.351,25.161,204.796,15.948,166.658,207.636,189.47,443.985,119.134,34.609,97.873,447.814,422.422,121.241,48.036,247.041,177.294,116.856,138.862,141.859,50.445,51.885,344.967,162.723,558.442,544.296,-60.705544,-11.696636,-12.67928,14.318133
7295,12493,881,61.97,7.687,2.017,133.994,435.083,217.902,441.093,53.525,10.1,261.783,73.466,66.2,32.219,75.205,254.325,59.583,522.745,121.804,88.912,78.229,102.011,363.002,151.34,151.706,49.794,191.065,219.973,425.524,166.165,112.223,130.86,339.77,230.812,1.0,152.848,75.925,58.518,5.154,1.0,136.111,455.545,509.925,-17.408297,-59.57335,11.7324505,20.73741
7296,5514,14317,177.95,7.687,15.242,101.003,209.928,16.642,1.0,118.408,210.305,146.437,131.439,61.78,22.148,39.764,136.856,252.806,56.612,123.905,19.981,3.491,48.475,33.627,31.504,125.447,112.713,177.158,170.527,134.74,241.24,127.253,131.882,44.274,48.222,75.188,139.861,149.851,16.136,71.615,9.973,109.498,73.927,334.739,40.70582,7.1413727,2.731145,-28.139492
7297,19843,4738,62.68,15.711,30.502,160.799,393.501,272.127,387.749,244.056,275.017,491.473,108.664,31.942,364.547,77.42,461.684,304.194,471.177,533.59,217.783,68.264,288.882,574.299,308.217,229.343,142.247,288.415,206.855,577.502,332.332,143.285,259.697,312.569,556.117,6.081,261.739,205.795,67.6,24.885,1.0,353.107,188.812,332.522,0.12002945,-65.634155,-3.2042403,25.69535
7298,6282,7976,123.65,1.0,24.398,1.0,169.359,2.043,2.212,23.658,42.456,184.551,1.0,1.0,5.028,26.473,254.325,106.861,158.737,26.211,25.975,143.002,148.476,13.429,77.26,319.538,1.0,41.563,182.636,241.125,235.234,5.008,24.518,56.637,273.836,302.834,1.0,7.993,21.182,42.538,347.958,1.0,69.931,196.143,-25.86993,13.692797,8.779561,-6.4258018
7299,19147,8469,76.32,11.699,12.19,78.322,140.961,38.541,171.945,62.794,190.082,234.702,69.325,7.631,220.538,36.441,181.801,127.417,204.238,18.858,116.884,95.668,183.83,182.778,57.65,224.776,29.249,25.338,83.745,248.217,209.208,99.197,70.531,298.969,88.098,110.758,180.82,113.887,24.209,16.577,75.775,160.676,210.79,291.497,-67.07831,-17.90261,-8.6285925,17.682537
7300,16782,5144,133.46,15.711,35.589,132.963,234.269,54.183,169.521,125.618,227.494,458.373,65.184,10.946,285.997,67.452,397.331,228.139,179.971,25.161,255.745,118.09,196.962,100.434,225.421,265.878,16.409,61.265,169.518,409.313,261.261,143.285,70.531,343.479,178.343,228.646,196.804,222.778,46.409,18.654,180.461,176.03,197.803,179.512,-60.446747,-25.770794,-5.093606,17.869833
7301,10032,3802,542.22,6.349,37.623,93.786,177.473,28.113,117.388,120.468,140.536,239.717,37.233,7.631,173.207,69.667,306.42,138.722,761.372,36.716,268.732,232.688,210.093,41.395,144.804,399.458,11.272,79.807,114.018,400.195,504.504,107.213,105.297,363.261,115.381,260.151,94.906,186.814,56.5,15.538,455.635,101.309,254.746,365.785,-43.747124,-16.916409,-1.2296696,8.865392
7302,4366,8920,129.05,6.349,130.199,44.3,167.331,5.171,1.0,64.854,123.347,179.536,39.304,4.315,144.002,48.624,255.347,158.25,251.761,29.363,174.826,103.142,126.254,147.044,76.17,294.421,29.249,26.497,157.409,335.351,418.418,151.301,24.518,120.929,179.393,180.881,76.924,110.89,42.373,39.423,111.668,83.909,149.851,450.051,-10.520264,14.141441,0.6191437,-6.1457
7305,11093,8482,49.18,3.675,12.19,30.898,170.374,53.14,20.398,29.837,126.381,182.545,17.564,1.0,131.917,71.882,207.337,205.528,127.392,20.959,144.856,10.965,143.426,27.412,56.561,279.578,4.852,14.907,126.127,220.861,195.194,42.082,48.036,51.692,70.258,298.769,37.963,122.878,28.245,20.731,120.641,64.461,167.833,320.325,-16.20597,30.290684,4.7160673,-11.867445
7307,3596,5340,234.37,2.337,11.173,104.096,175.445,143.863,175.583,114.289,87.957,177.53,70.361,49.624,113.79,79.635,244.11,122.278,292.206,104.997,143.857,170.406,161.608,75.575,176.397,340.089,111.429,182.952,335.009,277.599,361.361,45.088,234.134,151.839,337.848,17.26,38.962,56.944,19.164,149.5,30.91,51.155,145.855,458.921,-15.945759,-32.245865,8.299845,10.103951
7308,18560,2657,203.96,15.711,11.173,104.096,270.781,243.972,284.697,90.601,167.837,331.994,81.748,15.366,279.955,32.011,312.549,187.028,227.494,25.161,243.757,200.302,268.679,232.495,177.486,229.343,21.545,125.006,158.418,440.722,294.294,105.209,98.139,507.918,90.196,5.065,245.755,205.795,80.718,18.654,3.991,257.915,324.676,289.28,-6.6340675,-71.221664,0.05798348,21.578827
7309,16636,1277,46.62,10.361,4.052,74.198,145.018,233.544,289.546,57.644,45.49,136.407,71.396,10.946,65.452,19.828,262.497,47.25,141.548,16.757,79.921,93.177,95.95,408.058,78.349,156.273,15.125,114.575,81.727,311.034,154.153,94.187,116.545,563.556,228.713,1.0,193.807,109.891,37.327,5.154,6.982,236.42,115.885,141.814,-25.44055,-60.507347,16.56835,18.774773
7311,4262,6871,240.2,2.337,13.208,28.836,184.573,68.782,25.248,49.405,89.98,193.578,11.352,3.21,86.6,71.882,265.561,95.556,203.227,31.464,120.88,312.409,145.446,61.593,94.69,349.223,8.704,214.244,288.591,265.441,271.271,54.106,131.882,81.365,189.887,189.011,22.978,48.952,23.2,64.346,114.659,27.613,240.76,270.431,-22.029709,-11.781517,9.699053,4.88019
7314,9986,1933,46.76,7.687,2.017,62.858,142.99,143.863,241.051,17.478,17.178,283.849,34.127,19.787,57.395,47.517,165.457,49.306,187.049,23.06,119.881,120.581,97.971,338.143,199.275,217.926,9.988,274.508,109.982,330.285,130.129,40.078,60.306,502.973,82.851,1.0,83.917,41.959,96.864,9.308,1.0,129.969,136.864,97.463,-28.257591,-58.45961,16.16593,17.43562
7315,6385,14803,96.36,6.349,15.242,45.331,198.772,2.043,1.0,17.478,164.804,188.563,48.621,2.105,10.064,20.936,123.577,199.361,76.835,15.707,15.985,20.93,61.607,175.009,64.186,160.84,16.409,76.331,90.809,148.925,96.095,87.173,58.261,5.946,55.567,119.904,114.886,152.848,81.727,6.192,87.74,108.474,102.898,308.129,42.181786,4.6006546,4.413546,-27.5731
7317,7494,10598,114.41,15.711,20.329,73.167,148.061,24.984,16.761,108.109,170.87,149.446,33.092,3.21,167.164,27.581,176.693,206.556,208.282,19.909,161.839,43.352,119.183,28.966,144.804,224.776,25.397,67.059,142.273,137.78,146.145,100.199,47.013,143.184,70.258,238.809,98.902,147.853,26.227,16.577,39.883,110.522,129.871,183.947,-7.637478,37.036423,3.1605365,-15.310554
7318,16762,1349,24.87,9.024,2.017,101.003,195.729,255.443,228.927,29.837,67.735,429.286,41.374,18.681,109.762,16.506,450.448,219.917,128.403,14.656,123.877,145.494,115.143,269.782,517.386,122.022,11.272,49.675,144.291,446.801,198.197,68.134,75.644,446.099,102.789,1.0,99.901,76.924,29.255,5.154,1.0,155.558,218.782,283.736,-20.254152,-64.09752,9.187488,23.359735
7319,5547,1649,202.68,3.675,3.035,62.858,130.819,223.116,239.839,37.046,18.189,146.437,12.388,16.471,66.459,76.313,493.35,49.306,186.037,26.211,75.925,140.511,107.062,185.885,258.104,261.311,11.272,342.885,158.418,359.667,134.133,22.042,165.625,279.187,249.701,14.212,53.947,25.975,32.282,10.346,72.784,98.239,84.916,282.627,-21.615692,-41.46005,12.002146,12.178782
7320,6235,4444,253.84,5.012,14.225,64.92,178.487,115.708,129.512,60.734,119.303,174.521,21.705,31.942,125.875,66.345,354.429,125.361,286.14,31.464,175.825,265.075,188.881,117.524,189.47,435.993,4.852,159.774,107.964,351.562,230.229,54.106,227.999,230.968,219.269,111.774,94.906,93.907,29.255,23.846,192.425,71.626,142.858,448.942,-23.062614,-30.734238,9.866227,10.0799055
7321,19733,5668,127.06,17.048,10.156,107.189,189.644,126.136,153.76,95.751,230.527,480.44,79.678,6.525,247.729,30.904,295.184,231.222,194.127,22.009,155.845,265.075,192.921,32.073,87.064,208.792,49.794,82.125,91.818,452.88,181.18,100.199,124.725,396.644,119.579,5.065,282.718,167.833,28.245,18.654,1.0,246.656,302.698,392.395,-8.307106,-70.41384,-0.26944032,20.457212
7323,11603,8857,101.91,3.675,13.208,61.827,195.729,62.525,146.485,82.362,133.459,370.108,34.127,50.729,164.143,53.054,273.733,216.833,214.349,49.322,152.848,1.0,172.719,25.858,228.689,215.642,27.965,9.113,195.755,283.678,338.338,63.124,179.941,130.821,124.826,164.621,56.944,107.893,26.227,39.423,66.802,66.508,128.872,508.816,-4.54121,22.407022,-3.5476618,-9.7125435
7324,13750,12625,86.27,3.675,23.381,43.269,212.971,8.3,10.699,42.196,109.191,184.551,25.846,1.0,152.058,59.7,275.776,189.083,246.705,20.959,137.863,15.948,81.809,75.575,209.08,537.606,4.852,2.159,163.464,232.006,167.166,82.162,6.113,55.401,369.329,136.165,45.955,98.902,26.227,160.923,210.371,67.532,330.67,260.452,-34.11093,10.144474,-2.5716786,-5.8506513
7326,6908,12804,162.17,9.024,62.039,77.291,152.118,29.156,2.212,106.049,145.592,115.343,60.008,8.736,204.425,26.473,169.543,176.75,169.859,92.391,184.816,20.93,49.485,46.056,40.219,164.265,36.954,71.695,133.191,135.754,270.27,115.229,52.126,26.964,83.9,132.1,127.873,136.864,26.227,18.654,39.883,141.228,198.802,312.564,-1.1208572,34.793655,0.5222278,-15.523935
7327,5304,4470,108.02,5.012,11.173,57.703,160.231,137.606,112.539,65.884,115.258,179.536,24.81,15.366,117.819,48.624,316.635,118.167,338.719,29.363,151.849,272.549,174.739,139.275,75.081,338.947,75.476,158.615,165.482,328.259,310.31,30.058,190.166,186.458,261.244,29.456,78.922,66.934,30.264,15.538,66.802,78.791,139.861,470.009,-20.144058,-33.778515,10.172084,9.52872
7328,20465,3874,163.16,18.386,11.173,128.839,277.88,131.35,153.76,155.485,148.626,421.262,101.418,10.946,325.272,49.732,392.224,250.75,296.251,29.363,257.743,394.621,244.437,336.589,397.55,364.065,36.954,173.681,132.182,600.805,314.314,146.291,193.233,415.189,125.875,24.374,288.712,253.747,57.509,19.692,6.982,328.541,357.643,441.181,-2.0980377,-73.12293,0.32179657,23.91413
7330,5646,8278,285.11,1.0,52.883,5.124,166.317,1.0,4.637,30.867,57.623,170.509,1.0,6.525,28.191,32.011,280.883,109.944,177.948,28.312,57.943,324.865,127.264,74.022,109.942,280.72,2.284,3.318,187.682,261.388,288.288,41.08,16.338,26.964,179.393,243.89,1.999,19.981,29.255,61.231,48.856,2.024,94.906,268.213,-23.8234,13.728724,7.056923,-5.369942
7331,7590,10971,134.17,14.373,9.138,77.291,222.098,38.541,21.61,84.422,143.57,234.702,29.987,14.261,172.2,75.205,209.38,197.306,193.115,24.11,151.849,18.439,145.446,165.687,294.055,125.447,20.261,35.768,322.9,182.36,268.268,56.11,71.554,71.474,151.06,107.709,88.912,138.862,37.327,113.154,48.856,91.074,278.722,517.686,7.8582153,24.434729,-4.85035,-16.225824
7334,17738,2181,129.48,11.699,6.087,116.467,155.16,129.264,307.732,73.093,48.523,298.895,72.431,30.837,126.882,40.871,294.163,107.889,250.75,15.707,145.855,147.985,112.112,600.711,139.357,161.982,16.409,105.304,158.418,575.476,232.231,113.225,82.801,369.443,216.121,6.081,192.808,111.889,100.9,7.231,1.0,236.42,369.631,450.051,-18.957806,-65.66011,11.025914,22.633043
7335,663,2346,70.64,2.337,7.104,3.062,96.336,1.0,1.0,1.0,8.078,145.434,21.705,10.946,1.0,7.645,200.187,16.417,92.002,19.909,2.998,5.983,110.092,38.288,268.998,167.69,4.852,1.0,22.191,125.622,315.315,23.044,2.023,2.236,53.468,22.342,28.972,2.998,11.091,5.154,147.56,11.236,102.898,147.357,-21.585752,30.46896,10.0092535,-9.254804
7336,20142,15399,109.44,1.0,2.017,35.022,358.003,56.268,214.379,6.149,162.781,476.428,11.352,2.105,25.169,8.753,177.715,339.139,118.291,54.574,7.993,1.0,51.506,381.645,345.257,125.447,22.829,94.874,94.845,359.667,54.053,9.016,38.833,57.874,73.407,29.456,12.988,144.856,15.127,5.154,123.632,56.273,41.959,394.613,13.128349,86.097336,15.668874,-26.806099
7337,16234,2231,68.22,11.699,6.087,76.26,150.089,144.906,159.822,51.465,94.024,257.771,64.149,17.576,132.924,15.398,243.089,81.167,187.049,17.808,119.881,257.601,139.385,36.734,105.585,239.618,26.681,63.582,63.564,389.05,316.316,92.183,78.711,566.028,75.505,13.195,176.824,119.881,17.145,9.308,9.973,160.676,173.827,352.479,-20.88942,-55.30136,11.810693,16.788816
7338,10306,9301,32.97,3.675,30.502,86.57,292.079,63.568,107.689,62.794,150.648,463.389,14.458,37.468,117.819,59.7,329.914,250.75,335.685,24.11,138.862,10.965,158.577,300.855,361.599,163.123,9.988,27.655,354.182,332.311,171.17,28.054,42.923,10.891,290.626,16.244,38.962,85.915,79.709,73.692,12.964,37.848,265.735,682.892,8.922127,24.4081,-6.7060914,-18.29934
7339,16075,13507,55.86,106.651,19.312,275.235,434.069,45.84,288.334,194.621,194.127,265.795,181.131,25.312,11.071,119.507,63.31,369.972,137.503,200.59,5.995,1.0,56.556,56.932,20.61,212.217,379.798,84.443,363.264,137.78,23.022,88.175,162.558,235.913,145.813,2.016,23.977,146.854,23.2,695.731,1.0,33.754,196.804,240.494,60.90857,19.42457,-14.82328,-19.616125
7340,6345,1108,61.83,3.675,2.017,43.269,155.16,138.649,163.459,11.299,6.056,118.352,29.987,8.736,1.0,59.7,132.77,20.528,132.447,22.009,29.971,220.232,75.748,293.087,279.892,197.375,8.704,225.833,177.591,272.533,285.285,22.042,109.387,280.423,76.555,5.065,63.937,17.983,36.318,4.115,3.991,31.707,114.886,334.739,-29.851692,-51.598434,15.908572,16.006834
7342,8412,5764,296.91,2.337,37.623,38.115,205.871,5.171,13.124,44.256,104.136,194.581,8.247,3.21,106.741,44.194,341.15,154.139,414.554,31.464,177.823,212.758,167.668,188.992,215.616,467.961,4.852,6.795,125.118,371.826,365.365,67.132,43.946,234.677,244.454,215.434,22.978,63.937,81.727,22.808,210.371,22.495,269.731,505.489,-33.707024,-9.805328,0.79214424,4.2318377
7343,9245,13375,236.36,5.012,14.225,28.836,183.558,1.0,2.212,14.389,156.715,213.639,24.81,7.631,4.021,16.506,116.426,189.083,66.724,12.555,4.996,8.474,65.647,120.631,196.007,268.161,8.704,65.9,77.691,130.688,108.107,83.164,21.45,7.182,99.641,143.279,55.945,120.88,26.227,20.731,69.793,58.32,86.914,270.431,45.592163,5.2309933,6.3085456,-27.368254
7344,1769,4880,163.87,13.036,50.848,92.755,169.359,93.809,32.522,120.468,174.915,220.66,64.149,14.261,175.221,63.022,298.248,171.611,251.761,57.726,216.784,270.057,181.81,21.198,114.3,316.113,61.351,225.833,197.773,265.441,440.44,140.279,120.635,195.113,174.146,217.467,148.852,174.826,66.591,32.154,210.371,141.228,171.829,291.497,-23.864323,-5.5436134,3.4027207,4.607786
7345,10783,9708,142.27,6.349,12.19,52.548,171.388,141.778,19.186,66.913,175.926,154.461,37.233,4.315,169.178,102.894,150.135,235.333,136.492,20.959,145.855,5.983,108.072,75.575,158.966,169.974,30.533,51.993,126.127,146.899,163.162,72.142,122.68,66.528,40.876,242.874,81.919,143.857,37.327,19.692,24.928,103.357,107.893,319.216,-0.9266205,36.424995,1.5343142,-17.82005
7346,17492,2689,164.02,15.711,11.173,119.56,183.558,196.003,476.252,153.425,136.492,210.63,75.537,26.417,241.686,60.807,366.687,149.0,250.75,22.009,245.755,157.95,253.528,105.095,72.902,328.672,66.487,96.032,100.9,417.419,257.257,113.225,209.594,725.522,92.295,5.065,218.782,162.838,59.527,15.538,1.0,299.881,212.788,254.908,-9.772869,-69.7364,1.2334236,19.814943
7347,1157,9027,233.66,7.687,13.208,136.056,198.772,9.342,1.0,121.498,159.748,173.518,184.236,30.837,163.136,281.207,305.399,188.056,232.55,114.451,151.849,95.668,153.527,100.434,148.072,247.61,83.18,54.311,527.745,321.166,521.521,187.373,66.441,43.037,618.029,128.035,123.877,144.856,21.182,148.462,111.668,182.171,136.864,456.704,-4.3741245,-7.3790283,-4.287317,-1.5045804
7348,7425,11438,70.92,9.024,6.087,83.477,211.956,133.435,1.0,68.973,177.948,146.437,42.409,2.105,185.291,60.807,156.264,231.222,143.57,23.06,186.814,98.16,164.638,21.198,107.763,173.399,22.829,42.722,249.236,165.136,169.168,88.175,70.531,69.001,285.379,199.174,116.884,131.869,22.191,37.346,6.982,112.569,287.713,525.447,8.374084,27.966873,-3.800277,-16.781351
7349,9358,11989,169.99,7.687,14.225,96.879,223.113,31.241,60.407,108.109,172.893,130.389,39.304,21.997,208.454,50.839,226.745,239.444,283.106,23.06,187.813,23.421,133.325,207.636,132.82,417.726,15.125,63.582,120.073,169.189,174.173,85.169,99.162,148.13,98.591,130.067,106.894,155.845,57.509,100.692,12.964,144.299,191.809,383.525,-5.161091,27.04273,-0.39452863,-10.620542
7350,13605,7610,101.05,10.361,15.242,69.043,162.26,11.428,54.345,98.84,208.282,207.62,54.832,6.525,234.637,74.098,228.788,225.056,219.405,25.161,209.791,48.334,165.648,210.743,53.292,369.774,9.988,19.543,100.9,282.665,386.386,157.313,25.54,308.86,88.098,203.239,132.868,176.824,80.718,14.5,87.74,119.734,182.818,258.234,-55.509014,-4.743408,-7.4903674,9.932694
7351,3379,12658,95.08,9.024,12.19,251.523,317.435,86.509,11.911,291.431,127.392,152.455,49.656,19.787,175.221,6.538,154.221,195.25,586.446,35.666,70.93,1.0,131.304,263.568,145.893,200.8,360.537,34.609,980.827,229.98,19.018,75.148,15.315,23.255,67.11,1.0,71.929,68.932,33.291,336.423,1.0,97.215,135.865,534.317,61.50607,26.244888,-18.117693,-17.248465
7357,13744,2827,144.4,10.361,23.381,78.322,145.018,80.253,137.999,72.063,112.225,185.554,51.726,13.156,161.122,60.807,283.948,125.361,371.075,24.11,214.786,115.599,219.184,201.421,67.455,336.664,30.533,119.211,162.455,328.259,324.324,94.187,177.896,303.915,60.814,88.4,167.833,152.848,38.336,15.538,153.542,179.1,261.739,298.15,-47.99719,-16.846525,2.0130808,12.001477
7358,7512,1978,105.18,5.012,2.017,57.703,158.203,129.264,121.025,12.329,24.256,148.443,25.846,8.736,43.296,26.473,151.156,53.417,251.761,18.858,62.938,182.863,103.021,41.395,158.966,165.407,18.977,118.052,114.018,353.588,338.338,13.024,88.937,294.024,183.59,1.0,52.948,13.987,17.145,7.231,3.991,53.202,304.696,385.743,-26.788527,-47.05021,13.712636,14.664611
7359,15959,14194,79.02,1.0,8.121,3.062,199.786,67.739,33.734,1.0,133.459,335.003,2.035,9.841,2.007,10.968,116.426,184.972,168.848,8.353,1.0,1.0,54.536,83.344,361.599,285.287,98.589,4.477,46.409,216.808,168.167,3.004,11.225,70.238,87.048,4.049,1.999,95.905,22.191,2.038,93.722,13.283,87.913,346.936,10.664375,85.48641,14.411667,-26.060225
7360,3437,3582,210.07,3.675,11.173,82.446,180.516,163.676,161.034,257.444,128.403,204.611,18.599,6.525,128.896,99.571,400.396,141.806,217.383,41.968,158.842,232.688,195.951,32.073,328.916,325.247,129.406,262.919,240.155,291.784,245.244,53.104,156.423,159.257,875.125,29.456,77.923,88.912,20.173,171.308,66.802,82.885,271.729,284.845,-4.356235,-13.818779,-5.0587826,-0.13909936
7361,12903,11156,167.57,9.024,12.19,91.724,203.843,17.685,84.654,111.199,184.015,327.982,38.268,8.736,228.595,68.56,273.733,238.417,214.349,20.959,167.833,28.404,144.436,335.036,127.373,272.728,15.125,78.648,150.345,267.468,390.39,94.187,63.374,75.183,273.836,86.367,103.897,158.842,42.373,40.462,51.847,124.851,272.728,353.588,-6.854904,20.384407,-3.1132882,-8.240386
7363,4701,14824,75.9,7.687,19.312,49.455,250.496,7.257,1.0,29.837,168.848,120.358,48.621,1.0,11.071,10.968,53.095,212.722,54.59,13.606,10.99,8.474,62.617,14.983,133.909,117.455,26.681,63.582,114.018,90.16,177.176,105.209,49.058,13.364,79.703,114.823,132.868,151.849,18.155,254.385,15.955,93.121,108.892,246.038,40.842056,5.2447796,3.2784536,-28.452442
7364,6291,10092,125.93,5.012,20.329,50.486,228.184,18.728,9.487,75.153,175.926,184.551,29.987,9.841,161.122,37.549,220.617,202.444,280.073,32.514,164.836,165.424,141.405,164.134,121.926,244.185,21.545,58.947,137.227,240.112,329.329,78.154,17.36,114.748,120.628,168.686,79.921,126.874,47.418,15.538,15.955,73.673,181.819,414.57,-10.185108,18.76804,1.8020903,-7.7710166
7365,11993,14805,125.64,7.687,4.052,69.043,298.164,8.3,20.398,175.053,196.149,281.843,60.008,2.105,21.141,48.624,146.049,227.111,140.536,17.808,9.991,43.352,69.688,303.963,112.121,582.133,101.157,27.655,140.255,262.402,115.114,102.203,4.068,120.929,726.114,118.888,129.871,185.815,47.418,95.5,488.536,96.192,167.833,252.69,12.820133,74.01414,15.353917,-20.66894
7366,5924,12363,125.93,10.361,8.121,92.755,159.217,378.493,33.734,80.302,166.826,150.449,45.515,4.315,218.524,86.28,164.436,189.083,166.826,17.808,183.817,1.0,58.576,193.653,126.284,88.912,58.783,116.893,240.155,148.925,68.067,67.132,146.198,3.473,92.295,90.432,135.865,141.859,40.355,82.0,3.991,146.346,210.79,407.918,16.909058,31.936863,-3.1565254,-20.54285
7367,20152,1056,42.35,14.373,3.035,121.622,197.757,125.093,401.085,85.452,100.091,450.349,72.431,24.207,111.776,22.043,417.761,166.472,149.637,12.555,87.913,125.564,160.598,240.263,499.955,69.503,16.409,77.49,124.109,568.383,168.167,81.16,213.684,409.007,996.852,2.016,213.787,130.87,19.164,6.192,1.0,172.959,287.713,468.9,-8.871151,-54.079857,7.1207085,21.501534
7368,7251,8896,97.93,1.0,16.26,129.87,150.089,10.385,1.0,306.879,166.826,391.172,103.488,75.041,140.981,59.7,214.488,249.722,395.342,299.334,176.824,1.0,152.517,238.709,119.747,336.664,450.422,3.318,106.955,326.232,51.05,59.116,5.09,17.073,33.53,50.798,22.978,82.918,44.391,14.5,42.874,37.848,36.964,141.814,-57.10529,51.069874,-25.173058,-10.666702
7370,13562,3795,114.84,9.024,29.485,69.043,165.303,12.471,121.025,114.289,147.614,214.642,51.726,33.048,213.489,53.054,296.206,192.167,288.162,41.968,268.732,182.863,252.518,18.09,62.008,298.987,13.841,29.973,144.291,327.245,403.403,175.349,50.081,322.46,68.16,241.858,145.855,223.777,37.327,15.538,736.79,129.969,158.842,278.192,-47.889038,-22.540516,-1.6593512,11.592686
7371,3657,10339,96.22,7.687,16.26,76.26,197.757,8.3,3.425,126.647,122.336,150.449,56.903,4.315,155.08,55.269,378.945,173.667,169.859,77.685,140.86,222.723,149.486,38.288,175.308,231.626,38.238,48.516,314.827,211.742,377.377,161.321,86.892,86.311,221.368,153.442,111.889,111.889,20.173,93.423,30.91,92.097,166.834,483.314,-6.220354,8.630756,-0.06549847,-4.6329827
7372,18314,6989,103.75,15.711,13.208,99.972,253.539,33.327,114.964,116.348,208.282,264.792,75.537,13.156,250.75,64.13,312.549,203.472,333.663,69.281,204.796,105.633,218.174,184.331,197.096,495.362,56.215,67.059,122.091,443.762,357.357,130.259,54.171,446.099,368.279,155.474,203.797,159.841,29.255,15.538,72.784,122.804,415.585,509.925,-45.533974,-13.469498,-11.101682,11.145357
7373,9598,2453,67.65,941.157,9.138,212.347,422.913,26.027,13.124,120.468,58.635,415.244,60.008,119.244,176.228,86.28,217.552,120.222,299.284,368.666,182.818,1.0,244.437,14.983,168.771,35.251,342.56,3.318,336.018,95.226,63.062,82.162,5.09,18.309,49.271,1.0,147.853,44.956,19.164,887.846,1.0,106.427,68.932,170.642,63.4522,21.56115,-15.733462,-18.849825
7375,8138,6853,103.33,1.0,104.766,7.186,175.445,2.043,4.637,60.734,111.214,201.602,3.07,2.105,99.692,26.473,336.043,104.806,268.95,31.464,130.87,210.267,178.78,106.649,41.309,364.065,1.0,4.477,94.845,260.375,254.254,99.197,13.27,73.947,90.196,208.32,4.996,38.962,29.255,26.962,165.506,9.189,129.871,250.473,-25.686195,10.674814,7.8672814,-5.3490453
7376,5006,4034,107.17,3.675,20.329,21.619,163.274,125.093,168.308,60.734,98.069,196.587,12.388,25.312,58.402,43.086,272.712,61.639,294.229,88.189,87.913,245.145,170.699,117.524,298.412,229.343,21.545,216.561,181.627,274.56,270.27,17.032,154.378,130.821,109.085,6.081,12.988,76.924,47.418,13.462,27.919,28.636,212.788,530.991,-21.939407,-34.185356,10.263345,9.197204
7377,15883,15424,155.92,2.337,1.0,21.619,232.241,170.976,116.176,1.0,127.392,308.925,9.282,2.105,2.007,33.119,88.847,187.028,63.69,9.404,1.999,5.983,56.556,103.541,142.625,247.61,22.829,74.013,196.764,223.901,165.164,16.03,48.036,145.657,38.777,3.033,10.99,95.905,19.164,52.923,129.614,19.424,90.91,247.147,10.333294,86.20415,14.033536,-26.312626
7378,4443,2438,240.62,3.675,5.069,59.765,107.492,143.863,131.937,131.797,43.468,139.416,20.669,15.366,78.543,64.13,260.454,51.361,246.705,24.11,93.907,212.758,157.567,92.666,444.395,298.987,101.157,194.542,315.836,215.795,217.216,45.088,119.612,187.694,326.305,20.309,67.933,44.956,13.109,100.692,54.838,116.663,441.559,283.736,-14.50275,-32.412643,6.667914,9.710141
7379,19890,1543,103.61,14.373,10.156,91.724,141.976,216.859,194.981,101.93,60.657,227.681,75.537,7.631,117.819,9.86,254.325,92.472,212.327,13.606,95.905,352.269,136.355,91.112,113.21,135.722,25.397,144.708,66.591,443.762,164.163,112.223,254.584,477.009,170.998,15.228,209.791,120.88,17.145,7.231,1.0,232.326,297.703,287.062,-17.954288,-62.314278,11.685951,17.090473
7380,3519,13714,90.68,9.024,5.069,91.724,200.8,420.205,11.911,9.239,175.926,136.407,36.198,1.0,13.085,53.054,50.031,213.75,60.657,10.454,1.999,3.491,61.607,241.816,128.462,32.968,94.737,196.86,289.6,134.74,68.067,36.07,225.954,1.0,134.27,1.0,118.882,118.882,40.355,165.077,1.0,136.111,163.837,659.608,23.445969,28.098736,-3.2711153,-22.443953
7382,11368,9354,104.89,6.349,12.19,141.211,169.359,50.011,171.945,220.368,128.403,514.542,205.976,68.41,189.32,70.775,170.564,245.611,393.32,262.568,173.827,1.0,175.749,299.302,161.145,235.051,455.558,11.43,137.227,361.694,41.04,79.156,202.436,23.255,46.123,6.081,101.899,112.888,54.482,14.5,1.0,77.767,59.941,120.747,-57.50573,51.204605,-25.045961,-10.452642
