cell,x,y,area µm²,CD4,CD34,H2A.x,E5,HLA-DR,E9,ApoE,HLA-A,S100B,Gal3,CD45,PSD-95,CD74,CD8,E3,CD40,E7,PCNA,Vimentin,CD44,ATG7,E6,E1,IBA1,GFAP,SMA,a-Beta,CollagenIV,CD14,Synaptophysin,CD31,TMEM119,Neurofilament,AQP4,CD68,E2,CD11c,DAPI_1,Olig2,CD163,E4,Claudin-5,P2Rx7,CD3e,E8,E10,CD11b,NeuN,MAP2,UMAP_1,UMAP_2,TSNE_1,TSNE_2
80,25629,5498,167.85,378.646,3.393,267.161,90.02,278.043,164.823,66.585,207.395,370.954,38.937,361.453,60.263,336.337,156.279,70.14,338.5,79.392,107.629,72.641,420.711,69.643,68.826,53.903,489.996,70.67,3.794,50.889,13.726,578.247,49.51,23.756,222.255,22.922,358.758,180.534,45.089,101.748,157.389,47.465,522.745,85.315,6.357,4.949,82.659,79.466,65.256,102.695,6.364,1.0,24.079813,-7.144802,-14.168942,-2.737128
82,10303,12647,101.05,336.35,88.338,21.29,109.802,462.348,213.006,98.206,311.203,294.97,241.266,489.804,89.894,178.6,158.451,57.441,490.682,141.704,275.337,152.243,21.767,295.184,72.275,16.994,403.634,54.138,2.397,31.42,227.525,450.443,381.499,164.845,477.034,21.356,74.037,145.288,27.884,240.675,77.846,39.334,253.783,43.157,118.845,281.352,101.748,98.603,94.353,132.605,37.205,40.273,-7.0705357,-5.5244446,3.3268814,-14.3671465
83,541,15220,238.49,303.117,26.125,102.452,111.45,224.043,164.823,43.162,181.748,278.777,42.73,310.112,66.612,556.0,172.567,60.263,311.5,143.714,556.92,38.147,38.162,156.672,84.921,41.6,447.982,52.957,3.794,55.756,53.177,343.94,248.097,30.583,357.466,115.306,192.877,193.751,45.089,154.774,315.126,82.314,233.561,72.54,18.409,147.099,105.99,90.948,106.477,127.819,35.864,42.727,-5.0024147,9.165272,-1.8417635,-3.0239682
84,3694,6328,144.12,205.432,56.035,26.065,111.45,152.435,180.884,44.333,58.4,347.287,60.434,381.775,209.478,159.905,255.093,82.839,307.818,149.744,295.006,14.267,15.209,461.888,106.763,60.054,370.957,81.298,6.589,70.358,30.27,190.576,593.73,61.304,606.658,27.619,91.368,124.361,69.822,260.825,61.668,61.405,46.501,80.205,10.374,283.984,111.293,134.966,161.034,134.998,81.456,172.818,1.6135826,49.18377,13.127396,6.20695
86,1367,10851,324.05,288.011,8.178,30.839,164.203,319.13,238.704,30.279,109.693,288.742,135.043,340.061,153.39,178.6,217.088,157.623,372.864,226.127,284.654,20.9,32.697,392.02,136.652,92.042,221.574,130.894,9.383,101.995,32.815,193.771,408.786,55.615,221.138,176.373,256.011,221.287,110.686,306.427,133.121,49.788,268.95,138.969,14.391,265.557,138.866,184.724,129.512,160.122,19.773,59.909,-7.452362,40.70033,15.431442,1.9958488
87,14990,16419,188.46,256.792,6.982,135.871,85.074,182.957,174.46,59.558,99.923,287.496,136.308,375.358,214.769,206.642,202.972,65.907,337.273,99.493,259.808,32.841,89.533,334.409,95.267,35.448,412.971,80.117,5.192,55.756,53.177,324.77,460.328,48.788,258.013,118.437,263.439,122.158,55.843,220.525,87.283,60.243,64.701,58.487,10.374,327.419,115.535,81.379,93.141,161.319,14.409,25.545,10.34016,15.801548,17.76143,3.0256767
88,20128,12314,438.75,325.272,33.303,20.097,98.262,181.783,177.672,53.702,168.314,363.48,156.541,502.639,173.497,210.147,232.29,92.716,446.5,137.684,280.513,92.542,27.232,357.698,81.472,58.824,421.14,94.287,5.192,80.093,163.894,177.795,305.703,82.923,376.463,93.384,211.446,232.301,55.843,196.134,184.352,128.779,15.156,80.205,81.349,468.253,111.293,115.828,104.052,156.533,57.319,50.091,-16.188725,-7.238903,7.6010537,-14.966056
89,12936,7810,94.37,239.672,1.0,96.484,88.371,146.565,216.219,12.712,55.957,326.111,17.439,264.12,78.253,246.368,177.997,80.017,263.636,119.594,143.862,31.514,137.625,159.124,89.519,34.218,354.618,43.511,3.794,37.504,14.999,202.291,564.927,14.654,164.148,21.356,76.513,150.795,70.898,40.239,114.247,24.233,48.523,58.487,2.339,1.0,69.933,108.172,79.805,70.392,7.705,25.545,25.386154,9.836729,-10.448194,3.6835713
90,207,13659,166.29,280.962,8.178,20.097,132.881,148.913,190.521,24.423,88.932,273.794,60.434,379.636,132.225,337.505,195.371,84.25,325.0,216.076,395.424,10.287,17.395,285.378,89.519,55.133,328.943,57.681,5.192,71.575,30.27,281.103,448.2,37.41,323.943,340.785,246.108,240.011,47.24,229.01,185.7,50.95,88.969,89.147,9.035,274.771,122.959,138.793,122.238,166.104,17.091,36.591,-6.258566,36.61091,14.3991585,2.6634622
92,12429,18894,190.45,124.868,12.964,21.29,78.48,69.087,145.55,27.937,38.859,15.948,35.143,213.849,215.827,80.453,4.258,48.975,36.591,119.594,132.475,4.98,5.372,242.476,103.314,39.139,286.929,30.521,3.794,27.77,22.634,126.674,389.079,32.859,226.725,118.437,164.405,67.086,61.22,171.742,46.838,4.485,69.757,72.54,3.678,220.806,59.328,90.948,71.318,78.766,114.98,56.227,50.237503,-26.237213,-30.408012,10.061447
94,8793,15110,274.74,226.581,3.393,6.968,73.535,233.435,107.003,46.675,73.055,272.549,27.556,335.783,157.623,501.084,197.542,48.975,286.955,79.392,295.006,3.653,13.023,286.604,102.165,30.527,402.467,42.33,3.794,36.287,32.815,249.152,548.252,44.237,422.279,65.199,1.0,156.302,55.843,225.828,145.255,33.526,131.436,41.88,6.357,228.704,93.264,79.466,95.566,131.408,70.729,82.0,-2.1879864,25.903519,4.6224294,2.9545918
96,24714,18630,132.32,217.517,5.786,39.194,109.802,74.957,180.884,30.279,53.515,15.948,6.058,361.453,58.146,81.621,10.773,72.962,93.045,143.714,170.778,2.327,1.0,268.217,96.417,52.672,430.477,45.872,3.794,66.708,23.907,81.942,428.493,72.682,354.114,157.583,3.476,45.057,44.014,303.245,68.409,38.172,30.323,92.98,10.374,502.474,66.752,129.224,101.627,109.873,131.071,74.636,-41.2346,7.2053757,-36.7832,7.7964787
97,1790,358,217.88,207.447,21.339,16.516,243.332,93.739,155.186,52.531,115.8,15.948,30.085,366.801,111.059,365.547,103.072,118.114,104.091,155.775,443.045,38.147,2.093,499.887,117.109,131.411,362.787,110.819,7.986,93.477,45.541,212.941,234.454,99.99,459.154,87.121,15.855,100.129,77.35,255.522,400.061,10.293,35.379,101.922,33.139,107.613,76.296,159.845,104.052,90.731,49.274,234.182,-34.847946,-5.9852905,-3.5606039,17.497082
98,6632,20021,210.78,196.369,119.444,89.323,91.668,40.913,164.823,125.143,137.782,15.948,129.985,210.64,134.341,76.947,20.546,70.14,86.909,129.644,157.32,103.155,23.953,182.413,88.369,48.982,288.096,57.681,3.794,43.588,232.615,257.673,319.346,87.474,222.255,163.846,86.416,59.376,69.822,247.038,49.534,20.748,10.1,98.09,117.505,198.431,65.691,113.914,88.291,108.677,27.819,58.682,62.089203,-15.464743,-26.071936,1.8594743
100,26040,14596,236.93,420.943,65.606,48.742,109.802,137.174,184.096,104.062,245.254,253.864,140.101,438.464,103.651,447.337,129.133,106.826,369.182,117.584,280.513,91.215,11.93,323.377,105.613,30.527,437.479,57.681,3.794,54.54,147.35,311.989,245.065,76.096,432.336,143.491,12.141,225.692,46.165,278.854,277.377,46.303,224.461,85.315,98.757,311.625,111.293,117.741,134.362,149.354,19.773,57.455,-11.277136,0.45594978,0.89636093,-7.477131
101,22738,6631,111.86,287.004,6.982,28.452,119.693,101.957,286.887,24.423,73.055,334.83,79.403,332.574,215.827,163.411,214.916,106.826,337.273,155.775,168.708,12.94,16.302,535.434,90.669,58.824,260.086,71.851,7.986,75.225,25.18,112.828,361.792,68.131,437.923,96.516,107.461,186.041,75.199,182.347,50.883,52.112,69.757,98.09,7.696,410.34,105.99,136.879,112.539,131.408,27.819,124.955,-22.017056,59.200974,22.018656,-5.6114316
103,21628,19414,181.5,273.912,190.032,70.226,170.797,172.391,302.949,41.991,104.808,27.158,71.815,303.695,22.165,193.789,21.632,161.856,111.455,224.117,191.483,46.108,3.186,152.995,124.007,125.26,452.651,108.457,9.383,132.415,121.898,226.787,173.816,84.06,287.067,185.768,1.0,139.781,102.083,179.166,153.344,14.94,50.546,140.247,70.635,51.016,98.567,228.741,106.477,142.176,13.068,28.0,55.3955,-7.80027,-29.686731,-0.30603158
104,6627,13166,217.03,188.312,373.083,1.0,263.114,90.217,277.251,40.819,274.565,326.111,377.838,264.12,64.496,123.684,432.09,267.682,379.0,280.398,601.435,473.303,41.441,215.509,241.266,249.52,299.766,269.053,381.039,295.468,156.259,435.533,28.287,249.043,16.644,30.751,3.476,167.316,287.043,93.264,270.636,84.637,76.835,222.006,302.307,207.644,168.561,289.983,134.362,213.96,31.842,1.0,-9.042706,-39.37758,-2.63821,-20.496866
105,23948,8429,120.95,259.814,96.713,14.129,119.693,157.13,164.823,218.836,351.505,311.163,253.911,601.042,149.157,238.189,249.664,98.36,491.909,159.795,419.234,201.331,39.255,596.723,110.212,74.818,419.973,97.83,7.986,95.911,330.606,210.811,223.842,184.188,385.403,62.067,154.502,144.186,68.747,278.854,52.231,69.536,18.189,113.419,282.22,457.723,130.382,144.534,90.716,188.836,21.114,67.273,-14.499704,-17.54,4.379936,-17.566278
107,2425,11414,263.37,332.322,14.16,15.323,127.936,155.957,309.373,26.766,86.489,342.304,79.403,345.409,112.118,387.747,200.8,108.237,352.0,169.845,352.979,3.653,20.674,292.733,119.409,69.897,379.126,100.191,5.192,72.792,35.361,237.437,361.792,52.202,411.104,109.042,169.357,224.591,70.898,257.643,290.858,45.142,19.2,87.87,7.696,227.387,113.414,167.5,144.061,144.569,69.388,45.182,-13.310799,21.957253,5.4303045,-3.442995
108,11774,9513,254.7,240.679,222.335,27.258,94.965,106.652,196.945,59.558,201.289,226.46,185.625,269.468,95.185,220.663,78.097,47.564,296.773,101.503,302.253,188.064,6.465,365.053,80.322,16.994,486.495,35.245,2.397,21.686,202.073,258.738,211.715,162.569,387.638,4.132,5.952,141.983,26.808,154.774,254.457,25.394,15.156,59.765,189.819,69.443,99.627,89.034,99.203,89.534,25.137,53.773,-3.9672089,-11.536137,-2.1317549,-11.5595
109,21252,12918,342.1,376.632,58.428,14.129,78.48,406.0,158.399,61.9,165.872,339.813,119.868,467.343,156.565,342.179,191.027,67.318,353.227,135.674,298.112,42.127,18.488,434.921,95.267,39.139,446.815,69.489,5.192,56.973,97.718,224.657,446.684,63.58,292.654,99.647,128.506,147.491,52.617,223.707,162.781,48.627,217.383,85.315,42.513,491.945,110.232,115.828,105.265,148.158,64.024,79.545,-16.828384,8.657635,14.15399,-7.302531
110,485,3077,113.13,344.406,6.982,47.548,188.931,197.043,280.463,52.531,175.642,262.584,30.085,391.401,75.078,718.411,150.85,82.839,375.318,167.835,356.085,11.614,81.882,341.763,117.109,74.818,439.813,74.213,5.192,87.393,23.907,365.241,164.721,31.721,551.903,49.541,95.082,141.983,62.295,156.895,453.988,37.01,22.234,85.315,7.696,197.115,110.232,213.431,73.743,136.194,14.409,41.5,-16.455078,13.299002,0.5695667,-3.5062735
111,9590,13771,382.47,306.138,14.16,11.742,104.856,190.0,232.28,44.333,64.506,282.514,45.259,359.314,156.565,275.579,214.916,58.852,310.273,173.865,318.817,10.287,15.209,289.055,105.613,36.679,474.825,61.223,3.794,43.588,45.541,170.34,513.385,65.855,409.987,91.818,2.238,206.968,56.918,258.704,162.781,37.01,71.779,58.487,10.374,231.336,120.838,113.914,94.353,167.301,64.024,100.409,0.1963501,28.31393,5.7871156,3.4870539
112,21497,10422,51.17,649.544,14.16,9.355,157.609,200.565,354.344,44.333,171.978,407.077,275.409,375.358,1.0,198.463,147.592,129.403,674.773,216.076,401.635,185.41,28.325,651.882,109.062,98.193,661.554,175.766,533.334,80.093,305.154,727.352,1.0,39.686,8.822,8.829,28.234,234.504,60.144,135.685,529.486,54.435,711.827,136.414,15.731,298.462,139.927,249.793,168.308,260.62,39.887,1.0,-21.751049,-60.144653,-10.864762,-23.538452
113,4912,9628,256.83,217.517,4.589,11.742,124.639,154.783,251.553,57.216,85.268,268.812,18.704,319.739,173.497,397.095,204.058,95.538,257.5,127.634,300.182,3.653,15.209,293.958,106.763,68.666,324.275,68.309,5.192,65.491,28.997,125.609,473.971,47.65,371.993,94.95,9.665,159.606,82.727,220.525,181.656,33.526,47.512,91.702,7.696,219.49,101.748,113.914,131.937,129.016,29.16,120.045,-0.9139786,28.622364,5.166273,3.0287209
114,1811,18207,70.07,205.432,21.339,84.548,132.881,69.087,209.794,32.621,134.119,17.193,248.853,163.578,30.631,112.0,18.374,78.606,67.273,117.584,287.76,36.821,4.279,81.901,83.771,76.048,185.395,82.479,5.192,88.61,199.527,186.316,105.599,68.131,118.332,69.897,517.212,137.578,57.994,182.347,451.291,90.445,10.1,89.147,29.122,169.474,80.538,154.103,105.265,118.248,46.592,3.455,58.557755,-13.394594,-28.16583,-2.5573823
115,7202,15734,164.59,202.411,4.589,3.387,91.668,106.652,257.977,31.45,37.638,265.075,38.937,255.563,139.632,192.621,149.764,84.25,267.318,159.795,380.931,2.327,13.023,271.894,97.566,21.915,340.613,49.415,3.794,48.456,32.815,278.973,619.501,24.894,323.943,41.712,1.0,116.65,57.994,198.255,142.559,25.394,17.178,66.152,6.357,152.364,91.143,75.638,151.335,120.641,34.523,74.636,7.72966,36.901466,6.704984,7.7684145
116,22332,13543,349.92,350.449,59.624,22.484,162.554,247.522,254.765,66.585,220.829,306.181,108.487,382.845,77.195,296.611,158.451,137.869,358.136,197.986,256.703,112.442,14.116,367.504,132.054,79.739,461.987,97.83,6.589,92.261,167.712,340.745,264.772,92.025,342.94,66.765,5.952,130.969,81.651,210.981,135.818,46.303,16.167,95.535,114.827,353.743,116.596,219.172,111.326,144.569,30.501,59.909,-10.967815,-9.724506,5.143732,-14.529409
117,24068,10891,122.66,411.879,4.589,3.387,142.772,103.13,293.312,63.072,86.489,338.567,57.905,491.943,180.905,116.674,234.462,102.593,358.136,117.584,214.258,8.96,18.488,422.664,111.361,72.357,352.284,91.926,5.192,83.743,27.725,107.503,483.067,86.336,309.416,118.437,23.283,82.506,80.576,323.395,46.838,46.303,16.167,104.477,7.696,423.502,94.325,196.207,124.663,161.319,112.298,149.5,-16.197973,59.51916,26.139454,-5.867497
118,23541,515,125.64,211.475,1.0,196.742,192.228,116.043,216.219,44.333,126.791,100.651,4.794,314.391,4.175,120.179,20.546,123.758,133.545,141.704,91.065,43.454,187.903,210.606,124.007,88.351,338.279,103.734,5.192,61.84,14.999,309.859,222.326,26.032,346.292,55.804,403.323,155.201,75.199,95.385,45.49,5.647,119.303,91.702,5.017,1.0,66.752,148.362,78.592,103.891,3.682,13.273,32.992294,2.7262936,-14.979933,2.334818
119,1202,878,180.36,212.482,8.178,41.581,241.683,100.783,312.585,54.873,108.472,18.439,21.233,424.559,28.515,96.811,33.576,94.127,101.636,175.875,237.033,27.534,1.0,465.566,138.952,128.951,410.637,84.84,6.589,78.876,35.361,174.6,279.932,59.028,568.664,52.672,56.706,126.563,88.103,167.5,63.016,4.485,22.234,115.974,11.713,133.937,74.175,186.638,106.477,134.998,11.728,80.773,-39.865395,-8.189419,-0.8025564,19.418493
121,11906,17751,198.41,179.249,45.267,34.419,73.535,77.304,97.367,66.585,149.995,7.228,140.101,274.816,64.496,26.705,11.859,37.686,121.273,81.402,126.263,134.996,3.186,168.93,74.574,32.988,471.324,24.617,2.397,20.469,182.983,291.754,322.378,119.333,293.772,52.672,15.855,99.028,50.466,110.232,36.053,9.131,160.759,41.88,97.418,191.85,82.659,54.586,87.079,131.408,13.068,21.864,61.814644,-13.497829,-26.6115,1.8279351
123,19250,7453,91.39,284.99,9.375,75.0,146.069,154.783,110.215,34.964,96.259,304.935,60.434,303.695,180.905,211.316,202.972,91.305,342.182,111.553,183.201,28.861,80.789,414.083,111.361,53.903,214.571,91.926,6.589,58.19,26.452,249.152,637.692,53.339,177.557,165.412,234.967,227.895,74.124,138.866,76.498,39.334,189.071,66.152,9.035,405.075,89.022,142.621,87.079,88.338,10.387,52.545,0.703495,59.15853,20.734709,4.4320664
124,6574,16283,285.4,202.411,152.944,38.0,160.906,182.957,264.402,79.468,168.314,304.935,199.535,204.223,122.7,207.811,237.72,112.47,372.864,204.016,262.914,181.43,22.86,274.346,174.589,89.581,409.47,116.723,7.986,105.646,180.438,441.923,242.033,86.336,231.195,57.37,95.082,159.606,119.288,282.035,45.49,54.435,172.893,114.697,134.914,186.585,121.898,110.086,130.725,125.426,35.864,31.682,-1.529789,-13.811729,-0.7789681,-13.086013
125,19664,20110,151.94,178.242,96.713,46.355,108.153,100.783,238.704,25.594,59.621,7.228,102.165,205.292,60.263,97.979,3.172,70.14,52.545,165.825,189.412,48.761,1.0,175.059,84.921,47.751,199.4,47.053,2.397,53.323,130.806,196.966,217.778,68.131,156.326,165.412,2.238,152.998,44.014,159.016,177.611,179.891,7.067,89.147,67.957,119.458,69.933,117.741,82.229,108.677,14.409,48.864,55.30903,-14.300072,-25.102306,2.9892013
126,2087,7607,123.08,557.902,76.374,97.677,231.792,247.522,196.945,286.763,385.7,287.496,257.705,192.457,39.097,286.095,196.457,116.703,408.455,151.755,316.746,253.072,67.673,311.119,204.479,94.502,349.95,149.787,52.697,155.535,126.989,609.133,22.223,148.916,166.383,13.527,174.309,499.949,150.474,190.831,156.04,61.405,547.012,104.477,149.645,143.15,143.108,112.0,101.627,156.533,11.728,1.0,-17.439434,-55.661446,-9.128066,-21.880661
128,19513,16837,205.52,168.171,339.583,42.774,124.639,87.87,177.672,159.107,366.16,309.918,267.822,520.822,140.691,61.758,246.407,82.839,428.091,151.755,446.15,267.665,109.207,426.341,125.157,52.672,292.764,95.468,5.192,71.575,418.417,180.99,289.027,138.675,90.396,62.067,158.216,219.084,69.822,198.255,100.765,76.506,19.2,87.87,396.047,148.415,112.354,104.345,134.362,207.978,18.432,36.591,-6.6776543,-35.41348,0.1573576,-22.220947
129,25915,799,216.46,258.806,1.0,18.903,177.391,98.435,190.521,68.927,68.17,79.475,52.847,449.16,216.886,143.547,67.238,80.017,201.045,109.543,275.337,26.207,15.209,769.556,125.157,69.897,268.256,71.851,6.589,66.708,27.725,173.535,343.601,80.647,558.607,49.541,71.561,271.953,71.973,217.344,65.713,45.142,8.078,86.592,9.035,506.423,75.236,129.224,82.229,134.998,49.274,74.636,-27.353222,55.622734,23.200579,-9.998979
130,4335,12235,187.18,314.195,88.338,16.516,103.208,293.304,126.277,100.549,289.22,339.813,126.191,360.383,87.778,346.853,245.321,82.839,360.591,97.483,370.578,105.809,18.488,349.118,109.062,64.975,485.328,74.213,5.192,71.575,146.078,425.948,239.002,129.573,323.943,54.238,3.476,195.954,93.48,251.28,197.834,61.405,350.852,89.147,118.845,220.806,113.414,129.224,90.716,126.623,62.683,48.864,-6.076496,-2.4053497,0.763365,-8.136965
131,7790,10044,90.68,276.933,8.178,14.129,141.124,215.826,139.125,67.756,60.842,301.198,35.143,381.775,215.827,298.947,186.684,94.127,309.045,173.865,203.906,3.653,17.395,341.763,114.81,52.672,373.291,77.755,5.192,60.624,28.997,139.454,751.387,68.131,395.46,73.028,1.0,122.158,67.672,218.404,37.401,42.819,37.401,82.76,9.035,324.787,103.869,127.31,111.326,150.551,29.16,110.227,4.298849,49.008484,11.766565,7.718631
132,6684,2970,311.12,276.933,94.32,58.29,200.47,211.13,177.672,80.639,187.855,81.966,122.397,423.489,16.874,242.863,104.158,105.415,207.182,127.634,478.242,219.904,5.372,465.566,114.81,105.575,403.634,93.106,6.589,76.442,172.803,223.592,105.599,99.99,424.513,21.356,17.093,201.461,89.179,251.28,475.559,38.172,46.501,75.095,153.662,20.743,98.567,144.534,83.442,158.926,31.842,43.955,-26.470585,-7.9837046,-2.8887641,-6.241098
134,12928,12127,196.14,253.771,228.317,28.452,101.559,206.435,184.096,93.522,269.68,287.496,213.446,275.885,114.234,288.432,175.825,67.318,404.773,89.443,354.015,234.498,19.581,369.956,113.661,46.521,376.792,77.755,5.192,49.672,384.056,234.242,182.912,181.912,298.242,43.277,213.922,170.621,52.617,186.589,156.04,52.112,18.189,54.655,275.524,135.253,130.382,131.138,104.052,119.444,27.819,57.455,-6.3211803,-20.44981,1.5977232,-18.082346
135,23823,7313,196.14,257.799,4.589,18.903,104.856,240.478,200.158,45.504,110.914,329.848,70.551,399.958,244.4,231.179,232.29,88.483,311.5,107.533,213.223,15.594,21.767,526.854,99.865,48.982,258.919,70.67,6.589,61.84,26.452,234.242,448.2,64.718,282.597,127.832,103.747,147.491,69.822,203.557,49.534,59.081,244.683,72.54,7.696,431.399,108.111,94.776,111.326,108.677,65.365,128.636,-21.608414,58.091393,22.88597,-6.5936236
136,9247,14222,293.35,229.602,15.357,23.677,71.886,157.13,158.399,67.756,82.825,309.918,68.022,364.662,239.109,201.968,232.29,61.674,343.409,153.765,229.787,38.147,18.488,368.73,124.007,39.139,549.516,58.862,3.794,52.106,58.268,182.055,510.354,87.474,428.983,91.818,3.476,160.708,66.596,230.07,48.186,40.495,132.447,71.262,27.783,290.565,114.475,106.259,105.265,125.426,19.773,83.227,4.6934576,43.92591,10.274439,5.8685083
137,21232,11134,154.07,297.075,89.534,8.161,136.178,112.522,270.826,91.179,201.289,332.339,226.091,404.237,184.079,86.295,234.462,104.004,354.455,173.865,361.261,111.116,23.953,431.244,95.267,73.587,247.249,112.0,5.192,72.792,254.25,217.201,358.76,146.64,301.594,63.633,186.688,127.665,67.672,213.102,271.984,59.081,15.156,110.864,116.166,443.245,110.232,188.552,131.937,130.212,37.205,85.682,-13.077095,-14.302219,5.827867,-17.687046
138,2337,7692,134.31,235.644,12.964,16.516,146.069,157.13,354.344,40.819,84.046,278.777,64.228,304.764,170.322,158.737,207.315,102.593,325.0,183.915,247.385,6.307,25.046,409.18,115.96,115.417,278.759,122.628,9.383,99.562,28.997,129.869,448.2,59.028,370.876,112.174,126.03,156.302,99.932,214.162,45.49,43.98,95.035,114.697,10.374,305.043,105.99,112.0,118.601,140.98,25.137,132.318,-5.4996834,47.040184,14.5621605,5.734495
139,22854,4738,131.75,242.694,5.786,76.194,132.881,145.391,187.309,31.45,103.587,329.848,50.318,363.592,101.535,149.389,174.739,109.648,332.364,181.905,158.355,32.841,39.255,453.308,102.165,85.89,351.117,114.362,6.589,92.261,40.451,216.136,322.378,56.753,277.01,83.989,117.364,84.709,112.836,159.016,46.838,42.819,128.403,104.477,9.035,177.372,125.08,131.138,116.176,112.266,11.728,63.591,19.368961,18.80867,-6.814103,5.8487425
