cell,x,y,area µm²,ATG7,P2Rx7(Park7),GalMac3,CD31,CD44,Trem2,TMEM119,CD74,AQP4,S100B,CD3e,SMA,CD8,CD14,Neurofilament,GFAP,HLA-A,P2Ry12,CD68,H2A.x,PSD-95,Synaptophysin,CD40,CollagenIV,DAPI_1,CD11c,IBA1,PCNA,CD45,ApoE,MAP2,Claudin5,CD4,CD11b,Vimentin,A-Beta,iNOS,CD34,NeuN,CD163,HLA-DR,UMAP_1,UMAP_2,TSNE_1,TSNE_2
707,13089,4156,76.32,683.876,424.453,165.835,43.957,5.0,62.938,66.934,24.976,83.535,575.581,90.16,4.837,87.913,43.441,19.254,97.138,14.986,91.453,40.039,183.0,82.918,348.393,158.193,10.009,136.105,268.804,21.921,76.924,95.905,44.529,115.731,13.987,99.479,93.463,34.424,4.244,78.922,49.373,25.13,9.205,52.62,-42.684067,19.974112,18.168898,-9.152042
708,13475,14065,211.91,522.11,227.498,143.857,28.972,4.0,32.968,45.955,16.984,37.444,599.566,54.699,2.279,183.817,36.912,34.189,65.789,16.984,12.055,35.034,375.0,76.924,211.006,20.649,7.006,234.836,162.485,22.968,122.878,87.913,48.882,80.752,2.998,61.915,60.297,30.71,2.081,98.902,94.591,23.522,11.257,67.802,-49.522083,34.64936,17.424221,-0.36788484
710,4228,20601,415.44,62.743,292.056,3.997,2.998,173.0,31.969,19.981,13.987,4.216,401.434,58.752,1.0,15.985,32.559,15.935,197.456,9.991,45.221,29.028,19.0,1.999,1.0,18.581,5.004,90.637,58.172,28.198,34.966,66.934,6.441,1.0,4.996,84.25,83.412,43.708,6.406,9.991,105.106,4.217,3.051,50.596,-69.00347,-44.904167,10.157366,22.194696
711,8417,2433,18.19,28.167,1.0,90.91,32.968,496.0,299.701,3.997,15.985,385.808,334.695,150.951,4.837,79.921,870.5,1.0,471.241,32.968,118.589,27.026,60.0,67.933,6.888,244.028,7.006,24.384,212.636,27.152,11.989,111.889,83.706,1.0,24.976,122.829,72.357,223.825,50.734,166.834,1.0,4.217,7.154,52.62,43.223766,-21.843483,-35.109028,-0.21189632
713,18033,2735,192.73,325.768,2.094,115.885,26.974,6.0,102.898,35.965,10.99,68.529,447.317,113.463,2.279,21.979,31.471,7.638,169.242,38.962,81.402,26.025,134.0,16.984,114.835,224.379,24.023,188.069,169.506,41.797,24.976,48.952,29.294,12.193,35.965,102.524,75.372,91.987,6.406,52.948,39.908,17.087,7.154,54.644,8.094866,48.257145,-5.7686896,7.7761135
715,10147,18136,50.6,319.593,119.173,42.958,34.966,1.0,15.985,69.931,13.987,42.804,121.965,47.606,2.279,128.872,23.853,82.314,10.405,6.994,61.302,13.012,14.0,119.881,627.092,59.947,11.01,28.281,88.262,9.369,101.899,126.874,11.882,86.349,8.992,88.311,81.402,6.571,3.162,9.991,20.98,12.261,4.077,53.632,-12.204704,45.531326,0.7369372,-1.0510366
716,634,20763,144.83,30.637,20.696,2.998,4.996,124.0,7.993,27.973,38.962,2.072,236.672,43.554,1.0,4.996,46.706,12.616,180.736,9.991,68.337,42.041,4.0,1.0,1.0,28.922,5.004,28.281,28.081,57.488,26.974,73.927,2.088,1.0,4.996,130.951,90.448,41.851,2.081,4.996,179.768,1.0,7.154,58.693,-73.33033,-31.359657,5.0785904,19.563671
718,12467,9418,259.24,670.293,629.068,275.725,25.975,5.0,38.962,48.952,19.981,41.732,638.149,117.516,2.279,160.84,36.912,62.4,159.837,7.993,143.714,32.031,199.0,66.934,136.424,23.752,6.005,137.404,161.482,28.198,112.888,117.883,39.088,61.164,4.996,62.93,107.533,34.424,2.081,81.919,55.682,18.696,8.18,52.62,-52.089546,15.912224,21.202915,-8.612896
719,7786,2621,220.3,38.046,1.0,9.991,17.983,59.0,68.932,4.996,7.993,89.967,8.3,156.017,2.279,29.971,123.971,2.659,211.041,18.982,165.825,18.017,26.0,18.982,85.395,200.593,5.004,38.674,72.214,18.783,4.996,44.956,119.618,13.592,11.989,97.448,100.498,67.848,244.263,80.92,118.777,7.435,6.128,46.547,29.96167,38.34049,-15.422667,6.714412
720,15256,21012,208.65,524.58,51.333,143.857,8.992,1.0,1.0,56.944,1.999,36.372,574.539,43.554,1.0,34.966,28.206,2.659,170.287,1.0,28.136,12.011,204.0,95.905,185.491,12.376,8.007,75.048,166.497,28.198,68.932,79.921,24.941,38.777,1.0,53.793,57.282,12.141,2.081,1.999,14.671,20.304,4.077,40.474,-36.17871,39.723213,10.353059,-0.6907401
721,9593,4486,283.69,533.224,189.202,104.896,16.984,4.0,43.957,45.955,14.986,46.019,316.968,89.147,2.279,17.983,32.559,24.233,178.646,10.99,67.332,38.037,281.0,21.979,116.798,103.382,6.005,232.238,113.337,67.949,43.957,52.948,19.5,54.168,11.989,90.341,101.503,140.266,11.812,41.959,50.424,12.261,7.154,57.681,-30.636917,30.502731,10.7970495,-5.205611
722,11427,17676,246.74,498.648,136.68,62.938,35.965,1.0,9.991,43.957,4.996,31.013,575.581,68.883,1.0,90.91,35.824,25.892,109.678,2.998,20.096,12.011,238.0,73.927,285.587,36.161,7.006,123.114,152.455,38.659,106.894,107.893,36.912,87.748,3.997,71.052,71.352,64.134,2.081,6.994,91.436,21.913,4.077,42.498,-35.532356,39.021812,10.48098,-0.6557274
723,6901,11519,293.07,287.487,345.671,143.857,31.969,17.0,32.968,58.942,20.98,77.104,549.511,94.213,2.279,197.803,58.676,25.892,161.927,13.987,151.755,25.024,160.0,85.915,142.312,27.888,9.008,127.012,140.419,31.336,77.923,116.884,28.206,62.563,3.997,73.082,98.488,34.424,2.081,96.904,45.166,60.522,8.18,50.596,-48.75669,2.3392868,15.86852,4.3073087
724,15749,5123,67.23,473.951,309.563,175.825,193.807,65.0,76.924,77.923,52.948,181.077,196.003,129.674,4.837,112.888,57.588,29.211,122.218,186.814,154.77,33.032,26.0,78.922,175.678,310.214,164.163,103.628,183.548,30.29,135.865,100.9,70.647,73.756,187.813,127.905,87.433,162.548,22.623,124.876,110.364,21.913,13.308,51.608,66.24599,15.582493,1.503992,-19.106825
725,5876,14993,275.73,175.115,734.111,91.909,8.992,196.0,88.912,21.979,8.992,37.444,496.329,56.725,1.0,78.922,44.529,25.892,306.134,9.991,70.347,23.022,101.0,3.997,1.0,82.699,8.007,136.105,68.202,34.474,95.905,57.943,6.441,1.0,6.994,113.692,71.352,197.829,3.162,12.988,52.527,5.826,4.077,36.426,-50.776054,-56.759827,19.838465,21.660236
726,11641,12045,323.2,338.116,391.628,70.93,3.997,31.0,35.965,51.949,18.982,108.189,444.189,101.305,1.0,108.892,56.5,42.487,406.452,7.993,193.966,34.033,71.0,39.961,22.589,35.127,7.006,114.021,94.28,47.027,100.9,65.935,21.676,14.992,2.998,99.479,136.679,67.848,2.081,84.916,107.209,9.043,9.205,75.9,-49.62712,-40.037178,15.509404,15.453027
727,21087,8807,35.25,154.122,9.754,98.902,20.98,476.0,187.813,104.896,25.975,863.87,368.065,108.398,3.558,95.905,844.382,5.978,707.406,41.959,206.026,36.035,53.0,65.935,4.925,56.845,3.002,36.075,185.554,97.239,46.954,256.744,54.324,1.0,7.993,100.494,95.473,229.396,42.084,103.897,20.98,4.217,15.359,73.875,38.006428,-35.47402,-39.811024,-6.5054727
728,3842,17648,87.27,128.19,311.751,1.999,5.995,307.0,40.96,66.934,14.986,46.019,213.731,37.475,2.279,15.985,33.647,15.935,204.771,11.989,62.307,12.011,6.0,13.987,16.701,74.425,7.006,51.664,58.172,8.323,30.97,55.945,2.088,16.391,9.991,108.616,56.277,23.283,9.649,5.995,6.258,2.609,3.051,40.474,-70.844734,-38.273018,6.907131,23.427273
729,19442,19633,135.16,136.834,6.471,171.829,89.911,33.0,61.939,21.979,10.99,104.973,250.229,85.094,2.279,24.976,240.412,1.0,454.521,72.928,68.337,30.029,21.0,83.917,53.992,57.879,307.307,250.425,146.437,52.258,160.84,52.948,100.029,7.996,107.893,203.034,75.372,195.972,9.649,37.963,158.737,44.435,6.128,59.705,59.48579,29.265163,-6.8934035,-15.830832
730,13998,16609,180.5,278.843,157.47,161.839,35.965,1.0,6.994,55.945,8.992,1.0,485.901,65.844,1.0,68.932,23.853,54.103,94.003,5.995,19.091,19.018,186.0,45.955,199.23,32.025,8.007,195.863,138.413,45.981,91.909,105.895,24.941,42.975,2.998,73.082,72.357,8.428,3.162,5.995,110.364,20.304,4.077,42.498,-31.9318,42.005356,9.506079,2.0374334
731,20702,11957,8.1,292.426,250.476,77.923,94.906,69.0,141.859,51.949,30.97,196.084,155.334,194.518,6.117,188.812,386.235,57.422,383.462,16.984,237.182,29.028,44.0,141.859,350.356,25.82,8.007,21.785,183.548,41.797,97.903,224.776,18.412,24.786,18.982,51.762,109.543,88.273,23.705,132.868,1.0,9.043,12.282,46.547,21.003387,19.074326,-18.150726,-3.5207293
732,19535,3829,241.05,173.88,1.0,53.947,44.956,8.0,146.854,85.915,21.979,192.868,96.937,137.78,3.558,36.964,154.441,40.827,431.531,12.988,135.674,33.032,68.0,43.957,209.043,194.388,7.006,102.329,151.452,51.212,36.964,95.905,30.382,83.55,19.981,95.418,107.533,229.396,6.406,77.923,26.238,7.435,8.18,48.571,25.356133,30.513031,-16.495422,0.48557973
733,6371,18799,7.82,59.038,1.0,1.0,1.0,98.0,22.978,8.992,1.999,1.0,6.214,66.857,2.279,1.0,1.0,7.638,10.405,7.993,4.015,12.011,3.0,1.0,1.0,10.307,7.006,143.9,42.123,4.138,17.983,41.959,1.0,1.0,7.993,101.509,59.292,1.0,3.162,1.999,146.118,1.0,4.077,36.426,27.26268,45.827076,-14.349821,12.310602
734,18909,17097,113.42,192.403,19.601,13.987,26.974,161.0,85.915,40.96,5.995,82.464,101.109,49.633,2.279,18.982,176.206,12.616,340.618,6.994,57.282,14.013,125.0,34.966,152.126,79.596,5.004,230.939,60.178,40.751,68.932,56.944,51.059,35.979,7.993,84.25,49.241,117.983,6.406,8.992,147.169,5.826,3.051,30.353,19.610996,29.987919,-13.009077,0.6923682
735,14659,10646,158.62,407.268,160.752,43.957,28.972,3.0,24.976,24.976,7.993,31.013,393.092,99.279,1.0,35.965,15.147,39.168,196.411,4.996,96.478,20.019,20.0,34.966,132.499,15.478,5.004,25.683,100.298,54.35,51.949,99.901,17.324,68.16,5.995,38.564,93.463,36.281,1.0,33.967,185.026,103.957,7.154,58.693,-28.882381,34.61313,8.536818,-0.73661584
736,6395,14123,240.34,402.329,646.575,129.871,4.996,131.0,110.89,59.941,27.973,71.745,528.656,50.646,2.279,224.776,42.353,54.103,566.334,10.99,60.297,45.044,92.0,13.987,6.888,53.742,6.005,184.172,99.295,61.672,138.862,98.902,10.794,10.794,6.994,130.951,74.367,214.541,3.162,116.884,55.682,5.826,9.205,40.474,-46.56935,-46.857082,19.506227,17.086098
737,865,8545,156.63,391.215,410.229,130.87,33.967,8.0,35.965,67.933,16.984,20.294,289.855,111.437,2.279,101.899,28.206,132.098,177.601,11.989,151.755,34.033,75.0,74.926,53.992,206.798,11.01,115.32,142.425,25.06,73.927,122.878,30.382,61.164,13.987,118.768,88.438,142.123,8.568,80.92,89.333,34.783,8.18,46.547,-30.960794,21.449015,10.723266,-8.291862
741,12772,7078,165.3,698.695,543.721,171.829,22.978,3.0,59.941,40.96,15.985,32.085,646.492,91.173,2.279,131.869,32.559,39.168,87.733,11.989,92.458,32.031,435.0,43.957,48.104,175.773,9.008,210.153,204.611,34.474,99.901,106.894,28.206,27.584,8.992,112.677,83.412,41.851,4.244,81.919,57.785,20.304,9.205,57.681,-54.323708,22.735441,21.123209,-5.1985493
742,11931,19873,195.0,338.116,274.549,152.848,39.961,47.0,20.98,27.973,3.997,32.085,489.029,52.672,1.0,96.904,21.676,10.957,280.009,3.997,37.181,40.039,341.0,27.973,63.806,8.239,7.006,130.909,209.627,41.797,138.862,129.871,19.5,13.592,3.997,72.067,75.372,140.266,55.058,3.997,23.083,210.13,4.077,60.717,-40.754295,37.529297,13.706404,2.585203
743,8164,12577,298.9,162.766,134.492,35.965,4.996,134.0,26.974,51.949,15.985,20.294,227.287,117.516,1.0,90.91,71.735,45.806,353.158,8.992,128.639,28.027,20.0,15.985,6.888,34.093,7.006,89.338,89.265,61.672,77.923,101.899,9.706,35.979,1.999,97.448,132.659,73.418,2.081,70.93,128.241,42.826,8.18,54.644,-64.36635,-31.58356,7.6236944,16.404873
744,20899,10127,69.93,161.532,32.732,118.882,58.942,134.0,260.74,67.933,34.966,610.905,212.688,135.754,3.558,179.821,640.882,59.081,597.683,42.958,273.363,35.034,38.0,122.878,236.521,59.947,33.032,33.477,329.988,49.119,80.92,188.812,103.294,31.782,16.984,69.021,85.423,181.117,28.029,151.849,7.309,5.826,8.18,41.486,35.30018,-28.156334,-36.064392,-5.751454
746,20438,13416,105.89,213.396,178.26,158.842,34.966,473.0,282.718,115.885,86.914,700.943,396.22,64.831,3.558,230.77,735.559,1.0,778.464,49.951,272.358,45.044,36.0,170.83,32.403,83.733,9.008,36.075,251.753,131.759,121.879,232.768,146.824,1.0,7.993,168.515,115.573,169.976,38.841,159.841,1.0,9.043,15.359,96.143,35.452835,-35.58532,-39.044872,-7.178574
747,815,673,134.31,160.297,1.0,7.993,59.941,116.0,154.846,56.944,58.942,41.732,5.171,102.318,4.837,7.993,94.588,2.659,183.871,20.98,143.714,107.106,41.0,44.956,144.275,125.099,12.011,43.87,85.253,63.764,23.977,165.835,93.5,69.559,36.964,133.997,119.594,75.275,25.867,59.941,17.825,12.261,11.257,71.851,28.003357,43.058064,-14.829303,6.9574585
748,7135,19914,156.91,87.44,146.528,7.993,7.993,138.0,22.978,17.983,10.99,2.072,562.025,35.448,2.279,41.959,31.471,55.762,151.477,10.99,39.191,19.018,77.0,3.997,20.627,9.273,8.007,103.628,60.178,28.198,89.911,94.906,2.088,7.996,9.991,74.098,79.392,36.281,2.081,3.997,126.138,5.826,3.051,45.535,-69.6676,-43.592102,9.509029,20.025278
750,3605,15932,180.08,246.737,671.742,127.873,11.989,17.0,35.965,36.964,9.991,65.313,525.527,59.765,2.279,74.926,48.882,54.103,190.141,7.993,83.412,17.016,300.0,45.955,63.806,56.845,6.005,185.471,88.262,8.323,60.94,64.936,24.941,7.996,7.993,99.479,57.282,67.848,5.325,10.99,9.413,9.043,4.077,50.596,-57.55421,-1.7452126,19.90995,7.802559
751,10333,3403,168.42,40.515,1.0,41.959,10.99,267.0,185.815,3.997,16.984,183.221,254.4,92.187,2.279,53.947,226.265,22.573,361.518,9.991,165.825,33.032,137.0,54.946,16.701,187.149,5.004,233.537,66.196,25.06,58.942,18.982,89.147,3.798,16.984,84.25,87.433,143.98,5.325,117.883,17.825,5.826,7.154,53.632,36.28203,23.963102,-21.621864,3.6960273
753,13164,206,185.48,92.379,1.0,23.977,14.986,61.0,134.866,60.94,24.976,99.614,352.423,87.121,2.279,6.994,131.588,52.444,251.795,10.99,50.246,46.045,88.0,25.975,87.358,33.059,8.007,328.371,80.238,56.442,44.956,45.955,18.412,21.987,14.986,86.28,73.362,153.264,6.406,70.93,167.149,9.043,15.359,55.657,25.164679,43.406708,-9.257098,9.883898
754,21857,6057,95.65,80.031,63.369,31.969,33.967,404.0,481.519,20.98,31.969,25.653,529.698,97.253,4.837,31.969,45.618,19.254,815.039,14.986,110.548,26.025,6.0,23.977,22.589,158.193,8.007,42.571,73.217,52.258,27.973,42.958,5.353,1.0,27.973,88.311,71.352,30.71,6.406,115.885,1.0,2.609,9.205,82.985,31.875324,-5.7167625,-28.155645,-3.651345
755,9308,14500,410.33,231.918,565.605,60.94,3.997,103.0,36.964,42.958,8.992,17.078,473.387,71.923,1.0,49.951,41.265,42.487,227.76,8.992,37.181,20.019,68.0,2.998,2.963,50.64,6.005,182.873,76.226,53.304,96.904,88.912,17.324,1.0,5.995,122.829,88.438,80.846,2.081,3.997,135.602,4.217,4.077,41.486,-53.20555,-55.173737,17.966503,22.090513
756,1062,10195,194.15,355.404,489.011,185.815,34.966,17.0,48.952,39.961,33.967,24.582,388.921,111.437,2.279,198.802,54.324,17.595,88.778,11.989,203.011,28.027,196.0,89.911,61.843,45.469,4.003,194.564,188.563,14.599,70.93,81.919,43.441,66.761,4.996,68.006,91.453,25.139,5.325,117.883,14.671,25.13,10.231,62.742,-51.6888,3.376896,18.252735,4.8972445
757,22153,5741,95.08,167.706,2.094,103.897,27.973,284.0,436.564,56.944,34.966,399.742,382.664,114.477,4.837,24.976,598.441,2.659,503.635,62.938,153.765,53.052,127.0,33.967,4.925,198.525,12.011,345.259,161.482,88.87,125.875,161.839,56.5,1.0,46.954,161.409,108.538,322.24,18.299,180.82,42.012,15.478,56.386,74.888,41.118217,-14.832787,-32.773754,1.2028136
759,14370,3387,125.07,677.702,248.288,206.794,194.806,44.0,102.898,103.897,82.918,186.437,299.24,109.411,4.837,91.909,69.559,65.719,236.12,143.857,164.82,34.033,29.0,82.918,222.782,277.121,55.054,76.347,207.62,32.382,124.876,134.866,46.706,76.555,236.764,116.738,93.463,166.262,7.487,102.898,186.078,21.913,8.18,71.851,64.21271,14.017878,3.227153,-18.338198
760,6877,20060,157.05,57.803,31.637,1.999,3.997,364.0,22.978,32.968,4.996,1.0,487.986,51.659,1.0,95.905,93.5,44.146,136.847,6.994,29.141,27.026,270.0,6.994,2.963,8.239,7.006,360.848,61.181,42.843,167.833,104.896,14.059,1.0,6.994,102.524,77.382,39.994,2.081,23.977,115.622,7.435,4.077,44.523,-75.7891,-41.714104,2.1879702,23.47361
761,22038,16221,47.47,178.82,90.724,138.862,171.829,201.0,255.745,109.891,28.972,528.369,76.081,75.976,3.558,74.926,637.618,4.319,618.583,237.763,85.423,28.027,37.0,145.855,248.297,161.295,264.264,30.879,148.443,102.469,138.862,198.802,92.412,55.567,163.837,245.674,115.573,290.673,13.974,61.939,252.327,5.826,17.411,90.07,53.137527,23.687908,-11.188457,-16.625345
763,13984,8474,137.01,375.162,333.635,65.935,65.935,12.0,54.946,73.927,34.966,46.019,81.295,113.463,3.558,195.805,39.088,233.326,7.27,12.988,204.016,19.018,27.0,117.883,475.967,248.165,12.011,19.187,128.383,6.23,73.927,108.892,56.5,131.122,25.975,87.296,84.418,6.571,2.081,107.893,3.103,13.87,7.154,62.742,-15.059511,46.844864,1.7557383,-0.7154033
764,21053,7074,133.32,167.706,18.507,133.867,24.976,515.0,391.609,61.939,26.974,900.314,513.014,102.318,3.558,124.876,707.265,50.784,850.568,34.966,230.147,29.028,40.0,85.915,55.955,260.575,6.005,34.776,169.506,41.797,47.953,255.745,44.529,1.0,17.983,111.662,73.362,138.409,33.435,121.879,1.0,2.609,8.18,50.596,39.589943,-36.935997,-40.02112,-6.0401354
765,12448,1777,185.48,87.44,1.0,36.964,14.986,548.0,154.846,15.985,14.986,340.789,372.236,82.055,17.629,20.98,325.294,1.0,489.005,21.979,89.443,22.021,105.0,18.982,36.328,101.314,14.013,165.984,97.289,32.382,79.921,55.945,48.882,5.197,15.985,92.372,63.312,205.257,23.705,64.936,2.052,5.826,8.18,38.45,32.815742,-7.8032303,-29.553694,-2.872962
766,3975,18192,197.13,112.137,280.02,5.995,7.993,333.0,20.98,39.961,17.983,9.575,411.862,70.91,2.279,32.968,44.529,75.676,196.411,11.989,54.267,29.028,7.0,11.989,1.0,70.289,6.005,49.066,48.142,36.566,42.958,92.908,3.176,1.0,14.986,154.302,115.573,52.993,4.244,9.991,28.341,5.826,4.077,69.827,-71.48891,-42.434784,6.4498467,24.381588
768,16891,9550,182.35,635.717,556.851,155.845,43.957,14.0,59.941,32.968,29.971,55.666,598.523,112.45,2.279,220.78,66.294,72.357,110.723,14.986,153.765,26.025,139.0,77.923,187.454,34.093,6.005,133.507,190.569,12.507,91.909,92.908,46.706,69.559,7.993,47.701,75.372,38.138,5.325,130.87,1.0,17.087,8.18,45.535,-50.734314,14.341,20.642109,-8.803768
769,300,1170,233.66,128.19,2.094,7.993,26.974,68.0,138.862,39.961,11.989,47.091,55.225,98.266,3.558,4.996,130.5,4.319,185.961,9.991,111.553,33.032,88.0,18.982,34.365,107.519,10.009,176.377,61.181,28.198,25.975,102.898,46.706,23.387,16.984,103.54,92.458,69.704,15.055,30.97,59.888,13.87,12.282,65.778,29.398361,45.999294,-13.341937,8.6998205
770,1380,16497,193.3,392.45,618.126,207.793,15.985,1.0,23.977,42.958,4.996,67.457,539.084,70.91,1.0,50.95,55.412,7.638,147.297,7.993,32.156,17.016,280.0,51.949,85.395,53.742,6.005,273.809,131.392,7.276,62.938,56.944,23.853,13.592,5.995,98.463,60.297,51.136,2.081,6.994,7.309,20.304,4.077,56.669,-57.223755,1.4359207,20.35503,6.5147095
771,12333,506,98.5,126.956,1.0,121.879,10.99,625.0,465.535,4.996,9.991,411.533,657.962,61.791,2.279,10.99,488.529,1.0,732.485,25.975,65.322,25.024,20.0,26.974,1.0,111.655,9.008,33.477,105.313,37.613,8.992,78.922,109.824,1.0,18.982,80.189,62.307,140.266,63.708,121.879,1.0,2.609,13.308,48.571,38.40525,-23.223583,-34.631733,-3.4474926
772,489,18314,223.14,196.108,262.513,121.879,10.99,1.0,3.997,18.982,2.998,24.582,329.481,57.738,1.0,9.991,20.588,4.319,128.487,3.997,31.151,8.007,213.0,36.964,61.843,41.332,5.004,91.936,95.283,10.415,15.985,27.973,9.706,13.592,2.998,57.854,55.272,21.426,1.0,2.998,87.229,13.87,3.051,32.377,-61.293236,-22.639004,9.378912,10.008626
774,14028,18569,247.45,378.867,316.128,327.673,33.967,1.0,6.994,58.942,4.996,13.863,644.406,48.62,1.0,76.924,28.206,30.87,112.813,4.996,25.121,13.012,193.0,57.943,175.678,8.239,7.006,143.9,187.56,20.875,93.907,76.924,28.206,45.773,2.998,54.808,63.312,8.428,2.081,4.996,43.063,25.13,4.077,44.523,-43.31617,37.048756,14.214785,-0.38464645
776,19301,8075,168.56,683.876,306.28,111.889,38.962,258.0,46.954,59.941,33.967,109.261,402.477,97.253,2.279,77.923,58.676,20.914,396.002,16.984,110.548,48.047,40.0,48.952,207.081,186.115,8.007,37.375,121.361,67.949,81.919,294.706,39.088,61.164,9.991,93.387,92.458,394.658,114.523,65.935,34.651,10.652,10.231,66.79,-26.29177,14.546223,12.776637,-15.100279
777,11131,15454,199.41,438.14,598.43,151.849,51.949,1.0,28.972,107.893,13.987,66.385,397.263,61.791,2.279,155.845,80.441,37.508,135.802,14.986,65.322,22.021,101.0,119.881,411.198,101.314,11.01,68.553,139.416,29.244,134.866,170.83,30.382,115.731,7.993,95.418,91.453,26.996,2.081,18.982,25.186,13.87,4.077,54.644,-34.173588,30.44812,6.531064,-2.2633007
778,11799,2238,269.33,354.169,1.0,127.873,36.964,858.0,566.434,128.872,28.972,580.892,405.605,142.846,18.908,4.996,670.265,1.0,642.617,88.912,201.001,69.068,82.0,30.97,4.925,228.516,31.03,77.646,366.096,106.653,154.846,263.737,85.882,2.399,71.929,270.04,161.805,355.664,10.731,72.928,3.103,18.696,48.181,80.96,43.01882,-28.206532,-38.03354,-1.3493422
780,8386,18600,133.89,168.941,192.484,276.724,189.811,5.0,74.926,31.969,26.974,126.411,241.886,90.16,1.0,222.778,134.853,7.638,120.128,240.76,60.297,40.039,38.0,54.946,52.029,111.655,341.341,434.896,121.361,30.29,378.622,95.905,46.706,7.996,211.789,235.521,89.443,251.678,2.081,38.962,260.74,62.13,7.154,60.717,72.47099,24.07111,-3.6340024,-19.591625
781,2409,14160,159.04,107.198,536.061,242.758,8.992,1.0,25.975,43.957,11.989,1.0,288.812,51.659,1.0,139.861,6.441,35.849,48.024,12.988,41.201,14.013,300.0,8.992,32.403,44.435,3.002,242.631,103.307,22.968,64.936,47.953,29.294,13.592,2.998,92.372,64.317,28.853,2.081,1.999,66.198,42.826,4.077,32.377,-56.705242,-2.498806,18.96304,7.6982675
782,16218,10716,192.58,588.792,469.315,154.846,27.973,5.0,54.946,45.955,18.982,41.732,465.045,129.674,2.279,157.843,53.235,37.508,118.038,11.989,183.915,27.026,219.0,54.946,159.976,34.093,5.004,212.752,199.596,30.29,89.911,117.883,150.088,82.151,4.996,79.174,124.619,51.136,53.977,105.895,81.972,28.348,8.18,49.584,-48.57193,15.93314,19.258085,-7.321831
783,18670,18047,74.62,373.927,136.68,90.91,45.955,441.0,198.802,102.898,165.835,465.128,277.341,82.055,6.117,83.917,727.941,35.849,691.731,49.951,122.609,221.22,50.0,152.848,167.827,164.398,11.01,38.674,177.53,327.375,151.849,361.639,163.147,19.189,9.991,289.329,346.73,90.13,19.38,41.959,1.0,2.609,21.513,135.617,33.088356,-28.435738,-36.393265,-8.459003
784,15452,12259,19.47,483.829,399.287,145.855,98.902,16.0,60.94,91.909,36.964,115.692,314.882,102.318,3.558,234.766,82.618,112.184,100.273,40.96,248.237,25.024,29.0,114.886,273.811,52.708,74.073,110.124,183.548,15.645,155.845,142.858,55.412,138.118,35.965,44.655,120.599,51.136,10.731,147.853,10.464,34.783,9.205,75.9,-41.326904,9.046467,5.4278417,-2.9605234
