cell,x,y,area µm²,ATG7,P2Rx7(Park7),GalMac3,CD31,CD44,Trem2,TMEM119,CD74,AQP4,S100B,CD3e,SMA,CD8,CD14,Neurofilament,GFAP,HLA-A,P2Ry12,CD68,H2A.x,PSD-95,Synaptophysin,CD40,CollagenIV,DAPI_1,CD11c,IBA1,PCNA,CD45,ApoE,MAP2,Claudin5,CD4,CD11b,Vimentin,A-Beta,iNOS,CD34,NeuN,CD163,HLA-DR,UMAP_1,UMAP_2,TSNE_1,TSNE_2
78,10954,15398,318.94,204.204,201.015,27.45,34.266,7.445,26.101,213.639,206.855,76.418,70.05,65.551,2.114,140.699,189.377,230.609,22.628,41.485,98.154,158.682,42.041,92.372,378.741,174.191,14.394,92.98,135.674,304.44,674.438,323.583,18.034,71.482,7.129,224.419,323.327,8.58,2.171,13.024,3.491,8.085,5.065,111.77,21.505316,-32.06108,7.376694,2.577726
79,17550,1986,76.32,39.3,1.0,10.156,29.226,2.074,110.438,375.123,424.818,55.533,3.227,70.674,3.227,16.075,95.189,137.96,27.777,22.884,74.922,92.29,38.037,19.274,123.718,108.814,4.349,251.389,71.352,260.633,78.08,58.46,41.08,22.451,15.301,109.518,43.692,7.064,24.423,82.162,1.0,2.181,18.277,71.396,-10.299194,16.562527,18.51722,-6.2385697
81,5546,9505,103.04,264.847,280.591,79.333,109.872,12.816,49.193,205.614,60.536,36.969,37.753,100.388,3.227,288.439,146.291,544.81,6.149,27.261,206.925,21.748,29.028,131.966,208.086,72.111,13.278,25.272,198.991,100.366,101.407,264.107,34.066,122.044,12.236,79.728,112.0,19.191,8.027,131.261,1.0,18.713,37.586,63.114,35.816803,-32.266304,1.8098811,6.6278367
83,5204,12988,114.84,15.895,1.0,1.0,6.04,1.0,6.02,93.277,283.545,6.801,16.592,73.748,1.0,7.03,51.1,41.282,1.0,16.319,69.642,38.346,39.038,2.015,83.451,29.674,2.116,174.739,40.196,329.014,251.511,117.936,26.05,62.288,1.0,241.441,396.971,1.0,1.0,7.012,32.141,77.755,18.277,83.819,10.177095,15.690239,11.956991,-6.5929937
84,9623,11363,94.09,126.54,281.666,70.177,23.178,54.71,32.125,366.096,150.345,61.334,110.144,107.56,1.0,261.303,210.419,158.101,93.691,63.369,270.286,164.907,27.026,85.265,70.029,165.015,15.511,190.069,127.634,304.44,268.752,275.196,40.078,16.322,12.236,273.358,372.423,41.93,2.171,134.267,22.176,9.266,20.309,152.144,14.467163,35.608997,-0.9503353,-4.7212424
85,16214,8798,139.43,254.208,131.117,50.848,31.242,7.445,56.221,132.395,73.655,12.603,155.806,107.56,2.114,139.694,285.57,150.044,4.09,26.166,171.02,104.738,54.053,54.808,211.921,260.212,9.93,372.751,118.589,191.184,144.004,189.51,32.062,50.031,16.322,127.604,132.279,10.096,3.342,107.213,123.072,12.809,106.693,103.488,-12.390957,1.9884033,-5.9321356,11.121644
86,9549,4556,279.43,256.335,291.344,96.627,25.194,25.706,109.434,309.928,299.691,40.449,91.211,115.757,3.227,101.503,127.253,41.282,25.718,42.579,158.348,145.196,65.064,50.747,125.635,237.273,9.93,269.274,148.739,403.805,170.374,182.453,98.195,83.739,18.365,161.649,164.298,8.58,106.404,111.221,1.0,89.564,27.423,81.748,-12.515045,-1.1575851,-8.656273,12.226895
87,15391,11944,62.68,297.827,98.857,48.814,47.371,6.371,22.084,229.687,163.464,20.725,90.097,101.412,2.114,113.563,89.177,178.242,30.867,23.978,182.636,112.0,24.023,79.174,261.775,37.703,8.813,22.717,145.724,320.466,119.663,233.865,32.062,174.14,4.064,126.54,209.125,5.548,3.342,70.138,91.931,41.149,22.342,70.361,13.873917,-46.37319,14.823749,4.298537
88,7446,13796,211.35,70.153,75.199,22.364,3.016,139.571,39.153,78.232,207.864,3.321,93.438,50.182,1.0,172.86,205.409,29.198,83.392,44.768,88.65,239.598,28.027,20.29,6.752,117.99,7.697,181.127,120.599,341.835,281.937,254.026,16.03,1.0,2.021,159.521,261.423,2.516,4.513,92.183,35.878,2.181,10.146,61.044,37.415638,55.615356,6.2581587,-11.9538355
89,5445,9711,68.36,436.134,210.693,263.466,204.631,52.561,75.297,40.117,46.409,43.93,71.164,178.258,2.114,381.906,185.369,25.169,17.478,440.866,201.645,181.505,34.033,114.707,54.689,317.56,149.455,434.07,147.734,222.169,380.316,697.578,104.207,16.322,240.025,189.31,550.663,163.205,8.027,187.373,130.546,24.617,43.684,73.466,-39.485176,-44.913757,-18.831047,-5.4992647
90,20273,5509,56.85,76.537,56.918,65.091,71.565,27.855,76.302,261.783,277.491,171.561,11.023,85.018,3.227,140.699,256.512,170.185,98.84,29.449,224.877,127.561,53.052,84.25,451.605,314.119,8.813,232.226,123.614,352.52,148.061,277.212,76.15,112.851,15.301,116.965,106.663,22.223,33.792,135.269,1.0,5.723,13.195,114.876,-16.857395,10.262009,16.746038,-0.6360833
91,18264,17249,358.88,149.946,112.836,75.264,42.331,4.223,52.205,224.672,125.118,118.188,141.328,44.034,2.114,99.493,108.215,93.649,33.957,22.884,100.266,100.589,49.048,109.631,330.804,124.871,7.697,105.754,92.458,262.77,176.459,175.397,47.092,83.739,7.129,114.837,160.029,5.548,37.306,18.034,1.0,12.809,4.049,54.832,10.435936,-46.136776,14.138816,4.2118473
92,1397,3094,85.56,525.502,342.961,81.368,73.581,199.726,87.346,470.41,108.973,101.944,26.615,103.462,4.341,70.347,134.267,53.367,57.644,48.05,175.244,70.505,29.028,95.418,211.921,280.858,14.394,21.44,224.117,310.85,105.464,539.311,68.134,138.899,22.451,241.441,176.038,167.753,220.007,66.13,1.0,13.989,136.165,125.228,-28.708767,-12.767059,-10.083592,23.462097
93,3847,11761,164.44,191.438,324.68,93.575,48.379,17.113,37.145,213.639,320.882,55.533,70.05,119.855,2.114,260.298,140.279,194.355,33.957,33.826,233.326,191.879,53.052,107.601,139.058,117.99,19.975,130.027,181.905,316.193,191.672,305.438,42.082,57.692,9.172,145.69,278.5,11.612,3.342,131.261,2.246,19.894,13.195,154.215,28.461689,-17.616549,-0.51281935,1.8314322
95,10244,12470,267.77,256.335,369.845,42.71,26.202,154.61,26.101,332.997,133.191,67.136,221.515,93.215,1.0,170.85,173.345,250.75,134.887,55.71,226.989,52.869,22.021,44.655,39.349,186.807,11.046,30.382,179.895,637.796,184.573,486.891,21.04,11.725,5.086,296.764,634.981,17.675,1.0,84.166,27.158,5.723,10.146,133.51,15.613129,48.232037,-2.0553484,-8.311935
96,618,17412,259.1,96.751,68.747,15.242,33.258,1.0,23.088,156.467,170.527,12.603,4.341,61.452,2.114,44.216,92.183,77.536,5.12,18.507,83.37,58.056,23.022,104.555,181.242,169.603,11.046,104.477,89.443,234.99,117.635,196.566,10.018,43.902,11.215,152.073,157.894,2.516,2.171,12.022,1.0,8.085,5.065,52.762,8.228207,10.727505,14.531836,-2.6330771
97,2814,19331,211.06,39.3,112.836,2.017,9.065,155.684,23.088,120.358,233.091,13.763,88.983,56.329,2.114,9.04,157.313,61.423,42.196,44.768,61.193,85.028,4.003,3.03,1.0,167.309,6.581,66.152,72.357,318.329,385.387,383.06,4.006,1.0,11.215,454.22,437.529,22.223,4.513,7.012,54.562,2.181,37.586,242.209,24.070374,66.00548,0.690776,-15.577274
98,14159,15729,149.52,133.987,64.446,48.814,32.25,1.0,71.281,173.518,356.2,42.77,132.418,79.895,7.682,111.553,233.465,41.282,49.405,67.746,47.465,104.738,102.101,42.625,104.543,176.485,18.859,261.609,146.729,630.317,658.21,201.606,42.082,17.854,12.236,247.824,309.452,13.127,2.171,30.058,43.352,8.085,23.358,150.074,17.223124,-13.135471,5.6306252,-4.241758
99,11164,15718,99.77,269.102,251.557,25.415,67.533,1.0,30.117,256.768,114.018,78.739,44.435,52.231,2.114,159.795,128.255,299.089,10.269,48.05,91.818,53.907,20.019,153.287,505.294,162.721,16.627,16.33,119.594,264.907,169.359,331.648,23.044,73.014,11.215,124.412,228.337,4.032,3.342,23.044,3.491,25.798,9.13,124.193,23.906948,-50.321228,11.099515,8.323948
100,9861,6419,239.77,370.173,289.194,87.471,74.589,22.484,64.253,526.578,203.827,71.777,43.321,96.289,3.227,233.162,304.608,125.875,26.747,65.558,186.86,51.832,59.058,100.494,231.096,354.263,14.394,91.702,176.88,380.299,185.587,450.6,124.247,106.722,16.322,266.974,182.442,116.211,197.755,135.269,3.491,22.255,116.856,85.889,-21.636024,-17.432774,-14.790687,16.762466
101,5095,238,132.89,102.07,1.0,216.67,115.92,4.223,213.852,61.181,235.109,1.0,1.0,78.871,404.164,50.246,467.935,1.0,1.0,129.021,163.628,435.664,20.019,47.701,1.0,436.844,165.082,273.106,650.249,504.24,255.568,140.114,46.09,1.0,90.89,620.188,422.587,225.358,44.333,173.345,43.352,34.064,814.021,93.136,-54.41678,55.89437,-19.703375,-16.68625
103,16958,19633,83.71,175.479,98.857,66.108,50.396,1.0,6.02,160.479,124.109,115.868,77.846,48.132,2.114,78.387,74.146,13.085,14.389,13.036,96.042,25.897,20.019,185.774,443.935,41.144,12.162,11.22,75.372,168.747,59.824,161.284,33.064,73.014,5.086,95.687,162.163,8.58,6.856,14.026,1.0,3.362,3.033,103.488,11.883032,-52.95077,14.632248,6.1614137
104,51,14270,115.84,57.387,24.658,24.398,31.242,1.0,33.129,115.343,352.164,2.16,3.227,51.206,2.114,38.186,198.395,105.734,14.389,36.014,100.266,272.794,41.04,41.61,89.203,146.664,8.813,379.138,104.518,284.139,194.715,290.317,36.07,112.851,5.086,138.243,195.25,7.064,19.739,11.02,1.0,5.723,5.065,88.995,41.267525,61.40799,12.812943,-5.8876495
105,14540,9507,46.62,130.796,109.61,244.137,37.291,13.89,15.056,6.015,47.418,33.488,154.692,97.314,54.458,71.352,608.216,1.0,99.87,104.949,157.292,57.019,14.013,9.122,1.0,85.875,72.437,136.414,72.357,378.163,175.445,96.767,8.014,1.0,166.479,223.355,157.894,205.651,1.0,86.171,108.125,19.894,672.759,105.559,-50.01758,56.336975,-17.422176,-17.510223
106,9982,16141,88.83,214.843,320.379,290.934,168.34,42.894,44.173,164.491,147.318,86.861,197.013,85.018,15.478,192.961,276.552,174.214,145.186,191.39,137.227,304.953,13.012,47.701,119.883,296.915,191.87,13.775,149.744,415.558,285.994,313.503,46.09,14.79,207.337,287.188,404.442,229.906,3.342,37.072,245.145,4.543,36.57,199.765,20.320341,9.768448,-12.892547,-7.342983
107,4329,11356,201.11,118.029,199.94,68.143,64.509,14.965,44.173,280.84,198.782,16.084,12.137,105.511,2.114,262.308,94.187,234.637,1.0,27.261,231.214,36.271,68.067,114.707,158.232,119.137,14.394,127.472,143.714,277.728,204.857,263.099,40.078,100.594,6.107,135.051,259.288,1.0,2.171,136.271,1.0,21.074,35.553,69.325,29.129879,-21.043419,0.4151886,2.492088
108,15912,12752,51.31,340.383,253.707,145.458,47.371,181.465,29.113,480.44,124.109,273.666,409.732,83.994,2.114,201.001,135.269,97.677,100.9,50.239,241.774,65.318,25.024,146.18,167.82,83.581,15.511,17.607,207.031,361.067,149.075,346.769,83.164,53.095,7.129,164.84,510.106,14.643,3.342,121.241,55.808,9.266,18.277,102.453,41.303856,-17.326324,-6.1208024,6.608668
110,12986,10361,136.16,244.633,207.467,51.866,10.073,72.971,41.161,566.699,365.282,62.495,75.619,99.363,1.0,158.79,217.433,202.411,58.674,51.333,211.149,175.28,72.071,50.747,135.223,83.581,16.627,165.797,150.749,536.293,248.468,323.583,141.281,62.288,4.064,289.316,371.356,2.516,95.864,92.183,1.0,11.628,12.179,182.166,36.422638,-11.736158,-5.5931354,3.415145
111,11755,2332,39.65,251.016,1.0,79.333,55.436,774.419,782.128,311.934,132.182,395.495,283.883,147.52,31.07,5.02,600.2,1.0,636.446,98.383,178.412,158.682,77.076,82.22,1.0,325.589,62.391,155.577,380.901,246.743,206.885,224.792,67.132,2.532,75.567,278.677,220.865,164.721,11.54,107.213,1.0,22.255,30.472,155.25,-66.67274,8.207237,25.533157,-11.110294
112,6484,12968,149.52,187.182,374.146,85.437,27.21,16.039,28.109,370.108,385.464,113.547,105.689,110.634,2.114,285.424,218.435,162.129,11.299,30.543,210.093,95.402,47.046,151.256,361.484,98.491,16.627,118.529,165.825,355.725,247.454,277.212,26.05,166.479,3.043,223.355,279.567,2.516,1.0,137.273,19.685,19.894,11.163,88.995,35.753796,-18.828249,-2.8471673,3.7999887
113,16198,13450,163.59,243.569,162.302,69.16,58.46,17.113,72.285,347.039,423.809,34.648,57.799,55.305,2.114,240.197,179.357,182.27,6.149,37.108,43.241,83.991,147.146,126.89,259.858,87.022,9.93,283.326,149.744,583.305,453.339,248.986,42.082,106.722,6.107,126.54,197.385,4.032,4.513,133.265,12.211,24.617,10.146,134.545,23.325577,-17.11055,-5.1364737,0.39547798
114,20888,20018,74.9,162.712,174.131,56.952,46.363,1.0,27.105,253.759,452.064,60.174,51.117,49.157,1.0,75.372,91.181,190.327,9.239,15.225,103.434,90.215,138.137,136.027,403.668,68.67,9.93,138.969,141.704,347.178,315.406,217.736,21.04,149.624,8.15,88.24,197.385,2.516,2.171,16.03,1.0,41.149,7.098,125.228,15.614357,-37.259247,10.356111,1.7953492
115,20745,865,80.45,6.319,1.0,117.991,79.63,4.223,312.246,10.027,313.818,1.0,111.258,96.289,3.227,71.352,946.894,1.0,2.03,251.571,107.659,391.056,58.057,16.229,1.0,564.156,26.673,492.835,81.402,365.341,252.525,528.222,27.052,1.0,24.494,904.249,133.346,511.869,5.685,237.473,1.0,8.085,1000.0,85.889,-55.652634,56.088844,-20.700867,-17.984072
116,1138,19907,100.91,46.748,194.563,31.519,4.024,168.574,34.133,60.178,171.536,14.923,200.355,53.255,2.114,9.04,86.171,53.367,125.618,29.449,53.801,23.822,12.011,6.076,1.0,82.434,6.581,61.042,26.126,264.907,50.696,156.243,7.012,13.258,7.129,286.125,117.337,40.414,6.856,4.006,40.86,2.181,3.033,71.396,35.186073,40.87097,12.400583,-13.415117
117,15163,16643,131.33,249.952,78.425,50.848,60.476,1.0,42.165,192.575,199.791,20.725,77.846,55.305,1.0,84.418,401.802,218.524,4.09,25.072,63.305,86.065,135.134,76.128,206.169,154.692,11.046,265.441,145.724,390.984,242.383,272.172,45.088,146.56,5.086,159.521,233.673,2.516,2.171,8.014,3.491,13.989,122.953,81.748,15.514187,-34.96667,10.392024,0.48454985
118,16759,20533,198.84,89.304,19.281,31.519,21.161,8.519,19.072,51.151,227.036,42.77,81.187,32.763,1.0,32.156,150.299,41.282,107.079,9.754,72.81,112.0,33.032,114.707,311.63,44.584,7.697,49.545,82.407,245.675,87.208,112.896,41.08,91.4,1.0,92.495,95.99,14.643,12.712,11.02,1.0,3.362,4.049,66.22,6.1499405,-31.139557,14.669678,-0.2773238
119,11967,17538,270.33,198.885,149.398,88.489,129.025,1.0,12.044,199.596,219.973,67.136,64.482,64.526,2.114,193.966,133.265,190.327,12.329,124.644,89.706,134.822,13.012,135.012,455.44,229.245,55.694,23.995,157.785,348.246,225.141,301.406,44.086,106.722,62.288,221.227,389.5,44.962,2.171,20.038,45.843,12.809,13.195,121.087,20.336544,-42.88958,9.116249,5.6773567
120,9696,16620,218.45,226.546,150.474,15.242,18.137,9.594,25.096,50.148,167.5,86.861,94.552,70.674,2.114,130.649,162.323,190.327,33.957,27.261,96.042,198.103,60.059,83.235,227.261,176.485,14.394,183.682,111.553,201.868,205.871,286.285,28.054,33.176,11.215,170.16,521.846,8.58,2.171,12.022,13.456,4.543,37.586,145.933,14.360558,-35.229195,18.178595,4.9473567
121,22468,1717,138.58,145.69,1.0,92.558,7.048,3.148,102.406,26.075,39.345,1.0,1.0,68.625,2.114,37.181,440.881,1.0,1.0,18.507,82.314,141.047,11.01,2.015,1.0,88.169,3.232,274.384,38.186,291.618,178.487,29.226,7.012,1.0,13.258,127.604,89.587,1.0,3.342,143.285,4.737,6.904,894.307,21.705,-52.570236,61.56002,-17.328682,-18.584614
122,9280,7781,81.16,272.294,302.098,97.645,50.396,40.745,53.209,546.639,264.373,88.021,124.622,153.668,3.227,245.222,249.497,85.593,37.046,94.007,267.118,64.28,26.025,87.296,89.203,365.732,17.743,107.032,298.489,507.445,147.047,408.261,332.664,17.854,12.236,376.556,481.288,7.064,380.456,143.285,2.246,10.447,56.895,251.526,-14.338865,-33.190918,2.424511,18.341064
123,2794,1961,180.79,341.447,60.144,239.051,167.332,3.148,150.599,24.069,121.082,39.289,141.328,91.166,257.154,73.362,393.786,1.0,58.674,356.613,155.18,71.542,25.024,35.518,14.422,465.518,82.483,366.363,223.112,242.47,253.539,104.831,26.05,4.064,269.647,385.067,165.365,352.697,12.712,206.411,235.18,29.34,643.287,107.629,-46.497295,52.36496,-16.916918,-15.213578
125,13711,11173,134.17,216.971,265.536,78.316,59.468,16.039,40.157,494.482,297.673,90.341,100.12,104.486,2.114,224.117,403.806,295.06,28.807,71.028,232.27,121.336,28.027,101.509,303.96,122.577,36.718,23.995,121.604,480.734,195.729,319.551,53.104,263.008,20.408,241.441,393.769,38.898,2.171,130.259,12.211,10.447,8.114,204.941,42.219795,-20.899452,-3.5884676,6.022627
126,20170,8386,218.45,310.594,352.639,82.385,78.622,18.187,106.422,478.434,269.418,85.7,96.779,131.126,4.341,235.172,216.431,190.327,28.807,40.391,240.718,142.084,51.05,151.256,480.367,103.079,7.697,182.404,154.77,349.314,314.392,309.47,47.092,108.255,14.279,108.454,105.596,51.026,118.116,136.271,1.0,17.532,16.244,81.748,43.13199,-29.79435,0.26194328,10.325966
127,13408,14255,73.05,384.003,62.295,424.202,417.334,95.529,82.326,45.133,153.373,26.526,96.779,137.274,2.114,422.108,613.226,125.875,28.807,588.583,74.922,205.364,41.04,71.052,60.441,243.008,371.579,499.223,170.85,211.484,885.394,686.489,44.086,65.353,241.046,264.847,377.76,577.055,4.513,374.748,293.724,42.33,341.453,166.637,37.74021,8.838482,-20.923872,-6.667934
128,9299,11401,30.84,143.562,318.228,64.073,37.291,84.787,40.157,306.919,386.473,105.425,43.321,109.609,2.114,300.499,228.455,190.327,65.884,40.391,237.55,61.168,19.018,113.692,323.134,168.456,15.511,25.272,117.584,350.383,170.374,291.325,205.409,45.434,6.107,303.147,392.702,11.612,140.368,163.325,1.0,8.085,12.179,152.144,34.40956,-20.489098,-2.0558474,3.7964635
129,7416,17977,331.59,210.588,95.631,3.035,24.186,407.045,68.269,113.337,234.1,46.251,230.425,60.428,2.114,146.729,175.349,174.214,75.153,45.862,77.034,177.355,30.029,12.168,8.67,187.954,12.162,107.032,126.629,407.011,382.344,383.06,12.022,2.532,17.344,306.339,442.865,58.605,10.369,12.022,9.719,3.362,15.228,152.144,22.497719,59.691307,1.0272921,-12.731212
130,8322,13816,221.72,170.16,238.652,55.935,9.065,237.323,37.145,222.666,253.273,30.007,136.873,69.649,2.114,218.087,128.255,101.706,101.93,64.463,116.107,368.234,21.02,42.625,20.175,178.778,8.813,104.477,182.91,359.999,204.857,424.391,21.04,8.661,4.064,220.163,408.712,123.791,2.171,121.241,30.895,13.989,9.13,495.841,20.900455,58.440247,0.15388514,-20.065325
131,18423,17798,141.7,122.284,87.028,99.679,12.089,18.187,72.285,63.187,527.745,366.488,288.338,62.477,2.114,59.292,256.512,1.0,293.491,31.637,128.779,193.953,46.045,39.579,73.864,152.398,31.137,224.561,124.619,449.749,232.241,116.928,48.094,20.919,15.301,124.412,153.625,43.446,43.162,14.026,7.228,3.362,5.065,106.594,-5.855282,12.236351,21.669088,-9.787866
133,6938,18554,336.56,188.246,167.679,6.087,16.121,263.103,30.117,123.367,173.555,53.213,188.104,60.428,2.114,113.563,188.375,105.734,71.033,58.992,63.305,209.514,12.011,27.396,10.587,136.341,22.208,109.587,190.951,260.633,303.236,366.93,15.028,1.0,15.301,309.53,317.99,78.313,2.171,11.02,45.843,4.543,31.488,276.372,27.25737,56.811623,6.662006,-18.396013
134,18434,17304,171.41,82.92,117.138,67.125,43.339,2.074,24.092,170.509,249.236,111.226,53.344,37.886,2.114,91.453,187.373,9.056,29.837,42.579,94.986,43.533,16.015,110.646,353.814,119.137,7.697,11.22,85.423,441.201,585.187,191.526,44.086,128.173,7.129,141.435,246.481,5.548,25.594,24.046,1.0,5.723,4.049,97.277,18.168856,-31.967827,8.031748,1.7088326
135,7038,17107,125.64,165.904,328.982,12.19,13.097,136.348,13.048,100.298,74.664,49.732,190.331,59.403,1.0,114.568,94.187,343.399,121.498,25.072,107.659,26.935,13.012,23.335,2.917,112.255,12.162,38.047,91.453,314.056,148.061,258.059,3.004,2.532,13.258,175.479,173.904,28.287,2.171,8.014,13.456,3.362,7.098,74.502,30.202435,40.265896,12.671509,-15.331858
137,8291,8461,102.05,349.958,361.242,99.679,115.92,21.41,40.157,352.054,71.636,60.174,94.552,99.363,3.227,237.182,113.225,391.738,13.359,30.543,236.494,35.234,29.028,140.088,334.639,338.206,17.743,31.66,185.926,186.91,116.62,277.212,47.092,232.363,18.365,136.115,215.529,2.516,3.342,108.215,14.702,15.17,12.179,66.22,-34.16678,-19.282257,-11.911442,19.935406
138,2045,2674,32.83,786.157,227.899,622.577,263.099,413.49,123.49,52.154,154.382,21.885,43.321,106.535,3.227,275.373,870.741,1.0,16.448,422.265,161.516,305.991,24.023,62.93,4.835,618.063,215.311,389.358,181.905,571.552,769.774,903.225,46.09,1.0,481.092,388.259,545.327,542.188,6.856,751.503,466.868,29.34,138.197,99.347,40.592865,10.734066,-22.141108,-7.3426986
140,10732,11991,155.63,198.885,165.529,25.415,10.073,129.903,39.153,165.494,470.227,46.251,116.826,118.831,1.0,197.986,305.61,162.129,75.153,48.05,216.429,274.869,86.085,43.64,2.917,123.724,11.046,324.206,138.689,657.028,385.387,456.649,54.106,1.0,4.064,384.003,630.712,37.382,2.171,109.217,52.071,6.904,77.221,325.028,21.559444,71.59247,-2.770235,-15.342264
141,17716,9641,94.09,289.316,308.55,79.333,69.549,10.668,57.225,246.738,297.673,52.052,218.174,137.274,2.114,207.031,247.493,315.202,1.0,51.333,201.645,81.916,52.051,100.494,298.207,77.846,9.93,245.001,182.91,271.318,182.544,364.914,64.126,105.19,7.129,96.751,258.221,1.0,2.171,126.251,2.246,37.606,21.326,186.307,35.463623,-25.86652,-0.991416,5.560164
142,5190,6051,193.58,314.85,327.906,115.956,80.638,119.161,56.221,383.148,224.009,89.181,160.261,135.225,2.114,196.981,119.237,17.113,88.541,89.63,205.869,86.065,57.056,96.433,152.48,418.493,50.113,238.614,131.654,279.865,246.44,223.784,41.08,31.644,66.374,216.971,176.038,54.058,4.513,120.239,85.703,15.17,15.228,70.361,-14.827229,-4.607399,-9.935079,11.228021
143,15320,2853,161.32,476.562,23.582,135.285,50.396,2.074,84.334,1.0,25.218,59.014,181.421,107.56,48.89,19.091,718.436,5.028,81.332,144.34,137.227,103.701,10.009,8.107,1.0,544.658,53.461,236.059,117.584,444.406,75.038,132.049,26.05,1.0,82.718,346.767,276.365,105.599,4.513,107.213,72.001,4.543,748.98,61.044,-52.93109,54.810566,-18.662651,-17.200083
144,17148,14860,146.39,253.144,159.076,64.073,66.525,1.0,15.056,251.753,83.745,26.526,23.274,43.009,2.114,82.407,85.169,133.931,2.03,20.696,75.978,61.168,15.014,106.585,332.722,114.549,12.162,25.272,136.679,216.827,93.293,264.107,41.08,88.336,6.107,59.514,205.923,4.032,3.342,9.016,3.491,9.266,21.326,99.347,15.090504,-51.82114,13.866127,6.4209533
