cell,x,y,area µm²,Neurofilament,CD3e,CD45,CD4,NeuN,ATG7,A-Beta,S100B,IBA1,CD68,MAP2,CD31,HLA-A,GFAP,CD11b,SMA,DAPI_1,GalMac3,CollagenIV,CD14,PSD-95,CD11c,CD34,Synaptophysin,AQP4,P2Ry12,CD40,Claudin5,HLA-DR,Trem2,iNOS,CD163,CD74,ApoE,H2A.x,PCNA,TMEM119,CD44,P2Rx7(Park7),CD8,Vimentin,UMAP_1,UMAP_2,TSNE_1,TSNE_2
5840,9801,10380,104.61,5.145,168.882,31.457,45.469,202.676,142.484,2.291,78.387,122.645,17.377,3.964,29.887,1.0,341.305,26.989,1.0,70.835,12.519,3.351,31.519,2.316,27.879,325.337,165.818,1.0,15.613,38.142,4.337,21.979,6.071,48.978,20.0,4.892,2.238,98.5,12.641,1.0,1.0,127.717,24.0,87.87,83.43101,6.1439896,9.870122,18.521646
5841,12255,8132,57.14,1.0,138.829,2.015,255.404,22.106,219.993,3.581,9.442,290.581,12.338,1.0,457.17,869.362,2.289,64.412,3.137,249.566,211.481,106.776,4.052,3.632,26.759,213.067,8.848,13.224,2.328,129.077,627.322,16.984,124.734,51.11,28.0,4.892,156.978,5.5,230.643,1.0,1.0,3.947,8.0,294.478,-100.73045,-23.726059,-28.670475,5.706926
5842,9372,2781,12.51,1.0,169.918,33.488,194.388,50.246,238.447,2.291,1.0,412.226,37.533,6.929,394.582,524.652,30.648,23.87,5.274,386.87,339.236,531.058,5.069,7.581,276.509,385.631,112.0,11.001,1.0,130.358,761.931,68.932,27.37,52.176,16.0,4.892,36.9,11.5,688.871,1.0,1.0,1.0,1.0,429.478,-93.24644,-25.281681,-27.85144,2.6779268
5845,6821,12130,115.55,125.357,160.591,205.064,186.115,29.141,250.75,10.035,100.9,244.291,237.837,75.11,40.719,27.347,77.053,311.823,15.958,22.306,33.462,19.805,111.887,126.04,109.636,2.04,321.667,69.897,190.969,154.692,8.787,367.633,19.256,112.948,30.0,395.41,59.182,17.5,121.642,319.939,285.978,456.296,87.0,74.957,3.198677,-3.5410404,6.2424755,-8.809807
5846,5360,6217,145.82,34.162,214.479,135.012,170.602,50.246,248.289,11.326,12.256,350.865,66.508,21.751,395.786,262.277,46.116,118.468,4.205,281.525,381.123,346.536,92.558,64.178,201.472,190.197,237.576,71.008,120.561,249.469,440.427,69.931,108.507,74.566,22.0,115.171,98.796,74.5,381.975,151.21,1.0,229.385,169.0,339.087,-86.60739,-12.650303,-20.74792,2.2265968
5848,2888,18221,176.1,15.508,212.407,252.78,250.233,5.69,63.745,1.0,85.423,336.871,360.035,1.0,20.258,29.543,40.96,219.304,2.068,79.121,2.047,5.701,45.762,4.949,69.317,17.633,318.303,24.336,6.314,303.262,11.012,179.821,3.028,2.066,19.0,204.692,1.0,25.0,119.525,382.698,96.694,46.677,71.0,84.348,-18.885223,13.806574,1.1171949,-16.120825
5849,13879,14842,99.77,7.218,160.591,236.537,129.236,15.07,345.483,21.651,58.689,139.87,22.416,454.552,132.194,4.293,31.937,110.152,4.205,6.918,36.604,12.753,92.558,182.636,138.754,1.0,81.727,76.564,189.641,260.996,8.787,46.954,9.114,94.823,21.0,61.978,25.758,26.5,110.001,132.691,1.0,21.628,210.0,16.261,59.13298,-15.202732,11.651506,10.014361
5850,4251,14188,122.09,42.452,237.278,33.488,419.835,61.972,160.938,2.291,272.559,504.806,67.768,1.0,202.004,272.157,160.84,67.531,2.068,306.382,221.953,300.7,221.757,6.265,37.959,169.406,309.333,144.349,62.109,269.962,318.055,55.945,84.165,186.513,37.0,80.142,86.416,26.5,403.14,15.404,93.539,171.92,573.0,423.609,-69.11189,-6.139618,-20.497084,-3.8319898
5851,13929,11428,335.57,79.759,178.209,185.774,210.935,197.986,201.538,25.523,15.07,328.259,130.757,252.973,105.714,7.587,25.492,233.857,3.137,122.916,26.132,12.753,86.454,111.561,98.436,47.779,90.697,35.448,159.086,162.377,7.675,90.91,36.497,88.426,31.0,287.726,22.045,92.5,114.234,218.084,1.0,107.088,131.0,3.348,53.478672,-2.918045,6.2834005,9.36445
5852,13046,19241,127.49,17.581,47.634,250.75,238.857,15.07,406.998,179.116,158.589,167.859,57.69,324.119,133.398,24.054,111.857,107.033,6.342,5.735,54.406,16.279,132.233,149.731,126.435,1.0,92.939,206.578,1.0,300.7,8.787,85.915,17.227,13.794,16.0,95.71,54.23,25.0,171.38,219.113,2.052,96.774,30.0,9.217,58.782066,-13.334927,11.514497,10.275823
5853,9835,5552,46.33,13.436,246.605,22.32,209.901,76.042,154.787,6.163,2.407,316.417,90.444,1.0,234.501,253.495,17.757,85.203,40.533,437.767,204.151,286.596,18.294,285.3,164.513,321.179,89.576,11.001,167.057,184.15,304.705,57.943,174.43,275.005,35.0,65.87,92.606,32.5,296.255,2.029,1.0,2.473,20.0,441.217,-95.779144,-13.939484,-22.876633,5.284258
5854,14301,15563,91.53,7.218,301.529,270.04,403.289,10.38,69.897,2.291,352.761,513.418,227.759,63.252,87.66,33.934,279.431,184.999,3.137,554.948,8.33,20.98,489.31,57.597,172.353,2.04,283.545,253.25,208.239,136.762,8.787,123.877,102.421,139.602,41.0,499.203,80.227,913.0,476.16,47.298,255.482,1.0,9.0,202.913,58.70182,21.784985,-1.8520133,13.782088
5855,10075,16215,253.13,216.552,180.281,396.945,197.491,113.563,303.653,11.326,8.035,223.837,128.237,294.475,122.565,14.174,12.601,299.349,2.068,98.059,47.075,15.104,103.748,141.834,252.99,1.0,166.939,2.111,218.867,262.277,7.675,88.912,18.242,107.617,36.0,169.662,39.375,109.0,229.585,401.217,1.0,307.478,271.0,2.174,38.17872,-26.922825,13.751205,1.4141006
5856,11060,6256,104.75,179.245,184.426,439.585,181.978,17.415,319.647,119.744,1.0,228.143,159.731,86.967,126.176,30.641,1.0,312.863,3.137,106.345,24.038,24.506,228.878,118.142,380.665,1.0,429.303,19.891,62.109,108.585,6.562,112.888,13.171,61.772,234.0,305.89,43.089,82.0,112.118,408.419,1.0,247.066,156.0,3.348,41.638397,-13.795788,8.1336,3.9908926
5857,3331,784,102.05,21.726,107.74,62.93,99.245,3.345,1.0,4.872,3.814,509.112,50.131,3.964,80.439,25.152,155.684,92.48,3.137,259.036,4.142,5.701,131.216,48.383,8.84,1.0,170.303,165.463,10.299,47.108,9.9,66.934,45.625,44.713,61.0,326.648,44.327,343.0,52.855,49.355,44.115,1.0,2.0,25.652,66.60878,14.22831,2.6658368,15.450438
5859,700,15791,161.03,77.687,205.152,314.71,267.814,12.725,203.999,11.326,103.714,488.658,310.904,1.0,45.534,27.347,49.983,314.942,4.205,209.322,20.896,15.104,36.606,26.008,106.276,29.068,394.545,127.681,214.882,236.662,11.012,329.671,18.242,119.345,30.0,538.125,19.569,86.5,405.256,246.892,97.745,117.403,269.0,10.391,-5.1487617,20.66436,-2.8250031,-12.8248625
5860,7399,3508,35.67,11.363,161.628,16.229,150.953,3.345,68.666,4.872,1.0,343.33,14.858,3.964,226.076,280.94,22.914,36.344,1.0,153.691,213.575,518.129,5.069,6.265,170.113,332.614,8.848,14.335,1.0,152.131,355.879,42.958,59.824,51.11,16.0,2.297,45.565,2.5,94.127,1.0,1.0,17.208,6.0,350.826,-108.44214,-17.297615,-26.445976,9.076616
5861,4217,7308,419.85,79.759,164.737,284.253,121.997,90.113,185.544,219.128,3.814,234.602,87.924,273.724,165.895,53.695,110.568,227.62,5.274,24.673,66.972,37.434,101.714,156.312,222.751,20.751,149.0,114.346,172.371,167.5,36.599,210.79,19.256,102.286,26.0,233.235,65.372,17.5,211.594,386.814,2.052,341.367,301.0,29.174,36.93492,-26.883217,13.167785,1.7719198
5864,6719,6383,160.04,85.977,167.845,328.924,147.851,38.521,239.677,7.453,9.442,174.318,65.248,374.513,145.434,6.489,7.445,256.727,3.137,9.286,47.075,12.753,103.748,180.004,249.63,1.0,112.0,47.672,82.036,144.446,3.225,74.926,11.142,59.639,24.0,76.249,22.045,16.0,139.632,419.736,1.0,367.889,297.0,1.0,45.080345,-31.264866,14.683662,4.1691337
5865,8524,9350,407.63,13.436,204.116,224.354,170.602,111.218,51.442,549.547,1.0,249.673,212.642,24.715,73.217,85.531,77.053,195.394,5.274,135.936,49.17,8.052,124.095,49.7,415.383,3.079,249.909,41.004,24.912,88.092,6.562,210.79,44.611,114.014,125.0,286.429,374.851,46.0,84.603,199.565,1.0,14.261,43.0,93.739,57.647194,-4.757187,12.216617,13.625372
5868,8055,13033,63.39,48.67,173.027,298.466,185.081,17.415,330.719,2.291,27.734,461.746,176.108,128.469,33.498,3.196,39.671,378.354,1.0,173.813,25.085,16.279,71.195,116.826,133.155,1.0,249.909,21.002,164.4,108.585,1.0,114.886,3.028,57.507,33.0,369.462,31.948,68.5,241.226,358.006,38.857,322.212,101.0,10.391,12.476559,-4.111223,5.759214,-5.4038234
5869,1876,14544,162.17,114.994,222.77,221.308,251.267,8.035,202.768,1.0,189.544,425.144,142.095,9.893,20.258,54.792,55.139,399.145,3.137,262.586,32.415,33.908,104.766,27.324,73.797,36.344,342.97,152.128,224.181,257.154,22.137,214.786,54.753,139.602,30.0,451.199,44.327,152.5,357.635,98.739,197.645,143.925,220.0,30.348,-8.111877,17.044014,-3.8908565,-14.768166
5871,13801,16475,131.75,13.436,214.479,288.314,161.295,17.415,355.325,83.605,74.166,270.127,31.235,344.869,149.045,14.174,64.163,201.632,3.137,2.184,36.604,13.928,119.008,129.988,128.675,1.0,105.273,118.791,224.181,253.312,5.45,68.932,9.114,4.199,14.0,56.788,39.375,25.0,123.758,175.902,1.0,8.367,222.0,8.043,58.481026,-14.689064,11.3523245,9.661357
5872,8174,16684,57.85,1.0,245.568,103.54,332.966,115.908,336.871,3.581,331.655,326.106,57.69,27.68,292.275,508.185,231.737,77.926,3.137,350.177,198.915,755.539,125.112,48.383,291.068,219.304,182.636,295.477,80.707,184.15,408.165,54.946,129.805,16.993,20.0,6.19,49.279,160.0,592.569,5.115,2.052,233.805,140.0,514.0,-85.197014,-17.813591,-23.009125,-0.1578122
5873,9562,9419,166.72,228.988,166.809,240.598,139.578,38.521,329.489,4.872,100.9,192.619,105.561,448.623,84.049,32.836,229.159,138.22,3.137,15.204,39.745,30.382,147.493,120.775,274.269,7.237,466.303,139.904,90.007,72.723,6.562,128.872,18.242,70.301,27.0,247.506,44.327,13.0,117.409,318.91,166.098,373.783,171.0,31.522,55.65607,-29.07255,19.466825,5.942233
5875,9721,4460,118.11,181.317,125.357,258.872,115.792,45.556,281.507,13.907,16.477,184.006,29.975,368.585,138.212,5.391,7.445,149.655,3.137,21.122,25.085,15.104,100.697,147.099,216.031,1.0,420.333,27.67,101.963,104.742,4.337,144.856,10.128,63.904,27.0,115.171,31.948,31.0,18.99,418.708,1.0,369.363,131.0,3.348,56.891663,-30.697376,17.685244,6.5025635
5876,55,17943,50.17,61.106,187.535,363.442,271.95,15.07,141.254,1.0,81.201,191.542,45.092,6.929,39.516,25.152,73.186,196.434,4.205,37.693,6.236,12.753,133.251,36.538,46.918,31.147,356.424,103.234,1.0,310.946,15.462,474.526,3.028,4.199,25.0,448.604,22.045,44.5,232.76,264.382,172.407,204.336,267.0,64.391,-11.021801,8.531422,1.4050698,-13.622182
5877,6165,15276,139.71,30.017,197.898,290.345,241.96,3.345,216.302,10.035,150.146,363.783,55.17,6.929,28.683,35.032,29.359,417.856,2.068,55.448,5.189,11.578,82.385,6.265,116.355,75.847,270.091,16.557,101.963,202.081,8.787,174.826,9.114,46.845,32.0,205.99,14.617,47.5,185.138,519.533,157.685,233.805,40.0,35.043,-9.666859,0.023391724,4.141434,-12.82245
5878,1748,16103,201.25,25.871,213.443,326.893,305.043,5.69,320.877,1.0,167.031,647.982,315.943,3.964,26.276,35.032,47.405,350.286,2.068,147.773,13.566,10.402,70.177,6.265,107.396,3.079,419.212,42.116,133.846,226.415,2.112,323.677,11.142,91.624,28.0,417.466,25.758,83.5,406.315,397.102,147.169,70.252,193.0,24.478,-5.075102,17.273949,-1.5654916,-11.529551
5879,92,7899,150.23,92.195,228.988,377.655,339.171,277.718,160.938,8.744,13.663,302.422,197.525,223.329,153.859,17.467,3.578,272.32,4.205,227.077,28.226,10.402,134.268,107.613,256.35,4.119,393.424,1.0,157.758,223.854,14.35,185.815,18.242,71.367,33.0,514.771,3.476,158.5,367.159,401.217,1.0,188.128,290.0,3.348,33.784195,-6.4667625,5.999663,0.7863658
5880,5628,3594,47.33,1.0,193.753,38.564,89.938,73.697,104.345,3.581,31.955,313.188,33.754,1.0,383.749,398.404,169.863,16.593,4.205,591.641,284.783,406.476,26.433,11.53,173.473,376.275,220.758,198.8,28.898,139.323,579.486,39.961,136.905,96.955,24.0,7.487,57.944,35.5,265.566,16.433,32.547,9.841,13.0,509.304,-93.17869,-19.782509,-26.261848,3.5362873
5883,849,11885,97.22,5.145,235.205,17.244,314.351,59.627,76.048,1.0,5.221,412.226,58.95,1.0,313.94,403.893,16.468,116.389,10.616,343.075,606.264,330.082,33.554,14.162,58.118,145.496,163.576,113.235,24.912,143.165,511.625,52.948,112.563,78.83,44.0,17.866,70.323,53.5,701.57,1.0,1.0,2.473,219.0,564.478,-90.96394,-26.634495,-28.607346,2.4591389
5884,4123,16354,51.02,5.145,241.423,438.57,287.463,5.69,286.429,1.0,335.876,444.522,823.632,1.0,23.869,44.912,107.99,423.054,1.0,35.326,27.179,11.578,169.874,1.0,218.271,51.938,280.182,4.334,159.086,249.469,3.225,243.757,8.099,96.955,39.0,544.612,31.948,43.0,317.421,489.697,95.642,194.022,178.0,104.304,-5.836918,16.151741,-1.2588304,-11.691732
5886,6904,10486,107.73,191.68,118.103,99.479,105.45,29.141,41.6,74.57,1.0,188.312,155.952,410.086,92.475,31.738,48.694,400.184,5.274,103.977,28.226,11.578,69.16,123.407,125.315,1.0,154.606,49.894,115.247,90.654,21.024,94.906,17.227,134.271,23.0,263.075,296.862,43.0,70.845,127.547,1.0,76.146,113.0,2.174,61.355804,-2.5519314,7.237668,11.549096
5887,7181,18044,122.37,17.581,255.932,78.159,298.839,22.106,279.047,8.744,137.483,447.751,48.871,12.858,193.578,163.475,40.96,71.689,2.068,112.263,128.755,311.278,166.822,16.794,107.396,218.264,177.03,63.229,50.153,326.315,267.993,59.941,33.455,9.529,19.0,100.9,39.375,13.0,392.557,39.067,19.928,482.819,479.0,211.13,-69.26402,-9.202141,-19.113556,-2.7845943
5889,10718,13929,108.59,23.799,208.261,33.488,131.304,97.148,132.642,61.663,17.885,286.275,45.092,54.359,118.954,152.497,29.359,89.361,3.137,594.008,240.802,424.106,17.277,28.64,198.112,202.671,81.727,47.672,50.153,98.338,178.996,40.96,84.165,56.441,22.0,6.19,31.948,55.0,308.954,2.029,1.0,49.624,57.0,307.391,-94.79734,-11.419632,-23.423077,5.188937
5890,4304,5971,27.29,36.234,169.918,215.216,87.87,64.317,322.107,15.198,151.554,188.312,23.676,327.083,147.841,8.685,351.617,95.598,7.411,8.102,63.83,15.104,151.562,189.217,170.113,1.0,109.758,261.029,104.62,93.215,7.675,101.899,22.298,60.705,26.0,52.896,45.565,17.5,213.711,244.834,59.888,359.049,276.0,18.609,86.2708,8.038948,13.193589,16.991306
5892,4871,18250,82.72,13.436,170.954,295.421,282.292,3.345,132.642,3.581,169.845,356.248,157.212,1.0,5.814,17.467,62.874,440.726,2.068,75.57,1.0,10.402,53.9,1.0,87.237,13.475,423.697,38.782,186.984,258.435,3.225,283.717,2.014,2.066,18.0,203.395,4.714,49.0,145.982,133.72,42.012,84.987,63.0,6.87,-24.651363,9.15177,3.2673454,-19.864874
5893,10034,7967,334.43,85.977,180.281,182.729,176.807,165.155,259.362,8.744,16.477,290.581,129.497,199.614,65.995,16.369,48.694,191.236,2.068,131.201,13.566,11.578,70.177,52.332,165.633,66.491,276.818,21.002,87.35,98.338,6.562,124.876,9.114,40.448,24.0,314.971,20.807,109.0,186.196,323.026,1.0,186.655,93.0,12.739,48.821922,-5.46192,6.4433064,6.953549
5894,1347,4369,134.45,5.145,129.502,71.052,51.674,10.38,121.569,7.453,62.91,241.061,79.106,244.08,128.583,107.487,115.724,193.315,3.137,63.733,72.208,92.673,86.454,93.134,91.716,43.621,288.03,119.902,112.59,76.565,77.761,78.922,63.881,54.308,26.0,277.347,38.138,26.5,49.68,178.989,2.052,127.717,61.0,120.739,63.739662,1.0950165,6.5788584,13.416775
5896,15167,19294,164.16,50.743,101.522,131.966,393.981,3.345,78.509,149.43,15.07,427.297,222.72,137.362,110.529,32.836,105.412,141.338,7.411,224.71,2.047,11.578,147.493,68.126,35.719,1.0,189.364,125.458,15.613,291.735,23.249,83.917,36.497,25.522,19.0,446.009,74.037,130.0,66.612,79.192,35.702,1.0,1.0,19.783,59.810364,12.524712,1.8982065,12.393123
5897,11767,16235,56.43,148.156,163.7,371.564,149.919,31.486,431.603,59.081,9.442,140.946,56.43,516.804,157.47,16.369,3.578,172.524,3.137,5.735,36.604,13.928,107.818,183.953,268.669,1.0,153.485,11.001,180.342,232.819,6.562,91.909,4.043,98.021,23.0,77.547,39.375,14.5,138.574,342.574,1.0,282.429,262.0,3.348,50.5208,-26.869534,16.049461,3.8774462
5898,3624,16547,138.43,54.888,204.116,279.177,302.975,5.69,208.92,1.0,91.051,389.62,435.622,1.0,8.222,18.565,40.96,264.004,2.068,180.915,4.142,10.402,46.779,1.0,146.594,25.949,305.97,9.89,99.306,243.065,4.337,268.732,15.199,72.433,27.0,229.343,8.428,94.0,280.381,192.364,157.685,1.0,98.0,19.783,-19.340322,18.91023,-0.042447336,-18.728075
5899,12079,5287,74.76,108.776,111.885,308.619,134.407,26.796,265.514,8.744,16.477,217.378,21.156,389.335,167.099,7.587,20.335,212.027,4.205,10.469,40.792,16.279,83.402,198.431,146.594,1.0,487.606,38.782,165.729,172.623,8.787,90.91,11.142,88.426,30.0,103.495,34.424,11.5,29.573,303.478,1.0,339.894,184.0,4.522,56.6865,-30.560429,17.902573,6.187986
5900,4046,9079,52.45,5.145,212.407,44.655,192.32,101.838,226.144,4.872,1.0,357.324,63.989,6.929,398.193,503.793,20.335,50.898,1.0,647.273,789.519,327.732,11.173,12.846,143.234,550.918,22.303,4.334,6.314,147.008,517.187,34.966,345.832,151.33,25.0,10.082,374.851,164.5,640.191,1.0,1.0,1.0,38.0,451.783,-89.10444,-26.556568,-28.296112,1.7796323
5902,2505,12804,83.0,272.512,187.535,277.146,161.295,24.451,384.852,6.163,237.383,250.75,52.651,238.151,108.122,32.836,39.671,204.75,5.274,17.571,60.689,17.454,140.372,169.474,164.513,2.04,188.242,199.911,218.867,158.535,12.125,293.707,21.284,124.676,32.0,268.265,38.138,26.5,301.547,309.651,29.393,472.504,336.0,4.522,28.97632,-27.695972,11.461557,-4.0300117
5903,6576,11017,256.4,65.251,147.119,302.527,144.748,33.831,276.586,1.0,23.513,186.159,172.329,501.982,118.954,27.347,65.452,189.157,3.137,98.059,43.934,12.753,162.753,165.526,312.348,1.0,211.788,81.009,151.116,171.342,6.562,741.259,8.099,82.029,125.0,422.656,24.52,55.0,178.788,249.978,1.0,357.575,245.0,2.174,23.23577,-9.088151,1.0709043,-1.9946783
5905,14771,12746,117.54,1.0,248.677,121.814,526.354,52.592,77.278,34.558,375.273,701.807,184.927,6.929,79.235,35.032,789.888,192.276,11.684,309.932,25.085,22.155,705.997,69.443,100.676,47.779,183.758,474.386,254.735,222.573,19.912,104.896,199.786,157.727,55.0,510.879,113.651,452.5,223.235,37.009,716.074,1.0,5.0,268.652,59.110905,24.816414,-2.2376707,14.447551
5906,9093,14396,49.32,3.073,253.859,87.296,206.798,40.866,127.72,6.163,358.389,161.4,61.469,27.68,240.519,272.157,46.116,145.496,8.479,476.827,206.245,260.74,103.748,76.024,226.111,113.271,99.667,117.68,186.984,228.977,235.732,46.954,124.734,191.844,31.0,45.112,72.799,406.0,595.744,30.836,1.0,84.987,402.0,150.087,-78.9689,-11.950775,-21.078789,0.93677026
5907,3175,9232,57.7,13.436,223.806,25.366,178.876,45.556,79.739,4.872,36.176,398.232,36.274,1.0,322.365,311.678,31.937,335.733,66.175,223.526,329.811,390.022,216.67,6.265,81.637,361.721,94.061,46.561,22.255,136.762,392.59,67.933,62.867,100.154,190.0,65.87,54.23,7.0,361.868,1.0,1.0,83.513,122.0,515.174,-95.36385,-25.914974,-17.579605,3.6106787
5908,4733,18550,184.06,34.162,176.136,140.088,270.916,5.69,104.345,1.0,168.438,313.188,191.226,1.0,5.814,20.76,46.116,235.937,1.0,132.385,1.0,10.402,17.277,8.897,56.998,29.068,376.606,44.338,11.628,272.523,9.9,157.843,8.099,7.397,22.0,117.766,1.0,58.0,154.448,55.528,146.118,40.783,50.0,9.217,-29.101257,13.627293,2.284538,-18.668549
5909,13617,6313,70.78,102.558,152.301,305.573,220.242,36.176,200.308,101.674,31.955,246.444,95.483,315.226,137.008,16.369,96.388,246.332,6.342,94.508,27.179,15.104,94.593,140.518,177.953,1.0,395.667,66.563,177.685,182.869,8.787,97.903,22.298,86.293,27.0,276.049,40.613,40.0,108.943,311.709,2.052,52.571,153.0,8.043,54.663918,-8.365116,8.121415,8.359538
5910,4602,14574,119.53,9.29,253.859,38.564,269.882,40.866,186.775,1.0,188.137,277.663,70.288,1.0,309.125,391.818,80.92,78.966,2.068,286.259,360.179,267.792,222.774,45.751,96.196,210.988,290.273,116.568,92.664,426.215,335.854,62.938,350.904,227.028,30.0,76.249,291.911,25.0,513.199,19.519,110.364,252.96,467.0,343.783,-73.001785,-6.693039,-21.794,-3.2599065
5911,7879,869,80.3,1.0,82.868,74.098,140.612,1.0,4.691,2.291,16.477,354.095,179.888,54.359,73.217,10.88,56.428,168.366,4.205,317.034,5.189,4.526,54.918,72.075,18.919,1.0,248.788,224.358,22.255,33.019,6.562,92.908,23.313,13.794,17.0,490.121,38.138,184.0,53.913,136.806,1.0,1.0,1.0,11.565,65.18065,13.845802,2.8324378,14.632417
5913,10265,5845,48.18,13.436,255.932,68.006,250.233,106.528,100.654,1.0,1.0,339.024,46.352,12.858,259.777,128.345,8.734,83.124,2.068,508.786,157.028,482.871,16.26,20.743,193.632,64.412,208.424,2.111,3.657,47.108,367.003,72.928,37.512,64.97,22.0,4.892,13.379,7.0,341.761,59.644,1.0,23.102,5.0,483.478,-96.21878,-13.38435,-23.864334,5.266802
5914,2095,18839,52.59,5.145,217.588,343.137,258.506,3.345,30.527,1.0,371.052,443.445,181.148,1.0,22.665,29.543,70.608,285.835,3.137,130.018,2.047,13.928,235.999,3.632,100.676,4.119,516.758,48.783,3.657,211.046,12.125,408.592,47.654,4.199,22.0,483.634,15.855,34.0,214.769,165.614,436.354,3.947,145.0,66.739,-23.362602,18.913784,-2.6470351,-17.979628
5915,10124,16718,34.54,7.218,218.624,39.579,133.373,45.556,218.762,2.291,2.407,397.155,32.494,276.688,224.872,240.321,2.289,60.254,4.205,120.549,397.877,293.648,22.364,29.957,142.114,151.734,51.455,1.0,51.481,186.712,452.664,47.953,270.781,36.184,17.0,13.974,91.368,10.0,322.712,6.144,1.0,37.836,142.0,478.783,-101.74017,-19.240475,-26.952347,6.9449816
5916,3851,16841,37.24,1.0,320.183,37.549,584.267,54.937,165.86,1.0,114.97,595.233,222.72,1.0,833.901,929.741,51.272,76.887,3.137,48.346,634.538,464.066,372.319,243.182,112.996,560.274,149.0,35.448,47.496,829.658,668.483,93.907,803.243,359.233,46.0,137.227,699.186,20.5,1000.0,13.346,28.341,12.788,946.0,818.043,-75.28595,-1.5874481,-24.240608,-4.8448253
5917,4766,9825,310.27,119.139,188.572,282.223,142.68,78.387,211.381,175.244,74.166,205.537,119.419,217.401,112.936,17.467,165.996,377.314,3.137,87.406,61.736,13.928,123.077,132.621,285.469,3.079,161.333,6.556,123.218,185.431,5.45,114.886,17.227,80.963,25.0,198.205,43.089,62.5,275.09,305.536,1.0,307.478,273.0,20.957,35.635586,-24.365723,12.669667,1.2429852
5918,6184,6841,70.07,148.156,179.245,278.162,80.63,43.211,199.078,12.616,22.106,172.165,31.235,312.261,140.619,8.685,46.116,167.327,3.137,18.755,49.17,16.279,97.645,178.688,277.629,2.04,104.152,72.119,96.649,127.796,4.337,92.908,10.128,59.639,22.0,98.305,28.234,50.5,152.332,297.305,1.0,389.991,267.0,15.087,45.436943,-31.720673,14.361097,4.754665
5919,873,2485,88.97,21.726,103.594,254.811,132.339,87.768,136.333,10.035,26.327,418.685,134.536,291.51,99.696,13.076,25.492,280.637,3.137,357.278,29.274,10.402,98.662,82.605,161.154,1.0,126.576,48.783,93.992,82.969,6.562,173.827,18.242,37.25,23.0,718.464,15.855,286.0,294.139,394.015,1.0,130.664,79.0,4.522,41.61872,2.11932,3.474201,3.3716297
5921,2931,13166,229.4,206.189,182.354,241.613,199.559,12.725,352.865,22.942,247.232,207.69,135.796,152.184,51.552,39.423,151.817,297.27,4.205,37.693,56.5,15.104,139.354,98.399,180.193,17.633,237.576,113.235,157.758,171.342,11.012,125.875,21.284,116.146,30.0,143.714,51.755,64.0,238.051,127.547,39.908,392.938,272.0,30.348,26.175362,-28.150055,10.652332,-5.1395984
5922,13586,9567,240.06,79.759,181.317,224.354,238.857,169.845,301.192,68.116,23.513,291.657,159.731,282.617,129.787,19.663,102.834,200.592,4.205,131.201,36.604,19.805,165.804,135.253,137.635,1.0,393.424,167.685,216.21,253.312,7.675,102.898,35.483,112.948,35.0,257.886,49.279,122.5,189.371,271.584,2.052,236.752,264.0,6.87,46.949646,-11.084251,8.301625,6.2985897
5924,11262,4070,70.5,63.178,132.611,416.235,130.27,17.415,285.198,35.849,1.0,160.323,47.612,365.62,137.008,14.174,16.468,151.734,5.274,44.795,17.755,15.104,93.575,202.379,221.631,1.0,462.939,27.67,28.898,56.073,5.45,80.92,16.213,58.573,36.0,208.584,38.138,53.5,62.379,370.352,1.0,272.115,93.0,3.348,56.93435,-27.14656,17.58177,7.606156
5925,6146,14797,36.1,5.145,233.133,29.427,305.043,24.451,173.241,2.291,162.81,481.123,74.067,1.0,653.359,521.358,53.85,82.084,4.205,101.61,361.226,567.492,277.709,60.229,83.877,354.444,235.333,173.241,59.452,480.008,540.549,78.922,182.544,132.139,30.0,26.948,435.509,59.5,513.199,3.058,87.229,385.571,734.0,518.696,-74.53635,-2.12072,-22.992172,-4.4497075
5926,6217,6959,99.21,32.089,300.493,565.476,132.339,71.352,312.265,6.163,1.0,200.154,69.028,164.042,316.347,374.253,38.382,770.261,3.137,576.254,342.377,348.887,190.22,89.186,125.315,223.462,159.091,12.112,127.203,231.538,247.969,54.946,30.412,185.447,24.0,45.112,34.424,112.0,542.831,34.952,1.0,68.779,418.0,362.565,-52.497154,-27.880417,-15.967434,1.653431
5927,7475,13631,293.35,141.938,164.737,244.659,169.568,3.345,266.744,3.581,131.855,276.586,186.187,36.573,14.24,14.174,65.452,513.494,1.0,27.04,17.755,13.928,105.783,47.067,175.713,18.672,255.515,105.456,192.298,173.904,2.112,142.858,9.114,58.573,28.0,173.555,34.424,25.0,145.982,293.189,146.118,295.69,66.0,22.13,-18.019218,-1.6388159,6.403366,-18.285528
5928,4409,14870,90.96,5.145,241.423,17.244,361.922,50.246,132.642,2.291,165.624,678.124,82.885,1.0,357.27,318.265,65.452,65.452,3.137,263.77,376.934,468.767,202.428,7.581,95.076,138.22,199.455,196.577,58.124,431.338,421.514,80.92,39.54,198.241,31.0,93.116,142.123,29.5,583.044,21.577,86.178,185.181,755.0,457.652,-71.45266,-2.4392319,-21.693197,-4.518846
