cell,x,y,area µm²,CD40,SMA,MAP2,CD8,CD31,Synaptophysin,AQP4,CD34,PCNA,IBA1,S100B,CD163,Claudin5,GFAP,PSD-95,Trem2,NeuN,HLA-DR,CD14,CD11b,CD3e,P2Rx7(Park7),DAPI_1,CD11c,CD4,GalMac3,ApoE,CD45,HLA-A,CD68,Vimentin,A-Beta,H2A.x,TMEM119,CD74,P2Ry12,CollagenIV,CD44,Neurofilament,ATG7,iNOS,UMAP_1,UMAP_2,TSNE_1,TSNE_2
2399,5378,10302,246.74,122.563,4.032,137.635,417.127,104.533,123.381,104.949,35.389,214.3,65.172,423.981,3.978,6.911,230.316,191.093,37.277,11.66,51.737,92.924,36.167,101.122,276.472,52.231,519.589,126.573,191.35,52.821,211.102,2.826,104.997,134.09,6.565,142.565,136.348,11.954,48.464,21.981,8.416,31.151,457.449,101.293,14.497084,13.3268795,9.040102,4.100189
2400,4199,18022,182.64,16.585,1.0,108.516,170.697,1.0,467.909,301.904,145.434,167.05,66.906,732.183,2.489,2.97,443.739,7.067,58.205,17.752,39.49,248.384,37.469,61.073,485.565,107.731,37.588,132.154,126.55,103.203,102.662,8.305,45.12,124.232,3.783,202.087,67.063,2.095,19.081,13.911,155.67,135.674,338.15,2.967,-7.40166,-55.132584,-13.901165,-3.8933458
2402,12509,17800,91.53,22.819,1.0,314.587,366.956,73.655,221.818,108.231,16.475,210.25,63.438,247.562,2.489,4.941,293.889,227.494,6.581,26.889,34.242,88.869,29.654,38.824,252.133,9.538,465.503,114.015,133.3,65.777,342.585,1.0,35.666,170.238,1.0,46.043,146.016,2.095,21.342,30.05,8.416,93.463,435.664,2.967,17.726362,4.5995407,9.476911,2.3167765
2403,10945,1144,228.54,141.265,2.516,12.2,406.798,62.756,345.529,184.825,190.139,227.8,25.281,667.354,8.444,38.438,386.977,213.338,225.635,4.046,86.729,115.905,72.636,156.746,691.339,194.183,26.452,292.608,207.55,38.427,85.041,39.353,111.3,175.168,28.827,305.043,30.003,13.049,111.749,25.208,186.392,77.382,370.308,140.624,-45.31006,58.06877,-17.339188,13.455804
2404,4255,5674,211.2,86.718,4.032,238.43,428.932,102.716,135.353,95.101,81.814,238.6,117.203,363.403,2.489,16.763,167.878,104.136,35.881,13.183,83.229,83.461,58.309,105.572,351.701,83.183,487.774,119.596,230.5,61.458,197.547,8.305,114.451,130.804,6.565,332.391,173.408,31.671,28.122,23.595,10.534,53.262,313.252,69.829,4.597025,16.987524,6.234621,8.121377
2405,12853,3901,158.05,130.356,4.032,139.874,474.677,62.756,372.133,230.781,267.515,207.55,49.563,837.397,5.466,30.556,623.105,213.338,90.296,17.752,116.471,125.368,66.124,178.996,649.299,36.221,158.486,193.545,235.9,58.579,108.084,22.916,231.054,303.329,31.61,60.522,57.395,8.668,129.83,23.595,73.038,109.543,525.916,124.892,-41.698174,44.164345,-13.603526,13.812242
2406,15818,8273,220.73,57.106,2.516,157.794,423.03,129.962,164.618,7.565,30.231,244.0,134.547,621.655,5.466,30.556,541.368,189.071,144.711,49.732,86.729,65.888,80.451,183.445,339.532,132.279,301.654,133.549,184.6,94.566,243.634,17.437,152.268,94.656,9.348,319.522,113.79,8.668,28.122,30.05,11.594,125.624,526.953,126.858,-25.613125,14.869329,-5.1741123,11.172467
2407,5475,16300,135.45,5.676,1.0,97.316,107.245,4.633,134.023,131.209,83.534,75.25,40.891,734.309,3.978,1.0,134.957,7.067,79.134,43.64,27.243,46.962,21.84,74.423,284.216,195.25,75.766,107.039,202.15,54.261,44.376,1.0,51.423,117.66,1.0,306.652,25.169,1.0,14.561,5.842,1.0,55.272,205.364,2.967,-10.648975,-28.243843,-7.3241,-0.8866763
2408,3639,6276,27.0,121.005,5.548,1.0,126.428,10.082,301.631,1000.0,4.439,288.55,37.422,597.212,3.978,26.615,702.57,164.804,443.295,1.0,39.49,621.488,25.747,103.347,81.761,23.413,4.182,137.735,96.85,170.859,136.55,46.658,114.451,102.872,51.089,65.348,76.731,5.382,147.912,17.139,915.249,1.0,5.15,138.657,-69.48983,-71.88545,2.427491,-32.646755
2409,12719,4913,110.01,125.68,8.58,61.478,375.809,146.309,441.305,173.883,157.47,163.0,61.703,658.852,9.933,87.698,754.791,183.004,133.549,4.046,77.981,149.701,50.494,145.621,576.282,14.875,255.522,189.359,148.15,71.535,139.261,39.353,101.845,124.232,48.306,52.478,67.063,22.908,23.602,23.595,30.663,230.147,503.093,187.821,-39.99111,43.82627,-12.812817,13.006993
2410,2027,18951,47.19,46.197,1.0,16.679,24.61,1.0,305.622,195.767,38.828,48.25,2.734,480.307,2.489,1.0,399.465,9.089,66.577,1.0,16.746,78.054,14.025,43.274,399.272,79.981,1.0,94.482,40.15,62.898,2.355,1.0,29.363,58.508,3.783,10.652,12.279,1.0,34.903,59.1,244.659,290.449,17.598,1.0,-3.0558395,-62.018852,-15.106754,-7.744647
2411,5513,11077,188.75,89.835,1.0,110.756,390.566,28.245,144.664,162.941,21.633,261.55,73.844,487.747,6.955,2.97,174.69,158.737,93.087,32.98,77.981,94.276,47.889,161.196,259.877,216.596,704.118,213.078,218.35,75.853,175.859,1.0,249.962,140.663,3.783,519.0,126.681,5.382,34.903,18.753,10.534,39.191,459.523,65.896,7.373747,34.48146,10.110831,13.072807
2412,8825,8751,252.42,116.329,1.0,296.668,515.994,95.451,128.702,18.507,25.072,272.35,150.156,472.868,8.444,2.97,350.65,201.204,58.205,29.934,60.485,88.869,68.729,103.347,259.877,109.865,489.365,155.873,226.45,77.293,272.099,4.653,120.754,117.66,67.786,319.522,170.185,30.576,37.163,26.822,4.178,151.755,487.533,87.528,14.700161,20.926739,12.061547,6.162539
2416,778,16449,345.66,21.261,1.0,3.24,9.854,1.0,237.78,252.665,355.207,56.35,47.828,658.852,6.955,2.97,318.864,7.067,10.767,1.0,51.737,137.535,46.587,63.298,434.674,30.885,7.363,126.573,99.55,35.548,43.02,2.826,29.363,102.872,1.0,7.435,26.781,13.049,19.081,10.683,142.958,113.563,136.897,1.0,-8.884457,-66.41786,-16.679953,-7.2890043
2418,8764,1614,63.39,50.872,4.032,202.592,515.994,102.716,156.636,212.18,62.9,271.0,23.547,436.734,6.955,44.349,235.992,269.962,72.158,4.046,56.986,96.98,81.754,76.648,316.299,135.481,107.581,171.221,90.1,72.974,194.836,15.611,64.028,40.434,26.045,110.391,173.408,13.049,64.285,38.12,85.751,254.268,362.009,93.427,-2.3852882,0.20548439,-2.8983157,7.305887
2420,8379,6196,56.57,195.813,2.516,1.0,290.223,189.902,112.739,7.565,422.265,199.45,35.688,368.717,5.466,304.444,193.989,37.401,27.51,23.843,53.487,106.442,58.309,125.597,232.219,202.721,280.975,150.292,495.1,42.745,29.465,203.722,149.117,221.174,23.262,33.174,2.611,11.954,84.627,183.37,10.534,1.0,114.075,231.085,41.679176,-19.916912,10.795311,-10.367423
2421,9467,2199,175.67,43.08,2.516,34.599,347.773,50.042,521.119,50.239,202.176,198.1,72.109,696.049,8.444,32.527,397.194,132.447,76.344,2.523,63.984,141.59,77.846,103.347,456.801,225.135,94.855,140.525,169.75,45.624,94.529,32.048,67.18,142.306,14.914,358.13,88.01,6.477,30.382,26.822,51.85,131.654,340.224,50.163,-35.79613,52.502373,-14.145626,10.180577
2422,7123,13346,194.72,11.91,2.516,202.592,353.675,68.205,124.711,131.209,105.886,188.65,61.703,355.964,5.466,2.97,148.58,191.093,28.905,13.183,67.483,59.129,47.889,136.722,265.409,88.519,479.82,107.039,144.1,57.14,261.255,1.0,127.057,127.518,3.783,240.696,110.568,5.382,111.749,15.525,5.238,89.443,438.776,93.427,16.030443,9.407364,8.225449,1.6417409
2423,4161,6777,27.15,231.658,4.032,1.0,91.013,1.0,180.581,882.921,1.0,536.95,58.234,495.186,5.466,28.586,661.702,148.626,571.658,1.0,76.231,552.545,21.84,152.296,37.508,38.356,26.452,150.292,94.15,238.514,99.951,46.658,142.814,185.026,65.003,87.87,91.232,5.382,263.181,18.753,871.814,1.0,12.411,168.156,-68.51414,-72.06902,1.8530228,-32.343075
2424,16669,5738,120.53,325.168,4.032,50.278,406.798,338.844,209.846,57.898,332.854,345.25,564.672,372.968,45.665,552.716,199.665,187.049,38.672,8.614,175.956,263.254,329.224,227.944,227.794,59.702,231.661,426.552,275.05,219.801,348.007,326.086,316.142,346.049,9.348,79.826,487.61,57.961,43.943,448.048,3.119,27.131,450.187,368.742,35.36298,-18.430115,13.789831,-8.380332
2425,4365,19430,73.34,25.936,1.0,68.197,101.343,1.0,485.202,270.172,28.511,17.2,7.938,649.287,2.489,4.941,310.917,31.334,33.091,1.0,27.243,91.572,14.025,72.198,384.89,44.76,4.182,87.506,129.25,77.293,24.043,1.0,54.574,88.084,3.783,81.435,4.223,1.0,48.464,9.069,98.463,155.775,151.421,4.933,-4.4948387,-60.348236,-14.348837,-6.7034163
2426,11439,9346,150.94,99.186,2.516,236.191,523.372,195.351,322.915,4.283,28.511,233.2,77.312,184.859,5.466,14.793,165.608,221.427,63.786,31.457,79.73,84.813,60.914,127.822,251.027,79.981,742.296,165.64,188.65,104.643,327.674,1.0,98.694,35.505,42.741,206.913,154.073,6.477,34.903,31.664,5.238,59.292,407.654,75.728,13.441195,20.278225,10.6205015,6.8906474
2427,2317,839,191.73,21.261,1.0,115.235,452.542,39.144,135.353,1.0,97.289,237.25,44.359,445.236,3.978,1.0,159.932,25.267,6.581,51.255,30.743,53.721,33.562,52.174,494.415,133.346,378.011,190.754,252.1,41.305,197.547,1.0,7.303,48.65,6.565,253.565,117.013,3.191,1.0,13.911,1.0,135.674,350.598,2.967,-3.56454,10.301075,3.2381709,7.4350233
2430,7386,5662,28.14,18.144,1.0,133.155,445.164,151.758,531.76,1.0,62.9,188.65,54.766,442.048,6.955,38.438,116.793,85.935,48.439,87.803,69.233,99.683,34.864,138.947,390.422,86.385,688.21,140.525,271.0,123.356,219.235,21.09,164.874,27.289,23.262,221.391,154.073,5.382,3.26,25.208,2.059,43.211,414.916,152.423,2.6833496,21.401217,7.973492,8.1694565
2431,7033,13443,254.55,13.468,1.0,207.072,415.651,82.736,228.469,18.507,85.253,215.65,87.719,280.507,3.978,4.941,325.675,126.381,20.534,58.869,69.233,61.832,51.797,132.272,297.492,60.769,538.678,87.506,130.6,70.095,272.099,1.0,127.057,91.37,12.131,153.826,118.624,7.572,77.846,13.911,9.475,163.815,442.925,105.226,12.277641,8.949081,8.603744,3.7318466
2432,13016,167,158.47,133.473,2.516,27.879,465.823,62.756,305.622,54.616,150.592,226.45,28.75,855.464,9.933,34.497,470.984,197.16,182.383,4.046,104.224,124.016,94.778,254.644,746.654,66.106,51.904,234.007,156.25,48.503,185.347,35.7,149.117,278.683,26.045,84.652,36.448,16.336,127.57,33.278,272.203,57.282,359.935,211.419,-43.68608,51.103043,-16.02875,12.719434
2433,3849,2028,130.62,49.314,5.548,184.673,464.347,149.942,330.896,1.0,73.217,230.5,72.109,383.596,3.978,54.201,264.373,85.935,13.557,13.183,70.982,71.295,76.544,132.272,267.621,58.635,287.338,139.13,103.6,134.872,257.189,10.132,32.514,42.077,332.145,86.261,168.574,16.336,10.041,28.436,1.0,159.795,342.299,6.9,4.6254177,1.7142849,3.8202188,2.2226062
2436,8599,2819,110.29,272.179,4.032,137.635,476.152,208.065,451.947,132.303,100.728,352.0,33.953,240.122,5.466,101.491,137.227,203.227,87.506,60.392,83.229,83.461,55.704,185.67,291.96,253.952,169.621,167.035,187.3,58.579,208.391,108.753,127.057,157.094,23.262,81.435,120.235,27.289,150.172,134.953,16.891,119.594,316.364,156.356,27.12179,-9.700039,9.942056,-6.649572
2437,12261,701,142.56,127.239,4.032,1.0,420.078,62.756,248.422,160.752,224.528,285.85,59.969,636.534,8.444,46.32,348.38,164.804,93.087,5.569,114.722,199.719,85.661,181.22,654.831,94.923,94.855,261.912,179.2,24.032,140.616,37.527,168.025,235.962,26.045,113.609,81.565,19.622,159.213,25.208,237.243,55.272,339.187,144.557,-42.682858,54.34404,-17.194786,12.033791
2438,11570,16766,171.83,33.729,1.0,180.193,396.468,84.553,167.278,56.804,14.756,215.65,101.594,319.83,8.444,1.0,192.853,134.47,84.715,39.072,65.734,80.758,49.192,45.499,300.811,130.144,637.306,218.659,195.4,104.643,249.056,11.958,158.571,56.865,129.006,260.0,110.568,11.954,5.52,12.297,3.119,85.423,375.495,18.699,11.536232,21.602451,10.596426,7.7678113
2439,4886,7306,43.49,83.601,2.516,1.0,6.903,2.816,318.924,604.996,1.0,284.5,21.812,291.135,3.978,10.852,464.173,106.158,356.789,1.0,217.946,524.157,27.05,116.697,10.957,20.212,1.0,95.877,60.4,142.069,52.509,13.784,73.483,193.242,56.655,55.696,18.724,1.0,107.229,12.297,489.376,1.0,5.15,44.264,-65.13368,-67.58028,2.4514773,-30.475166
2440,9953,17738,101.62,13.468,1.0,83.877,119.05,10.082,157.967,62.275,90.411,281.8,117.203,346.399,5.466,1.0,435.792,3.022,49.834,87.803,53.487,33.444,37.469,54.399,338.425,246.481,118.717,174.011,157.6,28.35,171.792,4.653,89.24,191.599,1.0,110.391,62.229,4.286,3.26,10.683,1.0,61.302,214.701,1.0,1.3833237,-24.383327,-2.798442,-4.825926
2441,4520,5732,177.38,94.51,2.516,121.955,520.421,108.165,199.204,88.536,45.706,300.7,49.563,459.052,3.978,22.675,144.039,189.071,105.644,48.209,76.231,96.98,41.377,136.722,484.458,126.942,837.742,167.035,335.8,75.853,239.567,11.958,164.874,183.383,12.131,673.435,121.847,13.049,46.204,21.981,9.475,39.191,416.991,91.461,3.762703,34.57843,9.080387,13.9938
2442,785,7893,202.53,83.601,2.516,139.874,456.969,48.225,168.609,87.441,13.036,257.5,42.625,588.71,3.978,18.734,191.718,106.158,49.834,20.797,69.233,72.647,36.167,130.047,336.213,84.25,599.127,179.592,326.35,84.49,179.925,2.826,101.845,28.933,6.565,317.913,113.79,7.572,41.683,21.981,14.772,53.262,372.383,73.762,-0.12141228,26.015177,6.8149743,11.242968
2443,12109,3967,245.74,200.488,2.516,77.157,533.702,53.675,455.937,267.984,64.62,272.35,72.109,748.124,8.444,22.675,522.069,199.182,158.663,11.66,167.208,133.479,97.383,301.367,591.771,139.75,175.984,353.999,225.1,54.261,120.284,26.569,253.114,268.824,23.262,261.609,118.624,21.812,125.31,23.595,103.76,101.503,457.449,183.888,-43.559406,42.293106,-13.653771,14.760099
2444,3996,18487,173.26,10.351,1.0,14.439,105.77,1.0,442.635,176.071,303.623,102.25,61.703,688.61,3.978,1.0,381.301,7.067,141.92,5.569,67.483,91.572,23.142,69.973,648.193,196.317,13.726,175.406,169.75,32.669,24.043,6.479,108.148,173.525,3.783,271.261,33.226,8.668,23.602,5.842,46.554,67.332,186.692,12.799,-9.724575,-59.270195,-15.072039,-4.433078
2446,5935,10408,63.11,55.548,2.516,21.159,293.174,17.347,144.664,402.57,23.353,153.55,61.703,757.689,3.978,12.822,472.119,96.047,93.087,2.523,46.489,182.145,24.445,127.822,343.957,43.692,137.806,67.972,352.0,140.63,74.197,30.221,76.634,135.734,26.045,28.348,62.229,8.668,50.724,55.872,75.157,21.101,442.925,162.256,-30.650345,9.771999,-10.187748,6.1451144
2447,5228,3084,139.14,57.106,5.548,171.233,508.616,240.76,203.194,5.377,31.95,322.3,105.062,530.257,5.466,42.379,264.373,110.202,9.372,20.797,79.73,83.461,73.939,114.472,348.382,115.202,524.361,132.154,136.0,81.611,303.275,6.479,64.028,9.215,23.262,240.696,181.465,26.194,10.041,33.278,1.0,107.533,443.963,14.766,1.5750866,15.828157,6.7759686,7.310901
2449,10022,3436,225.56,121.005,2.516,153.314,425.981,44.593,372.133,228.593,133.398,323.65,91.188,666.291,15.888,14.793,369.949,180.982,154.478,17.752,142.715,111.85,66.124,254.644,413.654,281.702,187.119,268.888,218.35,52.821,132.483,19.263,212.145,116.016,14.914,396.739,178.242,43.72,68.805,23.595,28.544,41.201,418.028,380.541,-35.66753,35.83786,-9.861866,13.969609
2450,3454,8391,119.81,130.356,2.516,7.72,93.965,8.265,457.268,204.52,59.461,557.2,91.188,269.88,5.466,22.675,482.336,67.735,552.124,2.523,69.233,309.217,46.587,165.646,8.744,134.413,4.182,129.363,55.0,146.388,154.171,15.611,174.328,309.901,20.479,293.783,30.003,14.145,84.627,23.595,598.493,3.01,9.299,122.925,-60.17514,-67.61655,1.7309905,-28.588692
2453,1587,13013,169.84,74.25,1.0,202.592,471.725,37.327,209.846,111.514,26.792,229.15,32.219,477.119,5.466,4.941,145.174,49.534,5.186,13.183,53.487,73.999,51.797,154.521,321.831,74.644,597.537,144.711,229.15,75.853,169.081,1.0,108.148,38.791,6.565,145.783,137.96,4.286,52.984,15.525,5.238,316.579,381.72,71.795,0.49771023,12.128183,6.1334214,6.2914033
2455,8195,15133,101.48,24.378,1.0,153.314,263.662,33.695,143.334,4.283,73.217,161.65,266.359,360.215,6.955,2.97,249.615,11.111,2.395,5.569,90.228,63.184,103.896,130.047,272.047,50.096,525.952,116.806,107.65,162.222,224.657,1.0,221.599,65.081,602.07,71.783,210.468,15.24,77.846,12.297,4.178,113.563,345.411,61.963,8.836998,9.576817,16.075577,8.116409
2456,2392,8531,67.08,19.702,2.516,21.159,206.112,13.715,173.929,78.688,331.134,140.05,68.641,731.12,3.978,22.675,212.152,7.067,34.486,5.569,49.988,67.24,32.259,134.497,377.146,129.077,128.261,97.272,354.7,16.834,19.977,6.479,76.634,150.521,6.565,276.087,42.894,4.286,14.561,13.911,6.297,5.02,363.047,38.364,-12.807971,-24.694094,-8.290776,-0.034329742
2457,10776,6312,178.23,46.197,2.516,128.675,477.628,82.736,224.478,31.637,38.828,268.3,125.875,630.157,8.444,28.586,150.85,112.225,62.391,32.98,69.233,94.276,98.686,145.621,517.648,180.308,605.49,203.311,335.8,88.808,244.989,21.09,142.814,86.441,3.783,406.391,176.631,5.382,21.342,72.011,2.059,65.322,493.757,95.394,-1.9170151,30.56377,6.7453885,13.005916
2458,10399,18934,205.09,10.351,1.0,189.152,222.344,17.347,561.025,3.188,140.275,117.1,40.891,358.089,2.489,6.911,167.878,21.223,51.229,42.117,42.989,56.425,29.654,38.824,607.259,141.885,424.143,109.83,183.25,110.401,204.324,1.0,38.817,40.434,204.139,264.826,44.505,1.0,19.081,12.297,1.0,147.734,342.299,1.0,-0.8222618,-12.921181,0.0017764999,-1.1868033
2459,3731,13208,161.03,78.925,1.0,130.915,440.737,26.429,294.98,23.978,80.095,171.1,47.828,457.989,5.466,2.97,149.715,35.379,26.115,14.706,56.986,75.35,42.679,141.171,449.056,168.567,287.338,111.225,254.8,58.579,94.529,2.826,111.3,56.865,3.783,321.13,67.063,3.191,25.862,12.297,3.119,157.785,428.402,61.963,-11.339508,4.722763,-0.50244725,6.1155357
2460,14001,9114,69.93,32.17,1.0,101.796,188.405,73.655,197.874,2.094,69.778,90.1,101.594,422.918,3.978,18.734,355.191,45.49,42.858,5.569,46.489,55.073,59.611,92.223,258.771,98.125,150.532,115.411,98.2,61.458,101.307,4.653,73.483,56.865,3.783,131.304,55.784,4.286,5.52,18.753,1.0,61.302,316.364,16.732,-4.338051,-20.05487,-3.4608276,-2.5249095
2461,1739,17225,265.35,11.91,1.0,9.96,67.403,2.816,325.575,311.751,129.959,36.1,27.016,773.631,2.489,8.882,446.009,13.134,23.324,1.0,39.49,142.942,30.957,65.523,633.811,12.74,1.0,105.644,188.65,48.503,98.596,4.653,29.363,217.888,9.348,4.217,9.056,4.286,50.724,9.069,153.551,199.996,227.15,2.967,-12.084942,-62.608032,-17.178665,-5.3575387
2462,5525,19483,235.79,25.936,1.0,341.466,182.502,2.816,426.672,187.013,40.547,347.95,53.031,602.526,2.489,1.0,446.009,9.089,126.573,148.718,51.737,79.406,25.747,63.298,709.04,182.442,125.08,148.897,316.9,26.911,64.708,2.826,108.148,418.345,1.0,174.739,39.671,3.191,23.602,7.456,9.475,21.101,365.121,1.0,-9.961945,-45.69433,-11.880491,-2.1260383
2464,8778,152,210.49,61.782,2.516,3.24,346.297,20.98,373.463,73.217,351.768,293.95,25.281,476.056,6.955,30.556,263.238,128.403,63.786,2.523,62.235,125.368,68.729,116.697,690.233,247.548,128.261,218.659,130.6,54.261,155.526,22.916,86.088,58.508,6.565,300.217,79.953,5.382,55.244,26.822,259.49,179.895,303.916,65.896,-42.200302,60.465225,-19.425848,13.690535
2468,13175,2636,74.33,279.972,4.032,126.435,306.455,59.124,405.389,290.962,61.181,127.9,25.281,758.752,6.955,44.349,467.578,176.937,144.711,49.732,112.972,106.442,77.846,263.543,516.542,23.413,43.951,282.841,146.8,94.566,108.084,41.179,193.237,111.087,39.958,52.478,46.116,10.859,143.391,33.278,334.706,165.825,349.561,195.687,-42.218697,52.94998,-17.626225,11.0517645
2469,13375,16849,59.41,61.782,1.0,1.0,1.0,15.531,511.807,289.867,31.95,44.2,2.734,281.57,2.489,8.882,335.892,110.202,281.446,2.523,28.993,124.016,6.21,52.174,1.0,193.115,29.634,79.134,49.6,26.911,21.332,19.263,117.603,170.238,6.565,293.783,7.445,2.095,220.238,2.614,369.666,1.0,1.0,16.732,88.03372,-20.371023,-0.20437579,-23.853558
2470,10770,6920,177.09,53.989,2.516,249.63,414.176,93.635,235.12,31.637,52.583,210.25,148.422,478.182,6.955,12.822,331.351,120.314,20.534,11.66,95.476,65.888,85.661,103.347,309.661,134.413,430.506,148.897,183.25,71.535,301.92,8.305,127.057,51.936,6.565,219.783,186.298,36.053,30.382,23.595,10.534,115.573,462.636,59.996,5.4704857,9.872492,6.7092643,4.4627523
2471,11679,11655,113.42,150.616,1.0,41.318,18.708,10.082,424.012,287.679,109.325,271.0,18.344,190.172,3.978,8.882,481.201,35.379,214.473,1.0,55.236,326.79,36.167,121.147,1.0,22.346,5.772,129.363,50.95,11.076,213.813,8.305,67.18,143.949,9.348,68.565,2.611,2.095,107.229,12.297,419.457,1.0,1.0,38.364,-62.013554,-63.86261,2.9831712,-27.679691
2473,9758,2876,186.62,53.989,2.516,50.278,352.199,60.94,240.441,230.781,209.053,231.85,51.297,643.973,8.444,34.497,340.433,106.158,160.059,42.117,83.229,95.628,42.679,241.294,403.698,237.942,86.901,243.774,217.0,38.427,71.486,13.784,202.691,162.023,23.262,396.739,70.285,5.382,30.382,15.525,17.95,35.171,374.458,91.461,-33.237053,43.69033,-11.615982,9.571131
2474,6040,16550,203.1,16.585,1.0,86.117,192.832,11.898,378.784,15.225,76.656,109.0,108.531,473.931,6.955,1.0,449.415,7.067,6.581,4.046,72.732,140.238,45.284,45.499,474.502,72.51,98.037,84.715,199.45,87.369,104.018,11.958,76.634,153.808,3.783,194.043,39.671,39.339,3.26,10.683,2.059,83.412,378.607,1.0,-3.9299164,-31.794804,-6.7736745,-3.5042307
2475,4338,9660,140.42,108.537,2.516,59.238,294.65,28.245,257.734,191.39,80.095,149.5,141.484,558.952,3.978,12.822,267.778,120.314,91.691,11.66,100.725,125.368,54.402,132.272,272.047,145.087,335.061,153.082,262.9,48.503,86.396,6.479,227.902,181.74,12.131,472.348,150.85,34.957,64.285,18.753,10.534,29.141,328.813,89.494,46.765728,-2.477892,-4.108811,5.2540703
2476,9597,17808,118.96,32.17,1.0,86.117,79.208,10.082,163.288,97.289,124.8,91.45,160.563,347.462,2.489,4.941,407.411,7.067,5.186,26.889,35.991,32.092,30.957,47.724,390.422,20.212,160.076,83.32,396.55,47.063,192.125,4.653,117.603,605.658,1.0,17.087,28.392,2.095,1.0,7.456,7.356,59.292,327.776,1.0,-3.9997253,-36.382294,-7.33905,-5.4351516
2478,9509,545,84.0,175.552,4.032,1.0,408.273,30.062,760.559,77.594,157.47,424.9,4.469,230.557,5.466,56.172,62.302,221.427,118.201,10.137,84.979,40.203,75.241,205.695,379.359,679.808,16.908,228.426,19.9,5.318,49.798,28.395,145.965,10.859,12.131,177.957,110.568,16.336,179.554,23.595,144.017,65.322,91.252,199.62,-41.697487,69.465515,-22.061316,14.348144
2482,14112,3210,250.72,244.126,4.032,72.677,412.7,88.185,614.234,228.593,99.009,257.5,40.891,666.291,6.955,48.29,507.311,269.962,214.473,8.614,125.219,151.053,72.636,270.218,697.977,129.077,171.212,345.627,261.55,104.643,116.217,26.569,259.416,214.602,37.175,255.174,62.229,16.336,95.928,33.278,114.354,183.915,610.981,227.152,-45.41738,42.776814,-13.720738,15.208975
2483,5673,10157,245.88,75.808,4.032,59.238,276.942,48.225,220.487,209.991,99.009,98.2,53.031,570.643,3.978,6.911,262.102,140.536,81.925,7.091,46.489,102.387,27.05,132.272,278.684,119.471,160.076,107.039,202.15,52.821,87.752,2.826,92.391,137.377,12.131,268.043,70.285,9.763,68.805,15.525,15.831,19.091,345.411,87.528,48.07963,-4.962654,-4.316388,3.7796588
2484,1108,3168,184.91,63.34,5.548,88.357,524.848,142.676,209.846,112.608,62.9,283.15,85.984,299.637,3.978,28.586,248.48,94.024,44.253,20.797,72.732,91.572,54.402,98.898,420.292,45.827,393.919,179.592,341.2,58.579,236.856,11.958,98.694,99.586,12.131,139.348,183.076,26.194,19.081,26.822,8.416,37.181,452.262,10.833,2.2251472,8.356663,5.141267,5.685937
2485,4470,15640,113.85,18.144,1.0,117.475,173.648,33.695,325.575,160.752,38.828,98.2,54.766,442.048,2.489,44.349,256.426,5.045,7.976,4.046,35.991,84.813,50.494,58.849,482.246,67.173,101.218,95.877,199.45,78.732,98.596,15.611,29.363,109.444,1.0,124.87,67.063,2.095,12.301,44.575,1.0,133.664,323.626,1.0,-5.832344,-31.248993,-6.19658,-2.9599726
2488,10928,3526,173.82,75.808,1.0,106.276,365.48,24.613,511.807,263.607,425.704,133.3,47.828,574.894,8.444,14.793,418.764,130.425,40.067,13.183,104.224,124.016,50.494,259.094,436.887,68.24,53.495,168.43,117.1,68.656,70.13,15.611,120.754,129.161,14.914,73.391,52.561,8.668,48.464,25.208,84.691,49.241,280.056,278.281,-35.975258,50.604202,-14.369181,9.229974
2489,12122,1549,184.63,68.016,2.516,7.72,189.88,19.164,192.553,229.687,277.831,102.25,56.5,685.421,6.955,20.704,245.074,98.069,76.344,1.0,109.473,110.498,83.056,103.347,439.1,156.827,23.271,217.264,95.5,41.305,83.685,28.395,309.839,94.656,26.045,89.478,46.116,7.572,48.464,15.525,316.697,71.352,190.841,65.896,-3.6642914,-52.393375,-17.824139,8.927899
2490,10147,17485,143.83,22.819,1.0,88.357,116.099,19.164,300.301,1.0,40.547,63.1,146.688,461.178,2.489,1.0,301.835,21.223,63.786,5.569,44.739,78.054,67.426,52.174,329.575,88.519,252.341,111.225,138.7,80.171,169.081,4.653,67.18,37.148,1.0,134.522,123.458,20.717,12.301,10.683,1.0,101.503,256.196,2.967,-3.2136612,-23.85894,-4.3882937,-2.9000463
2491,423,10338,248.3,228.541,25.255,200.352,321.211,53.675,285.668,131.209,107.606,229.15,65.172,479.245,6.955,12.822,291.618,344.785,37.277,26.889,70.982,71.295,73.939,185.67,334.0,86.385,344.605,201.916,191.35,52.821,139.261,1.0,152.268,74.939,14.914,182.783,108.956,18.526,416.873,34.892,2.059,115.573,489.607,435.604,-19.929289,22.881805,-1.8266402,15.154194
2492,6802,8200,84.85,269.062,4.032,3.24,449.591,200.8,380.115,324.882,501.36,455.95,233.406,453.738,5.466,611.828,317.728,152.67,119.596,61.915,172.457,213.237,106.501,230.169,286.429,362.817,401.873,252.145,442.45,147.827,175.859,220.159,281.476,321.403,20.479,70.174,184.687,28.385,127.57,1000.0,57.147,11.05,279.019,258.616,40.59985,-20.97778,12.746529,-11.337169
