cell,x,y,area µm²,Neurofilament,CD3e,CD45,CD4,NeuN,ATG7,A-Beta,S100B,IBA1,CD68,MAP2,CD31,HLA-A,GFAP,CD11b,SMA,DAPI_1,GalMac3,CollagenIV,CD14,PSD-95,CD11c,CD34,Synaptophysin,AQP4,P2Ry12,CD40,Claudin5,HLA-DR,Trem2,iNOS,CD163,CD74,ApoE,H2A.x,PCNA,TMEM119,CD44,P2Rx7(Park7),CD8,Vimentin,UMAP_1,UMAP_2,TSNE_1,TSNE_2
4018,673,6443,135.45,12.805,187.493,195.505,153.175,25.784,391.868,50.815,210.68,147.195,85.046,212.109,133.18,22.151,369.81,140.146,5.569,26.892,93.595,17.866,155.731,136.259,416.255,1.0,221.261,36.716,48.229,133.087,11.488,99.771,22.956,71.88,29.164,29.674,41.968,109.388,253.009,380.667,6.015,452.603,292.708,75.211,-33.103027,-39.88784,-2.6182241,4.73389
4019,6562,5175,6.11,46.744,103.823,190.413,43.271,21.971,165.248,294.507,1.0,31.778,27.742,251.692,151.267,5.881,5.43,56.302,2.523,10.71,47.298,8.784,96.538,212.941,249.092,1.0,130.99,73.483,7.16,25.292,1.0,58.852,11.978,69.205,25.851,12.47,101.845,14.059,155.619,288.124,1.0,317.859,190.81,1.0,-42.590027,-28.627121,0.81170285,1.2877257
4022,5884,10584,305.29,58.549,184.469,69.229,144.721,29.597,191.236,7.732,85.531,97.181,52.574,100.9,105.352,12.389,235.798,109.82,8.614,100.253,63.759,19.164,71.615,109.633,221.231,34.714,235.705,58.776,91.351,82.985,16.732,48.975,24.524,121.361,39.104,15.91,32.514,142.035,92.366,105.409,1.0,272.593,172.828,62.367,-50.444397,-25.72851,3.8289745,1.235643
4024,14254,18752,162.17,1.0,72.573,37.661,319.44,1.0,12.435,21.195,7.587,181.82,20.101,1.0,55.263,38.422,671.061,33.111,13.183,21.498,1.0,7.487,90.308,2.065,7.633,1.0,108.122,520.984,1.0,23.774,15.421,48.975,250.358,34.434,24.194,42.29,24.636,21.894,18.068,15.238,455.364,1.0,1.0,170.83,-24.480343,19.176296,-7.620471,-18.61484
4025,8752,12822,210.64,57.074,213.703,68.211,143.312,56.288,282.716,1.0,303.993,83.074,33.472,100.9,56.655,2.627,207.002,113.387,2.523,71.124,70.961,12.677,72.654,67.032,108.462,236.998,193.578,160.672,98.539,95.131,4.933,53.208,26.093,121.361,40.761,15.91,21.484,273.929,60.237,88.798,1.0,253.645,137.863,23.834,-60.694996,-28.280924,6.920423,4.466592
4027,5998,15842,224.85,17.232,196.566,116.073,388.482,4.813,236.976,1.0,484.033,61.273,60.214,1.0,12.131,15.643,194.819,165.121,2.523,23.656,62.73,11.379,66.423,3.13,73.968,181.991,342.827,48.271,69.79,216.59,7.555,190.076,33.934,71.88,42.418,34.262,26.211,28.424,156.623,273.886,98.292,415.759,91.909,109.463,16.722332,69.588394,8.121513,20.790625
4028,5741,10933,205.66,116.099,172.372,180.229,147.539,77.26,195.394,5.039,160.181,90.769,48.753,257.347,127.614,18.897,219.185,136.579,7.091,26.892,58.615,19.164,127.692,131.999,211.944,32.94,217.651,299.334,135.501,152.824,12.799,96.949,26.093,125.373,44.075,31.968,54.574,198.188,100.398,269.14,1.0,288.384,281.719,5.281,-45.5752,-36.66275,1.5023665,3.2988062
4029,7551,11139,43.07,82.16,194.55,83.486,188.401,20.065,398.105,1.0,150.301,89.487,60.214,44.353,67.786,2.627,222.508,104.468,4.046,82.991,85.365,17.866,58.115,69.162,315.426,43.586,197.189,90.29,32.828,61.729,4.933,65.907,18.251,62.518,40.761,25.086,45.12,250.424,130.519,122.019,1.0,436.812,133.867,88.056,-48.176712,-39.135445,2.071332,5.901676
4030,2569,895,197.28,17.232,100.799,42.752,148.948,6.719,541.562,6.385,381.937,111.288,142.35,40.583,211.096,188.109,346.552,168.689,5.569,56.021,310.68,320.161,231.538,47.861,402.988,338.14,147.841,386.524,12.294,104.24,239.606,53.208,91.961,21.06,20.881,42.29,79.785,20.588,135.539,129.138,2.003,87.32,10.99,292.137,7.8284492,-35.594795,-11.599577,-6.166834
4031,7109,19502,208.93,79.208,129.025,165.972,422.299,8.626,318.06,25.235,440.121,70.25,52.574,12.309,73.351,54.692,212.54,172.257,7.091,26.892,43.182,26.948,125.615,36.146,91.215,52.458,327.18,114.451,3.053,289.465,33.776,104.004,46.48,23.735,30.821,65.23,43.544,72.824,170.679,226.428,217.651,576.82,229.771,183.674,26.417564,71.625595,0.41770288,22.370533
4034,750,13355,479.26,73.306,229.832,307.523,315.213,20.065,485.427,2.346,499.402,139.501,104.147,66.972,52.481,35.168,256.841,188.312,8.614,53.863,88.451,15.271,114.192,36.146,150.916,320.396,254.963,62.978,94.432,160.415,15.421,78.606,40.207,142.759,39.104,52.613,46.696,78.047,328.311,335.582,77.229,493.658,244.756,282.147,26.998514,51.146435,0.5932806,16.64801
4035,396,3506,103.33,9.854,159.267,186.339,89.769,20.065,397.066,25.235,63.575,125.394,25.832,136.713,122.049,9.135,338.799,99.116,4.046,53.863,78.163,13.974,103.808,81.942,283.586,2.774,127.38,40.918,2.027,14.664,6.244,75.784,13.546,25.072,85.493,14.763,34.09,72.824,119.474,340.328,1.0,157.85,55.945,58.086,-37.44512,-23.524822,-0.7737977,-0.70091546
4036,12609,1746,68.08,5.427,96.767,224.018,241.944,1.0,2.04,9.078,440.121,63.838,23.922,1.0,28.827,27.033,528.188,40.246,23.843,16.104,22.606,10.082,581.5,69.162,128.363,2.774,234.501,605.022,48.229,28.328,10.177,58.852,256.631,63.855,29.164,10.176,59.301,28.424,26.101,8.119,601.804,1.0,1.0,183.674,41.31424,-18.403206,-10.928622,-20.866186
4038,13788,17676,77.6,130.855,228.824,139.495,198.264,8.626,592.499,143.714,161.279,130.524,25.832,53.777,105.352,18.897,163.808,129.443,2.523,43.075,34.952,10.082,65.385,39.341,140.303,63.105,69.606,45.12,66.71,133.087,3.622,50.386,11.978,3.675,19.224,9.029,57.726,48.012,52.205,50.831,1.0,1.0,41.959,180.82,-37.05986,-17.356396,0.40257925,-3.6360066
4039,10064,15957,174.53,46.744,254.026,122.183,308.168,23.878,626.804,9.078,364.373,139.501,64.034,29.274,199.965,354.067,551.447,379.193,31.457,25.813,255.123,200.8,294.885,61.707,615.259,134.082,152.655,48.271,143.714,439.771,188.476,91.305,298.975,150.783,49.045,12.47,160.147,143.341,283.13,110.154,1.0,357.861,256.744,324.961,-2.6208382,-43.365864,-12.025416,-0.27754244
4040,4329,7166,221.58,46.744,206.647,104.872,122.176,27.691,212.027,23.888,136.03,139.501,35.382,157.447,110.918,20.524,447.338,95.548,5.569,68.967,84.336,16.569,117.308,111.763,295.526,15.195,214.04,30.413,55.416,127.014,10.177,63.085,30.797,116.012,42.418,27.38,76.634,232.141,138.551,150.494,1.0,335.754,249.751,180.82,-40.987007,-34.063446,-0.8328436,2.9221678
4041,2417,4130,105.46,1.0,220.76,38.679,237.717,4.813,66.491,2.346,453.295,151.042,96.507,2.885,38.567,69.336,363.165,179.393,16.229,318.177,105.941,19.164,542.038,43.601,63.355,15.195,248.945,376.019,55.416,67.802,10.177,142.102,126.463,209.627,65.612,42.29,358.686,556.0,304.214,122.019,695.084,1.0,1.0,413.444,42.845234,-1.8854675,-5.6248484,-24.216925
4043,3486,7919,86.84,9.854,222.776,168.009,146.13,46.756,340.93,5.039,186.529,117.7,50.663,198.915,147.093,31.914,391.961,202.584,7.091,16.104,149.152,426.548,248.154,174.6,371.147,8.098,212.836,240.508,107.779,152.824,8.866,78.606,41.776,110.663,49.045,23.939,73.483,25.812,229.917,447.109,4.009,417.864,270.73,19.553,-23.114834,-39.839653,-6.93877,2.126891
4044,488,18102,152.08,8.378,302.414,615.064,620.972,12.439,173.564,2.346,244.712,340.84,174.822,1.0,110.918,137.671,162.701,256.102,7.091,134.775,25.692,134.632,387.308,31.886,396.355,137.631,464.392,38.817,1.0,416.997,65.24,365.042,33.934,62.518,39.104,113.402,215.297,166.847,578.312,285.751,182.545,11.527,430.57,197.946,2.7522297,65.43578,-10.686673,5.0984397
4046,6306,11736,144.97,55.598,181.445,91.633,174.31,79.166,276.479,1.0,63.575,63.838,37.293,142.368,92.83,18.897,259.057,102.684,4.046,41.996,53.471,20.461,99.654,107.503,238.478,98.593,236.908,26.211,57.47,110.313,10.177,56.03,37.071,114.675,35.791,14.763,41.968,81.965,162.647,129.138,4.009,417.864,206.794,89.483,-47.441086,-33.06505,1.7838665,2.9842217
4048,3047,1607,83.71,1.0,153.219,39.697,132.039,1.0,51.938,9.078,428.045,156.172,41.113,17.964,39.958,48.184,812.826,43.814,10.137,11.788,42.153,11.379,737.269,92.593,144.283,1.0,270.61,900.205,142.688,99.685,10.177,56.03,476.192,71.88,34.134,20.498,161.722,16.671,27.105,81.679,644.934,1.0,1.0,112.317,46.3928,-21.862686,-12.232241,-21.934427
4051,3544,13820,279.43,60.025,200.598,266.789,287.032,4.813,383.552,5.039,543.314,111.288,52.574,4.77,42.741,41.676,254.626,277.509,4.046,46.311,79.192,12.677,110.038,22.301,154.896,158.924,447.541,145.965,124.207,177.116,16.732,72.962,46.48,125.373,37.448,48.025,62.453,40.176,192.768,81.679,203.608,452.603,181.819,167.976,25.949522,60.04618,2.9321704,19.303608
4052,6137,2568,150.51,12.805,107.856,20.349,93.996,10.532,273.36,112.748,210.68,88.204,29.652,38.698,151.267,127.909,254.626,45.598,8.614,121.829,245.863,113.874,144.308,61.707,345.94,66.654,181.542,428.543,34.882,76.912,111.126,46.153,54.322,54.494,27.507,13.617,134.935,10.141,21.08,86.425,2.003,25.212,7.993,140.86,6.3332596,-28.51294,-9.621294,-7.880914
4053,12705,2891,64.1,1.0,130.033,41.734,150.357,4.813,94.559,65.625,238.125,66.403,35.382,140.483,105.352,5.881,189.282,81.277,8.614,78.676,74.047,12.677,69.538,117.088,154.896,54.233,276.628,154.369,96.485,92.094,4.933,40.508,26.093,89.265,27.507,25.086,24.636,286.988,3.008,65.069,2.003,19.948,7.993,83.774,-38.775314,22.015259,5.987566,-15.653941
4054,4743,18300,276.87,21.659,214.711,42.752,316.622,2.906,213.067,5.039,432.436,43.32,43.023,1.0,7.957,9.135,199.249,141.93,1.0,74.361,12.317,10.082,53.962,1.0,95.195,107.465,351.252,26.211,90.325,154.342,6.244,64.496,13.546,2.337,17.567,12.47,24.636,97.635,128.511,81.679,57.169,468.393,124.876,58.086,18.399136,70.67552,7.7305484,20.924839
4055,14579,14313,188.32,9.854,252.01,84.505,257.443,2.906,112.231,7.732,207.387,112.57,65.945,53.777,74.742,15.643,528.188,104.468,8.614,172.535,6.144,16.569,307.346,51.057,30.187,167.796,259.777,189.035,125.233,218.108,20.665,65.907,269.177,157.47,54.015,26.233,35.666,464.588,185.74,1.0,226.678,1.0,1.0,353.504,-49.930344,35.62023,-2.4313288,-20.70249
4057,7293,1241,62.39,1.0,164.308,2.018,150.357,2.906,18.672,52.162,161.279,17.671,64.034,6.655,44.132,4.254,43.086,15.271,5.569,416.351,2.029,10.082,40.462,61.707,3.653,1.0,114.14,82.937,11.267,7.073,7.555,44.742,38.639,41.12,32.478,7.882,5.727,516.824,80.318,10.492,1.0,1.0,1.0,12.417,-42.293907,32.758934,8.014646,-16.222292
4058,2075,4872,211.49,2.476,187.493,22.385,181.355,12.439,204.75,10.425,290.82,75.38,48.753,10.425,191.617,197.871,369.81,111.604,10.137,132.618,193.392,157.986,556.577,55.317,473.303,245.87,339.216,530.438,88.271,84.503,95.394,64.496,85.688,158.807,50.701,30.821,133.36,16.671,65.257,202.698,47.139,163.114,27.973,118.026,15.409363,-28.487946,-11.404427,-11.259929
4060,2731,8676,265.78,24.61,200.598,234.202,181.355,50.569,510.376,15.81,329.243,262.612,41.113,112.209,81.699,5.881,688.782,106.252,4.046,59.257,122.403,15.271,118.346,85.138,345.94,93.27,227.28,68.23,54.39,111.831,8.866,63.085,21.388,82.578,35.791,14.763,49.847,276.541,239.957,114.9,1.0,262.066,188.812,597.546,22.82126,35.027496,-5.3382173,8.356446
4061,3717,5401,135.45,27.561,233.865,53.954,163.038,20.065,247.371,7.732,164.573,52.297,54.484,23.619,272.316,246.682,426.295,90.196,7.091,145.564,181.046,343.514,528.538,83.007,312.773,151.826,205.614,491.571,101.619,233.29,272.382,56.03,63.732,87.928,40.761,19.351,120.754,21.894,192.768,174.223,2.003,139.955,96.904,252.177,10.738426,-33.293797,-11.726944,-7.683575
4063,14926,8837,38.52,1.0,215.719,186.339,405.391,2.906,124.706,11.771,545.51,181.82,33.472,1.0,59.437,49.811,954.591,59.87,13.183,22.577,46.269,20.461,721.692,39.341,150.916,93.27,185.153,596.618,137.554,259.1,18.043,74.373,485.601,170.843,42.418,21.645,237.356,42.788,188.752,17.61,735.205,1.0,7.993,327.816,49.973297,-13.025246,-10.851435,-23.740717
4064,5115,14566,105.6,33.464,225.8,85.523,416.663,2.906,374.196,44.084,829.841,12.542,44.933,10.425,5.174,18.897,172.669,134.795,2.523,109.962,64.788,15.271,63.308,7.39,43.454,66.654,413.84,46.17,102.645,154.342,14.11,63.085,35.502,105.313,34.134,23.939,41.968,203.412,186.744,124.392,89.265,763.145,146.854,50.95,35.824387,69.011185,2.2818465,24.013988
4065,12167,18420,148.38,23.134,99.791,140.514,363.12,349.887,472.952,5.039,223.854,120.264,22.011,121.634,77.525,2.627,264.594,58.086,2.523,128.302,51.413,10.082,45.654,42.536,287.566,29.391,126.176,13.606,1.0,193.816,4.933,43.331,29.229,1.0,22.537,9.029,21.484,202.106,192.768,62.696,1.0,95.742,24.976,237.906,-34.5844,-23.959816,-1.0716228,-2.5658212
4066,14704,12271,196.71,18.708,193.542,15.257,165.856,2.906,44.661,79.089,50.401,70.25,33.472,50.008,92.83,33.541,375.348,79.493,10.137,103.489,12.317,17.866,208.692,68.097,22.227,267.163,282.646,103.946,98.539,212.035,20.665,46.153,124.895,157.47,45.731,26.233,60.877,211.247,18.068,5.746,9.024,1.0,9.991,110.89,-44.674248,24.696503,-0.24199179,-15.392721
4069,14033,15241,156.77,17.232,256.042,67.193,292.669,16.252,230.739,19.849,119.563,129.241,43.023,23.619,144.311,105.13,280.1,122.307,7.091,92.701,94.624,346.109,353.038,59.577,172.143,215.705,228.483,276.224,129.34,266.691,86.217,75.784,71.573,130.723,37.448,25.086,51.423,24.506,115.458,29.475,5.012,1.0,53.947,150.85,7.596451,-32.17668,-11.084299,-7.586158
4071,11803,10632,242.61,54.123,230.841,129.312,256.034,374.672,190.197,58.894,100.9,84.357,46.843,51.892,58.046,5.881,177.099,140.146,2.523,150.958,47.298,12.677,56.038,45.731,295.526,48.909,240.519,4.151,43.096,73.875,3.622,53.208,43.344,59.843,37.448,9.029,19.909,255.647,149.595,110.154,1.0,221.012,124.876,22.407,-49.306053,-23.668995,5.0735765,1.4455771
4072,3811,159,39.51,1.0,100.799,2.018,78.496,1.0,9.316,13.117,156.888,63.838,18.191,1.0,27.436,46.557,870.418,8.136,8.614,5.315,23.634,8.784,568.0,56.382,6.307,1.0,247.741,470.562,66.71,171.043,8.866,17.932,438.553,70.542,17.567,14.763,93.967,2.306,1.0,41.34,272.816,1.0,6.994,39.533,35.811863,-16.842096,-10.360489,-19.142109
4075,4144,14713,175.81,26.086,221.768,71.266,336.348,4.813,294.151,5.039,511.478,40.755,54.484,2.885,23.262,53.065,277.885,197.232,2.523,62.494,64.788,21.758,125.615,6.325,156.223,70.202,415.043,78.735,93.405,151.305,23.287,71.551,44.912,103.976,40.761,19.351,62.453,59.765,194.776,157.613,164.491,486.289,125.875,43.814,23.456558,65.516304,5.178811,20.495514
4076,7621,1460,63.39,3.951,111.888,105.89,161.629,4.813,262.965,6.385,445.61,45.884,27.742,16.079,181.877,352.44,483.887,36.679,5.569,18.261,55.528,270.86,322.923,37.211,296.853,339.915,392.175,641.789,12.294,128.532,201.587,39.097,98.234,61.181,22.537,6.735,169.601,8.835,108.43,36.594,8.021,1.0,1.0,150.85,13.165142,-32.422775,-12.016107,-8.489867
4079,8836,7371,107.45,34.939,184.469,36.642,213.763,81.073,310.784,7.732,377.546,61.273,29.652,63.202,83.091,28.66,238.013,95.548,2.523,105.647,103.884,187.826,107.962,40.406,219.904,43.586,358.473,163.823,59.523,55.657,54.752,53.208,30.797,73.217,35.791,10.176,52.998,310.494,71.281,60.323,1.0,393.652,132.868,122.307,-54.854515,-38.493645,4.9191313,7.164547
4080,9564,1797,112.14,20.183,115.92,69.229,108.086,4.813,116.389,83.128,165.67,145.913,128.979,140.483,165.181,111.638,447.338,106.252,7.091,77.597,84.336,126.848,316.692,87.268,205.311,22.293,345.234,290.931,20.508,113.35,50.819,50.386,71.573,51.819,25.851,97.344,68.756,37.565,32.125,302.361,15.042,45.213,18.982,110.89,10.937729,-22.829384,-9.284551,-10.943223
4083,7242,11244,215.18,48.22,156.243,15.257,92.587,10.532,134.061,1.0,53.695,89.487,23.922,89.591,49.698,2.627,255.734,72.357,4.046,46.311,48.326,13.974,48.769,54.252,64.681,327.494,175.524,5.202,24.615,73.875,7.555,36.275,18.251,87.928,34.134,11.323,19.909,72.824,52.205,62.696,1.0,288.384,78.922,56.659,-58.907852,-11.124161,8.222334,-2.075271
4084,3262,929,8.24,2.476,62.492,10.165,51.725,1.0,1.0,216.418,31.738,39.472,29.652,10.425,41.35,14.016,484.994,6.352,4.046,10.71,9.231,4.892,288.654,56.382,1.0,1.0,197.189,556.7,8.187,8.591,6.244,39.097,107.644,46.47,15.91,21.645,150.692,15.365,1.0,1.0,287.861,1.0,1.0,80.92,-27.659702,18.273722,-6.5546627,-16.529005
4085,14825,10041,129.34,24.61,288.301,23.404,368.756,21.971,73.768,120.826,73.455,106.158,56.394,29.274,202.748,157.195,404.144,102.684,8.614,298.758,78.163,519.961,403.923,63.837,62.028,284.908,315.143,222.65,106.752,318.312,206.831,67.318,170.375,177.53,44.075,25.086,95.543,181.212,177.708,17.61,71.211,1.0,13.987,206.509,9.670826,-32.809853,-12.419334,-8.861431
4086,8912,881,225.42,26.086,123.985,11.183,120.767,1.0,2.04,3.693,95.411,66.403,18.191,10.425,73.351,10.762,308.896,17.055,5.569,115.356,1.0,11.379,252.308,41.471,50.088,148.277,235.705,93.442,3.053,28.328,8.866,43.331,135.873,33.096,20.881,7.882,57.726,275.235,14.052,3.373,73.217,1.0,1.0,173.684,-37.50926,29.799522,2.67806,-17.093466
4089,10161,13654,205.66,130.855,188.502,215.872,208.127,50.569,428.252,10.425,274.353,84.357,37.293,151.792,115.092,20.524,270.132,190.096,5.569,60.336,69.932,15.271,102.769,84.072,343.287,29.391,333.198,3.101,93.405,125.495,11.488,57.441,29.229,118.687,39.104,27.38,37.241,162.929,167.667,250.157,1.0,299.963,251.749,86.629,-35.335037,-41.118893,-1.7179486,5.864391
4090,5860,1675,97.78,1.0,97.775,16.275,136.267,1.0,30.107,3.693,362.177,235.682,31.562,1.0,2.391,20.524,550.339,31.327,5.569,12.867,21.577,10.082,430.923,42.536,35.494,1.0,194.782,300.385,53.363,102.722,8.866,61.674,405.619,43.795,29.164,35.409,123.905,21.894,32.125,27.102,740.22,1.0,1.0,239.333,40.289177,-13.96954,-9.976409,-20.666868
4091,8365,2690,200.97,21.659,129.025,106.908,146.13,27.691,627.844,150.446,376.448,136.936,31.562,112.209,83.091,20.524,356.52,67.005,7.091,147.721,104.912,10.082,139.115,61.707,420.235,2.774,146.637,70.331,11.267,35.919,7.555,71.551,33.934,71.88,32.478,37.703,145.965,253.035,151.603,297.615,3.006,542.081,86.914,172.257,-34.783054,-43.119812,-2.2539952,8.567673
4092,13634,3036,215.61,12.805,144.146,38.679,177.128,1.0,9.316,18.503,122.856,121.547,60.214,33.043,65.003,12.389,393.069,90.196,4.046,112.12,9.231,12.677,201.423,44.666,20.9,84.398,291.071,78.735,53.363,87.54,4.933,46.153,245.653,89.265,32.478,15.91,34.09,172.071,51.201,15.238,129.386,1.0,1.0,205.081,-40.44484,27.408539,0.5073046,-16.588867
4094,8707,9175,181.78,17.232,171.364,8.128,75.678,21.971,84.163,5.039,129.443,224.14,16.281,14.194,258.403,271.088,337.692,77.709,10.137,126.145,219.113,289.023,65.385,24.431,66.008,354.11,229.687,51.423,10.24,89.058,282.87,41.919,68.436,86.59,27.507,14.763,24.636,14.059,81.322,24.729,1.0,112.585,39.961,265.021,7.368126,-29.412506,-9.566976,-8.06426
4095,11724,17911,200.4,85.111,220.76,266.789,212.354,29.597,487.506,18.503,204.093,97.181,18.191,232.843,123.44,15.643,193.712,154.418,2.523,102.41,63.759,13.974,112.115,90.463,363.187,9.872,189.967,1.0,107.779,213.553,12.799,67.318,13.546,6.349,19.224,13.617,116.027,130.282,226.905,103.036,1.0,227.328,243.757,69.503,-31.388847,-39.11506,-3.036177,5.6449094
4096,3739,4954,174.39,23.134,176.405,2.018,99.632,48.662,14.514,46.776,59.184,36.908,31.562,17.964,67.786,15.643,246.874,49.166,5.569,138.012,46.269,10.082,206.615,76.617,20.9,41.812,300.7,90.29,41.042,64.766,8.866,39.097,65.3,141.422,42.418,23.939,103.421,286.988,39.153,36.594,15.042,30.475,56.944,68.076,-39.285595,27.492456,3.8239965,-16.73377
4097,5778,11891,172.12,122.001,179.429,67.193,185.583,6.719,420.975,1.0,160.181,53.579,33.472,82.051,37.175,12.389,274.562,99.116,2.523,30.129,97.711,23.056,67.462,53.187,164.183,47.135,311.533,55.625,34.882,55.657,7.555,46.153,26.093,50.482,34.134,7.882,48.271,63.682,124.494,178.969,8.021,461.024,107.893,49.523,13.69648,42.70223,3.0888834,6.051381
4099,2045,15964,230.68,29.037,207.655,116.073,287.032,6.719,329.495,1.0,540.021,94.616,67.855,1.0,10.74,18.897,171.561,157.986,1.0,59.257,43.182,10.082,66.423,1.0,134.996,130.533,505.314,10.454,75.951,133.087,3.622,85.661,22.956,91.94,39.104,43.437,27.787,84.576,204.816,269.14,83.247,503.132,194.806,133.724,26.336851,63.80294,4.5592065,20.113039
4100,9166,1046,167.85,20.183,170.356,17.294,133.449,4.813,4.119,22.542,220.56,26.648,43.023,31.158,60.829,18.897,272.347,18.839,7.091,271.787,1.0,12.677,164.038,57.447,26.207,244.096,247.741,287.779,12.294,11.628,8.866,54.619,77.846,39.783,29.164,12.47,57.726,428.024,30.117,29.475,64.19,1.0,1.0,147.996,-35.57432,38.38835,3.2519178,-20.35166
4101,15102,19392,202.68,61.501,102.815,8.128,374.392,2.906,92.48,9.078,213.974,71.533,35.382,51.892,90.047,103.503,262.379,42.03,8.614,130.46,13.346,97.008,281.385,16.975,14.267,197.961,269.406,126.006,5.107,319.83,73.106,37.686,101.37,19.723,20.881,20.498,56.15,311.8,51.201,3.373,2.003,1.0,1.0,160.84,-49.462795,27.46516,-1.5449175,-16.56883
4102,4149,8709,231.1,58.549,168.34,181.248,150.357,111.576,242.174,34.659,92.118,199.774,31.562,136.713,97.004,7.508,442.908,113.387,2.523,43.075,74.047,13.974,91.346,74.487,287.566,176.668,170.71,13.606,26.668,61.729,4.933,56.03,15.115,81.241,37.448,7.882,38.817,67.6,218.872,190.834,1.0,237.855,210.79,92.337,-39.97231,-29.692413,-1.0374895,2.0258193
4103,12415,16601,15.35,40.842,202.615,220.963,229.262,31.504,400.184,6.385,176.648,80.51,29.652,146.138,141.528,14.016,357.627,124.091,4.046,39.838,53.471,55.491,150.538,135.194,247.765,1.0,82.846,77.685,111.886,221.144,28.531,63.085,22.956,3.675,19.224,15.91,71.907,15.365,139.555,226.428,2.003,234.697,226.774,9.563,-32.979973,-32.391994,-2.6168628,2.0242388
4104,5356,2346,204.52,21.659,149.187,5.073,99.632,2.906,12.435,3.693,63.575,45.884,33.472,19.849,66.394,7.508,355.412,43.814,5.569,164.983,9.231,16.569,117.308,48.926,4.98,57.782,191.171,108.148,15.374,38.956,8.866,50.386,102.939,82.578,37.448,12.47,56.15,354.894,31.121,1.0,56.166,1.0,1.0,152.277,-38.173058,31.584648,2.9902837,-17.702183
4106,9627,12040,167.43,88.062,188.502,40.716,91.178,29.597,96.638,2.346,125.052,116.417,27.742,210.225,63.611,5.881,158.271,84.845,2.523,117.514,52.442,7.487,46.692,54.252,77.948,347.012,220.058,2.05,76.977,51.102,11.488,32.042,16.683,128.048,35.791,18.204,27.787,174.682,39.153,53.204,1.0,233.644,135.865,30.97,-60.013885,-13.776451,8.577584,-1.5818985
4107,3250,5955,111.14,58.549,194.55,3.037,65.815,1.0,20.751,3.693,19.663,52.297,48.753,8.54,59.437,14.016,233.583,67.005,4.046,77.597,26.721,10.082,128.731,45.731,11.614,114.563,232.094,29.363,49.256,82.985,4.933,48.975,32.366,89.265,39.104,11.323,71.907,143.341,5.016,3.373,3.006,1.0,14.986,39.533,-38.014862,19.20398,3.7102962,-13.425071
4108,10163,3827,129.48,52.647,130.033,95.706,147.539,182.116,324.298,42.737,20.76,84.357,25.832,99.015,74.742,7.508,223.615,45.598,2.523,30.129,21.577,11.379,52.923,52.122,306.139,52.458,250.148,10.454,1.0,29.847,3.622,40.508,22.956,23.735,27.507,5.588,40.393,36.259,27.105,79.306,1.0,82.057,34.966,105.181,-44.52269,-11.848318,4.144488,-3.7798066
4110,7607,9805,297.48,49.696,167.332,39.697,68.633,18.158,234.897,5.039,103.096,120.264,29.652,102.785,99.787,33.541,297.82,68.789,7.091,48.469,63.759,23.056,12.423,56.382,101.829,52.458,394.582,75.584,7.16,16.182,28.531,43.331,57.458,73.217,32.478,18.204,18.333,100.247,8.028,41.34,4.009,109.427,19.981,110.89,-48.092575,-6.642172,5.452084,-4.528033
4111,3287,12816,227.41,77.733,216.728,152.734,277.169,27.691,513.494,2.346,365.47,48.449,56.394,157.447,92.83,22.151,233.583,108.036,5.569,101.332,107.999,20.461,145.346,112.828,409.622,24.067,298.293,179.58,135.501,225.699,19.354,67.318,35.502,165.494,49.045,34.262,87.664,401.906,242.969,124.392,4.009,616.822,393.607,146.569,-37.7999,-49.293823,-0.15329178,9.72692
4112,9465,5277,195.14,70.355,169.348,125.239,139.085,18.158,286.874,11.771,81.14,142.065,18.191,68.857,91.439,12.389,369.81,91.98,4.046,37.68,23.634,16.569,73.692,60.642,225.211,166.021,250.148,23.06,12.294,75.394,8.866,44.742,16.683,55.831,30.821,7.882,43.544,44.094,27.105,152.867,1.0,139.955,56.944,66.649,-47.859467,-13.05373,5.011306,-2.8594453
4115,9190,15285,143.98,163.319,189.51,112.0,161.629,105.857,195.394,2.346,175.551,76.662,41.113,121.634,80.308,17.27,188.174,127.659,4.046,48.469,69.932,13.974,63.308,53.187,169.49,153.6,173.117,3.101,88.271,131.568,8.866,44.742,24.524,106.651,37.448,20.498,35.666,135.506,130.519,60.323,1.0,309.437,189.811,26.689,-54.128433,-26.457638,4.984945,2.4361167
4116,63,9829,189.32,70.355,183.461,137.459,127.812,29.597,343.009,71.011,60.281,85.639,23.922,51.892,124.831,12.389,204.787,104.468,5.569,47.39,59.644,13.974,53.962,74.487,292.873,86.172,195.986,2.05,30.775,117.904,20.665,56.03,18.251,81.241,39.104,19.351,34.09,81.965,104.414,114.9,1.0,313.648,185.815,39.533,-44.74137,-30.300362,1.6328347,1.5634499
4117,9649,7459,176.95,98.391,176.405,39.697,101.041,10.532,213.067,10.425,47.108,99.746,20.101,44.353,49.698,10.762,251.304,65.221,5.569,95.937,39.067,17.866,34.231,55.317,109.789,197.961,298.293,23.06,23.588,52.62,18.043,39.097,15.115,58.506,29.164,9.029,13.606,92.412,17.064,74.561,1.0,147.323,55.945,108.036,-53.55742,-8.819204,6.6123123,-2.9033957
