cell,x,y,area µm²,PSD-95,NeuN,CD68,CD11c,E5,E9,CD8,H2A.x,CD3e,ATG7,CD163,ApoE,E7,Olig2,HLA-A,SMA,TMEM119,Vimentin,CD11b,Synaptophysin,a-Beta,CD4,CD40,CD45,CD34,PCNA,Claudin-5,E2,E10,DAPI_1,CD31,HLA-DR,Gal3,AQP4,GFAP,E6,CD74,IBA1,CD14,P2Rx7,MAP2,CD44,E3,CollagenIV,S100B,E4,E1,E8,None,UMAP_1,UMAP_2,TSNE_1,TSNE_2
4492,14417,12269,95.51,246.096,18.927,55.142,96.845,20.731,146.872,102.406,4.465,125.014,144.244,6.385,74.35,23.274,38.576,17.67,2.682,52.02,32.505,82.551,376.754,1.0,84.04,117.783,356.909,62.22,23.802,69.931,13.023,98.438,120.199,21.878,74.302,36.034,105.628,240.715,298.966,105.559,43.313,20.15,177.362,171.39,146.973,221.625,4.23,12.433,719.541,29.11,2.04,145.122,2.7414103,-31.918144,0.57930046,-8.565038
4493,1263,7702,252.28,217.14,46.631,79.593,238.155,127.692,447.456,72.285,42.577,278.883,686.346,9.078,29.927,266.064,55.42,58.154,12.773,172.163,46.732,184.49,295.461,8.085,129.335,247.259,434.227,169.355,45.178,141.859,38.162,30.744,358.597,104.345,148.651,29.664,183.094,14.379,184.114,208.047,37.121,42.492,48.571,516.839,190.308,1.0,148.482,15.292,440.169,106.955,38.424,315.112,57.08191,-28.998726,19.043005,14.3467655
4494,14076,8402,44.77,79.596,9.148,42.916,87.015,157.808,524.812,78.31,10.239,181.279,26.932,25.235,113.607,282.769,30.802,27.195,9.409,1.0,113.807,113.133,1.0,4.543,114.237,202.831,323.773,97.004,22.377,55.945,51.278,149.722,230.316,58.414,108.858,126.273,93.556,337.717,149.441,188.377,52.601,43.556,214.491,2.167,1.0,415.446,104.345,12.433,594.53,265.886,99.757,188.236,60.079453,19.412376,-37.8775,9.122905
4495,21405,9379,167.57,213.003,23.816,138.974,157.055,40.462,76.146,93.37,10.239,114.679,368.988,9.078,46.456,4.341,33.393,43.865,1.0,300.535,50.798,149.378,297.268,1.0,144.433,158.403,244.0,208.313,35.203,104.896,6.465,52.283,74.79,34.404,58.594,84.869,106.634,249.635,318.47,160.426,133.099,119.093,117.028,445.648,39.774,62.858,1.0,18.15,378.207,5.325,3.079,20.709,-19.16492,-41.465004,12.390723,0.59500784
4496,25891,15200,293.92,4.102,5.889,79.593,30.491,3.077,91.617,5.016,40.267,191.614,5.939,9.078,2.033,95.666,1.0,6.954,6.045,50.374,127.018,51.969,1.0,2.181,3.516,129.207,99.182,14.914,156.337,57.943,11.93,74.848,133.822,99.125,105.717,21.171,2.006,113.61,307.634,22.74,6.16,60.578,317.756,1.0,19.247,3.062,89.274,1.0,303.2,3.162,57.135,89.691,-12.422455,45.62158,-18.93876,-21.351143
4497,138,12121,391.42,29.957,2.63,84.832,173.03,1.0,56.254,52.205,31.028,199.652,438.14,7.732,119.806,38.866,1.0,29.577,7.727,10.875,212.386,33.847,37.13,3.362,240.055,195.215,129.864,257.011,65.13,109.891,42.534,17.411,133.822,63.633,131.896,19.048,35.205,133.68,315.219,2.035,10.288,56.323,92.662,131.71,99.075,247.399,154.941,2.429,303.2,88.575,20.751,105.704,31.209957,45.207405,-28.87944,-6.5962605
4498,19600,1279,413.03,100.28,9.148,41.17,69.812,49.808,312.635,21.08,115.336,208.838,223.274,18.503,165.262,24.388,76.152,10.526,1.0,48.728,155.474,71.224,105.778,1.0,91.589,113.975,137.227,199.965,62.28,143.857,11.93,104.592,129.281,155.495,5.189,45.589,44.26,203.922,237.206,141.792,15.448,36.109,205.209,602.034,83.11,122.653,1.0,76.747,385.816,43.166,1.0,194.395,-11.74402,-1.2325134,2.6112764,15.215505
4499,9042,7027,415.44,103.382,15.667,79.593,72.269,2.038,111.509,73.289,42.577,219.172,303.54,11.771,136.335,57.799,21.732,1.0,1.0,40.499,132.1,125.592,62.421,1.0,63.909,270.108,375.318,112.309,147.786,158.842,1.0,39.975,161.067,89.73,14.613,25.418,54.32,174.933,436.573,66.22,28.865,44.62,162.279,353.451,78.548,110.282,6.383,11.004,372.771,4.244,1.0,29.332,2.84544,24.483803,-9.150503,6.250367
4500,3384,3459,58.42,196.457,56.409,41.17,123.878,1.0,89.407,22.084,9.084,190.466,572.739,7.732,16.496,2.114,16.549,30.768,4.364,167.226,14.212,61.031,326.172,1.0,114.237,122.86,34.136,275.099,2.425,191.809,7.558,1.0,162.202,27.097,107.811,26.479,22.127,172.703,382.397,4.106,20.608,31.853,16.084,443.314,334.0,143.272,59.131,13.863,513.001,82.088,1.0,8.391,-41.578396,-44.447037,28.260462,3.8742535
4501,20039,15625,505.84,256.438,141.153,56.888,168.114,1.0,91.617,65.257,5.62,102.048,266.494,5.039,13.397,2.114,48.942,17.67,4.364,173.809,424.787,49.704,562.825,21.074,3.516,70.816,126.182,186.052,23.802,163.837,8.651,11.257,87.277,32.317,190.538,41.342,54.32,52.288,498.333,4.106,8.224,37.173,36.969,275.258,158.377,57.703,14.995,13.863,534.742,24.786,1.0,3.464,-1.6280632,-44.097202,8.060612,-11.027843
4503,13175,1761,466.33,120.963,14.038,34.184,128.793,2.038,14.261,62.245,43.732,123.866,276.373,25.235,156.997,1.0,25.619,3.381,1.0,86.582,213.402,55.367,185.264,1.0,76.491,23.849,42.727,112.309,35.203,126.874,1.0,105.618,48.68,103.301,21.943,27.541,65.387,266.359,524.337,37.233,20.608,38.236,127.47,621.874,178.904,73.167,1.0,6.717,315.158,4.244,1.0,56.432,-21.324152,-3.2369614,3.1967483,21.547556
4504,24472,9036,180.08,123.031,27.075,83.086,96.845,58.115,149.082,47.185,77.224,190.466,334.412,9.078,31.993,6.569,51.533,5.763,1.0,47.082,253.037,100.673,87.712,2.181,26.164,108.897,203.5,83.091,112.158,167.833,1.0,34.847,115.658,165.934,36.604,38.157,107.64,131.45,237.206,127.298,46.409,42.492,99.624,298.599,7.842,73.167,6.383,13.863,336.899,13.974,1.0,63.822,-0.4489746,1.5399742,-1.425645,10.433023
4505,15582,5229,193.01,85.801,10.778,60.381,62.439,69.538,23.102,87.346,20.634,190.466,87.44,7.732,167.328,9.91,103.362,18.861,1.0,4.292,142.262,83.684,17.259,73.032,131.851,148.248,304.136,122.049,16.676,228.772,6.465,121.003,16.893,216.041,26.132,66.821,83.495,244.06,197.116,156.285,35.057,37.173,212.171,62.854,10.123,496.892,7.459,22.438,295.591,45.328,3.079,108.168,33.353004,21.258451,-24.152758,9.281938
4506,2199,7805,114.7,188.183,31.964,63.874,96.845,200.385,515.971,44.173,5.62,226.062,660.414,7.732,31.993,350.706,24.323,59.344,11.091,142.539,606.701,122.194,268.363,11.628,146.95,207.909,515.227,265.359,29.502,185.815,31.604,42.027,334.757,15.614,218.811,53.02,53.314,313.188,537.339,202.87,55.697,56.323,53.213,564.688,304.349,278.328,241.061,15.292,382.555,165.338,49.858,359.457,58.01687,-26.40708,21.33344,13.997976
4508,965,9944,197.13,207.832,75.966,62.128,152.14,105.885,339.157,88.35,27.563,242.138,508.527,7.732,14.43,249.358,82.63,62.917,12.773,65.186,62.993,108.602,279.203,6.904,157.015,244.72,404.773,103.961,43.753,165.835,46.906,66.643,281.401,60.502,149.698,41.342,112.671,190.542,223.12,149.038,28.865,29.725,101.944,363.954,238.205,4.093,184.006,15.292,464.084,140.471,128.864,249.826,55.49778,-25.629362,18.521046,13.454312
4509,15734,14117,241.05,24.786,1.0,72.607,98.074,66.423,113.719,96.382,5.62,100.9,196.108,11.771,268.571,6.569,10.07,48.628,2.682,12.521,261.167,112.0,20.872,2.181,23.647,103.82,204.727,247.272,29.502,153.847,13.023,193.825,86.142,32.317,84.774,34.972,121.725,164.898,302.217,184.236,36.089,51.003,190.125,125.875,3.281,129.87,10.689,98.185,623.88,115.604,9.316,185.772,26.033386,-17.164715,-6.8406677,-19.78639
4510,10962,1221,40.79,195.422,18.927,137.227,808.31,10.346,1.0,63.249,2.155,103.197,849.347,29.274,93.978,3.227,33.393,154.601,1.0,634.633,341.453,117.663,338.817,1.0,3.516,358.964,166.682,749.554,1.0,276.724,1.0,55.36,15.758,20.834,36.604,486.168,495.973,47.828,552.509,71.396,230.11,403.153,129.791,522.674,197.151,53.579,1.0,9.575,484.738,1.0,1.0,47.809,-41.93364,-38.624027,27.120716,-3.4201028
4511,15710,17079,173.54,104.416,59.669,70.86,186.546,35.269,47.414,57.225,3.31,201.948,140.539,6.385,36.125,48.89,2.296,18.861,6.045,135.956,86.367,78.02,499.597,11.628,6.033,134.285,269.773,66.394,10.976,170.83,16.302,19.462,90.683,68.853,167.5,9.493,116.695,218.416,206.868,68.29,4.096,15.895,122.829,1.0,176.623,2.031,12.842,396.884,460.823,1.0,1.0,94.618,12.49881,-38.700546,4.5712695,-17.413912
4512,21037,8208,353.05,154.056,118.338,55.142,158.284,1.0,9.841,66.261,64.52,105.493,312.184,9.078,14.43,43.321,48.942,1.0,1.0,132.664,62.993,41.776,183.458,1.0,36.229,122.86,192.455,151.267,45.178,177.823,1.0,46.129,40.733,120.003,22.991,36.034,66.393,29.989,346.641,9.282,28.865,49.939,35.808,450.317,76.267,3.062,1.0,13.863,472.78,1.0,1.0,12.086,-19.050976,-51.16257,8.384599,-0.5763006
4514,14677,10945,330.17,102.348,18.927,76.1,190.232,28.0,208.757,54.213,222.743,218.024,128.19,7.732,103.276,28.843,26.914,3.381,2.682,24.041,123.969,67.827,29.904,1.0,91.589,158.403,251.364,135.962,65.13,164.836,3.186,44.078,183.772,105.389,37.651,44.527,75.447,134.795,188.448,86.924,45.377,21.214,137.913,58.186,42.055,422.663,44.06,12.433,523.872,4.244,1.0,1.0,42.58288,15.624943,-31.957579,5.425882
4515,19240,1324,31.84,157.158,2.63,53.395,40.321,32.154,204.336,22.084,10.239,125.014,84.97,19.849,190.056,18.819,25.619,1.0,1.0,50.374,37.586,51.969,197.91,1.0,159.531,59.391,145.818,103.961,19.526,38.962,1.0,68.694,113.388,54.238,2.047,32.849,23.133,238.485,140.773,98.312,19.576,21.214,176.202,521.507,233.644,177.294,1.0,9.575,348.856,23.705,1.0,152.513,-14.060818,-3.3235474,2.9193664,16.810196
4516,566,15548,260.66,5.137,2.63,77.846,44.007,85.115,98.248,49.193,56.436,203.097,73.857,6.385,110.508,93.438,70.969,70.061,11.091,1.0,230.679,59.898,1.0,5.723,219.924,218.064,225.591,205.531,8.126,122.878,46.906,35.873,111.117,110.608,107.811,32.849,53.314,259.67,186.281,76.572,10.288,6.319,238.857,1.0,1.0,252.554,179.7,1.0,406.47,87.494,43.621,121.718,41.145042,33.97704,-28.646437,0.9773994
4517,19450,13238,210.78,56.845,7.519,46.409,198.834,105.885,173.394,101.402,19.479,176.686,240.562,7.732,46.456,42.207,1.0,41.484,1.0,58.603,22.342,95.01,111.197,9.266,48.811,74.624,241.545,81.699,110.733,71.929,13.023,139.465,133.822,90.774,82.679,22.233,129.773,1.0,217.703,188.377,21.64,15.895,26.526,260.086,181.185,1.0,2.077,46.734,565.18,70.195,9.316,65.054,-9.339668,-31.803543,11.122864,-5.7022467
4518,6783,1966,278.0,163.363,14.038,48.156,179.173,1.0,131.4,69.273,5.62,159.462,450.488,21.195,277.869,18.819,39.872,24.814,1.0,394.346,22.342,63.296,154.553,1.0,3.516,160.942,359.364,247.272,6.7,104.896,1.0,140.491,96.359,50.063,18.802,39.219,122.731,289.773,275.129,10.317,46.409,112.709,84.54,409.47,71.705,1.0,1.0,13.863,434.733,8.568,1.0,2.232,-25.842,-31.257446,14.6482315,2.920896
4519,21465,7314,275.87,118.894,119.967,41.17,117.734,1.0,5.42,70.277,31.028,110.086,167.706,5.039,9.265,35.525,19.14,1.0,1.0,71.769,66.042,31.582,140.101,1.0,43.778,79.701,188.773,69.177,236.143,99.901,1.0,69.72,39.598,133.574,41.84,24.356,50.296,2.115,305.467,14.458,25.769,32.917,13.763,249.583,94.514,1.0,1.0,13.863,396.687,2.081,1.0,14.55,-15.10994,-54.4095,5.8524113,-0.38669536
4520,13683,3571,305.29,96.143,10.778,111.03,64.897,10.346,49.624,71.281,41.422,185.872,184.994,11.771,152.865,23.274,24.323,5.763,1.0,9.229,208.32,42.908,20.872,1.0,48.811,129.207,275.909,167.964,96.482,94.906,3.186,150.747,133.822,62.589,28.226,30.726,59.35,195.002,357.476,62.079,40.217,46.748,136.753,365.121,21.527,155.644,12.842,9.575,346.682,28.029,1.0,3.464,2.1819305,13.538023,-9.6622,12.750156
4521,15945,9037,7.53,149.919,22.186,58.635,24.347,11.385,414.303,60.237,9.084,157.166,44.22,10.425,58.853,189.217,35.984,4.572,4.364,37.208,73.156,27.051,232.233,1.0,129.335,115.244,256.273,28.827,26.652,37.963,1.0,65.617,123.605,41.712,18.802,25.418,71.423,143.714,295.716,55.867,56.729,14.831,155.317,55.852,87.671,211.316,3.153,12.433,522.785,183.718,1.0,47.809,7.666214,-24.73352,-31.908594,8.761622
4522,23187,9677,252.56,114.758,45.002,58.635,143.539,53.962,184.445,39.153,73.76,188.169,356.639,7.732,16.496,2.114,25.619,1.0,1.0,103.04,66.042,104.071,158.166,1.0,46.295,120.321,126.182,62.22,116.434,100.9,1.0,57.412,162.202,113.74,34.509,33.911,57.338,84.622,245.874,172.849,29.897,40.364,43.93,291.597,60.301,1.0,5.306,11.004,447.778,2.081,1.0,121.718,-13.163841,-33.349396,10.946665,-4.000188
4523,25415,15441,73.34,3.068,1.0,60.381,15.745,2.038,177.814,19.072,2.155,99.752,25.697,6.385,1.0,188.104,1.0,14.098,6.045,60.249,220.516,58.765,1.0,3.362,6.033,174.905,210.864,26.045,408.581,6.994,15.209,20.488,156.526,32.317,76.396,22.233,2.006,96.886,389.982,11.352,3.064,61.642,103.105,1.0,3.281,4.093,17.148,1.0,561.918,31.273,8.277,57.663,-10.964092,43.93199,-19.874052,-19.87617
4524,20099,13621,143.27,27.888,10.778,48.156,168.114,127.692,149.082,81.322,6.775,193.91,245.502,9.078,8.232,83.415,29.506,23.623,2.682,47.082,117.872,132.388,105.778,2.181,18.615,138.093,321.318,120.657,197.665,78.922,9.744,249.211,162.202,60.502,112.0,36.034,97.58,66.782,230.705,340.556,22.673,32.917,13.763,211.07,21.527,9.248,35.448,2.429,121.663,105.873,34.265,230.117,-9.374874,-28.336214,-3.4179447,3.8084052
4525,715,4397,104.89,124.065,102.041,42.916,176.716,5.154,47.414,28.109,9.084,236.397,475.185,7.732,28.893,2.114,35.984,216.517,6.045,112.914,151.409,91.612,174.425,2.181,41.262,138.093,117.591,218.053,132.11,353.647,252.389,33.821,79.331,216.041,304.679,26.479,84.502,281.969,147.274,22.74,24.737,25.47,13.763,453.818,240.486,1.0,108.651,235.386,335.812,133.984,22.83,13.318,-54.826015,-9.962154,25.535137,-13.523639
4526,22297,3483,345.23,174.739,25.445,48.156,144.768,1.0,100.458,49.193,34.492,192.762,204.752,7.732,59.886,5.455,17.844,1.0,1.0,157.351,95.514,56.5,297.268,1.0,245.088,116.513,207.182,220.836,160.612,136.864,1.0,5.103,150.85,116.871,29.274,24.356,39.23,5.46,332.555,35.163,19.576,38.236,27.686,431.644,224.521,3.062,1.0,18.15,326.028,25.867,1.0,2.232,-12.481094,-49.407597,8.956904,2.291267
4527,22676,16192,129.2,4.102,12.408,58.635,84.557,3.077,54.044,51.201,37.957,141.09,8.409,6.385,1.0,47.776,1.0,14.098,4.364,45.437,175.8,38.378,11.839,3.362,8.549,134.285,275.909,2.391,36.628,92.908,7.558,12.282,69.114,107.476,65.925,10.555,57.338,122.53,199.283,8.247,3.064,21.214,178.523,1.0,16.966,7.186,9.612,1.0,312.984,18.299,14.514,12.086,-11.1607895,44.001137,-18.067198,-20.931831
4528,13074,14641,13.64,145.783,2.63,41.17,247.985,5.154,34.153,87.346,2.155,104.345,89.91,10.425,71.25,37.753,1.0,36.721,2.682,45.437,131.083,34.98,497.79,3.362,8.549,139.362,279.591,91.439,59.429,170.83,9.744,23.565,98.63,16.658,97.34,19.048,146.876,84.622,237.206,66.22,8.224,18.022,169.24,163.221,140.13,125.746,41.907,3.858,602.139,96.143,12.435,168.527,11.001849,-36.772858,2.3617785,-15.376156
4529,21293,6107,126.21,196.457,25.445,49.902,246.756,5.154,25.312,62.245,18.324,145.683,429.496,17.156,25.794,35.525,35.984,1.0,1.0,121.143,13.195,32.714,252.105,1.0,164.564,94.934,85.682,161.007,20.951,92.908,1.0,37.924,40.733,51.107,41.84,19.048,148.888,113.61,157.026,12.388,25.769,20.15,42.77,386.129,124.164,1.0,1.0,15.292,478.215,1.0,1.0,1.0,-23.923912,-49.778976,9.848141,-0.59470445
4530,7567,4881,382.9,188.183,35.223,51.649,164.428,120.423,171.184,75.297,47.197,88.269,592.497,9.078,37.158,53.344,25.619,10.526,1.0,132.664,23.358,124.459,210.555,1.0,26.164,173.635,352.0,115.092,48.029,141.859,1.0,99.464,104.306,82.423,30.321,37.096,169.009,160.439,222.037,210.117,28.865,29.725,19.564,521.507,181.185,1.0,1.0,12.433,387.99,51.815,1.0,217.799,-30.402664,-30.828737,20.060045,1.9667016
4531,8330,12209,362.0,108.553,2.63,112.776,164.428,31.115,5.42,105.418,104.942,220.321,173.88,7.732,207.618,1.0,30.802,29.577,2.682,2.646,418.69,93.878,1.0,2.181,41.262,146.978,273.455,133.18,86.506,118.882,16.302,38.95,43.003,89.73,50.217,65.76,112.671,89.081,232.872,133.51,28.865,75.473,165.76,72.19,1.0,198.944,13.918,8.146,577.137,52.896,4.119,49.041,29.742683,27.61687,-24.610176,-1.069182
4532,18732,10022,358.88,178.876,31.964,58.635,157.055,94.462,224.228,84.334,22.943,180.131,431.965,9.078,14.43,29.957,35.984,14.098,1.0,94.811,57.911,107.469,217.781,1.0,53.844,94.934,191.227,126.223,105.033,147.853,3.186,115.875,78.195,108.52,80.585,34.972,107.64,1.0,368.311,178.025,38.153,48.875,33.488,405.968,131.007,1.0,2.077,13.863,395.6,78.844,6.198,222.726,-17.21006,-31.8154,13.333923,-4.4247413
4533,9569,8074,281.27,77.528,116.708,186.129,117.734,61.231,138.031,90.358,78.379,230.655,265.26,11.771,120.839,3.227,47.646,21.242,2.682,38.853,247.955,117.663,4.613,1.0,26.164,127.938,90.591,339.102,142.086,258.742,3.186,113.823,137.227,245.27,60.689,21.171,82.489,129.22,220.953,169.743,59.825,74.409,168.08,248.416,19.247,172.139,7.459,33.871,329.289,7.487,4.119,40.418,14.171749,14.524099,-15.334051,12.135171
4534,14744,11413,419.56,153.022,22.186,62.128,59.982,10.346,182.235,95.378,126.886,170.945,207.221,7.732,65.052,32.184,28.21,11.716,4.364,32.27,142.262,63.296,134.682,2.181,139.401,136.823,229.273,144.311,93.632,158.842,21.767,101.515,128.145,80.335,78.491,42.404,73.435,229.566,253.459,88.995,44.345,22.278,165.76,144.548,83.11,229.873,13.918,9.575,454.3,31.273,6.198,183.308,12.30291,-19.634224,-2.7533104,-9.626019
4535,18709,15096,255.26,50.64,22.186,56.888,316.797,42.538,7.631,41.161,13.704,150.276,291.192,11.771,61.952,100.12,1.0,3.381,2.682,149.122,37.586,93.878,217.781,2.181,51.327,195.215,337.273,98.396,35.203,114.886,5.372,49.206,85.007,87.643,142.368,29.664,90.538,18.839,269.711,99.347,9.256,19.086,36.969,120.04,73.986,1.0,24.683,5.288,554.309,2.081,16.593,31.795,9.588169,-38.053326,3.4438224,-15.037631
4536,5660,4477,129.05,37.196,22.186,448.105,589.587,40.462,67.305,77.306,13.704,146.831,755.498,96.592,274.769,13.251,54.125,178.415,1.0,224.829,145.311,360.051,2.807,522.936,23.647,418.625,517.682,700.857,45.178,290.71,1.0,112.798,106.576,216.041,288.972,421.408,251.505,229.566,366.144,161.461,161.996,379.748,129.791,452.651,1.0,579.368,1.0,18.15,561.918,9.649,8.277,94.618,-45.305653,-35.742805,27.730583,-5.7585773
4537,14967,1027,104.32,29.957,30.334,20.212,44.007,42.538,1.0,11.04,7.929,128.459,365.283,9.078,239.644,5.455,7.479,85.54,1.0,42.145,89.416,72.357,4.613,1.0,26.164,101.281,56.227,263.968,69.405,200.8,2.093,68.694,15.758,259.884,7.283,57.267,44.26,465.936,278.38,92.101,13.384,73.345,201.728,710.57,30.651,210.285,1.0,394.026,383.642,12.893,1.0,90.922,-32.00471,6.5124474,14.497076,-19.165018
4538,1877,16689,53.16,2.034,1.0,55.142,105.446,50.846,91.617,75.297,2.155,142.238,9.644,7.732,106.375,39.98,1.0,81.968,7.727,1.0,329.257,58.765,1.0,4.543,91.589,163.48,232.955,91.439,9.551,12.988,27.232,47.155,105.441,16.658,58.594,50.897,57.338,261.9,340.14,36.198,4.096,20.15,184.324,1.0,3.281,213.378,81.738,1.0,570.615,106.955,88.322,147.586,42.748695,32.854668,-29.07031,1.2371938
4539,3627,6791,134.03,343.307,33.594,88.325,363.491,3.077,124.77,33.129,7.929,212.283,627.073,13.117,86.747,64.482,39.872,58.154,4.364,246.224,123.969,124.459,533.92,439.096,106.688,358.964,430.545,575.634,6.7,238.762,5.372,16.385,316.593,50.063,219.858,118.842,81.483,315.417,336.889,52.762,66.018,149.946,122.829,640.547,557.521,288.638,46.213,18.15,331.464,81.006,20.751,36.723,-42.568253,-34.381348,27.2251,-4.460019
4540,18864,5255,21.75,76.494,7.519,48.156,15.745,25.923,3.21,79.314,3.31,250.176,93.614,7.732,108.442,39.98,21.732,11.716,1.0,2.646,97.546,104.071,10.033,3.362,287.866,134.285,263.636,24.653,19.526,25.975,3.186,79.976,3.27,31.273,13.566,30.726,55.326,13.265,283.797,138.686,22.673,14.831,72.937,17.339,1.0,385.548,38.678,6.717,479.303,90.737,1.0,103.24,37.518234,22.807821,-26.17769,7.4031
4542,15944,14756,142.98,4.102,2.63,97.058,118.963,63.308,146.872,54.213,434.092,259.362,131.895,21.195,420.435,110.144,1.0,17.67,6.045,2.646,353.648,116.531,1.0,3.362,28.68,141.901,252.591,63.611,87.932,100.9,21.767,88.182,183.772,74.072,83.726,49.835,103.616,67.897,385.648,62.079,5.128,39.3,157.638,2.167,1.0,124.715,34.372,11.004,409.731,115.604,20.751,78.604,23.947695,-12.118614,-7.458317,-16.059814
4543,747,10742,218.45,169.568,69.447,48.156,82.1,116.269,118.139,74.293,48.351,196.207,410.973,7.732,31.993,220.401,30.802,59.344,11.091,37.208,78.237,82.551,147.327,5.723,136.884,209.178,322.545,110.918,58.004,110.89,40.348,54.335,182.636,63.633,135.038,29.664,39.23,275.279,291.382,144.897,22.673,22.278,106.585,164.388,146.973,3.062,140.946,15.292,520.61,118.847,44.661,187.004,55.634773,-12.144776,-3.328376,-0.26892418
4544,9925,2554,320.36,154.056,23.816,60.381,114.048,5.154,20.892,36.141,22.943,123.866,355.404,13.117,46.456,23.274,13.957,1.0,1.0,193.558,51.814,54.235,205.136,1.0,28.68,191.407,326.227,187.443,55.154,80.92,1.0,90.233,196.259,92.862,11.472,59.39,21.121,91.311,309.802,62.079,43.313,60.578,49.732,447.982,162.938,7.186,1.0,9.575,370.597,1.0,1.0,58.895,-25.745392,-37.636772,15.953426,2.6593165
4545,17912,7642,350.49,210.935,28.705,77.846,190.232,1.0,14.261,113.45,189.251,165.203,387.511,14.464,33.026,9.91,32.097,92.684,1.0,79.998,138.197,40.643,315.333,1.0,16.098,140.632,232.955,151.267,223.317,231.769,47.999,41.001,98.63,117.915,70.113,36.034,134.804,292.003,322.804,12.388,29.897,32.917,182.003,297.432,137.849,8.217,1.0,255.395,301.026,4.244,1.0,1.0,-39.250717,-6.3991003,16.438623,-13.594448
4546,19428,4270,332.44,60.981,23.816,58.635,37.863,102.769,82.777,65.257,37.957,165.203,54.099,6.385,96.044,75.619,47.646,8.144,1.0,7.583,263.199,74.622,37.13,1.0,86.557,120.321,140.909,119.266,40.903,111.889,2.093,18.436,63.438,77.204,21.943,38.157,37.218,147.059,391.065,104.523,15.448,41.428,183.164,54.685,48.897,73.167,40.831,6.717,382.555,111.279,1.0,161.136,18.676003,-13.870216,-20.095043,-22.389042
4547,20305,13874,91.82,59.947,46.631,81.339,201.292,134.962,96.038,103.41,2.155,214.579,303.54,22.542,20.629,88.983,2.296,64.107,1.0,190.267,10.146,142.582,122.036,103.734,68.942,186.329,467.364,159.616,33.777,217.783,3.186,238.955,151.985,249.445,86.868,22.233,159.955,31.104,219.87,282.583,15.448,45.684,70.617,248.416,46.616,4.093,19.301,371.159,456.474,86.412,38.424,175.917,-43.693726,-0.51314545,13.993216,-14.252806
4548,6493,8521,400.8,161.295,20.556,77.846,116.506,93.423,239.699,110.438,144.209,257.066,298.601,14.464,59.886,81.187,32.097,17.67,2.682,53.666,151.409,132.388,143.714,1.0,46.295,218.064,361.818,218.053,170.588,185.815,4.279,150.747,215.558,90.774,58.594,23.294,107.64,186.083,305.467,207.011,31.961,31.853,171.561,447.982,160.658,117.498,26.836,13.863,346.682,45.328,6.198,143.89,48.611725,-1.1388798,-6.134097,4.4182
