cell,x,y,area µm²,SMA,NeuN,HLA-A,CD4,CD44,S100B,GalMac3,P2Ry12,CD11b,Claudin5,CD34,iNOS,ApoE,CD11c,CD40,PCNA,CollagenIV,CD8,Neurofilament,CD3e,DAPI_1,CD68,ATG7,Vimentin,AQP4,CD14,CD45,TMEM119,CD31,GFAP,P2Rx7(Park7),HLA-DR,Synaptophysin,A-Beta,PSD-95,H2A.x,CD163,MAP2,Trem2,CD74,IBA1,UMAP_1,UMAP_2,TSNE_1,TSNE_2
85,674,12891,238.92,9.828,9.448,79.353,169.757,37.384,9.623,159.289,115.143,124.234,53.131,19.415,178.142,14.276,274.598,182.155,165.046,68.893,127.253,6.033,131.173,28.648,170.664,241.042,61.625,94.502,370.018,164.145,423.91,98.981,87.282,18.704,144.321,50.588,125.124,111.102,16.291,21.064,52.812,144.548,236.186,406.13,-36.759487,-30.803543,-5.333296,-7.6662135
87,4121,10568,68.79,11.299,16.84,60.853,191.633,5.158,1.0,67.041,112.112,169.689,55.259,3.302,137.976,40.827,304.998,160.967,136.654,23.631,139.277,257.67,133.191,30.491,41.34,235.159,14.179,7.151,116.191,202.283,190.81,138.375,44.661,49.053,123.088,204.519,159.158,125.244,22.407,13.672,56.05,132.877,102.41,288.318,-19.239079,-21.47823,-7.0973363,0.4587921
89,5881,5896,167.43,2.471,18.952,75.0,163.507,7.237,17.014,61.8,109.082,161.608,12.703,5.604,127.677,79.548,333.301,168.383,337.505,80.748,174.347,136.884,174.564,161.356,169.477,429.311,56.354,21.915,218.13,296.568,356.2,59.586,70.649,193.213,341.785,147.699,16.015,60.597,57.066,63.305,234.154,22.007,382.907,354.437,-18.764145,-5.4413605,-0.9622895,4.7940307
90,17718,4121,172.83,17.184,17.896,152.265,230.176,194.355,199.322,105.827,137.365,444.439,95.687,27.471,264.654,47.465,529.327,209.699,182.923,32.252,226.451,169.597,231.073,45.236,170.664,253.986,33.949,122.799,120.268,550.821,214.12,124.234,93.519,518.204,128.396,16.496,271.271,223.224,42.795,20.008,7.476,298.599,246.974,312.361,31.640366,-30.04551,13.947327,10.275443
91,6663,6308,124.36,2.471,13.672,102.206,133.297,15.554,49.041,130.985,135.345,173.729,68.026,24.018,131.797,68.485,236.86,134.483,195.542,103.379,138.275,139.401,148.327,67.354,104.222,264.576,77.441,52.672,119.249,207.58,280.72,46.455,193.315,126.191,206.957,58.853,45.044,71.708,23.427,45.353,22.049,48.849,183.323,283.509,-20.129608,-17.933495,-5.755347,-0.06598417
92,16571,1768,137.44,14.242,4.168,94.588,184.341,153.813,159.904,65.993,52.516,160.598,66.962,21.717,111.199,17.595,296.612,95.285,381.672,16.087,147.293,131.851,149.336,474.696,240.665,306.936,26.041,69.897,56.047,509.505,308.47,90.9,129.903,534.643,316.306,4.099,193.192,79.789,48.911,7.336,1.0,268.256,255.605,350.83,22.817806,25.105087,9.042432,18.583912
94,18272,7486,198.98,12.77,32.681,102.206,214.551,44.661,174.686,157.192,253.528,327.266,56.323,12.509,324.388,57.422,407.728,226.649,307.009,38.718,215.429,73.975,228.045,189.004,197.952,502.265,45.81,85.89,214.052,428.992,417.25,150.496,37.384,457.505,363.018,202.453,168.167,170.699,45.853,21.064,83.575,179.56,277.181,365.256,22.720284,-54.438194,5.9555173,3.4944844
95,11171,2793,102.48,15.713,7.336,113.088,165.59,133.022,231.349,54.462,68.677,465.651,70.153,90.772,146.215,54.103,309.191,35.96,613.019,47.34,174.347,212.375,227.036,412.028,284.564,231.629,45.81,148.635,183.47,285.975,219.67,90.9,142.378,393.013,135.828,6.165,206.205,79.789,138.617,12.616,5.857,228.576,338.675,414.545,38.96649,-34.763657,10.897128,19.516556
96,17920,10361,183.63,164.312,14.728,184.912,232.26,209.948,269.535,198.075,187.871,301.003,85.048,203.562,310.999,65.166,216.943,193.808,240.76,78.592,179.357,3.516,179.609,308.81,138.629,296.346,190.784,183.084,117.21,290.212,150.85,171.709,81.045,179.303,659.215,17.529,162.161,127.264,25.465,253.39,36.621,173.724,455.189,266.679,12.804905,-33.32795,15.290338,-3.4810307
98,18752,14779,266.35,1.0,2.056,56.5,371.849,65.452,111.863,2.048,145.446,582.824,13.767,4.453,2.03,12.063,124.696,209.699,136.654,59.194,1.0,1.0,58.518,246.142,299.988,305.76,77.441,37.909,332.301,419.457,279.61,11.101,32.186,32.614,495.723,5.132,2.001,77.768,21.388,131.947,52.812,4.501,240.501,319.574,87.71987,32.707947,-24.859007,-4.858147
99,10385,9655,100.2,6.885,13.672,240.412,674.986,107.033,90.922,176.061,197.972,361.61,25.47,30.924,282.162,527.605,204.364,386.616,302.803,65.66,270.54,1.0,191.718,369.635,199.139,159.852,82.712,130.181,750.25,297.628,67.6,27.263,1.0,104.694,238.807,1.0,64.063,171.709,107.016,788.795,1.0,85.028,393.695,610.498,-86.25576,-24.97847,-1.9849411,-24.856754
101,5526,11287,114.7,8.356,18.952,66.294,171.84,30.107,1.0,88.006,130.294,141.405,40.364,1.0,189.471,40.827,208.557,220.293,221.832,23.631,179.357,31.196,148.327,130.022,47.272,190.445,19.451,96.963,202.839,257.371,396.16,98.981,42.582,75.609,85.931,239.644,112.111,144.436,36.679,33.737,28.525,113.037,213.53,426.567,-29.609428,-32.012512,-6.5789194,-6.7856197
102,8678,13290,129.91,9.828,68.586,58.676,178.091,16.593,9.623,51.317,124.234,181.81,48.875,15.962,130.767,27.551,188.64,190.63,191.336,16.087,117.233,61.393,60.536,98.688,63.882,272.813,8.908,87.121,94.784,158.848,254.08,99.991,36.344,22.497,72.13,121.872,144.143,120.193,33.62,37.961,28.525,127.042,115.356,305.148,-23.9054,-46.606964,-10.655907,-5.274834
103,5813,2582,167.71,9.828,4.168,189.265,264.553,144.457,195.626,192.833,57.566,196.962,201.013,147.167,107.079,132.651,251.536,64.563,397.445,275.806,163.325,106.688,172.545,152.14,175.41,241.042,334.439,347.943,244.634,392.972,232.99,99.991,151.734,167.922,366.203,1.0,88.087,41.404,31.582,25.289,1.0,88.529,90.543,156.079,3.038375,12.543282,2.7768316,12.016995
104,20134,4665,97.36,20.127,13.672,138.118,270.803,91.44,130.34,149.854,212.113,602.016,89.304,6.755,281.132,46.359,342.736,263.727,403.755,21.476,186.371,219.924,229.055,218.494,364.057,257.516,126.204,71.127,139.637,654.641,406.15,152.517,92.48,504.294,149.629,37.158,304.304,211.103,34.64,22.121,18.81,293.931,353.779,439.791,36.88175,-33.923866,16.42395,10.897141
105,9961,9752,186.19,33.368,12.616,203.412,894.787,426.173,376.703,451.756,176.759,238.376,26.534,7.906,229.637,140.395,199.123,329.409,267.049,39.796,201.401,1.0,180.618,89.472,636.943,830.558,662.607,422.991,969.418,354.835,59.83,59.586,8.277,224.827,49.835,1.0,58.057,138.375,25.465,975.711,1.0,89.696,62.494,927.87,-88.37066,-27.84423,-0.57516307,-25.40548
106,20260,8098,280.56,17.184,32.681,91.324,187.466,25.949,122.949,103.73,198.982,383.832,74.409,4.453,281.132,39.721,247.343,184.274,296.494,20.398,205.409,99.139,176.582,225.867,161.172,281.049,20.769,47.751,73.377,432.17,311.8,138.375,112.231,371.515,71.068,251.008,220.219,189.891,69.299,20.008,200.152,235.578,313.862,371.267,23.938683,-46.95862,13.820009,4.341172
107,17219,6400,177.23,9.828,27.401,114.176,179.132,18.672,88.459,210.654,201.002,341.407,130.796,57.395,257.444,212.306,315.481,213.936,249.173,82.903,188.375,71.458,197.773,139.238,76.933,305.76,119.615,40.369,74.396,430.051,467.2,150.496,75.847,479.003,88.054,277.869,107.106,177.769,35.659,12.616,162.912,104.868,188.717,361.65,15.589695,-52.00672,10.694349,4.4268894
108,16467,3134,81.3,18.655,11.56,131.588,210.384,109.112,345.908,83.813,145.446,391.913,98.879,19.415,268.773,41.934,365.797,130.245,206.058,37.641,240.479,111.72,287.582,485.755,132.697,209.272,22.087,112.957,124.346,424.754,205.24,101.001,77.926,428.42,176.17,6.165,264.264,212.113,110.074,17.896,15.572,303.268,207.057,71.928,34.18252,-32.134842,15.0011015,13.20975
111,17397,11778,115.41,14.242,7.336,91.324,235.385,89.361,162.367,67.041,161.608,327.266,60.578,33.226,244.056,49.678,211.702,171.561,141.912,13.932,139.277,28.68,168.509,388.066,187.274,283.403,16.815,90.812,72.357,336.825,154.18,53.526,29.068,170.451,134.766,29.927,167.166,147.466,89.687,17.896,38.24,262.421,198.427,233.018,14.783905,-37.315113,15.864165,-0.8016524
112,12258,7535,184.91,6.885,43.241,40.176,159.34,6.198,29.332,116.31,190.901,210.093,41.428,9.056,234.787,55.209,206.461,211.818,451.076,23.631,201.401,41.262,167.5,314.339,135.07,345.767,7.59,4.691,97.842,257.371,318.46,122.213,12.435,284.261,54.082,249.975,94.093,183.83,107.016,15.784,77.099,89.696,237.265,234.22,5.964466,-53.445053,9.596301,-1.3187234
113,8865,14084,41.22,9.828,15.784,180.559,145.798,3.079,1.0,79.62,161.608,383.832,226.546,55.093,21.598,48.571,70.186,206.521,276.514,309.214,40.078,1.0,59.527,417.557,141.002,210.449,429.331,8.382,58.086,365.428,5.44,137.365,31.147,1.0,24.356,2.033,125.124,115.143,44.834,3.112,30.144,146.882,18.261,147.664,-73.90689,-68.87458,10.136942,-19.616362
114,322,3333,52.45,184.91,22.121,517.912,185.383,32.186,120.486,453.852,92.92,195.951,266.974,81.565,191.531,110.525,269.357,140.839,487.881,334.0,149.297,1.0,220.982,203.749,171.85,378.714,421.423,71.127,367.98,254.193,279.61,295.952,114.31,190.684,722.913,2.033,64.063,134.335,45.853,195.309,4.238,88.529,500.5,356.841,-35.076378,-2.147152,1.7042451,-1.5319338
116,11949,547,199.69,5.414,1.0,48.882,139.547,123.666,288.012,6.241,11.101,164.638,38.236,28.622,5.12,3.213,181.302,41.257,178.717,19.32,16.03,192.244,85.764,194.533,340.328,219.862,8.908,164.629,44.834,305.043,130.87,21.202,101.836,368.986,188.91,1.0,95.094,10.091,37.698,3.112,2.619,104.868,56.021,275.094,10.199224,33.335728,3.815023,19.957544
117,3605,5929,315.67,2.471,50.633,47.794,186.424,43.621,17.014,53.413,73.728,231.305,6.319,11.358,84.422,43.04,304.998,114.354,352.227,27.942,140.279,172.113,170.527,106.061,226.428,290.463,93.256,80.969,123.327,362.25,756.91,58.576,116.389,179.303,147.506,162.162,13.012,42.415,27.504,46.409,143.483,9.169,154.194,395.31,-15.815622,-9.575855,-3.765879,5.5645304
118,12243,14236,164.44,2.471,26.345,48.882,305.179,1.0,73.677,20.917,167.668,272.72,22.278,9.056,5.12,28.658,162.433,230.887,249.173,24.709,5.008,8.549,72.645,235.083,93.544,519.915,35.266,18.224,67.26,210.758,272.95,31.303,100.796,107.223,256.854,31.993,42.041,102.011,60.124,8.392,54.431,45.348,248.053,386.895,81.34101,35.84366,-22.14285,-6.8871546
120,1591,12981,272.03,12.77,23.177,98.941,188.508,22.83,1.0,114.213,114.132,107.062,79.728,9.056,184.322,20.914,237.909,187.452,256.534,91.524,143.285,16.098,130.164,115.277,107.781,186.915,45.81,99.424,242.595,149.314,392.83,110.092,54.017,12.381,91.239,108.442,176.175,113.122,24.446,35.849,10.715,184.228,140.17,303.946,-34.941338,-37.55606,-6.7755814,-7.333353
122,11623,8552,80.73,14.242,11.56,120.706,220.801,83.124,329.894,134.13,135.345,179.79,58.45,9.056,191.531,131.545,220.088,238.302,446.869,53.806,172.343,1.0,192.727,410.185,209.817,350.473,60.307,95.733,153.908,248.896,297.37,64.637,323.258,241.266,159.184,25.794,73.072,114.132,179.393,36.905,2.619,101.367,594.359,532.357,-0.48506165,-35.57088,19.011164,1.9310209
123,19407,6771,135.02,17.184,23.177,107.647,186.424,83.124,196.858,100.586,206.053,473.732,70.153,6.755,290.401,47.465,339.591,207.58,188.181,18.243,199.397,104.171,195.755,306.967,220.495,211.625,20.769,76.048,91.726,421.576,204.13,122.213,121.587,425.891,98.671,231.38,243.242,190.901,67.26,16.84,151.579,251.917,234.028,271.487,25.97614,-39.293533,14.721062,6.467614
124,15880,3974,282.41,12.77,16.84,98.941,214.551,50.898,114.327,129.937,137.365,230.295,57.387,10.207,256.414,54.103,333.301,211.818,228.141,27.942,262.524,131.851,256.3,150.297,271.513,263.399,16.815,89.581,114.152,402.507,363.97,127.264,98.717,353.811,400.175,231.38,188.187,225.245,33.62,17.896,86.814,190.063,323.571,245.04,20.833889,-40.18194,11.775225,6.5885897
125,15123,8488,129.34,215.807,33.737,282.853,476.02,77.926,81.068,204.364,192.921,536.359,88.24,59.697,321.298,193.498,192.833,299.747,279.668,140.019,177.353,1.0,191.718,262.731,264.394,157.498,205.281,16.994,694.184,167.323,49.84,83.829,2.04,169.186,47.712,1.0,140.139,163.628,35.659,862.717,1.0,199.4,81.913,95.971,-79.470505,-26.673687,-2.4512455,-22.159033
126,5040,4449,123.23,3.943,11.56,68.471,263.511,291.032,405.035,97.441,102.011,194.941,39.3,53.942,109.139,97.249,363.701,117.532,249.173,117.388,148.295,348.259,168.509,67.354,162.359,406.954,40.538,448.828,248.711,284.915,237.43,48.475,333.653,209.652,415.038,11.331,73.072,87.87,31.582,66.474,15.572,102.534,102.41,415.747,-0.37487698,15.960175,1.9120542,13.611187
127,17700,562,96.93,15.713,2.056,82.618,159.34,82.084,302.794,36.641,67.667,286.861,91.431,13.66,54.555,40.827,308.143,83.632,165.046,12.854,58.114,119.27,112.0,568.697,97.103,137.495,14.179,89.581,59.105,506.327,289.6,99.991,32.186,432.214,166.615,1.0,200.199,74.738,84.59,6.28,1.0,213.404,355.936,284.711,23.587013,30.849583,9.0194645,20.428658
129,2815,7110,62.25,6.885,29.513,281.765,232.26,41.542,17.014,317.577,119.183,185.85,146.754,13.66,245.086,57.422,266.212,141.898,599.348,228.388,176.351,6.033,217.955,235.083,399.651,210.449,360.798,32.988,543.314,350.597,423.91,154.537,49.858,56.641,461.75,3.066,104.103,80.799,48.911,60.137,1.0,89.696,363.488,468.643,-33.592915,-3.6067352,1.1080027,-2.1712358
130,8168,11117,149.09,8.356,8.392,199.059,656.236,259.846,263.376,263.067,173.729,194.941,32.917,4.453,267.743,124.907,190.737,256.312,298.597,18.243,194.387,1.0,162.455,246.142,473.211,281.049,194.737,323.337,940.876,390.854,50.95,36.354,10.356,267.822,120.965,2.033,84.083,212.113,22.407,884.893,1.0,123.541,101.332,291.924,-84.51208,-26.180824,-2.4518182,-24.603086
132,8509,2872,207.51,9.828,7.336,72.824,171.84,116.389,177.149,53.413,81.809,217.164,43.556,30.924,164.754,54.103,314.432,112.235,473.159,25.786,223.445,441.365,181.627,196.376,362.871,296.346,19.451,96.963,171.238,397.21,315.13,53.526,186.039,374.044,111.41,7.199,113.112,122.213,54.008,14.728,12.334,146.882,392.617,442.195,15.406366,10.2709675,7.089161,13.163348
135,5737,4515,84.57,5.414,11.56,52.147,181.216,94.559,124.181,80.668,130.294,192.921,22.278,20.566,142.096,79.548,344.832,116.473,354.331,21.476,160.319,262.703,180.618,200.063,276.259,303.406,56.354,235.986,103.958,328.35,342.88,40.394,153.813,191.948,139.013,60.919,94.093,109.082,34.64,15.784,59.288,72.19,311.704,318.372,-0.34088326,11.440666,-0.12006342,12.622319
136,1011,13484,205.94,9.828,12.616,77.176,185.383,29.068,3.464,48.172,161.608,126.254,48.875,2.151,10.269,9.85,68.089,193.808,121.932,20.398,11.02,31.196,71.636,168.729,63.882,133.965,93.256,162.169,339.437,127.067,207.46,75.748,102.875,7.323,55.143,34.059,142.141,117.163,39.737,54.857,7.476,132.877,210.294,570.827,-48.461132,-26.260906,-15.856097,-14.008554
137,256,11371,83.86,9.828,12.616,125.059,196.842,12.435,9.623,111.068,72.718,141.405,46.748,13.66,164.754,29.764,332.253,167.323,281.772,24.709,99.197,56.36,137.227,80.256,301.175,297.523,19.451,92.042,282.351,290.212,689.2,130.294,52.977,37.672,127.335,78.482,104.103,99.991,18.33,23.177,46.335,142.214,237.265,509.516,-30.084686,-20.155376,-3.302518,-4.52579
139,20585,7556,201.68,12.77,74.922,76.088,182.258,8.277,56.432,91.151,221.204,385.852,57.387,10.207,279.072,43.04,255.729,194.867,376.414,17.165,201.401,84.04,194.745,306.967,99.476,341.06,15.497,19.454,72.357,499.97,387.28,151.507,43.621,501.765,98.671,315.06,172.171,177.769,129.443,17.896,205.01,205.235,371.04,461.43,24.940516,-50.756195,15.9134655,4.424022
140,2998,13969,96.79,15.713,9.448,195.794,433.31,102.875,1.0,85.91,196.962,179.79,68.026,1.0,86.481,309.661,90.103,279.618,325.938,47.34,152.303,1.0,94.845,264.574,211.004,188.092,188.148,2.23,787.967,246.777,6.55,65.647,1.0,1.0,54.082,1.0,179.178,186.86,33.62,548.021,1.0,171.39,102.41,836.505,-84.23703,-30.618015,-1.226332,-23.658993
141,19351,4709,69.07,18.655,11.56,108.735,181.216,128.864,196.858,114.213,228.275,475.752,72.281,15.962,302.76,39.721,279.839,219.233,465.798,19.32,218.435,184.695,210.891,439.675,94.73,204.565,22.087,116.648,102.939,499.97,286.27,96.961,81.045,704.094,144.321,4.099,222.221,177.769,193.664,17.896,1.0,269.423,433.612,519.134,39.05522,-38.11353,17.521454,11.615511
142,9143,7297,157.05,1.0,21.064,2.088,159.34,3.079,7.159,25.11,75.748,185.85,1.0,1.0,37.046,36.402,282.984,152.492,183.975,26.864,61.12,242.572,145.3,24.961,74.561,389.304,1.0,3.461,59.105,237.243,302.92,25.243,24.909,55.376,49.835,274.769,1.0,38.374,27.504,11.56,104.624,2.167,36.602,223.401,-9.067116,-21.116009,-10.514047,2.8294208
144,12146,5853,284.97,8.356,69.642,71.735,168.715,8.277,9.623,93.248,135.345,256.558,39.3,52.791,193.591,47.465,322.818,176.858,294.391,24.709,245.489,81.524,187.682,104.218,165.918,323.41,22.087,32.988,126.385,317.756,491.62,178.78,34.265,348.753,72.13,202.453,118.117,147.466,27.504,53.801,81.956,113.037,214.609,290.722,9.133259,-55.049313,9.297349,1.6871412
145,3491,8098,187.75,5.414,21.064,126.147,230.176,30.107,41.65,404.583,125.244,161.608,135.051,75.81,127.677,101.674,719.064,180.036,361.692,168.039,139.277,99.139,173.555,203.749,259.648,415.191,221.096,37.909,246.672,343.181,320.68,138.375,77.926,81.932,564.729,41.291,100.099,77.768,65.221,104.49,20.429,83.861,259.92,334.0,-30.0108,2.9847336,0.546749,-0.25167987
147,5873,3471,193.01,5.414,12.616,101.118,209.342,145.496,126.645,60.751,107.062,218.174,24.406,19.415,115.319,56.316,345.88,104.82,420.58,31.175,151.301,282.834,163.464,152.14,285.751,454.021,19.451,192.926,225.265,331.528,200.8,29.283,130.943,122.397,132.643,3.066,72.071,93.93,28.523,29.513,17.191,85.028,194.111,341.213,-0.42622375,13.172031,-0.21661115,12.802063
149,18712,1986,127.49,15.713,3.112,90.235,171.84,173.564,196.858,43.979,60.597,265.649,78.665,37.829,98.84,23.126,192.833,63.504,168.201,10.699,123.245,169.597,94.845,601.875,86.425,96.311,20.769,106.805,56.047,311.4,216.34,89.89,74.807,750.882,78.499,1.0,219.218,102.011,51.969,4.168,1.0,236.745,179.008,142.856,20.492119,32.152763,8.8104315,21.93046
151,10816,7570,220.87,2.471,23.177,6.441,144.756,1.0,8.391,42.931,132.314,181.81,9.511,3.302,101.93,16.488,192.833,168.383,221.832,19.32,74.146,3.516,161.445,225.867,68.628,249.279,1.0,5.921,40.756,224.53,346.21,37.364,15.554,51.582,51.959,332.623,24.023,88.88,74.396,14.728,52.812,30.176,113.199,266.679,-14.010298,-32.032528,-11.749396,-1.2360684
152,11790,14191,190.74,279.072,20.008,224.088,630.193,14.514,127.877,102.682,165.648,391.913,32.917,10.207,20.568,58.528,72.282,294.45,256.534,62.427,15.028,1.0,64.573,198.22,145.748,113.961,153.881,40.369,666.66,117.532,5.44,27.263,14.514,66.757,48.774,1.0,85.084,146.456,33.62,631.447,1.0,102.534,31.207,356.841,-79.32271,-27.941017,-2.335124,-22.103148
153,11958,10972,54.01,8.356,21.064,57.588,187.466,7.237,2.232,81.717,182.82,189.891,28.661,2.151,228.607,23.126,189.688,230.887,527.841,22.553,168.335,1.0,136.218,434.146,55.577,331.647,10.226,19.454,74.396,237.243,373.96,82.819,9.316,54.111,70.006,237.578,82.081,141.405,125.365,20.008,146.721,108.369,282.576,502.303,-6.1115484,-46.871174,7.914578,-3.88359
154,12482,618,173.26,8.356,2.056,69.559,129.13,80.005,182.076,24.062,16.152,178.78,55.259,13.66,21.598,13.169,222.185,49.732,385.878,16.087,84.166,136.884,107.964,375.164,186.088,219.862,114.343,149.866,69.299,372.844,285.16,52.516,72.728,381.632,130.52,1.0,146.145,60.597,60.124,6.28,1.0,131.71,417.43,388.097,16.828196,27.32441,6.9998593,18.873333
155,178,14538,126.07,12.77,14.728,149.0,333.306,99.757,1.0,78.572,198.982,153.527,48.875,1.0,128.707,169.159,59.703,308.222,539.408,39.796,45.088,1.0,95.855,130.022,410.329,118.668,362.116,2.23,868.499,190.63,2.11,68.677,1.0,1.0,22.233,1.0,144.143,231.305,13.233,819.42,1.0,187.729,48.469,788.419,-84.97464,-30.379063,-0.95986944,-23.791298
156,19748,5226,124.79,20.127,17.896,307.882,258.302,165.248,295.403,237.909,250.497,586.865,235.058,127.601,258.474,47.465,386.763,276.44,374.311,164.806,191.381,38.746,215.936,69.197,245.411,264.576,115.661,206.459,87.648,604.849,376.18,295.952,215.146,648.453,151.752,46.456,276.276,226.255,51.969,18.952,39.859,323.107,255.605,437.386,32.11328,-32.967464,17.59517,8.633421
157,18353,8866,158.05,17.184,44.297,129.412,187.466,63.373,116.79,113.165,207.063,255.548,85.048,28.622,287.311,65.166,322.818,188.511,267.049,43.029,213.425,56.36,212.909,56.295,164.732,317.527,28.677,100.654,59.105,407.804,321.79,129.284,88.322,313.346,252.608,122.905,219.218,201.002,64.202,24.233,119.196,235.578,273.945,353.235,20.79485,-42.137585,13.126845,5.2257643
161,8486,5073,109.58,3.943,16.84,36.912,171.84,5.158,130.34,80.668,126.254,209.083,9.511,34.377,149.305,56.316,282.984,146.136,304.906,36.563,190.379,240.055,174.564,93.159,52.018,404.601,3.636,42.83,146.772,275.381,378.4,50.495,103.915,318.404,64.698,208.651,48.047,84.839,38.717,13.672,192.057,40.68,146.643,245.04,-1.683466,-11.796591,-7.3551383,5.565809
162,18078,3424,60.97,14.242,13.672,141.382,322.888,171.485,216.567,373.135,189.891,239.386,81.856,15.962,295.551,89.505,225.329,211.818,212.367,136.786,228.455,3.516,232.082,471.009,167.105,190.445,58.989,111.727,387.348,362.25,105.34,93.93,109.112,286.79,356.648,1.0,193.192,240.396,43.814,187.916,1.0,282.261,665.562,295.531,17.291086,-33.065956,19.552105,5.8390326
