cell,x,y,area µm²,Neurofilament,CD3e,CD45,CD4,NeuN,ATG7,A-Beta,S100B,IBA1,CD68,MAP2,CD31,HLA-A,GFAP,CD11b,SMA,DAPI_1,GalMac3,CollagenIV,CD14,PSD-95,CD11c,CD34,Synaptophysin,AQP4,P2Ry12,CD40,Claudin5,HLA-DR,Trem2,iNOS,CD163,CD74,ApoE,H2A.x,PCNA,TMEM119,CD44,P2Rx7(Park7),CD8,Vimentin,UMAP_1,UMAP_2,TSNE_1,TSNE_2
101,2841,10989,102.62,146.55,208.692,383.64,232.818,27.04,156.317,11.339,65.633,420.47,288.67,13.527,173.446,87.967,49.339,620.633,5.325,289.22,130.46,69.696,195.278,77.34,343.354,42.495,205.061,48.038,121.847,315.085,50.444,568.135,15.185,136.786,140.0,528.063,43.995,106.073,287.194,344.731,1.0,95.44,293.39,119.444,-9.333294,-38.344715,7.0658345,0.70586216
102,12043,12616,75.19,1.0,193.115,33.059,253.609,128.834,230.869,1.0,44.557,346.51,54.611,1.0,270.968,568.512,39.94,93.734,1.0,355.169,267.472,175.65,12.248,2.316,102.022,35.234,46.97,13.32,54.71,239.863,438.133,58.114,141.833,41.951,22.0,9.067,54.111,64.044,473.703,1.0,1.0,17.232,21.128,385.047,50.96272,78.19304,-4.5006304,23.428865
105,11771,1358,59.27,51.722,102.769,77.528,98.717,1.0,4.728,12.631,126.051,246.059,37.613,73.028,93.764,21.069,269.548,168.554,6.406,38.859,6.394,11.479,164.603,99.715,33.552,51.832,470.788,287.709,7.714,55.107,6.619,46.09,51.659,65.66,162.0,103.186,51.582,149.718,2.072,91.346,23.083,1.0,1.0,190.032,-64.33108,-12.091553,-14.452818,-5.317553
106,7477,13063,27.86,62.748,204.538,235.755,206.829,1.0,243.295,1.0,43.152,239.435,283.44,1.0,17.65,6.575,27.855,641.709,1.0,47.408,15.025,23.122,110.409,20.743,137.942,2.037,285.788,28.999,86.935,129.009,4.371,143.285,11.132,53.806,28.0,175.791,46.524,12.316,70.673,308.385,189.233,172.173,30.663,18.946,17.96411,-39.743656,16.753809,-8.992054
107,5533,14954,152.5,18.642,200.385,352.615,268.162,3.367,271.873,10.047,130.266,293.525,150.065,13.527,5.757,24.414,52.024,343.484,1.0,68.17,11.788,10.315,52.126,4.949,144.676,33.159,362.03,73.797,108.419,241.182,6.619,282.564,6.066,37.641,46.0,181.17,6.058,91.524,174.646,504.654,79.868,145.612,23.247,47.66,7.787075,-36.733284,11.131632,-4.8179064
108,11975,13462,46.9,1.0,202.462,27.888,167.327,12.836,138.922,4.877,22.076,382.938,20.614,32.317,249.561,93.541,9.056,62.12,7.487,148.774,410.957,590.154,8.158,16.794,199.678,58.056,39.121,1.0,14.427,37.951,375.204,40.078,48.62,51.65,20.0,10.412,30.085,2.617,114.62,2.038,1.0,21.659,17.95,368.297,50.68724,93.06622,-9.071786,22.336596
109,5607,18912,146.68,7.616,179.615,189.217,313.902,5.735,95.433,1.0,58.608,515.402,554.111,1.0,8.136,32.219,14.427,220.19,2.081,247.697,1.0,9.15,19.405,2.316,41.409,22.785,351.939,12.2,2.343,243.822,20.103,157.313,14.171,5.311,22.0,315.624,1.0,70.51,245.391,257.5,34.651,31.988,34.9,6.982,9.18174,-56.958733,16.615116,-2.300851
110,624,15282,163.31,157.576,207.654,457.065,311.823,41.244,381.216,25.555,192.089,645.659,110.838,32.317,58.086,55.633,46.653,331.892,5.325,239.148,30.129,16.136,166.648,33.905,116.615,53.907,311.576,105.156,162.129,226.666,9.99,151.301,17.211,112.0,31.0,321.003,47.789,309.752,768.472,228.423,159.788,113.148,396.151,83.552,-2.8528404,-43.21586,12.886342,2.8292136
112,9637,4877,62.68,93.623,188.962,478.783,161.089,209.322,511.683,48.818,1.0,236.124,461.272,257.796,110.414,16.609,2.343,263.396,2.081,64.506,23.656,16.136,152.333,176.055,352.334,1.0,337.364,51.398,18.456,39.271,5.495,212.423,17.211,32.252,86.0,362.684,43.995,36.563,191.796,368.615,1.0,399.419,84.691,3.393,-38.779144,1.5269203,-8.657629,-16.630585
113,8657,7468,102.76,12.026,276.192,317.453,280.637,152.507,331.515,3.585,83.899,285.798,75.533,19.79,249.561,305.383,117.819,590.073,7.487,716.665,532.865,285.098,359.904,7.581,201.922,220.925,95.182,56.998,58.738,214.789,268.449,74.146,217.822,173.427,339.0,22.513,122.397,104.456,639.845,5.154,1.0,93.965,93.166,320.441,28.252323,37.25922,-1.4220268,12.584828
114,1133,3885,133.46,1.0,110.038,105.45,45.7,36.509,151.347,11.339,67.038,243.851,74.225,101.213,71.168,3.23,89.621,193.845,2.081,323.416,70.045,5.657,80.756,70.759,76.206,40.421,150.121,12.2,34.569,28.713,4.371,50.098,9.105,35.485,19.0,217.472,11.116,138.403,84.607,222.192,2.052,129.38,61.385,18.946,-59.356247,-12.261074,-12.096089,-4.8319087
116,14302,11130,250.15,80.391,218.038,113.724,254.648,223.526,105.373,74.665,26.291,408.327,181.448,217.085,110.414,22.184,45.31,234.943,4.244,178.084,40.917,13.808,154.378,107.613,86.308,1.0,163.576,40.198,230.609,243.822,8.866,71.14,57.738,132.476,35.0,381.507,18.704,162.65,256.109,204.538,1.0,40.842,192.749,5.786,-47.032578,-17.38559,-7.838934,-3.8873572
120,8912,11350,141.99,221.53,192.077,292.634,103.915,55.448,309.149,1.0,2.405,239.435,148.758,404.984,77.114,4.345,37.254,295.009,5.325,10.77,33.365,14.972,94.049,182.636,197.433,1.0,220.758,90.596,203.754,90.738,3.247,80.158,8.092,67.816,29.0,140.833,30.085,20.398,186.437,362.385,1.0,443.688,190.63,2.196,-33.123238,9.167675,-4.745318,-13.956758
121,11092,17997,261.52,137.728,223.231,417.767,225.541,74.386,452.041,43.648,8.025,237.228,235.059,320.429,135.389,23.299,66.794,277.095,3.162,115.8,22.577,17.301,105.297,162.893,311.925,1.0,133.303,27.879,206.44,267.576,8.866,161.321,14.171,20.398,21.0,335.793,97.106,123.854,345.076,414.308,1.0,328.589,288.093,5.786,-19.901585,-0.31108093,0.27457455,-12.534123
122,7535,14190,59.69,75.98,182.731,412.596,230.739,10.469,179.925,3.585,33.316,355.341,173.602,264.06,49.761,23.299,19.798,634.332,3.162,154.88,18.261,17.301,88.937,106.296,209.78,83.991,175.909,18.919,170.185,213.469,5.495,197.393,9.105,105.534,31.0,286.044,36.408,70.51,401.886,240.885,26.238,222.344,204.402,1.0,-21.20842,-10.861592,2.239989,-8.105905
123,4979,15617,81.58,25.258,171.308,347.444,255.688,3.367,256.963,1.0,124.646,397.288,42.843,1.0,12.893,18.839,74.851,307.655,1.0,44.966,4.237,9.15,45.991,4.949,97.533,38.346,373.242,13.32,155.415,241.182,3.247,124.247,3.026,57.039,25.0,189.237,6.058,17.165,180.005,490.115,94.591,151.514,78.335,28.517,10.172447,-36.044437,11.506909,-5.481498
125,8817,18565,286.39,133.318,124.577,245.062,249.451,41.244,225.899,123.775,3.81,254.89,48.073,157.583,207.936,174.933,38.597,207.544,7.487,103.587,80.834,190.787,96.094,129.988,178.351,58.056,118.727,128.675,3.685,386.347,162.818,65.128,90.16,35.485,43.0,190.581,36.408,54.345,270.044,272.038,1.0,220.869,157.789,158.926,-10.388412,17.182175,-3.8506732,1.1156865
127,7517,8224,200.12,102.444,171.308,293.668,155.892,31.775,194.836,165.131,1.0,431.508,280.825,198.295,89.007,34.449,26.512,278.149,3.162,158.544,30.129,14.972,90.982,99.715,216.515,1.0,247.667,23.399,128.56,146.165,6.619,167.333,16.198,99.068,28.0,407.054,143.895,122.238,234.672,422.615,1.0,183.978,158.848,4.589,-31.024208,-13.423313,-3.302016,-6.802946
128,3861,4936,220.16,23.053,138.077,93.04,85.203,3.367,50.701,10.047,2.405,303.46,160.526,51.107,85.439,12.15,76.194,231.782,4.244,149.995,47.39,6.822,150.288,124.723,47.021,1.0,168.061,119.715,97.677,68.304,7.742,63.124,18.224,94.757,31.0,287.389,66.757,81.825,63.17,176.5,5.206,30.513,50.791,8.178,-60.3108,-15.426464,-12.100237,-3.759649
129,11815,12076,473.01,100.238,171.308,369.161,191.236,24.673,281.813,32.017,2.405,259.305,126.529,332.956,113.982,12.15,9.056,332.946,2.081,79.161,44.153,13.808,124.725,139.202,225.494,1.0,485.364,22.279,207.782,237.223,5.495,91.181,8.092,92.602,24.0,182.514,38.937,55.961,136.058,286.577,1.0,409.749,272.203,1.0,-38.007057,7.499342,-6.5142126,-13.341567
130,201,6162,306.15,18.642,196.231,352.615,120.547,22.306,222.172,212.948,3.81,284.694,146.143,292.245,128.254,27.759,27.855,258.127,5.325,108.472,61.415,16.136,146.198,118.142,274.883,1.0,240.939,11.08,77.536,163.321,9.99,201.401,13.158,72.126,33.0,366.717,183.096,68.893,302.201,354.077,1.0,265.137,240.421,22.535,-22.501236,-4.2586327,0.3696493,-12.894318
131,5883,17217,143.98,45.106,224.269,180.944,301.428,112.263,137.679,10.047,186.468,337.68,403.738,210.821,11.704,15.494,56.052,341.377,2.081,190.297,5.315,11.479,34.743,28.64,42.531,7.224,293.636,138.754,225.238,204.231,3.247,145.289,9.105,13.932,20.0,396.297,6.058,110.922,266.828,435.077,142.963,225.295,88.929,20.143,3.2394009,-45.84146,12.159817,-2.178671
135,2220,12924,289.8,14.232,284.5,154.056,380.433,72.019,214.716,2.292,144.316,490.013,114.76,1.0,322.107,367.82,136.617,358.237,52.896,388.143,730.292,309.549,431.48,57.597,115.492,114.075,233.091,74.917,82.907,385.028,324.636,195.389,99.279,184.204,529.0,95.118,49.053,52.728,584.107,1.0,4.155,198.734,448.06,536.99,29.018368,38.31314,-1.126006,11.471872
136,6472,3544,162.03,80.391,148.462,308.146,141.338,64.917,440.858,60.449,199.114,276.967,211.522,314.166,133.011,24.414,235.98,76.873,5.325,213.501,79.755,24.287,127.792,172.107,353.456,2.037,135.545,97.316,46.653,49.828,14.485,117.233,27.343,73.204,24.0,456.802,45.259,206.296,212.162,241.923,4.155,359.578,186.392,65.606,-38.372715,-3.5757523,-6.206684,-9.386111
137,5915,10642,301.74,98.033,161.962,256.438,123.666,24.673,204.776,117.313,3.81,342.095,232.444,213.953,123.496,36.679,105.734,325.57,5.325,99.923,34.444,13.808,104.274,145.783,179.473,1.0,164.697,128.675,194.355,212.149,8.866,192.383,14.171,89.369,29.0,353.272,28.82,64.044,270.044,343.692,1.0,279.894,190.63,10.571,-22.944344,-9.240963,-0.97369504,-9.8244
139,10594,14685,35.53,1.0,204.538,21.683,199.553,10.469,46.974,3.585,2.405,538.583,32.382,1.0,248.371,538.408,19.798,62.12,7.487,171.978,225.397,534.266,7.135,1.0,85.185,189.804,25.667,5.48,5.028,107.894,494.319,56.11,68.883,118.466,27.0,9.067,84.461,2.617,243.247,1.0,1.0,3.951,15.831,448.456,44.042793,86.96961,-7.3278956,24.644064
140,7145,19057,266.63,115.675,111.077,353.649,282.716,19.938,152.59,35.894,58.608,347.614,250.75,38.58,84.25,61.208,50.681,411.981,4.244,112.136,6.394,16.136,101.207,68.126,57.124,8.262,200.576,88.357,1.0,301.888,27.97,158.315,14.171,17.165,44.0,347.894,22.497,73.743,201.443,497.385,73.559,251.857,152.492,35.696,1.8509712,-33.86637,9.755971,-3.8674605
141,12762,6179,204.95,98.033,187.923,341.239,235.937,19.938,320.332,101.805,10.835,332.16,153.988,251.533,119.929,12.15,58.738,297.117,4.244,149.995,39.838,17.301,126.77,154.996,192.943,1.0,305.97,67.077,166.157,184.436,7.742,102.203,19.237,110.922,29.0,342.515,52.847,165.883,234.672,471.423,1.0,169.222,199.105,4.589,-33.607666,-9.984745,-4.090584,-8.5073185
142,133,7611,22.31,1.0,231.538,15.478,227.62,24.673,78.037,3.585,3.81,364.172,20.614,1.0,196.043,223.991,15.77,61.066,4.244,168.314,244.816,643.713,5.09,6.265,105.39,265.533,44.727,6.6,1.0,119.771,406.668,53.104,45.58,26.864,12.0,10.412,85.725,5.85,281.835,2.038,1.0,21.659,22.188,606.382,44.90081,91.9742,-8.542382,24.216526
143,3260,18965,311.4,69.364,214.923,193.354,261.925,3.367,78.037,2.292,274.987,514.298,287.363,1.0,16.461,18.839,42.625,221.244,2.081,114.578,1.0,10.315,83.824,4.949,29.062,18.636,328.394,12.2,1.0,309.806,11.114,163.325,15.185,7.466,22.0,296.801,1.0,117.388,267.9,256.462,150.324,107.245,206.521,11.768,11.264153,-55.955837,15.983753,-2.9633522
144,10407,9794,220.58,106.854,164.038,178.876,82.084,171.445,543.989,4.877,110.595,177.619,27.152,116.871,56.896,6.575,485.73,36.829,3.162,80.383,19.34,9.15,69.509,54.964,168.248,99.551,209.545,76.037,54.71,66.984,4.371,31.06,27.343,75.359,24.0,7.723,21.233,151.335,162.855,24.885,2.052,306.455,118.592,359.922,-72.248825,2.228817,-14.944824,-10.046556
147,3816,13341,276.44,219.325,180.654,237.823,207.869,10.469,239.567,26.847,112.0,421.573,169.679,44.843,42.625,28.874,84.25,264.449,2.081,75.498,25.813,14.972,118.59,52.332,90.798,17.598,268.97,91.716,218.524,213.469,12.237,145.289,13.158,94.757,27.0,260.498,51.582,38.18,182.149,375.885,119.828,288.747,175.799,11.768,5.5634747,-26.63588,9.154682,-7.253908
151,4767,13807,253.42,45.106,222.192,239.891,335.733,3.367,209.746,3.585,296.063,274.759,229.829,4.132,33.111,73.472,113.79,362.453,5.325,178.084,60.336,54.559,392.624,16.794,77.328,9.299,325.03,129.795,215.839,357.314,13.361,458.917,22.277,131.398,466.0,243.019,75.609,81.825,180.005,178.577,249.173,279.894,165.205,35.696,-1.7902031,-30.888218,-1.1161696,6.6149716
152,12193,11168,223.0,120.086,201.423,421.904,356.523,441.318,384.944,187.101,16.456,374.107,140.912,348.614,91.386,33.334,100.363,378.259,2.081,186.633,50.626,14.972,107.342,95.767,498.255,1.0,404.636,8.84,116.476,150.124,5.495,179.357,22.277,68.893,35.0,155.623,40.201,212.762,303.273,65.385,1.0,290.223,231.946,18.946,-30.27399,-1.598938,-1.2224095,-17.810665
153,9484,2164,145.68,173.013,88.231,136.475,109.112,81.488,203.534,32.017,65.633,299.044,34.997,392.458,113.982,17.724,176.899,105.326,4.244,151.216,36.602,7.986,103.252,137.885,210.902,6.187,294.758,48.038,7.714,72.263,5.495,75.148,24.303,34.408,21.0,276.633,51.582,110.922,72.817,174.423,1.0,91.013,47.613,30.91,-54.223915,-7.716133,-10.772473,-6.5484214
154,12854,14601,70.07,3.205,247.115,87.87,244.253,98.059,251.993,11.339,34.722,212.943,42.843,38.58,257.886,367.82,10.399,78.981,5.325,507.828,158.51,495.843,21.45,26.008,172.738,217.813,172.545,40.198,74.851,185.756,351.605,46.09,64.831,113.078,24.0,15.79,31.349,7.466,310.776,1.0,1.0,18.708,55.029,285.745,60.841827,79.42828,-3.5731335,21.050127
155,9805,15815,272.6,192.861,193.115,418.801,264.004,48.346,391.157,78.542,51.582,431.508,114.76,192.031,130.632,33.334,38.597,298.171,3.162,80.383,47.39,23.122,211.639,126.04,278.251,1.0,214.03,15.559,213.153,366.552,6.619,112.223,12.145,126.01,27.0,423.188,43.995,81.825,320.423,374.846,1.0,400.895,307.162,2.196,-18.97273,-6.987158,1.2445441,-10.613476
156,178,8269,89.54,1.0,267.885,38.23,305.586,105.161,168.743,6.169,8.025,291.317,44.151,41.712,256.696,335.487,42.625,100.057,3.162,642.167,351.621,623.92,29.631,31.273,199.678,176.318,58.182,23.399,22.484,183.116,426.895,47.092,133.727,68.893,22.0,6.378,190.684,26.864,640.917,7.231,1.0,51.171,81.513,338.387,61.76838,73.01068,-1.7669713,21.999968
157,354,19310,158.05,36.285,212.846,386.742,329.495,10.469,104.131,6.169,141.506,478.975,219.368,1.0,41.436,27.759,33.226,315.032,7.487,272.122,4.237,13.808,78.711,33.905,87.43,11.374,465.182,91.716,21.141,342.798,22.351,119.237,11.132,26.864,21.0,323.692,2.265,177.199,473.703,294.885,79.868,64.452,376.022,17.75,4.4377556,-56.448708,15.135678,0.37870446
159,9853,10615,194.43,58.338,190.0,46.503,64.412,12.836,382.459,2.292,225.81,129.049,21.921,126.266,29.543,3.23,348.77,52.636,2.081,75.498,66.809,7.986,38.833,32.589,48.144,196.028,183.758,8.84,46.653,49.828,4.371,36.07,12.145,52.728,21.0,9.067,13.646,288.738,40.66,26.962,1.0,459.92,77.276,219.943,-72.50678,1.2116394,-15.010852,-9.58136
160,14362,7758,39.94,1.0,237.769,1.0,314.942,3.367,360.093,3.585,282.013,595.985,25.844,1.0,399.411,394.579,414.565,35.775,4.244,120.685,246.974,570.36,103.252,4.949,45.899,437.738,143.394,53.638,10.399,320.363,696.592,46.09,96.239,112.0,23.0,10.412,19.968,5.85,233.6,3.077,1.0,3.951,9.475,728.416,40.973923,84.95366,-7.550293,27.38751
161,2605,15645,169.7,102.444,197.269,211.969,221.383,5.735,181.168,1.0,255.316,460.209,139.605,1.0,11.704,33.334,39.94,249.696,2.081,109.693,8.552,9.15,33.721,6.265,48.144,47.682,373.242,54.758,112.448,173.878,6.619,116.231,10.119,76.437,24.0,135.455,9.852,99.607,202.515,129.769,114.571,122.001,151.433,16.553,20.075895,-45.941338,16.171978,-6.014362
162,10212,2289,28.85,1.0,102.769,8.239,63.373,29.408,15.91,3.585,1.0,327.745,23.229,10.395,263.832,312.073,9.056,27.345,4.244,264.795,161.746,367.766,2.023,19.427,96.41,310.14,117.606,51.398,11.742,52.468,470.721,24.046,40.514,62.427,14.0,10.412,22.497,10.699,145.705,1.0,1.0,1.0,1.0,291.727,51.426994,90.93994,-7.874321,21.809925
163,9057,8319,65.95,69.364,123.538,12.376,114.31,50.713,107.858,1.0,1.0,323.329,28.459,16.658,100.9,164.898,100.363,34.722,1.0,324.637,79.755,193.115,4.068,8.897,124.472,256.196,128.818,26.759,7.714,43.23,240.355,44.086,36.461,27.942,15.0,3.689,6.058,17.165,181.077,1.0,1.0,3.951,22.188,192.425,58.85266,90.337524,-7.2390337,19.605959
166,6091,12090,218.45,69.364,201.423,251.267,195.394,10.469,295.481,2.292,44.557,452.482,207.599,104.345,41.436,17.724,65.452,401.443,6.406,162.208,12.867,16.136,33.721,126.04,171.616,12.411,270.091,134.275,156.758,85.46,4.371,200.399,13.158,82.903,29.0,335.793,46.524,107.689,326.854,343.692,11.516,296.126,88.929,10.571,-7.878606,-24.580193,5.247969,-6.668112
167,1489,14171,60.83,164.192,218.038,257.472,236.976,8.102,232.112,2.292,189.278,175.411,31.075,1.0,52.139,48.943,108.419,175.93,4.244,25.425,33.365,9.15,89.959,44.435,87.43,26.935,298.121,93.956,191.669,235.904,15.609,183.365,16.198,97.99,24.0,481.004,32.614,20.398,232.528,313.577,68.301,243.003,257.371,27.321,6.7215405,-30.199562,8.907094,-7.4135337
169,6902,16398,326.47,3.205,232.577,39.264,323.258,31.775,220.929,3.585,51.582,560.661,75.533,4.132,200.8,377.855,65.452,80.035,2.081,345.399,249.132,445.776,162.558,4.949,99.778,176.318,190.485,91.716,29.198,321.683,323.512,97.193,57.738,18.243,20.0,18.479,79.403,49.495,598.042,17.615,27.289,333.016,532.811,308.477,43.797867,53.970146,3.7875543,18.51412
170,15312,19516,110.01,31.874,118.346,239.891,486.466,15.204,273.116,100.512,112.0,427.093,174.91,239.006,133.011,120.3,140.645,231.782,5.325,347.841,47.39,153.528,170.738,69.443,114.37,44.57,391.182,202.592,27.855,435.176,70.672,106.211,33.422,20.398,21.0,505.206,70.551,169.117,298.985,97.577,1.0,1.0,6.297,81.159,-51.121284,-23.306374,-7.964592,-0.63277006
171,14755,8541,132.89,23.053,176.5,312.283,267.123,3.367,92.948,338.308,13.646,492.221,57.226,213.953,140.146,43.368,227.923,444.649,10.731,14.434,34.444,16.136,285.26,160.261,122.227,1.0,301.485,239.55,191.669,253.059,14.485,118.235,45.58,109.845,127.0,165.035,128.72,28.481,29.941,397.692,153.479,1.0,69.86,29.714,-48.143494,-9.412989,-7.305221,-3.3300328
172,3081,16028,216.89,3.205,262.692,42.366,353.405,36.509,153.832,1.0,294.658,717.41,88.609,1.0,213.882,216.186,167.5,170.661,31.273,123.127,361.33,301.399,322.071,3.632,140.187,152.458,218.515,54.758,38.597,237.223,257.211,78.154,191.479,196.058,84.0,101.841,57.905,4.233,747.034,11.385,38.857,176.6,814.608,515.455,45.04467,49.02034,5.391797,18.516827
173,12586,11970,318.08,124.497,168.192,339.171,223.462,119.365,280.571,97.928,6.62,244.955,232.444,570.962,122.307,6.575,17.113,261.288,3.162,33.974,34.444,16.136,80.756,143.15,243.454,1.0,255.515,23.399,170.185,147.485,5.495,58.114,11.132,78.592,26.0,109.908,31.349,38.18,168.215,203.5,1.0,282.845,225.59,2.196,-33.926907,10.531166,-5.173409,-15.083818
176,7158,12595,140.14,16.437,223.231,67.186,180.841,29.408,173.713,1.0,116.215,276.967,104.3,44.843,369.679,368.935,84.25,129.563,1.0,163.429,359.173,367.766,63.374,19.427,124.472,256.196,173.667,133.155,70.823,315.085,386.441,62.122,224.914,145.408,29.0,69.572,424.627,18.782,352.579,115.231,69.353,238.576,130.245,298.905,44.6449,65.59076,0.2624025,19.376354
177,1360,14586,172.69,150.96,205.577,256.438,222.422,5.735,253.235,2.292,74.063,303.46,346.204,26.053,24.786,46.713,53.367,230.728,4.244,75.498,12.867,11.479,64.396,19.427,115.492,18.636,245.424,99.556,156.758,208.19,9.99,217.433,11.132,80.748,32.0,347.894,46.524,30.097,240.031,358.231,108.261,96.916,154.611,21.339,5.571308,-43.701744,12.222005,-3.025297
179,3258,18519,19.47,5.411,248.154,113.724,197.473,8.102,44.489,1.0,200.519,238.331,58.534,1.0,16.461,15.494,41.282,144.316,1.0,117.021,1.0,4.493,3.045,1.0,42.531,24.86,412.485,9.96,1.0,246.461,4.371,293.586,11.132,5.311,20.0,54.782,1.0,146.485,124.267,32.154,66.198,2.476,118.592,4.589,23.598656,-49.434162,15.697675,-5.9065843
180,12784,17143,338.55,89.212,217.0,384.674,218.264,53.081,502.985,8.754,50.177,313.394,74.225,348.614,156.796,46.713,50.681,210.706,4.244,121.906,68.967,97.64,115.522,129.988,251.311,30.047,122.091,114.115,209.125,301.888,44.826,57.112,10.119,9.621,13.0,132.766,50.318,96.374,296.841,278.269,1.0,259.235,273.262,53.642,-23.882236,12.452782,-2.6939487,-15.849211
181,849,2051,142.84,12.026,104.846,200.593,188.118,169.078,92.948,29.432,3.81,418.262,272.979,132.53,100.9,11.035,13.085,289.741,4.244,235.484,10.71,7.986,62.351,78.656,78.451,2.037,147.879,48.038,68.137,41.91,7.742,109.217,20.251,15.01,18.0,553.61,12.381,209.529,246.462,403.923,1.0,23.134,47.613,1.0,-41.06669,-19.00825,-5.6313686,-4.4526644
183,11724,4287,69.5,67.159,231.538,23.752,192.276,67.284,340.213,4.877,30.506,236.124,46.766,1.0,291.186,228.451,133.931,64.228,3.162,535.917,214.609,521.458,59.284,51.016,250.189,194.991,271.212,130.915,85.593,197.633,383.07,79.156,35.448,121.699,97.0,34.614,84.461,15.549,288.266,15.538,1.0,42.318,35.96,460.42,60.158737,78.86119,-3.3555663,20.703434
184,12068,2827,202.96,25.258,51.885,177.842,166.287,138.303,50.701,35.894,5.215,194.177,84.686,292.245,103.279,8.805,42.625,163.285,4.244,41.302,9.631,7.986,35.766,99.715,87.43,13.449,382.212,71.557,108.419,81.501,4.371,61.12,15.185,31.175,19.0,128.732,22.497,22.015,21.366,280.346,2.052,12.805,10.534,11.768,-55.94108,-7.3244076,-11.691749,-6.414637
186,9850,6826,107.31,1.0,240.885,3.068,286.874,62.55,91.705,3.585,2.405,448.066,24.537,1.0,222.207,305.383,25.169,68.443,5.325,463.862,270.708,389.888,10.203,1.0,243.454,69.467,17.818,3.24,2.343,56.427,283.057,48.094,82.055,141.097,19.0,6.378,38.937,2.617,400.814,1.0,1.0,26.086,8.416,363.511,58.063286,82.55116,-5.055305,21.154139
187,874,2485,96.79,25.258,98.615,255.404,124.706,93.325,142.649,10.047,24.886,405.015,136.99,339.219,102.089,12.15,25.169,271.826,3.162,340.513,30.129,10.315,97.117,87.87,160.391,1.0,128.818,49.158,89.621,81.501,6.619,168.335,17.211,36.563,22.0,701.51,16.175,288.738,285.05,390.423,1.0,139.709,87.87,4.589,-37.910168,-18.80696,-3.7976248,-5.150849
