cell,x,y,area µm²,ATG7,ApoE,TMEM119,E_9,IBA1,PSD95,HLA-DR,Neurofilament,CD163,CD14,CD11b,CD34,AQP4,E_8,CD3e,CD68,P2Rx7,Vimentin,Synaptophysin,Olig-2,DAPI_1,CD45,Gal3,SMA,E_7,PCNA,MAP2,E_1,GFAP,CD8,CD44,A-Beta,CD31,E_4,E_5,NeuN,E_3,CD40,S100B,HLA-A,E_10,E_6,H2A.x,CD74,Claudin5,E_2,CollagenIV,CD11c,CD4,UMAP_1,UMAP_2,TSNE_1,TSNE_2
67,8808,9882,115.98,327.945,59.224,280.85,174.905,549.258,55.657,57.029,64.202,12.271,266.185,123.737,35.494,49.256,10.279,25.794,66.036,465.007,47.926,345.261,46.518,260.208,313.188,78.581,7.033,97.378,209.882,64.228,17.613,121.634,19.829,8.813,19.92,78.133,52.199,49.958,15.691,32.883,351.033,743.811,108.771,70.063,39.742,34.0,116.928,72.947,11.603,81.45,164.344,97.711,28.911911,13.754765,2.713671,-10.1384325
68,9708,962,148.1,467.666,93.954,101.876,119.052,472.329,19.219,51.743,157.986,258.178,221.65,172.027,6.307,83.138,17.495,16.496,60.705,463.276,88.595,113.609,35.737,226.581,195.477,166.903,26.337,13.974,124.109,45.259,15.398,223.419,14.599,9.93,21.182,69.425,28.472,16.878,8.346,15.613,39.325,526.932,126.935,47.577,23.139,21.0,42.331,45.819,58.725,43.771,109.896,51.413,25.530611,9.860085,2.9770179,-7.470619
69,14570,4129,79.02,10.78,22.451,249.394,117.783,232.872,5.049,31.657,145.753,6.123,149.787,125.749,18.247,102.645,3.062,24.761,78.83,319.572,35.412,2.609,52.507,489.992,178.077,15.323,2.207,78.844,217.955,1.0,10.968,55.034,5.184,286.747,4.784,9.709,38.462,96.269,2.224,22.255,153.022,433.403,36.116,68.457,102.007,47.0,80.638,9.256,11.603,34.606,11.653,60.673,-41.44631,9.067659,7.5217857,9.881675
70,349,1277,253.13,19.164,3.043,278.681,36.543,476.663,7.073,63.371,276.235,9.197,85.009,140.84,7.633,45.149,2.031,28.893,63.904,323.035,51.054,1.0,50.112,167.734,420.662,16.516,3.413,51.043,121.082,1.0,12.075,44.981,3.092,180.708,51.455,15.929,28.472,79.068,2.224,28.898,340.813,384.605,94.24,498.894,79.868,26.0,144.146,10.436,70.506,11.183,70.835,82.278,-68.55529,-16.10125,6.7132683,22.613008
71,12361,7578,263.08,193.814,91.911,38.964,94.934,431.155,11.122,71.829,27.504,386.255,676.109,133.798,10.287,79.031,5.124,24.761,59.639,400.946,165.762,1.0,40.529,83.666,172.959,122.742,1.0,43.629,20.173,1.0,3.215,72.626,6.23,386.089,2.261,5.976,32.219,23.494,5.897,12.956,328.038,183.992,124.513,92.548,30.057,23.0,25.194,2.179,1.0,61.083,38.877,76.105,-35.141144,-13.269142,-4.411919,9.783854
72,17933,12153,204.81,333.534,41.859,177.805,75.893,206.868,52.62,28.486,58.086,8.172,126.508,61.363,1.0,34.882,11.31,23.728,37.25,238.198,12.471,364.565,38.133,55.644,184.218,61.871,5.826,32.508,40.355,339.269,7.645,24.875,19.829,11.046,19.92,39.567,14.736,27.464,16.915,18.27,305.043,441.536,8.265,52.395,14.837,28.0,50.396,10.436,5.712,14.239,143.038,43.182,54.997272,25.83448,-1.6625012,-21.340466
74,14004,4439,71.63,80.641,63.31,1.0,174.905,105.017,11.122,30.6,1.0,22.517,415.985,28.163,123.056,155.008,11.31,33.026,24.456,575.815,273.17,1.0,94.432,760.408,50.131,311.323,2.207,108.499,237.127,1.0,13.183,235.985,17.737,112.62,11.091,76.889,17.234,34.079,36.504,31.555,245.001,337.163,262.556,65.244,60.497,24.0,6.04,140.176,5.712,361.495,24.673,59.644,-16.818222,-91.6021,-16.39675,19.544582
75,14271,12520,92.95,203.594,40.837,168.042,106.358,225.287,53.632,23.2,41.776,10.222,98.167,55.326,1.0,33.855,11.31,28.893,15.926,194.913,2.043,334.0,38.133,12.209,159.653,32.032,4.62,54.75,7.055,430.949,5.43,11.053,20.875,16.627,17.398,42.055,37.214,34.079,19.364,16.941,328.038,413.071,7.055,58.82,27.289,29.0,33.258,6.897,10.425,14.239,67.284,33.923,58.89247,25.349964,-2.8425772,-22.063803
76,3885,11518,196.71,68.066,22.451,264.58,39.081,289.215,68.815,45.4,3.039,11.246,178.128,64.381,1.0,81.084,12.341,23.728,52.176,28.702,33.327,510.957,53.705,213.971,216.972,52.323,5.826,23.241,51.455,73.712,7.645,68.857,20.875,24.44,18.659,81.866,14.736,10.262,9.57,8.971,278.216,361.562,36.116,49.183,16.22,50.0,128.017,4.538,5.712,14.239,107.528,85.365,53.090042,2.8232632,-7.287204,-12.856934
77,13597,7983,88.69,12.178,20.408,300.375,23.849,353.142,9.097,53.857,35.659,12.271,116.386,85.508,1.0,32.828,2.031,18.563,40.448,139.51,8.3,18.696,22.561,361.088,122.804,8.161,1.0,75.137,131.173,10.484,3.215,77.653,2.046,214.194,1.0,1.0,15.985,40.695,5.897,19.598,196.457,380.539,4.633,37.941,45.277,43.0,129.025,1.0,1.0,13.22,12.836,47.298,-31.576988,23.85431,3.5223787,2.9636438
78,19575,2910,191.31,246.908,42.88,314.476,179.982,267.544,50.596,30.6,160.024,6.123,170.03,99.592,1.0,54.39,4.093,28.893,36.184,342.08,4.128,451.435,8.187,134.107,219.019,28.452,1.0,30.655,119.064,522.63,1.0,44.981,9.369,6.581,1.0,4.732,8.492,14.232,20.588,2.328,193.902,381.894,5.844,54.002,18.988,19.0,68.541,1.0,3.356,10.165,83.855,45.24,45.681644,37.393047,10.137758,-20.12746
79,10530,6774,138.86,75.052,29.601,334.0,110.166,350.975,29.34,153.229,231.382,14.32,278.331,126.755,23.554,103.672,7.186,23.728,150.264,603.516,43.755,4.217,232.183,459.167,381.766,55.903,5.826,64.017,295.655,1.0,34.226,71.37,16.691,410.646,11.091,35.834,29.721,87.007,20.588,12.956,365.086,530.999,88.185,92.548,45.277,43.0,121.969,23.41,17.493,35.624,40.06,109.028,-39.047985,0.78133965,11.248142,10.383498
80,6574,11099,164.59,481.638,43.902,323.153,155.864,473.412,57.681,26.371,43.814,14.32,192.298,149.894,4.98,75.951,13.372,25.794,59.639,404.409,42.712,313.087,54.903,24.819,396.096,72.613,5.826,64.017,106.955,288.687,15.398,32.415,25.06,16.627,24.966,88.086,43.457,20.848,24.261,31.555,395.746,560.82,55.491,68.457,30.057,39.0,69.549,26.948,6.89,59.046,188.017,86.393,36.94748,26.30677,5.8905225,-18.77109
81,19423,6165,165.72,332.137,77.61,348.101,146.978,336.889,40.474,45.4,196.722,9.197,142.702,126.755,15.594,46.176,14.402,21.662,56.441,305.721,16.642,276.087,15.374,213.971,226.184,59.484,4.62,64.017,99.891,282.364,14.29,76.396,14.599,2.116,2.261,43.299,35.965,39.372,16.915,14.285,228.394,494.4,37.327,62.032,36.975,47.0,116.928,22.23,6.89,29.514,121.732,80.22,25.46732,25.589607,8.633116,-13.078533
82,15962,3042,56.0,269.263,49.009,310.137,140.632,206.868,35.413,78.171,253.808,9.197,178.128,79.471,2.327,135.501,5.124,22.695,98.021,648.532,34.37,305.043,24.957,13.61,214.925,38.0,7.033,136.301,52.464,332.946,16.506,97.758,6.23,126.015,6.045,29.614,40.96,44.665,3.449,31.555,210.509,571.664,26.429,65.244,117.227,16.0,72.573,10.436,22.205,16.275,40.06,71.99,7.6969604,24.765535,13.634566,-7.806438
83,24398,2570,178.09,545.909,63.31,404.505,196.484,495.082,62.742,30.6,361.863,8.172,158.897,104.622,141.629,170.409,17.495,22.695,62.838,402.678,182.447,432.13,58.496,236.388,383.814,160.935,3.413,41.776,284.555,279.203,9.86,352.849,17.737,8.813,6.045,114.212,23.477,36.726,25.485,16.941,207.954,517.444,132.989,42.759,28.673,28.0,87.694,113.048,11.603,78.394,196.302,64.788,22.61574,34.930603,12.693985,-17.58413
84,3394,2044,204.52,37.327,1.0,213.599,102.55,150.525,12.134,36.943,633.02,29.689,23.267,112.671,63.355,31.802,17.495,48.522,90.558,241.66,15.599,1.0,65.683,75.259,202.642,5.774,9.446,169.662,112.0,1.0,35.334,53.777,13.553,194.103,74.159,48.275,83.417,69.805,16.915,46.168,124.917,224.657,61.545,315.797,70.183,52.0,36.283,41.102,103.492,26.459,74.386,110.057,-74.70354,-5.9277363,13.216393,22.799164
86,12120,1496,274.45,313.973,40.837,396.912,249.798,317.386,59.705,32.714,435.259,9.197,127.52,120.719,1.0,113.939,12.341,15.463,48.978,347.274,2.043,401.565,40.529,153.722,315.235,51.129,4.62,32.508,188.691,336.108,12.075,42.468,25.06,8.813,14.875,66.936,24.726,32.756,49.971,14.285,95.535,398.16,25.218,49.183,50.812,36.0,76.605,4.538,10.425,17.294,114.63,41.125,17.727125,41.299393,15.169915,-15.757159
87,8804,2278,124.22,153.295,29.601,416.436,183.79,347.725,48.571,92.971,447.492,7.148,155.86,153.918,11.614,145.768,4.093,15.463,32.985,404.409,33.327,256.783,44.122,3.802,364.366,47.548,3.413,21.388,108.973,149.585,10.968,105.298,21.921,92.528,52.716,47.031,9.741,20.848,7.121,15.613,222.006,417.137,57.913,237.098,24.522,16.0,123.985,5.718,50.479,16.275,67.284,65.817,-0.6631069,24.114681,16.132717,-4.7058916
88,21480,10617,111.0,404.792,49.009,279.765,98.742,457.159,68.815,22.143,9.155,10.222,166.994,80.477,1.0,36.935,16.464,25.794,36.184,238.198,11.428,440.174,52.507,113.09,274.292,51.129,7.033,71.43,139.245,206.491,13.183,46.238,24.014,22.208,21.182,61.96,13.487,32.756,38.952,15.613,331.871,409.004,14.32,49.183,12.069,39.0,75.597,16.333,8.068,16.275,191.568,50.384,38.430088,23.441895,4.0481944,-17.483965
89,14612,4800,122.23,185.431,100.083,5.339,125.399,502.667,10.109,406.943,54.008,153.668,426.106,233.396,14.267,192.997,6.155,27.86,427.467,489.246,101.109,2.609,46.518,537.63,302.952,92.903,2.207,43.629,117.045,1.0,9.86,144.253,29.244,494.361,8.568,22.149,13.487,32.756,12.018,7.642,305.043,591.996,82.131,87.73,35.591,21.0,65.517,10.436,6.89,181.248,69.652,93.595,-38.030575,-9.776508,-1.1961905,9.709141
90,8470,12245,129.76,218.964,55.138,260.241,96.203,239.373,49.584,33.771,21.388,10.222,129.544,100.598,4.98,13.321,7.186,21.662,26.588,347.274,10.385,457.87,123.18,135.508,254.844,49.935,3.413,41.776,58.518,86.358,7.645,8.54,16.691,5.465,13.614,40.811,9.741,26.14,26.71,14.285,270.551,491.689,19.164,42.759,25.906,40.0,25.194,9.256,5.712,20.349,115.814,57.586,43.935066,20.13638,1.5972857,-18.176418
91,2277,230,105.89,144.912,14.279,277.596,106.358,207.951,6.061,36.943,459.724,6.123,86.021,118.707,28.861,176.569,1.0,25.794,43.647,636.412,64.611,1.0,86.047,54.243,378.696,39.194,7.033,51.043,64.573,1.0,19.828,160.589,3.092,335.86,93.08,38.323,43.457,34.079,5.897,46.168,108.309,236.856,76.076,622.564,63.265,19.0,68.541,21.051,124.697,19.33,60.182,96.682,-78.42545,-14.369019,10.717029,24.804176
92,15330,8526,344.8,246.908,28.58,188.651,117.783,262.127,57.681,33.771,182.451,10.222,215.578,79.471,2.327,60.55,7.186,23.728,62.838,343.811,3.086,258.391,124.378,152.321,223.114,39.194,3.413,101.085,75.673,295.009,9.86,28.645,18.783,15.511,7.307,38.323,27.224,55.25,78.129,36.868,325.483,536.421,28.851,79.699,38.359,36.0,115.92,5.718,11.603,13.22,87.406,54.499,45.779778,22.70266,0.3228471,-16.246468
93,19738,14344,159.18,318.165,33.687,152.857,59.391,188.448,51.608,14.743,51.969,4.074,82.985,41.242,1.0,60.55,12.341,10.298,9.529,84.106,8.3,443.391,11.781,6.604,159.653,36.806,2.207,36.215,3.018,219.136,10.968,19.849,6.23,6.581,12.352,29.614,20.98,20.848,5.897,23.584,66.152,379.183,8.265,28.304,25.906,18.0,15.113,3.359,5.712,8.128,96.876,13.346,81.77585,-23.937496,-18.20537,-15.1481
94,2661,4562,75.33,128.145,22.451,200.583,74.624,463.661,41.486,36.943,123.327,10.222,114.362,148.888,15.594,18.454,4.093,24.761,75.632,253.78,1.0,424.087,24.957,519.415,358.224,35.613,2.207,28.801,139.245,149.585,3.215,8.54,12.507,5.465,6.045,24.638,24.726,24.817,31.607,16.941,200.289,308.697,19.164,82.912,34.208,40.0,266.123,2.179,8.068,15.257,76.754,65.817,31.427898,21.24028,5.496424,-12.93975
95,19128,3611,274.74,207.786,81.696,232.039,77.163,358.56,21.243,77.114,56.047,7.148,159.909,56.332,138.976,75.951,13.372,29.927,37.25,265.899,120.922,202.087,8.187,222.377,135.087,120.355,1.0,58.456,155.391,136.94,3.215,47.494,5.184,1.0,1.0,52.007,18.482,26.14,18.14,14.285,154.299,448.313,111.193,18.667,35.591,19.0,34.266,110.689,3.356,250.495,66.101,53.471,29.686203,0.8866768,-1.8013381,-6.6421514
96,16292,5158,45.77,98.804,240.025,9.678,44.159,248.041,19.219,34.829,1.0,22.517,159.909,25.145,579.438,20.508,45.331,42.324,31.919,33.896,553.683,1.0,161.511,281.224,3.047,367.419,8.239,136.301,196.764,1.0,64.13,16.079,10.415,46.764,19.92,227.423,102.149,190.215,8.346,90.007,241.169,212.457,671.844,34.728,106.158,39.0,25.194,452.732,23.383,416.486,23.489,70.961,-8.432598,-101.97086,-18.949923,26.3515
97,17940,7149,458.08,237.127,54.117,259.156,97.473,318.47,41.486,41.171,119.249,12.271,235.821,79.471,2.327,50.283,12.341,23.728,56.441,260.705,9.342,245.522,15.374,79.463,227.208,34.419,3.413,64.017,47.418,178.038,13.183,67.6,15.645,9.93,3.523,22.149,23.477,39.372,25.485,22.255,271.829,425.27,25.218,52.395,28.673,31.0,71.565,6.897,8.068,19.33,111.079,59.644,43.748394,14.833221,-1.159246,-16.250141
98,10728,4217,136.59,150.501,156.264,183.228,195.215,236.123,32.377,135.257,233.42,23.542,262.137,91.544,69.988,160.142,11.31,27.86,149.197,703.936,170.976,1.0,72.871,383.506,277.363,258.806,3.413,45.482,216.945,1.0,8.753,97.758,17.737,347.022,12.352,37.078,27.224,28.787,21.813,14.285,239.891,323.608,186.269,87.73,43.893,27.0,36.283,87.1,17.493,257.624,36.509,111.085,-34.296066,-1.4971638,4.678886,8.9186
99,18397,4320,61.83,463.474,29.601,290.612,149.517,323.887,26.304,29.543,141.676,10.222,137.641,91.544,3.653,61.577,1.0,22.695,52.176,561.964,37.498,171.522,11.781,540.432,155.558,72.613,1.0,60.31,87.782,73.712,2.108,252.321,9.369,4.349,1.0,2.244,9.741,44.665,27.934,6.314,209.231,434.758,3.422,47.577,38.359,42.0,140.114,1.0,3.356,9.147,80.305,65.817,19.893614,17.881756,6.300425,-8.608519
100,9224,5990,210.07,142.117,6.107,252.648,60.661,322.804,16.182,138.429,390.406,13.295,76.912,115.689,27.534,73.897,5.124,25.794,90.558,423.454,39.584,1.0,112.399,143.914,346.965,32.032,11.859,67.724,96.864,1.0,29.796,78.909,10.415,388.322,16.136,45.787,28.472,89.653,5.897,32.883,247.556,482.201,91.818,126.277,27.289,29.0,30.234,25.769,24.561,25.44,75.57,52.442,-29.75322,1.0511684,13.974749,7.1246314
101,5193,4699,131.61,23.355,4.064,236.378,86.048,231.789,12.134,38.0,345.553,7.148,74.888,148.888,77.948,78.004,3.062,20.629,27.654,371.513,24.984,2.609,186.665,456.365,253.821,10.548,5.826,130.74,190.709,1.0,17.613,56.291,8.323,187.406,46.409,25.882,73.427,65.836,4.673,76.722,302.488,464.579,34.905,325.434,110.309,26.0,82.654,15.153,77.574,11.183,36.509,89.48,-60.988464,-7.944565,8.759451,16.557045
102,15817,11110,126.92,147.706,55.138,245.055,50.506,269.711,42.498,36.943,182.451,9.197,187.237,80.477,1.0,23.588,12.341,23.728,47.911,68.523,1.0,337.217,23.759,15.011,165.794,12.935,5.826,82.551,5.036,320.301,17.613,8.54,17.737,4.349,24.966,49.519,20.98,30.11,37.728,36.868,269.274,281.588,21.585,50.789,14.837,25.0,42.331,11.615,6.89,16.275,81.488,51.413,56.528214,17.634102,-4.0658145,-19.21748
103,16612,2264,156.34,379.642,39.816,272.173,201.562,202.534,65.778,33.771,476.035,10.222,190.274,84.502,2.327,125.233,10.279,12.364,26.588,414.797,6.214,393.522,6.989,20.616,264.056,43.968,5.826,52.896,101.909,345.592,8.753,55.034,16.691,24.44,6.045,38.323,34.716,39.372,4.673,18.27,112.142,433.403,28.851,42.759,30.057,21.0,33.258,4.538,5.712,15.257,99.243,41.125,14.621048,42.762844,16.39158,-15.0252695
104,21371,8049,204.67,343.315,35.73,365.456,130.476,475.579,51.608,32.714,68.28,10.222,144.726,120.719,2.327,56.443,11.31,25.794,76.698,241.66,6.214,274.478,32.144,169.135,282.481,43.968,4.62,58.456,127.136,380.367,6.538,60.06,20.875,8.813,6.045,44.543,22.229,42.019,29.158,22.255,283.326,459.157,17.953,79.699,36.975,36.0,98.783,3.359,6.89,16.275,147.773,58.615,35.21596,24.416916,5.896401,-15.529253
106,8337,2781,112.99,90.421,7.129,326.407,127.938,235.039,17.195,46.457,559.624,6.123,116.386,94.562,16.92,123.18,5.124,16.496,67.102,541.187,54.183,4.217,44.122,209.767,280.433,21.29,8.239,36.215,197.773,83.196,34.226,125.404,8.323,177.36,72.898,40.811,48.452,36.726,2.224,34.211,112.142,292.431,59.124,436.256,35.591,21.0,123.985,19.871,90.533,10.165,41.244,77.134,-72.24394,-7.678417,11.056221,21.345459
108,21756,15640,66.37,1.0,4.064,293.866,9.886,681.447,27.316,17.914,3.039,3.049,352.219,75.447,1.0,90.325,8.217,5.132,60.705,1.0,3.086,403.174,1.0,240.592,148.393,5.774,2.207,26.948,38.336,1.0,7.645,57.547,1.0,2.116,8.568,17.173,22.229,19.525,1.0,18.27,8.665,43.02,39.749,10.637,36.975,31.0,96.767,3.359,5.712,3.037,9.286,62.73,72.01931,-12.225313,-11.501643,-12.068695
109,11430,7827,195.14,156.09,28.58,309.052,87.318,345.557,27.316,90.857,192.645,11.246,142.702,88.526,32.841,61.577,10.279,22.695,156.661,385.364,52.097,4.217,60.892,222.377,347.989,26.065,10.652,65.87,196.764,1.0,37.549,70.113,15.645,238.751,18.659,47.031,64.686,94.946,4.673,55.467,335.703,365.628,70.022,66.85,56.346,28.0,132.049,31.666,12.781,20.349,89.774,92.566,-36.026608,5.9089813,9.248678,8.011235
110,15794,5503,154.64,86.229,91.911,251.564,108.897,226.371,23.267,77.114,235.459,12.271,279.343,139.834,46.108,100.592,11.31,20.629,222.763,310.915,37.498,34.783,93.234,141.112,202.642,34.419,3.413,132.594,46.409,38.937,23.151,48.751,9.369,233.17,6.045,27.126,59.691,73.775,5.897,30.226,243.724,521.51,62.756,58.82,54.963,27.0,102.815,31.666,11.603,49.881,38.877,60.673,-29.865059,11.949991,7.8788056,4.3464403
112,8354,14105,233.23,572.456,72.503,59.573,98.742,763.794,44.523,101.429,1.0,465.151,672.061,270.619,161.53,20.508,11.31,34.059,211.035,153.36,355.551,290.565,111.201,270.015,677.577,221.806,2.207,34.362,346.109,48.421,1.0,16.079,22.968,103.691,6.045,115.456,17.234,20.848,25.485,7.642,577.15,390.027,245.604,50.789,28.673,31.0,98.783,218.02,1.0,172.083,160.793,160.47,-3.014183,95.83345,-20.228596,4.3413677
113,1557,1292,138.15,9.383,4.064,89.945,18.771,279.463,3.024,79.229,151.869,335.025,672.061,108.647,46.108,80.058,1.0,16.496,72.433,347.274,58.354,1.0,36.935,321.857,144.299,82.161,1.0,60.31,43.382,1.0,2.108,36.185,2.046,132.712,33.795,7.22,10.99,18.201,3.449,4.985,44.435,334.452,70.022,569.563,14.837,9.0,79.63,15.153,24.561,38.679,12.836,49.355,-57.51149,-18.187298,2.1315217,19.6628
114,9081,4504,74.19,5.192,54.117,1.0,56.853,356.393,10.109,26.371,1.0,17.394,108.289,25.145,531.677,57.47,33.991,28.893,26.588,110.076,294.026,1.0,52.507,298.038,7.141,317.29,8.239,114.059,259.327,1.0,35.334,13.566,19.829,71.321,32.534,270.966,102.149,157.135,23.037,76.722,356.143,223.301,332.789,274.039,129.68,15.0,31.242,386.682,35.164,212.817,23.489,55.528,-13.093124,-98.38924,-18.17499,23.651934
115,18464,5109,107.45,242.716,39.816,278.681,136.823,259.96,55.657,17.914,153.908,8.172,120.435,100.598,1.0,66.71,6.155,22.695,67.102,291.87,8.3,308.261,21.363,10.808,177.053,38.0,2.207,36.215,40.355,323.462,9.86,26.132,18.783,9.93,2.261,23.394,13.487,38.049,15.691,12.956,207.954,509.311,9.476,41.153,49.428,27.0,24.186,3.359,8.068,14.239,63.733,47.298,50.996304,28.896423,0.01857926,-21.809105
117,8321,7879,25.3,35.93,545.445,1.0,91.126,203.617,50.596,23.2,1.0,31.738,205.456,24.139,761.195,36.935,54.61,29.927,28.72,84.106,538.041,1.0,111.201,48.638,9.189,421.129,9.446,225.265,183.645,1.0,53.054,24.875,31.336,51.229,16.136,426.477,73.427,77.744,14.467,60.781,513.275,234.145,504.738,84.518,227.92,31.0,21.161,543.55,11.603,276.972,60.182,68.903,-8.372219,-105.769806,-21.26374,27.33053
118,20610,8862,152.22,273.455,43.902,176.72,82.24,345.557,51.608,33.771,149.831,10.222,130.556,54.32,40.801,66.71,25.743,27.86,29.787,226.078,42.712,194.043,41.727,24.819,187.289,134.677,7.033,95.525,65.582,491.016,36.441,18.592,21.921,5.465,11.091,79.377,52.199,64.513,13.243,63.438,230.949,502.533,62.756,62.032,63.265,30.0,43.339,48.178,30.452,73.303,124.1,43.182,55.254112,27.664167,-2.9471416,-23.887102
119,12974,5993,90.39,97.407,19.387,494.534,106.358,362.894,22.255,32.714,335.359,10.222,107.277,171.021,32.841,53.363,8.217,25.794,40.448,317.841,30.198,1.0,104.014,107.485,350.036,14.129,10.652,97.378,77.691,4.161,38.656,70.113,8.323,229.821,17.398,64.448,39.711,96.269,3.449,40.854,241.169,400.871,72.444,54.002,48.044,29.0,42.331,37.563,21.027,16.275,35.326,98.739,-28.364601,1.0888882,14.604389,7.7567997
120,13164,3083,98.92,241.319,28.58,378.472,224.41,340.14,34.401,41.171,374.096,8.172,243.918,140.84,18.247,79.031,5.124,20.629,109.749,638.144,15.599,213.348,34.54,44.435,286.575,22.484,5.826,65.87,100.9,99.003,15.398,62.574,9.369,117.085,7.307,30.858,43.457,42.019,4.673,20.927,146.634,471.357,22.796,49.183,48.044,19.0,82.654,10.436,16.315,15.257,45.979,66.846,-0.06798267,20.476048,13.452118,-4.823289
121,1183,5860,225.13,360.081,32.666,316.645,209.178,290.298,65.778,30.6,270.118,13.295,112.337,124.743,3.653,58.496,13.372,20.629,57.507,283.213,9.342,456.261,42.924,178.942,376.649,49.935,5.826,17.681,174.564,358.237,4.323,50.008,21.921,19.975,26.227,74.401,9.741,18.201,31.607,12.956,352.311,320.897,32.484,102.185,21.755,46.0,74.589,5.718,28.096,26.459,119.365,70.961,34.2406,36.286785,8.068584,-19.452984
122,8908,10561,228.26,223.155,43.902,237.463,171.097,242.624,56.669,33.771,143.714,10.222,137.641,133.798,1.0,16.401,14.402,19.596,53.242,319.572,2.043,482.0,46.518,8.006,334.682,40.387,5.826,58.456,50.445,430.949,13.183,11.053,26.106,14.394,16.136,61.96,19.731,19.525,36.504,16.941,321.651,417.137,20.375,66.85,12.069,31.0,52.412,8.077,3.356,19.33,112.263,46.269,46.363052,36.256783,1.364503,-23.937796
123,17349,6310,119.96,121.159,43.902,348.101,70.816,391.065,46.547,40.114,100.9,11.246,162.945,103.616,1.0,26.668,8.217,22.695,84.161,312.646,2.043,399.957,15.374,281.224,176.03,15.323,4.62,80.698,235.109,171.715,14.29,22.362,14.599,12.162,3.523,20.905,27.224,44.665,31.607,20.927,298.656,423.915,37.327,39.547,28.673,32.0,151.203,8.077,9.246,15.257,77.937,90.509,30.272783,20.69136,5.4584475,-13.136327
124,16237,5853,41.64,277.646,38.794,158.28,152.056,183.03,31.365,41.171,359.824,8.172,82.985,50.296,6.307,165.275,7.186,20.629,12.728,667.577,29.156,276.087,34.54,15.011,70.602,34.419,4.62,171.516,8.064,54.744,23.151,173.155,9.369,95.877,11.091,27.126,103.398,60.543,4.673,42.182,170.907,596.062,15.531,68.457,45.277,25.0,14.105,16.333,19.849,16.275,14.02,31.865,-0.4524002,16.53018,14.612217,-4.292953
125,11275,5049,105.18,149.103,109.276,1.0,196.484,534.089,14.158,58.086,1.0,854.505,949.392,210.257,8.96,65.683,8.217,100.177,68.169,639.875,110.494,1.0,45.32,205.564,196.501,132.29,1.0,21.388,65.582,1.0,2.108,44.981,19.829,101.458,1.0,7.22,7.244,26.14,4.673,6.314,600.145,403.582,401.811,74.881,14.837,20.0,30.234,2.179,6.89,50.899,10.469,189.277,3.6235847,-45.328346,-7.66356,9.704571
