class,cell,x,y,area_um2,perimeter_um,cell_circularity,cell_solidity,Neurofilament,CD3e,CD45,CD4,NeuN,ATG7,A-Beta,S100B,IBA1,CD68,MAP2,CD31,HLA-A,GFAP,CD11b,SMA,DAPI_1,GalMac3,CollagenIV,CD14,PSD-95,CD11c,CD34,Synaptophysin,AQP4,P2Ry12,CD40,Claudin5,HLA-DR,Trem2,iNOS,CD163,CD74,ApoE,H2A.x,PCNA,TMEM119,CD44,P2Rx7_Park7,CD8,Vimentin,UMAP_1,UMAP_2,TSNE_1,TSNE_2
diffuse,1001941,11229,7683,296.77,151.6,0.16,0.57,371.361,139.571,510.799,160.623,378.4,541.568,561.567,17.15,39.635,17.598,275.031,99.075,9.94,2.974,76.396,15.637,297.673,123.266,13.171,120.88,154.404,203.938,1.0,626.015,70.814,243.435,291.436,3.114,25.897,22.389,64.107,16.448,13.828,47.281,227.189,579.088,310.931,1.0,621.455,732.551,5.583,29.965103,-41.332268,18.621023,-10.998078
diffuse,1001942,11903,7701,667.72,261.16,0.12,0.67,385.98,143.868,618.938,218.174,463.5,377.296,433.169,1.0,144.503,39.383,247.281,127.586,7.705,2.974,106.555,11.978,225.018,99.409,16.213,100.16,201.174,279.255,14.592,622.6,25.933,209.996,258.887,5.229,37.308,32.455,68.87,20.568,34.674,45.024,346.566,448.552,301.904,1.0,608.016,674.866,5.583,30.268059,-40.072113,18.95974,-10.5892725
diffuse,1001943,7971,7773,2556.83,835.13,0.05,0.53,522.429,113.79,348.59,69.41,104.6,352.465,267.191,3.307,221.773,22.785,396.438,99.075,16.644,85.895,107.811,15.637,79.709,126.248,14.185,137.16,281.618,158.957,7.796,286.185,72.476,264.335,186.278,9.457,86.065,12.324,127.215,42.196,53.917,365.607,63.83,323.344,464.392,1.0,496.02,554.252,19.33,20.84207,9.84454,10.134415,1.6766279
diffuse,1001944,3501,7681,230.89,95.89,0.32,0.76,249.532,128.829,433.557,85.698,149.0,346.734,605.411,5.614,177.619,22.785,507.438,124.164,9.94,22.717,81.423,15.637,31.273,188.872,11.142,143.08,270.393,220.675,1.0,173.477,195.481,218.356,231.346,4.171,27.972,11.065,73.633,19.538,18.639,50.668,82.679,709.624,494.482,2.152,498.26,648.646,10.165,33.91214,30.978703,5.9484797,8.737933
diffuse,1001945,905,7691,310.41,110.23,0.32,0.79,59.478,157.832,559.719,88.955,52.8,409.769,552.172,5.614,276.967,24.86,254.219,126.445,16.644,77.998,116.608,22.956,19.164,141.158,12.156,132.72,253.556,218.583,1.0,142.738,29.258,289.414,323.985,9.457,54.944,14.84,98.638,20.568,33.071,61.956,63.83,853.48,569.708,1.0,466.901,771.882,10.165,41.1219,32.910652,7.4363766,9.840118
diffuse,1001946,4953,7732,878.93,362.34,0.08,0.61,254.405,137.423,714.204,79.183,67.6,356.285,304.771,1.0,525.337,70.505,403.375,135.568,6.587,26.666,175.668,8.319,188.691,138.176,15.199,135.68,272.264,209.169,1.0,185.431,44.218,314.494,191.286,5.229,66.355,4.775,81.968,18.508,79.573,56.312,145.509,680.32,711.133,1.0,576.657,724.685,5.583,50.021004,31.38544,13.033396,10.553611
diffuse,1001947,5579,7743,1814.21,614.36,0.06,0.46,351.868,132.052,487.626,82.44,204.5,203.474,711.887,1.0,205.215,60.131,261.156,123.024,13.292,34.563,100.272,11.978,79.709,165.015,11.142,141.6,199.303,204.984,14.592,277.646,92.423,197.456,186.278,6.286,35.234,14.84,116.498,18.508,33.071,279.817,114.094,555.112,458.373,1.0,473.621,756.15,10.165,38.553017,35.13293,9.988898,5.1211777
diffuse,1001948,12683,7698,339.55,129.81,0.25,0.75,463.951,113.79,577.742,123.703,82.4,381.117,467.618,1.0,100.348,15.523,576.812,128.726,7.705,16.794,80.166,15.637,19.164,108.355,17.227,131.24,268.522,202.892,1.0,422.8,20.947,201.636,276.414,5.229,36.271,8.549,58.154,15.419,23.449,55.183,51.264,334.0,407.22,1.0,446.742,514.921,5.583,20.14452,-26.786777,12.450344,-6.617932
diffuse,1001949,1252,7720,500.08,181.15,0.19,0.66,200.8,163.203,243.026,93.299,252.6,365.836,210.821,79.443,177.619,16.561,257.688,121.884,22.232,77.998,78.909,30.275,61.545,156.069,14.185,123.84,238.59,132.805,1.0,185.431,242.023,418.992,341.511,11.571,36.271,19.873,109.354,26.747,36.278,42.766,88.962,459.208,277.831,1.0,547.538,708.953,28.495,27.000908,29.79763,1.8095921,7.965129
diffuse,1001950,9654,7775,1601.15,449.26,0.1,0.64,444.459,123.458,405.235,77.011,89.8,440.331,392.458,7.921,105.867,13.449,427.656,102.497,12.174,72.075,75.14,15.637,109.982,96.427,12.156,131.24,206.787,188.247,28.184,699.446,67.489,201.636,208.812,10.514,25.897,14.84,76.014,16.448,23.449,56.312,57.547,328.672,328.985,1.0,509.46,614.559,1.0,19.631859,-36.987057,13.337544,-11.028183
diffuse,1001951,14263,7728,501.15,218.96,0.13,0.71,83.844,154.61,284.222,173.653,12.1,463.252,608.542,144.044,216.254,17.598,313.188,94.514,16.644,192.508,75.14,30.275,152.364,132.212,12.156,194.88,206.787,120.252,21.388,497.938,281.917,343.753,281.421,5.229,25.897,24.906,72.442,16.448,26.657,64.214,271.17,211.456,338.012,6.761,39.078,234.362,60.573,-6.380871,-16.098333,-1.6197499,-13.961283
diffuse,1001952,7360,7724,443.94,141.22,0.28,0.78,473.698,119.161,446.43,78.097,230.4,358.195,514.592,1.0,83.79,14.486,465.813,107.058,8.822,44.435,70.113,15.637,25.218,105.373,11.142,86.84,176.854,180.925,1.0,263.985,70.814,205.816,131.195,6.286,25.897,18.615,73.633,17.478,20.242,66.471,70.113,523.144,407.22,1.0,552.018,617.181,1.0,25.107475,20.465322,5.862788,3.739904
diffuse,1001953,10886,7721,355.04,107.79,0.38,0.86,507.81,128.829,518.523,139.991,215.6,551.119,530.251,1.0,221.773,13.449,285.438,102.497,11.057,8.897,96.502,11.978,176.582,90.463,14.185,149.0,182.466,230.09,1.0,646.508,40.894,201.636,256.383,8.4,36.271,12.324,60.535,15.419,25.053,56.312,107.811,389.944,371.111,1.0,632.655,708.953,1.0,23.545647,-44.98778,15.822343,-12.619624
diffuse,1001954,13380,7785,2701.52,673.13,0.07,0.62,366.488,140.645,531.397,175.825,93.5,486.174,264.06,44.836,249.37,19.673,465.813,124.164,15.527,113.536,95.245,19.297,67.6,135.194,15.199,128.28,261.039,177.786,14.592,383.523,173.872,310.314,316.474,6.286,34.196,14.84,80.777,15.419,44.295,56.312,63.83,421.912,458.373,2.152,431.063,606.693,33.078,20.127506,-14.827232,11.611232,0.39676738
diffuse,1001955,7014,7724,215.75,120.48,0.19,0.65,215.42,115.939,297.095,54.208,189.7,491.904,633.596,56.372,249.37,17.598,181.375,93.373,18.879,247.789,73.883,11.978,79.709,159.051,12.156,143.08,160.017,197.662,1.0,293.015,54.191,184.916,133.699,6.286,31.084,12.324,76.014,16.448,18.639,84.532,132.943,371.296,319.958,1.0,563.217,559.496,74.321,16.394743,25.632809,0.022472264,4.9912877
diffuse,1001956,699,7746,523.75,171.13,0.22,0.76,191.054,155.684,510.799,93.299,108.3,394.488,314.166,3.307,194.177,14.486,358.281,120.743,9.94,54.306,96.502,15.637,19.164,117.301,11.142,132.72,232.978,181.971,1.0,171.769,9.311,272.695,311.466,8.4,42.495,13.582,95.066,17.478,26.657,48.41,57.547,659.008,425.274,1.0,549.778,698.465,1.0,39.49405,29.98603,7.723999,10.34864
diffuse,1001957,6349,7723,349.0,115.6,0.33,0.82,517.556,121.31,624.088,59.637,186.0,352.465,404.984,1.0,177.619,16.561,361.75,133.288,5.47,10.872,101.528,11.978,103.927,135.194,15.199,110.52,251.685,225.906,1.0,190.554,35.907,159.837,108.662,7.343,52.869,8.549,60.535,19.538,26.657,46.153,164.358,424.576,449.346,1.0,507.22,714.197,5.583,31.140556,20.278728,6.026482,4.6472173
diffuse,1001958,12803,7778,1609.26,472.37,0.09,0.65,371.361,130.977,541.696,138.905,41.7,468.983,292.245,10.229,144.503,18.636,438.062,113.901,9.94,58.255,92.732,15.637,43.382,111.337,15.199,129.76,223.624,179.879,14.592,398.892,62.502,209.996,271.406,4.171,37.308,7.291,65.298,18.508,20.242,64.214,44.981,432.568,461.383,1.0,442.262,491.323,14.748,18.806042,-20.98087,10.739501,-7.375779
diffuse,1001959,13115,7750,370.39,160.34,0.18,0.73,376.234,133.126,673.008,153.022,86.1,537.748,182.636,5.614,144.503,21.748,670.469,136.709,8.822,30.615,92.732,15.637,31.273,135.194,13.171,131.24,261.039,253.104,1.0,310.092,138.965,264.335,276.414,6.286,44.57,8.549,73.633,16.448,28.26,48.41,44.981,355.312,473.419,1.0,466.901,611.937,28.495,22.363552,-22.103119,11.332468,-4.936453
diffuse,1001960,6707,7739,222.72,135.92,0.15,0.59,512.683,144.942,500.5,60.723,156.4,388.757,301.639,1.0,144.503,14.486,278.5,124.164,4.352,6.923,83.936,8.319,73.655,138.176,10.128,119.4,218.011,213.353,1.0,236.662,2.662,151.477,108.662,7.343,36.271,3.516,68.87,15.419,23.449,41.637,88.962,304.696,398.193,1.0,554.258,719.441,1.0,25.55365,20.346111,5.0474772,3.5256789
diffuse,1001961,5299,7757,361.51,188.18,0.13,0.6,381.107,129.903,407.809,55.293,71.3,161.451,473.881,19.457,249.37,18.636,278.5,138.99,22.232,79.972,96.502,8.319,73.655,302.191,28.384,157.88,229.236,184.063,102.939,173.477,104.058,293.594,246.368,21.086,39.383,12.324,103.4,38.076,45.899,61.956,38.698,363.304,347.039,1.0,504.98,743.039,138.477,27.146185,24.79014,4.108829,5.6353106
diffuse,1001962,11934,7754,318.23,120.09,0.28,0.77,537.049,157.832,660.134,145.421,104.6,453.702,583.489,1.0,83.79,16.561,434.594,134.428,13.292,1.0,90.219,15.637,37.327,120.284,17.227,132.72,225.494,264.61,1.0,564.538,32.582,230.895,303.955,6.286,40.421,9.807,76.014,16.448,25.053,57.441,38.698,363.304,410.229,1.0,648.334,714.197,1.0,24.520248,-41.73794,15.529514,-12.044384
diffuse,1001963,13768,7756,306.79,125.14,0.25,0.76,293.39,158.906,518.523,156.279,56.5,507.185,301.639,30.993,205.215,15.523,507.438,120.743,7.705,76.024,91.475,19.297,25.218,111.337,19.256,125.32,266.652,165.234,1.0,275.938,147.276,285.234,256.383,4.171,35.234,18.615,72.442,17.478,29.864,49.539,51.264,389.944,530.59,2.152,236.191,362.843,28.495,13.756977,-19.383774,9.390348,-6.149411
diffuse,1001964,538,7778,311.05,156.59,0.16,0.64,83.844,143.868,477.327,91.127,41.7,411.679,323.561,12.536,166.58,19.673,295.844,125.305,25.584,34.563,100.272,19.297,140.255,173.961,23.313,132.72,272.264,187.201,7.796,231.538,79.125,331.213,273.91,15.8,37.308,23.647,93.875,27.777,31.467,50.668,76.396,648.352,395.184,1.0,592.336,805.969,28.495,39.67552,29.522705,7.3143497,10.786679
diffuse,1001965,13041,7764,252.78,88.43,0.41,0.83,361.615,143.868,497.925,135.648,45.4,438.421,470.749,5.614,105.867,16.561,469.281,126.445,9.94,12.846,83.936,15.637,43.382,153.087,14.185,120.88,240.461,161.049,1.0,431.338,75.8,218.356,293.94,6.286,35.234,8.549,73.633,17.478,29.864,72.115,44.981,328.672,413.238,1.0,433.303,525.409,14.748,19.820335,-26.508463,11.938614,-6.921513
diffuse,1001966,6901,7851,1459.1,582.07,0.05,0.55,385.98,117.013,505.649,74.839,193.4,449.881,345.483,17.15,260.409,15.523,403.375,126.445,12.174,186.585,88.962,11.978,67.6,144.14,13.171,151.96,214.27,221.721,1.0,209.338,114.032,255.975,151.226,7.343,37.308,13.582,90.303,16.448,28.26,61.956,95.245,413.92,419.256,29.806,578.897,737.795,19.33,27.325584,15.70937,10.326645,3.2338035
diffuse,1001967,7245,7773,331.66,144.99,0.2,0.64,605.273,111.642,449.005,65.066,112.0,478.533,564.699,5.614,161.061,15.523,386.031,100.216,8.822,123.407,81.423,8.319,25.218,117.301,14.185,94.24,204.916,199.754,1.0,236.662,30.92,176.556,121.18,5.229,42.495,9.807,67.679,30.867,13.828,67.6,38.698,400.6,467.401,1.0,565.457,512.299,5.583,21.147045,18.948286,4.701234,1.8245581
diffuse,1001968,8906,7822,983.04,230.8,0.23,0.78,259.278,130.977,428.407,103.072,248.9,442.241,461.354,7.921,133.464,14.486,264.625,88.812,16.644,83.921,90.219,11.978,43.382,72.57,12.156,106.08,182.466,217.537,28.184,643.092,65.827,155.657,166.248,6.286,30.047,17.356,58.154,17.478,13.828,64.214,82.679,435.232,440.319,1.0,531.859,465.102,5.583,14.815796,-41.131264,12.292837,-13.171377
diffuse,1001969,7443,7836,643.13,287.89,0.1,0.52,405.473,124.532,384.637,60.723,174.9,356.285,433.169,1.0,116.906,25.897,424.188,101.356,8.822,32.589,80.166,30.275,218.964,90.463,15.199,94.24,302.197,177.786,34.98,234.954,55.854,368.833,123.684,5.229,40.421,11.065,122.452,20.568,23.449,55.183,132.943,389.944,497.491,1.0,538.578,517.543,1.0,25.307014,18.309752,6.7749543,2.5561604
diffuse,1001970,767,7794,211.63,129.76,0.16,0.6,191.054,140.645,397.51,69.41,63.9,312.352,207.69,1.0,293.525,18.636,476.219,111.62,12.174,74.049,102.785,15.637,25.218,108.355,10.128,92.76,219.882,146.404,55.367,135.908,2.662,272.695,268.902,10.514,52.869,9.807,83.159,18.508,26.657,37.122,44.981,448.552,440.319,1.0,339.226,543.764,5.583,24.520512,28.088585,2.962203,5.900893
diffuse,1001971,2741,7820,652.09,367.62,0.06,0.5,278.771,143.868,325.418,110.673,30.6,421.229,138.793,44.836,276.967,18.636,233.406,105.918,18.879,196.457,78.909,15.637,61.545,215.71,11.142,162.32,206.787,211.261,82.551,183.723,273.606,281.054,341.511,8.4,25.897,14.84,162.936,18.508,26.657,450.268,63.83,704.296,338.012,9.066,554.258,737.795,19.33,35.34641,34.62114,9.288152,4.8725576
diffuse,1001972,1421,7802,338.76,159.81,0.17,0.74,234.912,134.2,376.912,90.041,378.4,323.813,404.984,3.307,249.37,14.486,556.0,124.164,9.94,139.202,75.14,19.297,61.545,141.158,8.099,128.28,208.657,141.174,7.796,238.369,40.894,289.414,253.88,8.4,24.86,22.389,96.256,15.419,28.26,47.281,101.528,637.696,286.858,2.152,554.258,808.591,1.0,36.744392,24.814941,7.1547604,12.516985
diffuse,1001973,6492,7920,3848.57,992.22,0.05,0.6,405.473,114.865,423.258,71.582,193.4,348.644,188.9,19.457,254.89,16.561,330.531,115.041,14.409,91.818,88.962,11.978,116.036,138.176,12.156,123.84,193.691,181.971,28.184,250.323,77.463,184.916,138.707,8.4,31.084,8.549,74.824,16.448,25.053,52.925,132.943,381.952,353.057,1.0,482.581,630.291,42.243,17.416088,3.15386,7.686702,-16.850027
diffuse,1001974,11524,7813,353.26,123.19,0.29,0.75,566.288,139.571,533.972,171.482,348.8,539.658,558.436,3.307,172.099,17.598,340.938,120.743,32.289,12.846,81.423,11.978,134.2,144.14,58.81,64.64,189.949,223.814,232.061,678.954,29.258,101.318,213.82,24.257,33.159,14.84,48.628,15.419,13.828,49.539,183.208,531.136,313.94,1.0,525.139,504.433,129.312,22.206276,-46.39592,18.107111,-12.581211
diffuse,1001975,8709,7843,880.06,271.14,0.15,0.72,283.644,122.384,346.015,80.268,163.8,425.05,696.229,19.457,271.448,15.523,268.094,75.127,13.292,139.202,80.166,8.319,243.182,87.481,12.156,112.0,145.051,179.879,157.306,528.677,50.867,101.318,101.15,6.286,29.009,17.356,60.535,16.448,13.828,145.488,252.321,397.936,419.256,1.0,491.54,294.669,42.243,4.329632,-35.99713,5.82998,-7.7047424
diffuse,1001976,140,7816,317.37,158.39,0.16,0.67,195.927,159.981,716.778,105.243,86.1,480.444,621.069,3.307,161.061,18.636,545.594,141.271,12.174,26.666,96.502,15.637,55.491,138.176,13.171,151.96,219.882,243.689,1.0,219.585,34.245,193.276,256.383,10.514,51.832,12.324,77.205,17.478,21.846,58.569,51.264,637.696,473.419,1.0,634.895,753.528,19.33,42.868694,28.29963,8.960279,9.750871
diffuse,1001977,13744,7819,300.82,136.45,0.2,0.72,293.39,133.126,634.387,149.764,38.0,459.432,210.821,10.229,299.044,15.523,618.438,113.901,6.587,68.126,109.068,15.637,43.382,108.355,12.156,134.2,253.556,163.141,1.0,334.0,120.681,293.594,238.857,3.114,32.121,17.356,74.824,15.419,49.106,48.41,57.547,381.952,608.825,1.0,209.312,412.661,28.495,14.585083,-20.003483,9.486146,-5.96775
diffuse,1001978,11931,7838,427.45,136.45,0.29,0.79,454.205,127.755,495.351,111.759,45.4,455.612,793.31,7.921,61.713,14.486,424.188,110.479,18.879,1.0,83.936,19.297,49.436,114.319,14.185,141.6,193.691,218.583,1.0,694.323,140.627,260.155,293.94,5.229,27.972,12.324,85.54,14.389,25.053,76.631,32.415,381.952,401.202,1.0,554.258,693.22,5.583,24.791965,-42.997902,16.29038,-11.829492
diffuse,1001979,12675,7922,4829.69,1218.73,0.04,0.59,371.361,128.829,570.018,161.709,134.2,400.218,201.426,14.843,166.58,18.636,413.781,120.743,13.292,56.281,102.785,11.978,61.545,111.337,21.284,125.32,234.848,206.03,21.388,494.523,52.529,243.435,276.414,6.286,40.421,14.84,68.87,15.419,26.657,55.183,107.811,357.976,407.22,2.152,428.823,530.654,28.495,16.409412,-1.1846199,8.230484,-16.853476
diffuse,1001980,3404,7831,212.2,106.23,0.24,0.64,147.195,120.235,513.374,78.097,86.1,383.027,82.423,3.307,216.254,16.561,451.938,111.62,8.822,22.717,85.192,11.978,13.109,144.14,15.199,120.88,251.685,199.754,1.0,166.646,138.965,143.117,193.789,4.171,30.047,4.775,67.679,18.508,13.828,26.963,63.83,741.592,491.473,1.0,590.096,656.512,10.165,34.69461,33.010548,5.8657484,11.347774
diffuse,1001981,7555,7844,302.17,127.5,0.23,0.74,312.883,121.31,503.075,73.753,82.4,381.117,379.931,1.0,265.928,32.121,431.125,115.041,12.174,34.563,135.457,11.978,140.255,114.319,16.213,153.44,229.236,170.464,14.592,219.585,82.449,214.176,146.218,5.229,95.402,9.807,70.061,71.033,98.815,55.183,57.547,328.672,551.654,2.152,552.018,556.874,5.583,21.185848,24.186108,3.432106,3.705871
diffuse,1001982,4477,7835,237.85,126.55,0.19,0.73,312.883,117.013,490.201,50.95,41.7,400.218,213.953,1.0,249.37,23.822,604.562,113.901,15.527,214.225,86.449,8.319,25.218,135.194,15.199,156.4,264.781,190.339,1.0,224.708,135.641,276.874,173.759,5.229,41.458,8.549,80.777,17.478,17.035,56.312,44.981,493.84,416.247,88.571,466.901,714.197,78.904,30.341137,27.695065,3.8595545,5.681498
diffuse,1001983,11197,7831,203.39,100.32,0.25,0.75,293.39,132.052,701.33,207.315,496.8,553.029,426.906,1.0,78.271,15.523,379.094,102.497,11.057,26.666,93.989,8.319,152.364,72.57,12.156,107.56,199.303,319.006,1.0,651.631,54.191,151.477,236.353,3.114,30.047,14.84,55.772,17.478,10.621,35.993,214.623,632.368,371.111,1.0,717.771,693.22,1.0,29.571354,-41.165558,19.413893,-11.027281
diffuse,1001984,9502,7910,2197.95,469.93,0.13,0.71,507.81,125.606,433.557,95.471,89.8,476.623,464.486,30.993,315.602,27.972,285.438,103.637,19.997,168.816,105.298,15.637,206.855,99.409,13.171,151.96,229.236,189.293,7.796,725.062,109.045,297.774,248.872,8.4,38.346,19.873,83.159,15.419,52.313,66.471,101.528,437.896,461.383,1.0,565.457,630.291,5.583,21.498722,-36.92977,12.996066,-15.232193
diffuse,1001985,12232,7859,569.51,195.11,0.19,0.76,551.668,133.126,531.397,138.905,60.2,474.713,570.962,12.536,199.696,25.897,302.781,117.322,16.644,4.949,117.864,15.637,55.491,114.319,14.185,131.24,221.753,188.247,7.796,598.692,67.489,230.895,321.481,5.229,42.495,12.324,74.824,28.807,31.467,68.729,38.698,357.976,488.464,2.152,567.697,667.0,10.165,23.718243,-42.51,15.279779,-12.271571
diffuse,1001986,13530,7890,1455.26,428.47,0.1,0.72,395.727,117.013,492.776,156.279,115.7,472.803,295.376,30.993,221.773,17.598,545.594,124.164,28.936,117.484,82.679,19.297,85.764,144.14,12.156,140.12,266.652,163.141,1.0,373.277,140.627,301.954,283.925,6.286,24.86,19.873,86.731,14.389,37.881,60.827,76.396,429.904,407.22,2.152,484.821,611.937,28.495,21.412544,-21.31576,11.514398,-5.5559716
diffuse,1001987,10714,7878,992.77,284.05,0.15,0.68,517.556,121.31,559.719,134.562,252.6,532.017,502.066,3.307,89.309,12.411,507.438,115.041,12.174,34.563,81.423,11.978,85.764,87.481,12.156,125.32,186.208,225.906,1.0,643.092,59.178,193.276,286.429,7.343,25.897,17.356,68.87,14.389,17.035,54.054,95.245,483.184,316.949,1.0,625.935,690.598,1.0,24.903728,-42.409515,15.144579,-12.284024
diffuse,1001988,14495,7878,821.51,242.02,0.18,0.72,195.927,164.277,158.059,200.8,12.1,165.272,307.903,81.751,315.602,44.57,143.219,102.497,47.933,255.686,91.475,30.275,285.564,176.943,125.748,268.88,204.916,79.455,225.265,600.4,393.286,515.13,366.549,33.771,33.159,33.713,102.21,19.538,60.331,73.244,95.245,104.896,226.678,32.111,7.72,155.701,179.72,-23.450453,-10.8010845,-5.001627,-15.847207
diffuse,1001989,7007,7856,281.34,141.84,0.18,0.63,512.683,109.494,387.211,60.723,86.1,535.837,386.194,12.536,238.331,14.486,240.344,104.777,15.527,257.66,73.883,8.319,31.273,147.122,19.256,143.08,210.528,202.892,1.0,209.338,110.707,222.536,158.737,5.229,41.458,14.84,87.921,18.508,23.449,82.275,51.264,429.904,419.256,68.983,522.899,588.339,55.991,20.443287,19.571411,4.583012,2.1975377
diffuse,1001990,8185,7924,2043.25,423.32,0.14,0.78,410.346,126.681,392.361,59.637,49.1,342.914,527.119,14.843,249.37,31.084,493.562,108.199,23.349,46.409,104.042,19.297,158.418,135.194,18.242,123.84,231.107,172.556,21.388,315.215,155.587,331.213,221.331,15.8,30.047,14.84,97.447,16.448,49.106,66.471,70.113,355.312,536.608,1.0,507.22,638.157,23.913,26.127422,16.359558,7.8089676,2.449456
diffuse,1001991,2866,7940,1397.06,631.05,0.04,0.52,191.054,138.497,487.626,103.072,56.5,434.6,307.903,35.607,448.066,27.972,427.656,121.884,17.762,222.123,134.2,15.637,55.491,176.943,10.128,171.2,242.331,212.307,1.0,175.185,275.268,373.013,391.586,6.286,39.383,18.615,165.317,21.598,42.692,365.607,70.113,722.944,530.59,2.152,594.576,782.37,23.913,40.822365,36.59054,11.965485,5.0845876
diffuse,1001992,7199,7869,255.41,168.5,0.11,0.61,405.473,137.423,456.729,75.925,226.7,409.769,477.013,12.536,177.619,22.785,268.094,103.637,8.822,91.818,90.219,11.978,364.273,120.284,13.171,120.88,216.14,209.169,28.184,296.431,47.542,218.356,146.218,6.286,33.159,11.065,83.159,19.538,18.639,61.956,195.774,568.432,512.536,1.0,670.733,651.268,5.583,32.292767,20.187334,7.355388,4.4837933
diffuse,1001993,5341,7863,221.01,121.28,0.19,0.66,395.727,125.606,760.549,112.845,496.8,262.688,420.643,3.307,205.215,19.673,417.25,144.692,8.822,107.613,82.679,8.319,140.255,135.194,15.199,143.08,186.208,379.679,1.0,228.123,114.032,301.954,238.857,7.343,38.346,22.389,97.447,18.508,42.692,51.797,264.887,667.0,319.958,1.0,605.776,884.63,1.0,43.49518,18.703953,9.539419,13.379986
diffuse,1001994,9976,7890,1073.5,274.97,0.18,0.79,424.966,124.532,451.58,98.728,63.9,526.287,232.743,5.614,155.541,13.449,327.063,100.216,25.584,38.512,77.653,11.978,31.273,99.409,30.412,126.8,201.174,229.044,82.551,632.846,100.734,147.297,208.812,16.857,30.047,16.098,54.582,15.419,9.018,57.441,26.132,435.232,380.139,1.0,484.821,436.26,88.069,15.057819,-40.611557,11.999599,-12.424624
diffuse,1001995,13782,7862,286.96,151.03,0.16,0.67,205.673,139.571,665.284,163.88,34.3,438.421,270.323,26.379,624.685,18.636,562.938,121.884,8.822,93.792,142.996,19.297,261.345,126.248,15.199,149.0,223.624,139.082,1.0,246.908,130.654,389.732,331.496,4.171,43.533,19.873,87.921,17.478,167.767,49.539,145.509,397.936,708.123,2.152,144.354,425.772,14.748,19.307009,-13.760799,8.722466,-4.8014584
