cell,x,y,area µm²,PSD-95,NeuN,CD68,CD11c,E5,E9,CD8,H2A.x,CD3e,ATG7,CD163,ApoE,E7,Olig2,HLA-A,SMA,TMEM119,Vimentin,CD11b,Synaptophysin,a-Beta,CD4,CD40,CD45,CD34,PCNA,Claudin-5,E2,E10,DAPI_1,CD31,HLA-DR,Gal3,AQP4,GFAP,E6,CD74,IBA1,CD14,P2Rx7,MAP2,CD44,E3,CollagenIV,S100B,E4,E1,E8,None,UMAP_1,UMAP_2,TSNE_1,TSNE_2
1654,12538,11784,85.28,200.8,22.165,184.865,83.57,19.947,93.529,109.982,163.841,214.921,200.168,170.679,72.357,40.783,263.307,37.03,1.0,13.41,32.631,82.446,1.0,1.0,1.0,252.308,450.968,98.364,31.273,480.979,5.604,90.35,189.136,365.465,44.2,58.056,201.606,125.048,96.673,133.079,312.768,298.647,170.891,31.532,1.0,220.594,42.4,9.122,663.481,55.183,2.171,253.084,19.385448,20.809444,2.3807828,-6.7047687
1655,15387,929,177.09,59.637,2.411,203.252,56.047,7.89,5.705,7.055,15.637,34.722,75.82,2.004,120.268,1.0,5.186,4.275,1.0,80.63,26.041,208.223,17.685,1.0,106.422,97.577,121.548,279.909,10.395,68.748,1.0,92.503,14.169,206.831,2.35,64.28,11.081,139.934,272.443,95.857,351.879,430.935,110.87,394.249,48.571,177.294,4.6,3.03,403.503,24.705,1.0,72.579,26.384193,-2.8599339,-0.70067555,0.5291973
1656,4712,14974,129.05,1.0,1.0,126.028,249.731,317.924,542.06,35.309,2.83,170.661,199.114,6.02,64.202,7.631,3.791,109.089,13.124,1.0,84.03,97.91,1.0,8.56,329.817,223.231,211.065,300.193,7.263,75.638,74.659,54.825,542.831,58.685,226.45,137.935,113.904,136.626,123.372,190.714,161.913,323.736,232.947,14.434,1.0,209.769,530.2,1.0,531.513,622.412,244.601,338.668,0.34020042,64.627426,-2.8792198,-23.647896
1657,24618,10213,87.69,465.752,26.398,284.152,219.149,83.676,148.419,86.773,17.467,226.513,477.316,7.024,41.776,8.736,44.253,97.079,2.212,892.447,116.979,248.43,370.15,2.08,8.53,267.885,495.129,307.292,157.583,453.421,117.243,96.809,140.22,255.339,187.3,282.131,171.364,9.27,92.223,272.363,715.05,696.651,187.168,440.658,75.755,10.279,13.6,118.768,267.576,51.797,1.0,105.257,20.040813,-53.918167,-6.946826,17.494837
1658,15997,14526,148.1,11.859,1.0,356.472,82.551,94.01,71.573,76.682,22.956,183.307,104.272,254.013,205.897,94.933,7.976,98.17,5.85,1.0,73.487,328.845,1.0,4.24,101.402,278.269,485.581,296.136,2.044,108.938,43.584,211.996,108.237,202.898,171.1,384.832,163.3,358.258,127.822,206.323,846.909,589.452,733.464,5.885,1.0,126.262,94.6,3.03,480.045,139.844,52.531,97.477,-19.590649,39.37528,6.7245297,-21.637686
1659,8512,2084,95.79,216.002,17.932,119.899,49.931,59.562,10.41,98.882,6.489,179.092,169.608,583.332,57.066,29.732,44.253,329.633,254.387,4.102,360.798,397.92,9.342,1.0,1.0,441.308,471.258,252.525,181.592,305.293,288.73,262.592,194.78,42.953,306.1,38.346,199.59,96.93,308.042,201.52,227.842,510.764,769.07,433.33,1.0,31.929,1.0,151.256,650.284,36.558,1.0,5.668,-38.010017,35.366085,11.847169,-24.348473
1660,21794,9498,243.18,174.739,15.11,166.479,159.005,95.733,113.917,86.773,10.148,142.209,134.832,51.201,31.582,39.678,28.905,85.069,1.0,95.109,73.487,412.353,34.37,1.0,48.691,210.769,351.903,173.416,61.545,149.128,33.226,86.044,102.593,134.724,72.55,98.514,94.751,211.055,205.695,177.506,304.946,172.062,191.237,345.399,3.265,41.207,4.6,42.625,400.864,14.546,4.513,116.15,10.731567,-5.0310936,4.5383782,1.9179113
1661,12082,5335,179.22,155.193,9.466,99.061,111.094,100.9,35.502,52.464,10.148,113.756,227.566,7.024,108.036,62.885,41.462,9.734,1.0,39.264,23.405,211.316,11.428,1.0,61.241,234.654,496.323,293.093,8.307,99.752,3.302,48.366,61.203,252.717,32.05,287.318,155.235,186.245,145.621,137.882,338.47,316.894,100.697,179.306,1.0,192.759,1.0,6.076,429.897,58.569,1.0,175.28,11.74674,9.671577,-0.6242567,-6.9351516
1662,7047,11779,175.1,181.254,1.0,383.439,189.587,38.893,4.137,79.709,13.808,184.361,208.598,6.02,98.861,1.0,2.395,33.754,2.212,1.0,103.799,89.663,1.0,5.32,43.671,192.077,263.581,193.701,14.571,216.876,18.264,27.913,42.39,167.5,48.25,140.009,141.122,151.512,145.621,170.302,255.779,296.366,197.341,14.434,1.0,265.441,26.2,8.107,431.217,67.036,1.0,71.023,19.131302,29.379364,-2.8803217,-9.766271
1664,12785,10065,85.42,139.991,32.042,374.859,245.653,262.807,55.89,155.391,8.319,225.459,101.111,922.69,150.85,98.248,38.672,521.79,231.352,1.0,157.835,851.542,1.0,1.0,1.0,848.385,729.065,632.855,53.194,306.441,59.697,371.319,80.017,375.953,150.85,286.28,151.203,60.543,9.9,285.571,497.148,153.815,861.646,109.693,1.0,246.884,1.0,111.662,336.199,243.131,1.0,262.421,-35.614655,40.577927,9.8229065,-25.751177
1665,17698,13274,57.99,79.183,2.411,138.286,150.85,56.117,59.027,128.145,13.808,108.487,63.174,7.024,148.811,4.315,9.372,29.387,2.212,89.938,15.497,485.551,157.42,1.0,63.751,232.577,355.484,290.051,2.044,178.983,9.056,158.17,196.661,126.858,56.35,46.645,100.799,594.776,118.922,229.137,224.49,548.397,159.701,103.587,30.449,19.557,20.8,5.061,466.848,107.673,11.54,81.916,13.338375,-15.426243,0.60465455,5.5761905
1666,4323,12397,178.94,1.0,1.0,318.474,144.734,75.064,11.978,51.455,10.148,172.769,164.339,40.157,134.54,7.631,9.372,71.967,7.062,2.034,118.297,90.693,5.171,4.24,159.133,254.385,175.258,170.374,22.922,196.207,45.886,31.142,31.102,191.098,148.15,178.393,124.993,224.286,145.621,70.642,417.809,393.301,219.722,5.885,1.0,219.048,242.2,5.061,452.332,75.502,27.937,105.257,23.040524,43.822884,-5.925991,-14.009254
1668,5267,9856,284.54,305.043,15.11,349.118,133.52,64.729,7.273,81.727,17.467,212.813,213.867,7.024,126.385,65.095,49.834,71.967,3.425,147.851,60.307,345.341,32.284,2.08,83.832,303.192,452.161,290.051,18.746,205.393,14.811,66.667,168.441,125.547,83.35,124.449,100.799,303.677,314.717,182.309,302.711,387.599,168.856,270.901,59.898,239.152,85.6,11.152,485.324,70.422,1.0,66.355,1.9353752,3.8244305,-0.7900908,6.1292114
1669,20009,6487,82.86,261.609,22.165,157.898,173.277,33.726,35.502,32.282,178.478,180.146,132.725,6.02,26.485,34.153,30.3,2.092,1.0,22.717,11.544,102.034,94.852,1.0,101.402,96.538,280.29,130.819,57.37,249.028,1.0,75.279,106.356,445.437,9.1,265.533,68.541,176.321,154.521,125.875,406.634,231.363,95.61,18.098,37.245,4.093,15.4,8.107,370.511,1.0,1.0,11.893,29.356525,16.474737,-2.0828424,-4.8546233
1670,17676,3647,43.35,33.576,3.822,56.16,49.931,131.903,286.429,14.118,10.148,163.285,112.703,8.028,107.016,7.631,9.372,4.275,1.0,1.0,76.123,49.455,1.0,1.0,505.52,109.0,158.548,61.853,10.395,25.114,4.453,118.339,273.797,83.594,15.85,131.71,44.347,141.588,54.399,118.671,64.695,353.387,136.302,13.213,1.0,483.489,118.0,5.061,443.094,210.959,22.081,49.238,15.793346,19.53635,5.1705217,-3.0531697
1671,17337,1654,139.0,98.728,6.644,350.344,134.54,111.234,106.075,33.291,28.445,74.766,30.506,21.08,91.726,68.41,30.3,20.652,1.0,37.196,27.359,210.285,36.455,1.0,93.872,223.231,308.935,324.534,16.658,76.786,1.0,168.935,121.407,294.669,9.1,57.019,36.283,77.083,136.722,263.958,321.708,458.305,188.185,383.258,21.388,137.087,53.2,4.046,276.814,104.286,8.027,225.075,27.347347,2.0642738,-3.1578221,-0.21711618
1672,1998,15927,239.63,9.687,2.411,211.832,46.872,197.355,41.776,58.518,24.786,148.532,67.389,27.105,32.601,92.722,24.719,75.243,7.062,2.034,64.261,143.272,1.0,5.32,159.133,454.808,337.581,178.487,7.263,222.617,47.037,38.678,106.356,138.657,146.8,8.262,54.428,171.359,156.746,98.258,109.393,406.986,210.566,5.885,1.0,223.687,143.2,1.0,569.783,146.617,37.306,165.944,14.825983,40.498413,-2.8400722,-14.1670685
1674,6983,17547,112.99,11.859,3.822,117.448,206.916,68.174,8.841,83.745,189.456,39.991,342.43,12.044,124.346,46.309,7.976,55.59,7.062,1.0,144.656,108.22,1.0,4.24,189.254,244.0,316.097,192.686,26.053,266.252,47.037,105.421,63.085,257.961,149.5,118.224,227.816,268.944,201.245,124.674,167.5,435.497,220.739,2.221,1.0,327.299,53.2,2.015,571.103,116.139,27.937,147.271,10.601522,37.215233,-0.912039,-13.677567
1675,9666,2726,159.18,437.52,33.453,539.112,205.897,2.722,51.185,48.427,8.319,123.241,222.297,11.04,20.368,20.892,24.719,4.275,1.0,676.307,7.59,361.836,284.641,1.0,28.611,250.231,433.065,397.557,6.219,314.479,1.0,87.121,207.949,242.228,25.3,260.346,42.331,1.0,219.045,80.248,635.711,327.158,146.476,599.423,343.061,4.093,1.0,7.091,226.666,28.092,1.0,69.467,20.34066,-55.20724,-6.4275155,17.83188
1676,22371,10350,84.57,153.022,29.22,244.928,169.199,4.445,2.568,57.509,21.126,187.522,206.491,531.123,4.058,7.631,38.672,174.597,1.0,30.991,260.635,489.675,38.541,1.0,68.771,286.577,294.613,119.663,199.339,238.693,158.676,77.432,14.169,347.11,212.95,77.766,347.777,37.387,334.742,35.821,147.386,209.695,369.267,279.45,5.531,11.825,2.8,166.485,319.044,12.853,1.0,5.668,-37.188416,32.375313,11.999472,-23.040726
1678,5080,16693,357.03,11.859,1.0,295.184,249.731,68.174,7.273,96.864,21.126,110.595,217.028,525.098,71.338,51.834,21.929,224.82,5.85,1.0,151.245,379.362,1.0,3.16,26.101,656.269,532.129,273.823,4.132,166.352,34.377,147.405,96.949,82.283,191.35,152.458,456.649,85.353,121.147,135.481,277.01,563.223,499.483,3.443,1.0,242.245,56.8,1.0,432.536,146.617,67.756,77.248,-20.813374,42.24962,7.873175,-23.792402
1679,11805,4922,134.17,133.476,12.288,411.632,218.13,63.007,2.568,86.773,19.297,117.972,278.149,7.024,131.482,37.468,24.719,9.734,1.0,72.357,12.861,229.873,3.086,1.0,28.611,179.615,347.129,313.378,12.483,323.666,3.302,89.274,4.763,288.114,14.5,176.318,97.775,212.709,156.746,206.323,351.879,328.298,87.471,379.594,12.327,171.108,8.2,7.091,480.045,127.992,4.513,179.949,21.336187,4.144104,-4.405453,0.77282417
1680,21512,14041,153.36,18.374,15.11,184.865,144.734,211.134,99.802,78.7,2.83,225.459,607.987,686.746,15.271,133.611,6.581,216.085,56.769,9.273,165.743,678.341,15.599,2.08,33.631,443.385,408.0,142.99,75.116,276.586,88.47,170.012,191.017,225.185,131.95,40.421,290.317,159.781,655.134,307.184,112.745,356.808,444.548,71.834,3.265,7.186,8.2,150.241,586.939,190.641,1.0,184.617,-37.005215,34.557476,11.779268,-23.88679
1681,9696,8874,134.74,139.991,16.521,466.791,323.127,193.91,212.719,99.891,55.89,206.491,359.291,12.044,112.113,97.143,63.786,19.561,2.212,34.093,87.984,144.303,3.086,1.0,21.08,386.269,485.581,218.042,12.483,568.248,4.453,162.476,249.339,403.484,59.05,65.318,93.743,136.626,116.697,223.133,380.933,450.322,173.943,235.484,1.0,211.316,56.8,8.107,419.339,143.231,2.171,172.168,10.1547985,15.718048,-8.080421,-4.2154875
1682,22778,11406,160.04,667.724,64.496,182.413,183.47,7.89,49.617,84.755,19.297,99.003,248.642,6.02,14.252,1.0,38.672,8.643,1.0,557.379,1.0,174.201,455.66,4.24,83.832,102.769,202.71,264.695,8.307,201.948,2.151,74.203,108.237,149.146,148.15,30.047,76.605,1.0,1.0,117.47,302.711,343.123,49.831,565.227,127.857,1.0,1.0,16.229,107.894,1.0,2.171,1.0,8.5866585,-62.766678,-0.56617093,22.698267
1683,4881,10502,101.05,263.78,15.11,139.512,148.811,126.736,93.529,100.9,15.637,181.199,268.665,6.02,115.171,154.607,41.462,69.784,5.85,256.438,126.204,282.452,115.708,10.72,201.804,241.923,526.161,439.14,17.702,151.424,37.829,42.984,347.169,20.665,158.95,115.112,70.557,353.296,330.292,176.305,213.315,559.801,168.856,329.522,105.204,268.534,107.2,10.137,452.332,312.553,39.648,114.593,-4.135315,10.44891,-0.11574893,7.0939527
1684,11025,13267,167.29,1.0,1.0,203.252,197.742,52.672,49.617,210.891,8.319,186.468,203.329,15.056,42.795,79.461,30.3,29.387,2.212,3.068,113.025,150.489,1.0,2.08,8.53,255.423,521.387,156.175,6.219,289.217,11.358,174.318,130.814,226.496,48.25,258.271,692.538,63.851,69.973,169.101,144.034,290.664,149.527,29.089,1.0,175.748,85.6,11.152,316.404,82.275,24.423,136.379,-1.7830925,39.899147,5.8315606,-14.729401
1685,24967,3204,67.37,96.557,27.809,164.027,175.315,4.445,8.841,58.518,39.423,215.975,214.921,7.024,175.315,24.207,69.367,1.0,1.0,645.283,24.723,181.418,105.28,1.0,184.234,191.038,387.71,244.411,19.79,120.421,1.0,59.131,98.831,195.031,32.05,221.963,93.743,141.588,65.523,68.24,294.889,486.815,125.112,537.138,1.0,41.207,1.0,11.152,321.683,75.502,1.0,151.939,15.836979,-29.680435,-3.9135647,9.369855
1686,1066,1268,100.91,348.478,30.631,192.22,166.141,1.0,2.568,15.127,26.615,223.351,293.956,5.016,2.019,67.305,21.929,17.377,8.274,322.624,36.584,41.207,309.668,4.24,38.651,155.731,78.581,223.113,1.0,304.145,37.829,12.842,44.271,236.984,284.5,67.393,14.105,174.667,94.448,1.0,439.04,486.815,39.658,189.076,118.796,1.0,240.4,12.168,27.394,102.593,19.739,2.556,21.886917,-67.06405,-7.706309,22.3413
1687,13535,8645,81.01,87.87,10.877,89.255,151.869,235.248,319.363,98.882,11.978,107.434,3.108,31.121,64.202,55.149,31.696,33.754,4.637,3.068,66.897,145.334,3.086,2.08,3.51,280.346,428.29,126.762,9.351,139.941,28.622,312.111,328.356,413.972,94.15,102.664,98.783,100.238,72.198,211.126,291.537,255.312,154.614,1.0,5.531,270.08,83.8,6.076,375.79,160.163,116.945,75.692,9.481171,21.292526,3.2474399,-8.850667
1688,21099,4580,39.94,457.065,30.631,176.285,171.238,164.629,54.322,106.955,28.445,198.06,100.057,5.016,7.116,171.184,33.091,42.489,1.0,187.149,2.318,856.697,245.015,1.0,81.322,224.269,363.839,340.761,7.263,501.648,1.0,59.131,98.831,446.748,76.6,113.037,75.597,138.28,7.675,261.556,289.302,233.644,75.264,379.594,334.0,1.0,1.0,11.152,418.02,188.947,1.0,245.304,1.4734802,-32.884064,2.2765443,10.437523
1690,1883,8388,143.41,328.933,71.551,128.48,96.822,526.336,466.782,54.482,24.786,175.93,259.18,8.028,2.019,202.126,30.3,27.203,9.487,622.531,7.59,202.037,295.069,6.4,141.563,211.808,464.097,177.473,62.589,280.031,50.49,98.962,516.492,157.012,226.45,24.86,62.492,106.854,9.9,367.22,436.805,485.675,92.558,291.663,204.878,1.0,190.0,9.122,200.272,173.708,121.63,475.603,-19.14743,-57.225845,9.044586,22.170353
1691,7773,4317,167.0,278.983,23.576,314.796,198.761,187.021,90.392,118.055,21.126,97.949,646.978,9.032,25.465,33.048,107.039,433.354,1.0,315.385,292.265,720.61,132.392,1.0,8.53,265.808,687.29,706.892,135.661,537.245,186.298,114.033,140.22,233.051,261.55,126.523,387.092,237.518,170.096,272.363,54.638,529.01,133.251,770.401,93.878,8.732,1.0,241.613,469.487,73.808,1.0,270.201,-30.238995,21.23412,15.723953,-20.361645
1692,5162,11921,27.29,216.002,6.644,173.833,32.601,83.676,38.639,77.691,185.797,226.513,93.734,7.024,69.299,6.525,612.12,30.479,3.425,19.615,18.133,298.947,1.0,1.0,3.51,457.923,213.452,280.923,92.862,564.803,22.868,31.142,143.983,552.941,64.45,53.907,69.549,30.772,14.35,81.448,338.47,526.729,215.653,25.425,1.0,69.043,33.4,5.061,816.564,170.322,4.513,105.257,22.264206,17.799278,3.4733865,-5.7712803
1693,85,1980,54.86,242.063,30.631,127.254,174.296,1.0,5.705,21.182,11.978,200.168,446.756,25.096,4.058,36.363,27.51,45.764,4.637,792.134,3.636,187.604,447.317,2.08,131.523,315.654,268.355,485.794,2.044,162.907,21.717,7.459,91.305,24.598,260.2,416.991,26.202,189.553,1.0,1.0,224.49,462.866,307.211,341.735,229.796,1.0,179.2,14.198,144.845,77.195,9.198,7.224,17.711697,-67.855865,-6.0535383,21.827007
1694,20599,15428,121.38,352.822,5.233,281.701,172.257,4.445,26.093,91.818,8.319,139.047,134.832,6.02,8.136,15.366,6.581,52.315,3.425,489.124,28.677,181.418,265.871,7.48,1.0,167.154,410.387,132.848,12.483,213.431,20.566,59.131,42.39,142.591,123.85,126.523,115.92,288.791,78.873,57.434,487.091,511.904,99.679,112.136,48.571,7.186,55.0,24.351,226.666,6.08,4.513,18.117,24.035568,-43.064648,-6.701986,13.844853
1695,14621,2527,36.53,98.728,8.055,551.369,210.994,14.779,82.551,88.791,22.956,187.522,400.389,9.032,89.687,57.36,79.134,25.02,1.0,90.972,23.405,99.972,5.171,1.0,1.0,327.077,336.387,326.562,29.185,286.921,4.453,157.094,85.661,49.508,30.7,264.495,56.444,177.975,190.12,86.251,739.634,768.497,116.974,424.781,1.0,174.201,6.4,9.122,412.741,2.693,1.0,35.234,29.792841,-2.0411587,-5.9098034,1.1488376
1696,5587,17506,110.58,53.122,2.411,708.267,97.842,78.509,7.273,95.855,4.659,81.089,4.161,247.989,65.221,56.254,7.976,64.325,8.274,2.034,70.851,233.997,1.0,4.24,8.53,343.692,604.935,173.416,10.395,74.49,50.49,199.078,48.034,227.807,126.55,78.804,152.211,96.93,134.497,179.907,453.567,191.449,377.405,8.328,1.0,155.644,118.0,1.0,260.978,207.573,95.864,105.257,26.131548,33.523285,-5.4976006,-9.933754
1699,7568,14203,113.13,29.233,1.0,339.312,162.063,164.629,95.097,94.845,24.786,172.769,310.816,10.036,51.969,68.41,9.372,31.57,5.85,1.0,72.169,82.446,1.0,2.08,63.751,280.346,430.677,140.961,5.176,301.848,27.471,175.394,189.136,252.717,125.2,33.159,301.406,174.667,118.922,215.929,260.248,401.284,216.67,33.974,1.0,138.633,119.8,3.03,338.839,150.003,22.081,95.921,20.417984,33.75307,-4.2424517,-11.416215
1700,18060,15716,150.8,90.041,9.466,281.701,195.703,57.84,52.754,67.6,10.148,122.187,200.168,15.056,167.16,14.261,2.395,43.58,2.212,74.425,36.584,298.947,399.349,16.12,23.59,242.962,212.258,265.71,1.0,266.252,6.755,27.913,145.864,117.681,137.35,294.579,47.371,517.04,190.12,116.269,342.94,469.709,171.908,18.098,34.98,5.639,82.0,51.762,448.373,50.103,2.171,41.458,14.99247,-23.32498,6.8055005,8.674048
1701,10756,10053,199.98,213.83,22.165,483.952,382.251,188.743,13.546,114.018,94.313,171.715,204.383,8.028,115.171,129.19,60.996,110.18,2.212,51.674,61.625,271.111,11.428,1.0,43.671,428.846,862.742,376.259,16.658,366.152,10.207,167.859,159.034,306.469,76.6,213.664,172.372,166.397,212.37,208.725,435.688,584.89,192.255,182.969,1.0,237.605,19.0,11.152,431.217,146.617,5.685,256.196,31.34655,23.658554,-9.567541,-4.7396927
1702,15001,191,98.5,18.374,19.343,156.672,54.008,150.85,1.0,7.055,22.956,82.142,139.047,6.02,111.094,20.892,35.881,3.184,1.0,87.87,6.272,252.554,13.514,1.0,26.101,131.846,106.032,292.079,8.307,251.324,1.0,78.509,8.525,428.394,1.0,121.336,20.153,196.169,112.247,165.499,444.628,351.106,74.246,410.126,50.837,33.475,2.8,2.015,358.634,17.932,1.0,209.514,30.412151,-0.5022774,-2.01236,-4.59399e-05
1703,23785,7156,281.42,148.678,17.932,110.093,194.684,42.338,4.137,56.5,26.615,164.339,317.139,43.169,129.443,28.627,115.411,49.039,1.0,213.003,215.825,185.542,3.086,49.6,21.08,197.269,442.613,196.743,15.614,236.397,2.151,42.984,8.525,255.339,44.2,197.065,142.13,179.629,223.494,141.484,329.53,462.866,244.137,333.186,1.0,566.997,1.0,38.564,392.946,1.0,1.0,2.556,5.532774,3.090086,-1.5032818,3.914731
1704,15824,5406,81.01,103.072,17.932,116.222,117.21,7.89,21.388,61.545,79.676,160.123,258.127,8.028,103.958,98.248,176.802,13.01,1.0,10.307,243.501,56.672,1.0,1.0,53.711,251.269,405.613,244.411,37.536,266.252,2.151,27.913,68.729,440.193,22.6,123.411,128.017,206.093,356.991,28.617,63.577,250.75,163.77,44.966,1.0,339.67,1.0,6.076,328.281,83.968,1.0,25.897,18.053616,19.147045,1.1785945,-5.3832426
1705,2884,9123,148.38,383.226,40.508,208.155,165.121,479.831,441.689,69.618,30.275,164.339,366.668,9.032,8.136,213.177,35.881,51.223,7.062,470.509,12.861,425.755,407.691,5.32,129.013,295.923,536.903,317.435,11.439,484.424,34.377,27.913,563.525,254.028,176.5,69.467,61.484,283.829,54.399,307.184,488.208,672.702,92.558,745.976,279.633,1.0,177.4,16.229,345.437,138.151,91.179,447.593,-18.148376,-56.253456,8.747706,22.456099
1706,24654,4227,95.37,20.546,19.343,149.318,131.482,1.0,2.568,36.318,19.297,341.377,495.231,501.002,115.171,1.0,52.624,199.708,1.0,18.581,247.455,518.542,1.0,1.0,61.241,473.5,419.935,341.776,283.893,327.11,173.638,97.886,115.763,128.169,104.95,266.57,353.825,237.518,145.621,71.843,163.03,426.373,824.005,513.934,1.0,89.147,1.0,252.78,253.059,12.853,1.0,7.224,-33.05579,33.73123,11.528887,-23.443403
1707,12404,6927,224.85,220.346,15.11,363.827,157.986,16.502,26.093,88.791,10.148,192.791,136.94,7.024,113.133,37.468,35.881,8.643,1.0,7.205,68.215,97.91,53.14,1.0,28.611,295.923,526.161,176.459,11.439,182.428,2.151,132.334,117.644,208.142,34.75,97.477,116.928,148.204,187.895,98.258,212.198,262.154,97.645,151.216,34.98,211.316,10.0,7.091,519.635,2.693,2.171,39.902,15.54623,23.827126,-2.541287,-8.757564
1708,713,12437,246.59,20.546,3.822,572.207,882.77,2.722,8.841,81.727,11.978,195.953,326.623,47.185,123.327,57.36,45.648,151.669,5.85,6.171,667.879,93.786,3.086,26.92,56.221,377.962,487.968,620.684,9.351,249.028,55.093,49.443,74.373,109.815,453.25,114.075,211.687,118.432,210.145,19.011,349.644,193.729,175.978,179.306,5.531,471.118,233.2,5.061,448.373,89.047,22.081,91.252,-10.742184,-5.6462755,-13.338153,2.9124093
1710,22067,6556,39.51,274.639,22.165,108.867,165.121,7.89,59.027,80.718,8.319,146.424,28.399,34.133,11.194,72.831,33.091,1.0,1.0,143.714,4.954,108.22,263.785,1.0,31.121,167.154,347.129,391.472,9.351,311.034,1.0,35.448,44.271,383.819,29.35,146.234,68.541,4.308,98.898,112.667,789.919,367.072,140.372,300.211,80.286,2.546,40.6,11.152,192.354,12.853,1.0,66.355,23.426039,-40.017708,-7.418491,10.064387
1711,15143,3128,112.0,48.778,10.877,190.994,43.814,1.0,95.097,52.464,39.423,120.079,51.582,10.036,99.881,4.315,21.929,14.102,1.0,16.512,53.718,165.954,3.086,1.0,123.992,144.308,165.71,171.388,5.176,235.248,4.453,289.504,166.559,421.839,30.7,81.916,23.178,130.01,245.744,47.828,608.893,315.753,106.8,66.949,14.592,234.512,15.4,7.091,382.388,33.171,51.36,1.0,32.92626,15.0452,-2.8892975,-2.731803
1713,12535,7038,138.43,172.567,9.466,437.373,215.071,13.057,43.344,62.555,8.319,192.791,232.835,6.02,135.559,31.942,40.067,19.561,1.0,36.161,49.764,152.551,34.37,1.0,58.731,231.538,436.645,230.212,16.658,144.534,1.0,175.394,143.983,139.969,29.35,146.234,137.09,115.124,118.922,77.846,131.742,313.473,138.337,75.498,21.388,296.37,11.8,6.076,435.176,2.693,2.171,46.126,14.480525,24.813423,-2.3782194,-9.967236
1715,3889,3358,118.68,324.589,22.165,94.158,214.052,1.0,33.934,34.3,10.148,183.307,465.725,20.076,347.592,2.105,24.719,56.682,3.425,649.419,11.544,188.635,318.01,215.92,101.402,264.769,106.032,353.946,30.229,153.721,9.056,32.219,215.475,41.642,180.55,76.729,52.412,174.667,221.269,4.602,129.507,419.531,95.61,533.474,238.857,1.0,74.8,11.152,394.266,97.514,1.0,5.668,9.92646,-69.24022,-3.128811,24.39824
1717,294,6731,86.41,368.024,64.496,37.773,188.567,40.616,137.441,33.291,10.148,187.522,474.155,7.024,1.0,183.34,40.067,34.846,10.699,513.944,15.497,146.365,466.088,2.08,334.837,236.731,347.129,353.946,4.132,112.383,27.471,79.585,405.492,20.665,212.95,83.991,177.413,343.373,121.147,79.047,99.336,292.945,52.883,419.896,549.204,1.0,227.8,14.198,490.602,229.585,72.441,88.14,-11.507904,-59.7976,5.9229236,21.331244
1718,8575,10735,280.14,142.163,10.877,194.671,432.201,112.957,374.253,100.9,8.319,164.339,211.759,10.036,91.726,153.502,48.439,20.652,3.425,8.239,64.261,117.498,7.257,2.08,61.241,205.577,425.903,251.511,14.571,128.459,20.566,177.547,266.271,138.657,83.35,247.897,440.52,35.733,165.646,167.9,187.614,312.332,149.527,21.762,5.531,214.409,40.6,7.091,456.291,58.569,18.567,86.584,1.4676571,27.760815,5.1045833,-13.280564
1719,11794,15532,135.59,14.03,10.877,303.764,322.107,100.9,2.568,513.618,37.593,623.794,270.772,172.687,148.811,10.946,47.043,269.584,5.85,3.068,412.198,407.198,1.0,3.16,11.04,384.192,293.419,668.352,95.994,533.8,121.847,65.591,51.797,336.622,279.1,395.206,225.8,323.525,294.693,206.323,348.527,471.99,557.469,113.357,1.0,299.463,173.8,150.241,378.429,50.103,23.252,64.799,-21.40902,29.767754,10.893556,-20.24346
1720,7254,2798,55.71,394.085,72.962,16.935,84.59,1.0,10.41,35.309,8.319,83.196,239.158,8.028,11.194,4.315,31.696,1.0,1.0,322.624,12.861,62.858,338.866,1.0,28.611,99.654,203.903,155.16,9.351,98.603,1.0,44.06,309.542,16.732,38.8,36.271,61.484,204.439,29.924,37.022,46.815,157.236,24.398,511.491,617.163,1.0,1.0,10.137,276.814,2.693,1.0,8.78,1.1170044,-68.66927,2.3703923,20.16916
1721,3011,9940,94.37,422.317,16.521,141.963,107.016,314.479,76.278,67.6,10.148,175.93,422.519,8.028,56.047,264.011,35.881,67.6,7.062,367.093,53.718,175.232,261.699,5.32,239.455,244.0,470.065,229.198,13.527,157.166,36.679,63.438,307.661,15.421,190.0,141.047,42.331,384.722,501.612,154.692,137.329,216.538,80.35,502.943,93.878,137.087,353.8,12.168,553.947,217.732,169.647,267.089,-14.777069,-46.859344,8.787911,17.717201
1722,6494,16270,35.96,22.717,1.0,140.737,334.34,66.452,82.551,79.709,11.978,163.285,159.07,60.237,89.687,68.41,20.534,124.374,11.911,34.093,65.579,164.923,1.0,8.56,199.294,368.615,502.29,379.302,8.307,68.748,97.677,79.585,66.847,29.843,262.9,39.383,182.453,181.283,85.548,122.273,74.752,530.151,422.167,4.664,1.0,175.748,83.8,2.015,513.037,143.231,175.503,83.472,6.065027,41.590023,-0.034411907,-16.240719
1724,18351,817,144.97,133.476,5.233,112.545,198.761,90.566,24.524,2.009,8.319,21.022,501.554,3.008,182.451,81.671,17.743,2.092,1.0,40.298,84.03,29.867,69.825,1.0,216.864,228.423,197.935,301.207,4.132,77.934,2.151,56.978,38.627,32.465,1.0,179.43,72.573,326.833,161.196,64.638,95.983,411.548,115.956,640.946,118.796,263.895,6.4,31.457,330.921,1.0,4.513,151.939,18.417341,-5.1958027,1.405858,2.5156682
