cell,x,y,area µm²,ATG7,ApoE,TMEM119,E_9,IBA1,PSD95,HLA-DR,Neurofilament,CD163,CD14,CD11b,CD34,AQP4,E_8,CD3e,CD68,P2Rx7,Vimentin,Synaptophysin,Olig-2,DAPI_1,CD45,Gal3,SMA,E_7,PCNA,MAP2,E_1,GFAP,CD8,CD44,A-Beta,CD31,E_4,E_5,NeuN,E_3,CD40,S100B,HLA-A,E_10,E_6,H2A.x,CD74,Claudin5,E_2,CollagenIV,CD11c,CD4,UMAP_1,UMAP_2,TSNE_1,TSNE_2
4288,9958,9134,122.52,74.26,13.372,6.118,25.13,7.303,10.494,6.097,27.719,10.218,42.012,15.101,156.104,26.974,1.0,19.387,9.056,401.055,74.811,24.545,18.469,215.839,16.269,30.806,2.502,82.667,3.09,20.13,4.055,162.664,3.334,60.192,4.006,5.111,18.12,25.84,5.983,16.03,77.403,311.639,3.108,88.006,62.372,97.289,3.083,4.064,6.165,6.134,3.008,32.018,-24.830017,17.088085,-14.060748,2.2023878
4289,14512,13154,152.22,210.79,39.661,1.0,48.054,22.009,33.702,7.116,11.391,10.218,27.289,9.678,61.04,16.984,3.073,26.537,11.071,223.758,30.27,217.955,38.121,144.942,8.634,95.556,2.502,21.892,2.045,134.909,2.018,152.301,12.671,9.308,11.02,15.389,16.106,20.44,14.702,11.02,273.455,689.361,2.054,62.848,15.775,71.211,9.334,4.064,5.132,9.214,83.33,20.253,41.639336,25.449419,4.011216,-2.6076498
4290,8807,1213,213.48,390.61,55.125,30.683,178.359,47.221,37.922,14.252,229.597,6.761,81.972,19.44,151.1,170.83,5.145,16.322,11.071,331.727,63.358,293.636,15.193,121.31,153.686,116.111,2.502,14.295,108.633,81.77,4.055,224.842,20.84,7.231,26.05,59.583,14.092,12.88,18.439,11.02,42.805,375.625,41.044,108.972,14.638,95.283,4.125,37.773,64.019,51.309,95.378,14.905,10.430277,5.7985725,3.6973572,11.102202
4291,21232,12830,133.03,428.35,53.579,32.731,148.196,65.079,59.02,10.174,3.969,11.37,108.261,17.27,1.0,134.866,6.182,25.515,17.113,311.27,106.627,332.318,56.682,150.313,113.333,216.833,5.507,52.279,33.394,117.904,4.055,453.866,23.174,20.731,20.038,24.639,23.155,24.76,172.898,15.028,282.104,620.215,2.054,38.738,29.413,75.223,15.584,3.043,4.099,7.16,207.828,50.201,31.877903,3.4732666,9.198276,4.0713816
4293,14148,3597,129.76,100.9,42.754,5.094,171.12,2.05,14.714,7.116,121.236,9.066,145.066,19.44,74.382,159.841,2.036,22.451,12.078,594.263,128.261,14.455,40.305,216.913,33.718,60.611,2.502,111.156,41.754,20.13,8.128,197.898,4.501,195.192,6.01,6.139,29.198,57.16,5.983,8.014,37.039,189.861,16.807,59.703,32.823,109.325,1.0,8.15,15.463,10.24,7.024,30.949,-42.718758,10.360032,-18.347609,7.9201117
4294,11234,11960,123.37,377.29,39.661,4.071,33.576,35.666,40.032,7.116,14.36,10.218,43.063,11.847,76.05,70.93,2.036,24.494,11.071,211.256,11.181,431.545,20.652,22.484,22.812,62.667,8.511,67.473,5.18,98.774,5.073,292.202,8.002,97.577,13.024,16.417,29.198,36.64,34.632,13.024,116.325,229.077,8.377,59.703,30.549,27.078,7.25,5.086,13.397,13.321,57.225,19.183,21.90634,17.511406,-0.42179918,5.1983356
4295,13718,6984,33.26,185.26,41.207,20.448,112.0,20.959,16.824,15.271,202.878,12.522,118.777,30.287,7.671,247.753,7.218,23.472,16.106,445.379,120.625,1.0,37.03,18.187,39.171,57.528,7.009,219.413,30.259,3.126,40.716,214.479,8.002,236.731,14.026,15.389,40.275,94.96,4.737,25.048,211.468,302.351,26.291,70.186,47.597,26.075,8.292,18.365,27.86,14.347,8.028,49.132,-34.6858,15.999651,-15.055277,7.6236115
4297,18650,2944,226.55,415.03,55.125,93.121,86.663,90.29,6.275,16.291,51.47,5.609,116.674,47.642,49.366,140.86,1.0,28.58,9.056,545.392,58.268,228.045,2.092,128.829,80.615,58.556,1.0,38.985,49.069,103.026,1.0,315.001,1.0,36.308,1.0,1.0,7.042,10.72,22.176,2.002,60.104,310.607,2.054,28.255,18.048,56.166,6.209,1.0,2.033,7.16,43.169,27.74,0.72039795,6.482239,-6.249021,8.261395
4298,17975,6703,138.01,319.57,61.311,10.212,86.663,55.625,23.153,14.252,29.204,12.522,59.888,22.694,2.668,124.876,12.399,26.537,35.24,352.184,118.08,90.136,35.938,69.748,23.903,210.667,4.005,215.614,55.339,18.004,12.202,319.146,15.005,5.154,4.006,12.306,21.141,62.56,22.176,16.03,191.286,680.072,75.82,55.51,27.14,26.075,13.501,49.009,7.199,43.096,52.205,24.531,41.534355,-0.44417,11.590892,0.6729935
4299,8623,2544,187.89,214.12,112.344,164.77,181.978,174.328,24.208,61.144,256.316,15.979,272.307,92.114,56.037,279.721,4.109,20.408,72.501,624.949,210.981,2.682,52.315,178.242,234.391,146.944,136.203,33.287,172.377,1.0,8.128,204.116,11.504,250.231,63.124,34.917,14.092,10.72,5.983,14.026,166.779,296.159,74.766,487.397,19.184,19.054,116.63,32.666,91.912,54.39,58.229,59.828,-61.268646,-18.889034,-28.887016,2.7538939
4300,12710,9898,115.55,199.69,18.011,32.731,52.88,22.009,14.714,12.213,49.985,7.913,71.456,22.694,171.114,65.935,3.073,20.408,12.078,391.962,49.359,98.545,20.652,171.797,28.265,45.194,5.507,76.97,16.675,47.762,15.257,202.044,5.668,66.423,10.018,16.417,26.176,70.12,7.228,18.034,113.442,265.198,9.43,59.703,19.184,72.214,7.25,12.236,11.331,9.214,12.044,29.879,-17.299438,18.82566,-11.984168,3.062232
4301,14859,14777,266.78,214.12,471.118,5.094,49.261,173.278,14.714,7.116,3.969,136.965,254.431,311.221,321.214,85.915,26.908,11.215,47.325,82.829,401.873,75.0,17.377,187.91,274.743,219.917,2.502,67.473,76.238,20.13,21.367,268.367,3.334,8.269,22.042,61.639,25.169,34.48,8.474,27.052,31.273,643.951,105.326,29.303,43.051,17.048,7.25,169.543,11.331,98.539,42.165,27.74,57.064445,0.9264107,15.284978,-5.930021
4302,9234,12989,165.44,311.8,48.94,15.33,81.837,35.666,36.867,10.174,9.906,11.37,59.888,18.355,32.688,40.96,4.109,25.515,14.092,224.894,9.908,265.045,35.938,179.316,72.98,83.222,4.005,57.977,33.394,35.009,3.037,195.826,18.506,8.269,18.034,28.75,15.099,24.76,24.667,13.024,248.948,438.579,9.43,53.413,24.867,95.283,12.459,3.043,6.165,13.321,105.418,32.018,30.188988,25.508236,1.3389454,-1.081753
4303,8899,8650,128.63,252.97,36.568,60.367,153.022,66.129,47.416,15.271,42.563,14.827,110.364,35.71,51.033,77.923,3.073,23.472,21.141,655.635,50.632,228.045,59.957,271.697,103.517,106.861,2.502,76.97,43.844,54.138,7.11,154.373,15.005,28.0,7.012,15.389,28.191,32.32,13.456,19.036,235.974,422.066,11.538,75.427,43.051,133.398,17.667,5.086,10.298,9.214,83.33,40.575,0.15649033,12.068764,-4.8027935,10.137085
4305,15647,4836,121.24,87.58,18.011,2.024,109.587,2.05,6.275,8.136,70.767,13.675,126.138,8.593,306.204,60.94,2.036,20.408,9.056,520.389,172.803,2.682,9.734,214.765,2.091,48.278,2.502,40.884,8.315,20.13,8.128,274.585,2.167,77.846,3.004,3.056,14.092,32.32,3.491,9.016,71.636,247.654,7.323,64.944,30.549,113.337,2.042,2.021,4.099,4.08,2.004,27.74,-33.131897,6.3568897,-17.211298,3.361376
4306,24492,5754,103.9,517.15,19.557,32.731,79.424,70.331,23.153,9.155,8.422,9.066,18.877,18.355,47.698,62.938,4.109,21.429,12.078,286.266,73.539,396.227,16.285,142.794,111.152,161.333,2.502,44.683,55.339,7.377,4.055,420.704,5.668,1.0,3.004,12.306,17.113,25.84,52.071,6.01,42.805,503.596,2.054,32.448,44.188,42.123,3.083,2.021,2.033,7.16,159.635,20.253,27.639057,3.3189697,9.163982,6.2141504
4308,9961,3535,140.99,88.69,4.093,3.047,105.967,4.151,3.11,12.213,96.001,7.913,128.241,27.033,117.745,83.917,1.0,17.344,13.085,656.771,106.627,1.0,17.377,230.877,94.793,73.972,2.502,82.667,68.924,7.377,3.037,206.189,2.167,195.192,28.054,5.111,15.099,32.32,5.983,19.036,11.091,283.775,70.551,760.995,48.734,107.319,1.0,5.086,97.078,8.187,2.004,33.088,-72.268394,-21.931416,-30.280903,-0.9679409
4309,20609,4510,154.92,351.76,64.404,17.377,122.859,45.12,29.483,14.252,39.594,9.066,70.404,19.44,51.033,52.948,4.109,20.408,12.078,365.823,67.176,159.091,52.315,192.206,66.437,85.278,1.0,56.078,57.429,75.394,3.037,273.549,10.336,3.077,1.0,10.25,11.071,13.96,39.615,8.014,80.286,519.076,1.0,40.834,26.003,88.262,3.083,1.0,2.033,9.214,97.386,26.67,19.790306,19.658169,-0.46875426,1.9849799
4310,6518,6523,159.61,278.5,14.918,22.495,105.967,22.009,41.087,16.291,122.721,12.522,117.725,21.609,66.043,112.888,5.145,22.451,15.099,564.713,48.087,192.727,30.479,124.532,50.078,81.167,7.009,63.675,41.754,64.766,20.349,134.684,11.504,20.731,34.066,28.75,20.134,39.88,13.456,29.056,110.558,326.088,12.592,194.93,40.778,64.19,9.334,11.215,90.879,15.374,26.101,35.227,-4.566288,9.750397,-8.120011,8.998784
4311,13220,10479,160.61,252.97,38.115,41.943,98.728,58.776,27.373,13.233,67.798,10.218,117.725,32.456,29.352,121.879,6.182,21.429,14.092,388.553,59.54,197.773,61.049,95.529,51.168,80.139,5.507,65.574,11.45,26.506,9.147,336.763,15.005,57.077,24.046,16.417,12.078,21.52,4.737,26.05,199.935,531.461,9.43,54.462,11.229,43.127,16.626,8.15,4.099,10.24,36.141,33.088,28.508629,12.773127,4.4912834,2.9464715
4312,22015,15696,110.29,36.52,1.0,2.024,1.0,108.148,2.055,3.039,1.0,3.304,368.001,6.423,1.0,800.2,6.182,9.172,9.056,1.0,146.078,88.455,13.01,13.89,18.45,134.611,7.009,80.768,1.0,1.0,48.862,712.943,1.0,438.192,59.116,14.361,72.501,53.92,1.0,56.11,1.0,621.247,49.475,28.255,41.915,13.036,1.0,21.429,35.092,1.0,34.133,2.07,-98.62001,73.192825,17.7023,-22.107231
4313,12606,2346,182.78,363.97,47.393,27.613,227.826,33.565,51.636,10.174,149.44,9.066,89.333,30.287,12.674,130.87,2.036,16.322,8.049,362.413,35.361,251.591,28.295,164.277,86.068,107.889,4.005,31.388,74.149,98.774,4.055,237.278,13.838,9.308,3.004,15.389,12.078,17.2,15.948,10.018,31.273,308.543,5.215,47.124,21.457,69.205,6.209,2.021,4.099,12.294,63.249,18.113,9.056015,7.0666256,3.2747734,10.681401
4315,16026,15500,76.18,123.1,127.808,5.094,8.239,19.909,10.494,3.039,20.297,2.152,46.218,108.384,14.342,153.847,8.254,8.15,9.056,49.87,125.716,66.591,5.367,95.529,31.537,112.0,2.502,33.287,8.315,47.762,7.11,255.932,1.0,1.0,20.038,16.417,17.113,19.36,15.948,19.036,1.0,856.549,71.604,11.483,23.73,13.036,1.0,62.288,5.132,109.832,16.06,2.07,57.48911,17.776234,9.727234,-7.3196955
4316,1363,3036,202.96,149.74,82.961,61.39,78.217,30.413,2.055,39.737,23.266,10.218,108.261,29.202,279.519,84.916,2.036,14.279,26.176,709.051,210.981,1.0,50.131,190.058,36.99,267.194,1.0,44.683,61.609,1.0,1.0,160.591,4.501,106.923,4.006,65.75,1.0,2.08,3.491,2.002,110.558,214.629,123.241,307.094,26.003,96.286,7.25,105.19,14.43,178.623,7.024,66.245,-46.82214,1.4140587,-22.387089,5.301981
4317,14399,11032,134.03,454.99,55.125,6.118,119.239,34.615,60.075,10.174,131.627,10.218,119.828,12.932,2.668,188.812,8.254,22.451,12.078,277.174,93.901,340.727,38.121,22.484,20.631,83.222,7.009,56.078,11.45,143.411,12.202,419.668,19.673,55.0,31.06,34.917,22.148,13.96,10.965,24.046,280.662,572.742,8.377,46.076,13.502,29.084,15.584,8.15,6.165,18.454,49.193,20.253,33.415886,3.4141464,8.039174,3.6138868
4318,10402,9219,133.74,139.75,27.289,2.024,134.924,3.101,29.483,13.233,42.563,13.675,180.82,14.016,17.678,89.911,3.073,27.558,25.169,646.543,81.175,34.636,45.764,221.21,8.634,83.222,4.005,90.264,25.035,32.883,10.165,190.644,12.671,77.846,14.026,13.333,29.198,37.72,9.719,25.048,218.675,328.152,9.43,88.006,72.601,153.458,9.334,10.193,13.397,11.267,11.04,42.714,-41.500397,13.277988,-18.762493,8.73262
4319,13199,13258,113.56,337.33,61.311,3.047,55.293,35.666,26.318,10.174,15.844,11.37,120.88,23.779,164.442,97.903,3.073,28.58,13.085,247.625,86.265,229.727,45.764,148.165,33.718,102.75,4.005,10.496,25.035,66.891,3.037,319.146,11.504,36.308,14.026,50.333,17.113,19.36,18.439,7.012,248.948,299.255,67.389,52.365,10.092,53.157,9.334,86.804,5.132,61.577,70.277,33.088,9.1696205,26.110455,-7.0740104,1.6124313
4320,22594,9631,86.27,164.17,86.054,23.518,85.457,46.17,52.691,11.194,1.0,10.218,17.825,14.016,9.339,66.934,11.363,29.601,21.141,206.71,30.27,445.0,37.03,316.813,93.702,103.778,2.502,99.76,19.81,9.502,9.147,101.522,18.506,20.731,7.012,25.667,21.141,21.52,22.176,24.046,234.532,638.791,10.484,42.931,19.184,328.985,11.417,6.107,5.132,13.321,201.804,26.67,35.629898,25.005531,2.611883,-1.2492869
4321,9933,15345,194.57,271.84,44.3,3.047,20.304,14.656,19.988,5.078,5.453,3.304,43.063,2.085,9.339,28.972,4.109,9.172,7.042,95.331,2.273,228.045,4.275,143.868,33.718,69.861,1.0,48.481,1.0,47.762,3.037,265.258,1.0,1.0,6.01,11.278,7.042,12.88,19.685,9.016,1.0,631.567,2.054,31.4,23.73,50.148,1.0,2.021,2.033,7.16,81.322,6.348,55.005726,26.361208,6.560438,-7.617201
4322,16243,6477,114.56,484.96,172.655,6.118,155.435,16.757,44.251,13.233,47.016,18.284,163.995,16.186,62.708,302.698,9.29,24.494,20.134,513.57,177.893,130.5,202.984,220.135,8.634,141.806,5.507,54.179,66.834,88.147,11.183,378.216,12.671,39.423,11.02,23.611,19.127,38.8,15.948,15.028,228.766,521.14,37.883,65.993,38.505,30.087,9.334,53.095,6.165,48.229,57.225,39.505,35.59122,-12.384493,13.285925,6.0287633
4324,18001,5253,313.25,474.97,45.847,27.613,84.25,74.533,29.483,14.252,76.704,9.066,129.293,25.948,124.416,197.803,3.073,24.494,13.085,443.106,92.628,154.045,70.875,122.384,30.447,171.611,1.0,38.985,43.844,18.004,3.037,506.718,9.169,8.269,3.004,7.167,7.042,26.92,7.228,9.016,87.494,270.358,6.269,47.124,19.184,49.145,6.209,7.129,6.165,29.748,73.289,26.67,22.373562,-9.402927,11.13706,8.444796
4326,10887,7014,114.98,195.25,18.011,14.306,174.739,5.202,19.988,12.213,72.251,14.827,208.161,25.948,131.087,95.905,3.073,27.558,19.127,879.529,157.531,1.0,44.672,257.732,113.333,115.083,5.507,54.179,58.474,3.126,19.33,299.456,8.002,154.692,10.018,19.5,19.127,38.8,7.228,10.018,133.623,239.398,15.753,116.31,33.959,191.572,6.209,9.172,13.397,6.134,11.04,50.201,-53.593216,12.983147,-21.506178,10.6105385
4328,7223,4976,48.32,335.11,38.115,2.024,40.815,26.211,29.483,19.349,176.159,39.024,441.612,31.371,31.02,220.78,1.0,28.58,18.12,849.98,181.711,1.0,69.784,7.445,55.531,128.444,47.57,75.07,76.238,1.0,9.147,334.691,8.002,366.538,48.094,17.444,16.106,10.72,5.983,12.022,39.922,225.981,11.538,943.393,8.956,25.072,6.209,9.172,138.401,22.561,6.02,50.201,-68.96034,-25.14867,-31.810787,0.5953159
4330,2657,3795,41.93,48.73,11.825,4.071,56.5,1.0,6.275,9.155,107.877,12.522,83.023,16.186,4.336,141.859,1.0,21.429,10.064,588.58,1.0,2.682,40.305,211.542,14.087,77.056,1.0,149.141,8.315,1.0,1.0,161.628,4.501,64.346,3.004,1.0,1.0,6.4,5.983,5.008,80.286,286.871,1.0,234.764,24.867,94.28,2.042,1.0,27.86,9.214,3.008,45.923,-51.99609,-1.423748,-23.82344,0.24070929
4331,14015,11761,40.51,163.06,55.125,170.912,50.467,246.811,41.087,49.931,20.297,10.218,171.356,82.352,1.0,53.947,6.182,32.666,55.381,152.157,14.999,360.909,27.203,363.003,189.676,32.861,2.502,25.69,65.789,58.389,3.037,136.756,16.172,11.385,11.02,9.222,3.014,6.4,18.439,3.004,354.182,625.375,12.592,23.014,16.911,31.09,167.674,2.021,2.033,16.401,93.37,80.15,37.65125,24.43309,5.653561,-3.8973172
4332,15525,852,183.49,441.67,208.223,9.189,52.88,52.473,12.604,11.194,38.11,20.588,145.066,37.879,387.925,102.898,7.218,13.258,8.049,336.273,230.07,145.636,18.469,195.429,81.705,218.889,1.0,12.395,108.633,11.628,1.0,311.892,11.504,7.231,2.002,39.028,5.028,6.4,17.193,7.012,80.286,398.33,76.873,18.821,23.73,51.151,2.042,71.482,3.066,133.447,116.462,34.157,51.5145,-14.8437,19.175478,-2.2549112
4333,3439,6330,231.1,429.46,50.486,59.343,125.272,41.968,56.91,16.291,124.205,12.522,89.333,27.033,32.688,195.805,8.254,22.451,13.085,328.317,63.358,369.318,51.223,85.861,152.595,160.306,7.009,75.07,82.508,92.398,10.165,290.13,19.673,14.5,27.052,52.389,14.092,22.6,19.685,11.02,142.273,243.526,21.022,143.565,26.003,53.157,12.459,6.107,73.316,19.481,77.306,34.157,12.158892,4.3164062,2.827763,11.474685
4334,11525,9867,172.54,106.45,21.104,7.141,62.533,12.555,11.549,10.174,36.626,11.37,104.055,18.355,26.017,97.903,3.073,22.451,15.099,419.239,107.899,6.045,31.57,179.316,18.45,68.833,4.005,73.171,6.225,1.0,15.257,274.585,6.835,130.808,13.024,16.417,24.162,46.36,5.983,18.034,156.688,281.711,7.323,75.427,18.048,94.28,6.209,14.279,13.397,8.187,8.028,37.366,-29.011063,17.435947,-13.8668785,4.0616326
4336,6172,16942,68.51,1.0,1.0,25.566,1.0,6.252,2.055,2.019,1.0,1.0,55.682,1.0,12.674,14.986,2.036,7.129,4.021,1.0,23.907,197.773,1.0,255.584,17.359,1.0,1.0,122.551,1.0,1.0,7.11,145.047,1.0,1.0,4.006,10.25,16.106,37.72,2.246,16.03,1.0,261.07,1.0,7.29,90.785,56.166,1.0,1.0,9.265,2.027,4.012,4.209,68.13069,29.555006,-1.4415824,-9.727148
4338,22320,13673,98.78,36.52,7.186,84.932,7.033,324.546,13.659,19.349,1.0,44.785,567.801,62.827,2.668,573.427,5.145,29.601,61.423,28.276,204.618,6.045,23.928,82.639,77.343,73.972,11.516,189.025,19.81,1.0,34.606,556.461,4.501,366.538,49.096,10.25,68.473,55.0,3.491,76.15,195.61,505.66,33.668,61.8,88.512,31.09,59.336,14.279,35.092,5.107,33.129,27.74,-94.52965,73.0163,17.26638,-22.46315
4339,10627,10715,145.26,310.69,22.65,38.872,86.663,56.675,28.428,11.194,18.813,14.827,85.126,25.948,46.03,42.958,4.109,24.494,25.169,512.433,65.903,152.364,35.938,223.358,40.262,89.389,5.507,50.38,28.169,139.16,13.22,234.169,10.336,20.731,17.032,20.528,12.078,13.96,38.369,10.018,143.714,371.497,5.215,72.282,14.638,101.301,13.501,8.15,5.132,10.24,51.201,36.297,-1.3918037,14.326128,-6.1307917,7.221348
4340,11946,959,80.16,224.11,24.197,46.037,138.543,12.555,50.581,12.213,118.267,9.066,26.238,30.287,1.0,41.959,4.109,18.365,13.085,298.768,26.452,223.0,26.111,376.968,106.789,90.417,4.005,6.698,171.332,126.406,6.092,97.377,24.341,1.0,21.04,24.639,16.106,10.72,610.116,10.018,64.429,466.443,7.323,47.124,11.229,159.476,13.501,6.107,53.688,8.187,78.31,42.714,23.977266,38.280193,-4.8850784,-5.5151258
4342,13972,4305,28.85,28.75,8.732,13.283,101.141,16.757,14.714,14.252,39.594,12.522,33.599,23.779,6.003,20.98,1.0,26.537,12.078,281.72,8.636,1.0,442.089,431.752,22.812,6.139,1.0,94.063,190.141,1.0,5.073,11.363,11.504,138.077,4.006,4.083,7.042,11.8,5.983,12.022,91.818,333.312,10.484,33.496,30.549,39.114,5.167,3.043,2.033,7.16,2.004,38.436,-84.35727,15.913052,-11.656768,-10.814917
4343,12506,7518,39.09,179.71,59.765,5.094,26.337,3.101,10.494,15.271,88.579,14.827,173.459,15.101,4.336,43.957,2.036,21.429,15.099,233.986,79.902,12.773,43.58,138.497,6.453,30.806,2.502,118.753,23.99,83.896,11.183,162.664,2.167,908.615,2.002,1.0,38.261,53.92,2.246,21.04,137.948,304.415,42.098,77.524,43.051,37.108,2.042,3.043,3.066,8.187,20.076,42.714,-38.29184,17.424904,-20.106329,2.8351822
4344,11249,5748,112.14,42.07,8.732,3.047,96.315,2.05,5.22,15.271,35.141,17.131,154.531,18.355,236.157,34.966,1.0,20.408,16.106,623.812,79.902,1.0,17.377,92.306,86.068,57.528,5.507,90.264,31.304,1.0,10.165,214.479,2.167,149.5,6.01,14.361,11.071,32.32,3.491,14.026,62.987,267.262,11.538,75.427,38.505,42.123,3.083,11.215,11.331,10.24,2.004,29.879,-35.556587,7.194031,-17.981041,4.5238256
4346,14001,4436,158.47,109.78,126.262,2.024,212.141,91.341,9.439,35.659,97.486,47.09,392.187,37.879,96.063,236.764,9.29,28.58,22.148,538.573,251.704,1.0,74.151,279.216,110.061,196.278,2.502,99.76,164.017,1.0,12.202,207.225,17.339,257.5,9.016,56.5,13.085,30.16,19.685,22.042,212.909,284.807,150.639,57.607,51.007,22.063,6.209,80.675,5.132,224.825,18.068,58.758,-44.250584,16.186588,-16.18507,12.37083
4348,11316,6557,83.0,209.68,11.825,14.306,179.565,16.757,17.879,13.233,52.954,12.522,142.963,23.779,46.03,111.889,1.0,23.472,16.106,849.98,100.264,1.0,51.223,229.803,52.259,106.861,2.502,152.939,60.564,1.0,12.202,237.278,8.002,215.962,8.014,10.25,17.113,32.32,7.228,13.024,101.909,266.23,8.377,105.827,41.915,120.358,7.25,7.129,8.232,7.16,7.024,41.645,-51.30501,13.824535,-20.770332,10.73746
4349,12295,10549,144.97,115.33,13.372,1.0,57.707,2.05,21.043,8.136,9.906,10.218,94.591,15.101,21.013,61.939,2.036,23.472,15.099,428.331,84.992,54.818,42.489,204.023,2.091,80.139,2.502,69.373,14.585,52.013,8.128,196.862,10.336,52.923,14.026,8.194,15.099,10.72,50.825,7.012,179.753,705.873,7.323,55.51,26.003,87.259,6.209,5.086,3.066,6.134,36.141,23.461,31.643784,28.015053,0.80710185,-3.4403884
4350,2024,5246,38.52,497.17,124.715,33.754,212.141,12.555,47.416,14.252,61.86,11.37,137.705,30.287,176.117,293.707,10.327,23.472,11.071,615.857,205.89,112.0,95.987,68.674,135.145,421.361,1.0,25.69,100.273,11.628,1.0,255.932,23.174,13.462,31.06,208.611,11.071,10.72,22.176,11.02,328.234,514.948,105.326,146.709,13.502,26.075,10.375,116.426,49.555,102.645,223.892,42.714,40.960484,-22.024391,20.446518,3.013869
4351,1422,8840,70.78,1.0,48.94,2.024,3.413,22.009,36.867,10.174,1.0,15.979,423.735,19.44,1.0,789.211,1.0,26.537,16.106,2.137,186.801,26.227,47.948,6.371,127.511,56.5,5.507,21.892,5.18,1.0,13.22,636.256,8.002,616.808,151.301,31.833,26.176,17.2,5.983,29.056,277.779,422.066,37.883,151.951,13.502,31.09,10.375,10.193,230.346,6.134,8.028,28.809,-95.11938,72.865524,17.708723,-23.06941
4352,14251,15530,66.23,244.09,116.983,1.0,22.717,30.413,13.659,3.039,21.782,2.152,38.857,1.0,76.05,104.896,8.254,6.107,5.028,76.01,116.808,164.136,26.111,24.632,2.091,76.028,2.502,92.163,1.0,26.506,13.22,360.599,1.0,1.0,22.042,34.917,23.155,58.24,8.474,29.056,1.0,847.26,35.775,34.545,41.915,11.03,1.0,91.911,11.331,84.164,24.092,7.418,55.627514,14.557526,9.960077,-6.2499313
4353,6533,370,115.69,445.0,44.3,43.99,242.304,32.514,49.526,18.33,204.363,6.761,112.467,29.202,26.017,106.894,3.073,24.494,12.078,465.836,20.089,249.909,38.121,243.768,197.31,155.167,4.005,16.194,167.152,86.021,5.073,299.456,27.842,1.0,42.082,46.222,13.085,18.28,98.16,16.03,22.623,502.564,11.538,79.62,20.321,134.401,5.167,9.172,108.442,17.428,146.583,32.018,12.764772,6.2501373,4.895701,11.188376
4354,21334,1629,24.87,46.51,52.033,545.537,144.576,735.281,40.032,48.911,93.033,9.066,140.86,179.974,1.0,11.989,5.145,13.258,60.416,94.195,1.0,135.545,2.092,509.094,309.643,8.194,1.0,19.992,248.66,47.762,1.0,5.145,10.336,1.0,2.002,18.472,10.064,29.08,7.228,13.024,165.338,232.174,18.915,14.627,27.14,25.072,237.468,1.0,1.0,5.107,91.362,63.036,10.282015,44.048775,-8.847643,-7.5129247
4355,13794,8131,117.68,52.06,7.186,15.33,7.033,24.11,2.055,8.136,3.969,9.066,72.507,10.762,154.436,60.94,1.0,15.301,10.064,244.215,78.629,2.682,17.377,156.758,7.544,44.167,1.0,227.01,3.09,32.883,1.0,268.367,1.0,110.038,1.0,1.0,7.042,21.52,5.983,5.008,15.416,188.829,1.0,72.282,52.143,82.244,3.083,1.0,1.0,4.08,3.008,19.183,-22.418743,22.724308,-13.286563,1.1184107
4356,15770,5576,106.74,226.33,45.847,1.0,139.75,3.101,16.824,11.194,189.519,13.675,154.531,14.016,29.352,181.819,3.073,23.472,15.099,539.71,67.176,17.818,41.397,191.132,6.453,70.889,2.502,139.644,15.63,28.632,11.183,224.842,5.668,244.0,5.008,7.167,44.303,49.6,13.456,22.042,124.974,340.536,6.269,55.51,61.235,146.437,5.167,10.193,11.331,12.294,3.008,33.088,-38.323456,13.890387,-16.354568,8.084594
4357,14691,12323,130.76,190.81,38.115,1.0,31.163,19.909,43.196,7.116,11.391,7.913,64.095,12.932,42.694,59.941,4.109,26.537,11.071,158.976,9.908,281.864,26.111,40.745,8.634,59.583,2.502,44.683,2.045,86.021,2.018,222.77,12.671,6.192,9.016,12.306,13.085,13.96,12.211,10.018,233.091,730.642,3.108,42.931,16.911,25.072,10.375,2.021,4.099,8.187,72.285,19.183,43.896614,22.984158,5.1071415,-2.4532154
4358,12825,8758,157.19,47.62,10.279,2.024,28.75,7.303,3.11,6.097,2.484,10.218,73.559,10.762,81.053,16.984,2.036,21.429,12.078,249.898,102.809,1.0,16.285,168.574,6.453,26.694,1.0,139.644,3.09,1.0,5.073,220.697,1.0,190.0,5.008,2.028,22.148,39.88,5.983,12.022,51.455,290.999,2.054,58.655,52.143,83.247,2.042,2.021,4.099,6.134,1.0,25.601,-23.733418,22.834476,-13.28741,1.3981277
4359,4695,12214,110.58,459.43,56.672,32.731,28.75,60.877,46.361,13.233,8.422,11.37,128.241,175.635,51.033,175.825,9.29,29.601,27.183,54.416,203.345,416.409,51.223,71.897,280.197,88.361,8.511,63.675,89.823,15.879,14.239,278.73,22.007,41.5,27.052,71.917,21.141,22.6,13.456,11.02,334.0,496.372,44.206,47.124,15.775,38.111,17.667,53.095,17.529,97.512,146.583,36.297,37.245193,8.542349,9.439242,0.6494941
4360,22390,2205,131.61,483.85,35.022,42.966,142.163,61.927,29.483,10.174,134.596,3.304,55.682,15.101,42.694,60.94,3.073,8.15,5.028,296.495,41.724,238.136,1.0,215.839,98.064,80.139,1.0,18.093,49.069,88.147,3.037,349.199,5.668,1.0,2.002,12.306,11.071,12.88,12.211,7.012,5.325,520.108,2.054,20.917,8.956,68.202,1.0,1.0,6.165,8.187,108.43,10.626,20.004932,9.922037,6.4656534,8.2412195
