cell,x,y,area µm²,CD40,SMA,MAP2,CD8,CD31,Synaptophysin,AQP4,CD34,PCNA,IBA1,S100B,CD163,Claudin5,GFAP,PSD-95,Trem2,NeuN,HLA-DR,CD14,CD11b,CD3e,P2Rx7(Park7),DAPI_1,CD11c,CD4,GalMac3,ApoE,CD45,HLA-A,CD68,Vimentin,A-Beta,H2A.x,TMEM119,CD74,P2Ry12,CollagenIV,CD44,Neurofilament,ATG7,iNOS,UMAP_1,UMAP_2,TSNE_1,TSNE_2
2569,4620,9472,233.09,557.859,406.0,1.0,133.931,33.4,264.715,94.978,40.059,195.436,538.145,75.589,449.178,13.606,48.815,76.032,39.13,26.365,103.307,819.508,404.0,129.443,57.124,237.645,44.069,648.164,220.18,133.255,135.971,74.071,227.477,181.644,10.664,29.381,26.512,76.699,215.839,218.001,79.333,1.0,93.386,233.24,5.600973,-25.883152,-19.860321,-14.015386
2571,12670,8470,111.29,265.09,1.0,62.197,245.715,94.15,408.914,3.575,50.574,184.262,434.762,344.597,4.049,46.696,82.969,82.464,27.146,16.609,87.259,153.159,149.0,76.435,513.128,234.649,142.814,320.851,104.822,81.298,255.001,144.961,164.953,38.584,5.832,158.04,438.734,137.488,104.123,40.695,5.069,54.452,320.039,78.413,7.7907467,59.82186,-2.2005484,-2.4179976
2572,11117,1449,195.29,469.431,2.421,19.194,548.839,180.55,614.17,156.772,212.818,488.208,299.913,411.849,9.13,368.14,187.138,324.71,108.853,2.951,182.545,312.663,131.0,82.551,428.942,314.03,131.259,385.887,232.87,277.319,246.499,240.934,308.064,154.972,9.456,72.898,85.593,192.542,99.826,198.154,192.255,13.902,204.249,261.502,-5.08807,-11.857395,-13.767314,-3.797803
2573,16286,12001,79.17,478.99,16.632,1.0,366.561,445.15,680.424,1.0,7.009,811.151,665.127,1.0,25.391,45.12,1.0,223.953,806.083,2.951,72.214,778.583,844.0,139.637,128.681,597.105,32.514,529.82,455.51,26.979,871.405,292.193,863.836,250.75,2.208,139.119,7.714,91.61,217.987,26.14,263.466,1.0,350.835,224.638,30.311779,-14.25392,-20.491364,2.8757582
2574,12974,3756,207.65,302.134,3.842,82.045,412.886,77.95,723.294,227.577,59.588,350.762,307.78,282.236,6.081,32.514,130.785,322.567,50.024,10.756,329.988,156.307,203.0,114.152,580.476,180.73,160.672,363.497,75.983,130.894,336.834,58.802,220.53,10.699,10.664,165.608,501.843,440.285,243.768,27.464,130.199,133.708,441.989,114.048,-19.776352,-14.775139,-7.5921226,-8.884699
2575,1541,18703,51.88,309.304,117.526,1.0,448.133,13.15,201.06,3.575,71.606,645.768,244.85,222.321,30.472,120.754,6.123,423.324,114.3,14.658,51.151,895.063,178.0,99.881,36.077,83.376,62.978,444.526,146.351,794.532,413.353,302.009,123.27,156.184,1.0,2.892,1.0,2.147,13.89,44.665,84.42,1.0,34.259,318.026,11.743523,-14.599411,-18.82128,-9.028267
2577,2909,15828,109.16,157.542,1.0,2.654,133.931,23.95,295.893,192.818,124.185,139.564,153.828,406.958,199.174,82.937,231.538,7.431,81.617,1.0,48.142,443.834,250.0,50.95,367.206,290.066,33.565,353.902,201.723,51.777,63.703,84.977,177.458,114.964,2.208,14.244,23.827,62.936,13.89,109.501,6.087,26.804,145.122,25.576,8.174627,-17.444603,-17.268948,-13.100342
2579,11634,4483,352.48,223.266,3.842,192.861,345.413,115.75,299.791,179.945,46.068,259.131,270.696,169.742,6.081,38.817,88.092,296.841,36.951,18.561,109.325,143.714,159.0,71.338,285.827,123.816,136.511,302.726,72.522,88.383,273.068,65.346,92.702,26.46,7.04,176.96,534.069,257.918,110.568,38.049,27.45,120.806,284.317,141.081,-12.086484,26.175795,-5.3243623,-3.7338998
2580,9029,6148,100.2,205.341,2.421,15.886,461.225,169.75,398.521,3.575,429.143,458.037,257.211,371.498,9.13,259.416,142.738,91.039,56.561,84.9,111.331,163.652,124.0,90.706,358.788,499.751,311.94,196.109,270.938,54.138,173.168,166.773,124.659,218.016,13.08,101.278,268.206,21.645,134.2,321.209,2.017,13.902,285.549,165.657,13.977724,3.053318,-12.627283,0.6745513
2581,1556,76,115.69,41.629,2.421,57.235,220.538,52.3,304.987,2.287,8.511,233.43,204.396,228.435,2.016,16.757,57.354,9.575,1.0,24.414,77.229,138.467,130.0,22.407,351.772,62.408,393.877,252.616,89.826,50.596,365.529,6.453,381.704,3.425,29.992,91.818,406.508,248.743,1.0,22.171,1.0,220.338,496.189,1.0,4.261816,63.63765,7.1673036,4.826568
2583,8465,1989,268.2,115.718,5.263,103.546,281.969,146.8,208.854,254.612,103.153,198.789,213.386,329.924,4.049,38.817,204.215,232.528,33.683,10.756,163.488,104.888,129.0,40.756,308.277,48.928,147.016,222.763,84.058,48.234,291.135,35.9,78.808,37.371,14.288,71.006,359.512,135.194,117.013,30.11,7.104,170.572,438.293,46.465,-14.641151,53.531536,8.468224,8.66399
2584,12799,15446,113.99,208.926,2.421,1.0,25.169,68.5,696.013,331.854,1.0,50.168,602.198,208.87,56.895,12.03,330.585,33.157,174.218,1.0,99.295,380.872,522.0,110.074,1.0,275.088,2.05,521.29,6.768,102.553,340.022,204.944,433.113,55.557,8.248,67.222,609.262,421.933,299.626,7.616,132.233,1.0,5.927,44.007,-46.053436,24.167606,4.235899,-12.707209
2586,6080,6278,206.66,672.577,462.842,1.0,327.286,133.3,384.231,33.184,31.045,319.473,789.862,222.321,479.666,30.938,43.692,245.391,66.365,22.463,279.837,900.31,405.0,134.54,368.61,141.789,53.524,653.495,126.74,29.34,456.927,154.776,326.127,181.644,23.952,82.358,6.371,397.847,205.097,165.074,69.16,1.0,430.903,239.384,6.136259,-25.34623,-20.600487,-12.949997
2587,8086,9415,100.49,121.693,2.421,75.429,97.677,56.35,204.957,192.818,1.0,27.819,262.83,73.143,2.016,15.181,122.246,103.901,50.024,1.0,49.145,105.937,48.0,44.834,33.271,198.703,14.656,110.815,32.147,58.862,73.268,16.269,81.587,14.336,3.416,137.227,327.286,210.893,56.858,11.585,47.796,2.843,10.855,53.838,-42.858543,35.62374,7.7614946,-9.344458
2588,2683,4570,303.59,130.057,3.842,108.508,278.948,75.25,263.416,236.589,10.014,313.886,358.348,192.974,3.033,19.909,122.246,41.732,54.382,59.535,151.452,151.06,145.0,76.435,323.711,180.73,223.7,231.292,99.054,61.223,251.813,47.896,328.905,27.672,8.248,112.631,409.194,473.546,67.6,19.525,23.381,13.902,257.217,41.55,-22.49633,32.59694,3.2423265,-2.4705255
2589,7550,13898,171.12,396.537,2.421,1.0,359.512,468.1,293.295,52.495,79.117,699.406,699.963,164.851,203.239,506.803,82.969,112.476,56.561,26.365,460.38,509.944,354.0,98.861,378.431,168.748,279.375,480.776,484.35,112.0,739.622,610.652,337.242,470.191,7.04,40.733,1.0,108.814,177.168,130.672,103.748,1.0,570.097,216.037,27.022812,-18.193512,-19.791422,0.6039424
2590,5402,16375,225.7,55.969,1.0,115.124,92.642,14.5,289.398,64.081,25.036,137.329,279.686,130.613,2.016,27.787,23.2,11.719,2.089,8.805,64.19,178.343,133.0,28.523,316.695,75.888,77.685,187.58,49.45,63.585,216.741,16.269,66.303,24.035,1.0,21.812,458.875,176.485,37.523,34.079,1.0,183.474,233.813,2.229,10.970158,82.14853,12.733695,-0.48966074
2591,11780,4514,91.25,175.467,2.421,204.439,303.117,92.8,336.165,159.347,32.547,150.738,201.025,202.756,5.065,16.757,88.092,258.253,27.146,12.707,73.217,218.22,125.0,70.318,306.874,78.883,101.845,240.888,72.522,60.043,242.248,30.447,106.597,22.823,5.832,154.256,380.996,129.459,84.787,20.848,22.364,150.297,317.576,118.963,-13.539448,57.248695,5.437343,6.738005
2592,930,8095,510.81,155.152,3.842,154.82,274.919,104.95,408.914,118.151,22.032,226.725,245.974,181.969,4.049,29.363,91.508,174.646,23.878,65.389,52.154,91.246,133.0,72.357,224.091,77.385,249.962,247.285,80.597,63.585,244.373,18.45,251.097,17.973,4.624,125.875,480.359,117.99,86.935,38.049,12.19,83.943,397.644,61.21,2.158348,55.696533,5.4312463,6.134687
2593,8218,3020,127.92,188.611,6.684,240.826,347.427,256.15,608.974,82.104,221.832,342.94,423.524,317.696,7.098,210.569,175.185,103.901,33.683,61.486,194.581,200.38,200.0,105.997,577.67,134.3,275.174,365.63,245.559,101.372,312.39,115.514,299.727,107.689,8.248,148.58,598.52,279.711,59.006,191.538,4.052,104.218,518.361,75.956,-0.59903336,5.9525757,-8.932648,-2.6251814
2594,607,18126,295.63,249.555,1.0,4.308,137.96,60.4,610.273,143.898,133.198,466.977,180.798,448.532,69.091,190.085,158.108,7.431,18.431,1.0,360.078,633.77,331.0,38.717,374.222,122.318,41.968,298.461,302.084,252.521,371.905,158.048,288.612,231.352,1.0,2.892,6.371,87.022,9.594,218.001,128.164,24.961,147.586,7.144,4.395134,-15.389206,-15.76401,-11.592575
2595,8826,7322,163.02,149.177,2.421,242.48,299.089,222.4,138.704,1.0,11.516,230.077,240.355,179.524,36.57,15.181,53.938,236.815,8.626,30.268,88.262,142.665,126.0,60.124,254.959,105.843,279.375,199.307,39.068,115.543,394.223,27.175,98.26,2.212,130.254,144.795,535.411,108.814,43.968,27.464,3.035,170.572,490.03,57.524,-2.9391727,51.316254,3.9230328,13.140294
2596,5387,2013,63.82,192.196,5.263,214.363,301.103,179.2,112.722,3.575,29.543,270.305,276.315,92.707,6.081,23.06,26.615,204.659,23.878,36.121,64.19,135.319,182.0,75.415,231.107,228.658,269.921,275.005,32.147,76.574,333.646,17.359,31.567,2.212,4.624,120.199,607.919,267.094,63.303,28.787,5.069,168.729,350.835,53.838,4.498272,42.33893,0.06844069,6.992859
2598,12943,18146,236.64,152.762,1.0,67.159,204.425,87.4,223.144,183.807,2.502,131.742,268.449,213.761,4.049,7.303,246.908,191.796,40.219,38.072,97.289,133.221,251.0,30.562,341.951,63.906,143.864,301.66,108.283,60.043,345.336,48.987,241.371,53.132,2.208,46.409,567.637,134.047,123.458,23.494,25.415,30.491,430.903,16.974,-9.308998,38.532112,-3.2771838,-1.045449
2600,12589,10835,217.46,277.039,3.842,313.601,287.004,156.25,65.954,154.197,11.516,189.849,298.79,162.405,3.033,10.454,115.415,288.266,23.878,20.512,65.193,139.517,172.0,57.066,246.541,45.933,197.438,324.049,51.758,68.309,388.91,36.99,121.88,13.124,2.208,91.818,626.718,100.785,159.981,27.464,16.26,48.923,408.73,101.76,-10.246498,43.920822,-0.3307077,12.514036
2601,11335,3177,106.74,474.211,3.842,10.924,372.604,284.5,672.629,277.785,179.768,354.114,417.906,400.845,11.163,246.811,231.538,208.946,129.552,10.756,302.907,397.662,254.0,155.947,607.135,246.631,140.713,443.46,250.173,163.957,332.583,280.197,252.487,131.937,11.872,84.25,437.391,261.359,155.684,210.062,115.956,50.766,400.107,155.827,-10.7468815,-10.944172,-13.072726,-5.5494485
2602,13145,812,96.93,262.7,6.684,17.54,355.484,84.7,647.947,150.335,70.104,346.292,284.181,393.508,68.074,64.028,142.738,294.697,120.836,14.658,271.813,296.922,259.0,159.005,442.973,472.792,55.625,384.821,47.143,55.319,302.826,67.527,358.083,21.61,10.664,286.699,324.601,421.933,215.839,26.14,261.432,183.474,222.726,206.207,-17.763454,-24.127289,-8.22289,-11.933638
2603,6812,14637,99.06,82.258,1.0,62.197,130.91,77.95,140.003,12.586,97.144,119.45,498.814,82.925,99.579,246.811,76.138,1.0,6.447,4.902,683.048,389.267,249.0,102.939,149.728,68.399,135.461,332.578,180.958,80.117,222.055,357.63,280.275,147.698,1.0,12.352,146.016,231.538,69.748,139.934,6.087,39.707,249.826,42.779,6.0210648,-8.632521,-1.0683209,-7.2420955
2604,11160,11298,134.88,126.472,1.0,2.654,133.931,26.65,612.871,146.473,1.0,54.638,347.11,58.47,6.081,7.303,127.369,73.888,107.763,55.633,66.196,148.961,106.0,60.124,10.822,317.025,6.252,272.873,17.15,43.511,50.95,38.081,127.438,37.371,2.208,139.119,225.238,493.045,119.161,7.616,115.956,1.0,3.464,101.76,-49.6245,30.255854,7.409864,-11.522768
2605,6660,17902,312.54,58.359,1.0,197.823,101.706,32.05,140.003,42.196,125.687,111.628,204.396,107.381,3.033,130.208,35.154,11.719,2.089,6.854,60.178,123.776,102.0,30.562,170.774,125.313,33.565,165.19,74.829,80.117,120.03,39.171,51.019,72.53,1.0,36.949,277.605,147.811,22.484,112.147,1.0,67.354,102.009,15.745,4.967289,80.371826,10.055711,-5.5040603
2606,11127,15316,156.34,79.868,2.421,335.103,260.821,168.4,110.124,116.863,1.0,199.906,253.84,129.39,25.391,2.576,48.815,298.985,29.325,51.73,135.404,135.319,148.0,65.221,235.316,24.964,311.94,261.145,57.525,81.298,381.47,41.353,188.573,10.699,5.832,59.653,417.25,105.373,159.981,16.878,19.312,137.395,438.293,147.225,-8.274258,51.97797,3.417098,11.923149
2607,15788,1193,283.97,314.084,6.684,244.134,364.547,300.7,186.77,107.852,35.552,316.121,415.658,213.761,11.163,64.028,81.262,378.305,84.885,40.023,274.822,193.035,354.0,274.196,341.951,137.295,187.984,482.908,67.908,91.926,408.039,93.702,331.684,13.124,13.08,226.153,752.935,449.46,217.987,51.281,27.45,109.747,481.407,276.247,-11.201324,8.823833,-8.194735,9.215689
2608,4405,18749,118.96,283.014,1.0,1.0,243.701,30.7,528.43,58.932,158.737,221.138,349.358,252.89,366.86,207.418,152.985,3.144,23.878,4.902,474.422,463.772,173.0,83.57,287.23,119.322,13.606,319.784,261.709,110.819,59.452,143.87,255.266,175.583,2.208,19.92,3.685,298.062,20.335,170.367,28.467,1.0,47.809,45.236,4.0003967,-14.853382,-16.895092,-12.983399
2609,6414,7977,122.37,294.964,101.895,1.0,250.75,75.25,216.649,544.271,20.529,266.953,517.918,644.175,344.502,24.636,463.785,131.77,120.836,2.951,54.16,642.165,208.0,108.036,304.067,113.331,195.338,627.907,182.112,71.851,301.763,131.873,142.722,107.689,14.288,48.301,93.649,58.348,112.716,93.623,154.614,2.843,381.63,126.336,5.6462173,-21.144302,-18.465656,-11.4656105
2610,4393,3127,306.71,115.718,3.842,123.394,301.103,168.4,243.93,16.448,34.05,263.601,338.12,156.291,3.033,21.484,67.6,151.064,21.699,77.096,132.395,96.493,136.0,54.008,252.153,117.825,185.883,236.623,48.297,71.851,291.135,32.628,120.491,8.274,67.439,105.062,315.202,263.653,26.781,38.049,5.069,93.159,312.649,20.661,9.044706,53.21534,4.235992,3.6119215
2613,1762,10192,133.32,144.397,2.421,196.169,267.87,107.65,89.338,116.863,7.009,315.003,225.747,104.935,12.179,8.879,26.615,204.659,14.073,14.658,131.392,98.591,119.0,71.338,210.06,122.318,221.599,218.498,44.836,65.947,284.759,17.359,81.587,9.487,3.416,122.091,375.625,271.682,80.49,30.11,15.242,61.825,379.166,80.871,3.8882408,49.231445,3.1542668,5.2619925
2614,16818,12100,92.95,618.803,6.684,1.0,283.983,343.9,1000.0,1.0,14.52,439.04,917.967,1.0,525.399,68.756,12.954,228.24,272.266,16.609,836.509,877.224,703.0,192.645,319.501,417.375,83.987,803.825,72.522,23.436,601.463,318.368,560.94,308.944,17.912,231.83,101.706,728.171,357.632,31.433,20.329,1.0,382.862,368.406,-44.16295,-67.067764,-22.668604,-15.566493
2615,4898,13098,109.44,137.227,2.421,53.927,345.413,33.4,330.969,1.0,8.511,308.299,456.112,310.36,10.146,1.0,123.954,217.521,35.862,49.779,133.398,145.813,131.0,86.629,421.927,402.397,259.416,348.571,112.897,94.287,279.445,3.181,310.843,8.274,2.208,273.455,313.859,439.138,200.8,11.585,6.087,69.197,467.857,118.963,11.721987,29.894453,-2.1160748,1.6837951
2616,13185,9397,371.95,304.524,2.421,88.661,280.962,110.35,297.192,28.035,28.041,185.379,339.244,152.623,4.049,41.968,82.969,159.639,41.309,8.805,110.328,154.208,155.0,74.396,250.75,158.264,121.804,326.181,62.14,89.564,243.311,63.165,206.636,26.46,21.536,116.415,468.274,243.008,138.497,52.604,15.242,78.413,359.457,84.557,9.0793495,30.09623,-0.33686295,-0.9437811
2617,6765,1991,194.15,288.989,3.842,70.467,448.133,460.0,341.362,192.818,244.365,827.913,297.666,168.519,36.57,364.989,108.585,232.528,107.763,34.17,300.901,711.423,366.0,79.493,313.889,451.823,217.397,448.791,473.968,139.16,772.568,381.623,308.064,364.714,8.248,69.114,119.161,136.341,121.31,334.441,158.683,71.041,605.82,152.14,29.459198,-16.847958,-19.548304,1.284952
2618,14001,15918,98.5,329.618,2.421,1.0,226.581,360.1,780.454,1.0,5.507,371.993,693.22,1.0,449.178,29.363,1.0,46.019,151.34,8.805,572.717,724.016,492.0,136.579,386.85,345.483,6.252,676.951,179.805,10.447,477.119,163.501,196.91,312.581,4.624,195.881,124.532,503.367,291.032,12.909,18.294,1.0,130.34,406.498,-44.74969,-65.27681,-22.10131,-15.814073
2619,7507,15904,89.83,52.384,1.0,164.743,155.08,56.35,91.936,123.3,1.0,157.443,277.439,64.584,7.098,1.0,23.2,24.582,1.0,8.805,71.211,97.542,190.0,26.485,228.301,24.964,133.36,201.44,33.3,376.511,328.332,4.272,256.655,3.425,733.036,36.949,611.948,150.104,50.413,16.878,1.0,76.57,295.403,2.229,27.920067,55.263992,7.828033,16.690536
2620,5184,10406,175.25,185.026,2.421,144.896,300.096,109.0,136.105,163.209,13.018,232.312,299.913,213.761,6.081,8.879,31.738,251.822,17.341,26.365,80.238,143.714,74.0,70.318,260.572,164.255,150.167,196.109,81.751,63.585,306.014,10.816,78.808,4.637,2.208,101.278,374.282,177.631,80.49,23.494,13.208,69.197,417.353,78.413,-11.807121,54.227116,5.9198394,7.9220405
2621,17359,5190,160.18,180.246,1.0,1.0,27.183,335.8,247.827,7.437,28.041,46.815,336.997,235.771,45.716,117.603,94.923,236.815,64.186,24.414,562.687,200.38,229.0,174.296,78.17,367.949,4.151,220.631,148.658,39.968,88.147,235.481,308.064,134.362,4.624,129.659,49.339,161.574,74.045,76.421,8.121,36.02,254.753,89.472,5.785839,-7.2321434,0.67030454,-8.019044
2622,1222,19186,112.28,53.579,1.0,1.0,33.226,1.0,588.189,48.633,68.602,205.493,250.469,223.543,17.26,2.576,91.508,3.144,17.341,1.0,219.657,140.566,134.0,26.485,412.105,275.088,60.877,236.623,4.461,94.287,185.921,17.359,230.256,2.212,1.0,63.437,163.472,334.765,16.039,6.293,125.112,166.886,58.895,3.458,-71.46599,44.94697,19.074139,-8.356954
2623,5859,16433,65.66,55.969,1.0,206.093,93.649,14.5,201.06,62.794,5.507,78.104,292.047,68.252,2.016,2.576,16.369,3.144,1.0,24.414,31.09,196.183,129.0,14.252,274.603,30.955,44.069,143.867,21.764,80.117,232.683,4.272,158.006,2.212,1.0,16.136,485.73,165.015,11.742,11.585,1.0,194.533,152.513,1.0,8.768318,81.41908,12.964517,-0.02147771
2624,8367,5003,266.21,115.718,3.842,237.518,315.202,154.9,138.704,7.437,25.036,208.846,213.386,235.771,9.13,19.909,31.738,226.097,10.805,22.463,74.22,125.875,106.0,76.435,277.409,129.807,263.618,179.05,51.758,67.128,276.256,23.903,139.943,7.062,5.832,146.688,360.855,111.108,37.523,34.079,7.104,196.376,381.63,107.904,-3.0051785,58.482162,5.7828975,9.400287
2626,6009,6768,165.72,164.712,8.105,239.172,268.877,179.2,94.534,111.714,19.027,359.701,402.173,130.613,42.667,18.333,31.738,264.685,38.04,51.73,96.286,172.047,136.0,67.26,239.525,245.133,206.893,269.674,63.293,114.362,385.721,30.447,198.299,10.699,96.43,169.392,462.903,325.589,91.232,28.787,12.19,61.825,406.266,138.624,4.5517626,36.54044,-0.6231912,6.3257294
2628,3911,13865,163.02,83.453,2.421,169.705,292.039,68.5,178.975,48.633,25.036,510.557,343.739,118.386,20.309,10.454,48.815,16.006,15.162,26.365,111.331,140.566,174.0,72.357,287.23,186.721,168.025,192.91,54.065,77.755,286.884,87.158,142.722,13.124,2.208,144.795,464.246,190.248,159.981,40.695,13.208,165.042,253.522,134.937,14.531363,60.219444,5.676695,1.1845806
2629,14703,10155,208.08,168.297,1.0,168.051,284.99,131.95,186.77,8.724,22.032,265.836,453.865,225.989,49.781,10.454,139.323,166.071,58.739,139.533,103.307,131.122,209.0,85.609,274.603,258.613,214.246,372.027,62.14,77.755,307.077,44.624,406.713,9.487,49.319,159.932,503.185,181.072,74.045,20.848,6.087,43.393,443.221,68.583,1.968689,33.89309,-3.487246,6.5007353
2630,16376,2475,262.65,300.939,3.842,234.21,332.322,206.2,136.105,187.669,13.018,239.017,247.098,343.375,36.57,62.453,79.554,303.273,34.772,26.365,153.458,135.319,191.0,117.21,287.23,77.385,149.117,315.52,77.136,63.585,327.269,60.984,395.598,28.885,5.832,158.04,355.484,148.958,54.71,48.634,31.519,133.708,684.656,106.675,-10.663198,19.425468,-6.5331798,11.5790205
2631,259,11539,152.79,144.397,1.0,181.283,287.004,59.05,315.38,19.023,1.0,234.547,197.654,79.257,4.049,2.576,31.738,52.451,3.179,36.121,159.476,77.604,96.0,71.338,280.215,122.318,218.448,151.33,34.454,74.213,222.055,2.091,224.698,2.212,21.536,76.682,274.919,298.062,59.006,20.848,2.017,109.747,296.635,20.661,12.162186,58.822166,6.386726,2.4152627
2632,8375,16622,175.81,63.139,1.0,216.017,212.482,75.25,203.658,70.518,4.005,121.685,349.358,93.93,5.065,4.151,28.323,58.882,4.268,4.902,60.178,157.356,142.0,23.427,242.331,68.399,71.382,147.065,33.3,68.309,324.081,12.997,70.471,4.637,1.0,57.761,414.565,198.277,11.742,19.525,1.0,176.101,274.462,2.229,9.058926,78.31415,12.188325,0.381957
2634,16604,10861,205.52,299.744,2.421,118.432,196.369,111.7,101.03,204.405,1.0,202.141,512.299,348.266,7.098,12.03,236.662,339.717,77.26,20.512,130.389,176.245,203.0,72.357,205.851,80.381,92.391,347.505,111.744,67.128,400.6,16.269,234.424,28.885,2.208,192.097,524.669,300.356,67.6,30.11,35.589,10.216,454.307,85.786,-6.3666534,26.158743,-5.3148923,9.238681
2636,1119,17163,235.65,108.548,1.0,44.003,17.113,1.0,621.965,114.289,46.068,131.742,243.727,186.86,2.016,1.0,81.262,3.144,5.358,1.0,85.253,100.69,186.0,29.543,362.997,152.273,22.009,250.483,4.461,19.894,140.222,3.181,234.424,2.212,1.0,21.812,96.335,181.072,37.523,7.616,93.575,111.59,65.054,1.0,-72.743645,47.28567,18.348072,-8.604708
2637,12123,2935,195.43,335.593,3.842,2.654,168.171,40.15,337.464,279.072,52.077,188.732,296.542,671.076,25.391,40.393,289.6,146.777,79.438,4.902,213.639,174.146,275.0,179.393,475.244,243.636,44.069,443.46,88.672,140.34,259.252,88.249,224.698,25.248,9.456,88.034,375.625,385.231,211.542,24.817,406.907,106.061,306.49,77.185,-29.125467,-22.792252,-11.949476,-10.146939
2638,10091,17977,284.97,55.969,1.0,130.01,103.72,14.5,324.473,1.0,8.511,278.128,232.489,76.812,34.537,2.576,50.523,5.288,11.894,43.926,63.187,167.85,198.0,22.407,313.889,77.385,132.309,244.086,20.611,69.489,309.202,12.997,170.51,3.425,1.0,57.761,452.161,87.022,7.445,28.787,1.0,179.788,315.112,1.0,12.375515,79.998795,12.034849,1.0628623
2640,12019,7674,281.56,241.19,2.421,153.166,309.159,117.1,299.791,79.53,43.063,168.617,338.12,185.638,25.391,43.544,253.738,170.358,31.504,16.609,87.259,131.122,218.0,62.163,351.772,72.892,166.975,254.748,125.587,86.021,365.529,88.249,145.501,87.079,3.416,91.818,477.673,126.018,78.342,80.391,15.242,115.277,408.73,53.838,-6.9689217,35.35807,-5.988169,2.1757877
2641,6216,838,171.83,237.605,5.263,78.737,282.976,192.7,143.9,245.601,35.552,250.191,367.337,201.534,4.049,29.363,112.0,230.384,31.504,26.365,153.458,202.479,280.0,42.795,267.587,27.96,206.893,385.887,59.833,52.957,366.591,57.712,119.102,10.699,9.456,88.034,544.81,380.643,63.303,61.866,4.052,185.317,445.684,75.956,-6.8188286,28.298538,-5.2909985,6.563932
2642,8246,3810,124.08,294.964,2.421,199.477,449.14,152.2,176.377,2.287,29.543,271.423,417.906,129.39,9.13,19.909,69.308,176.79,18.431,120.021,180.539,220.318,147.0,107.016,236.719,33.951,266.77,390.152,48.297,96.649,310.265,51.168,202.467,4.637,4.624,71.006,511.242,390.966,39.671,28.787,14.225,222.181,310.185,138.624,6.084656,38.25096,-1.2613229,5.6442723
2643,7159,8018,184.48,134.837,2.421,103.546,282.976,127.9,228.341,147.76,23.534,282.597,393.183,381.28,6.081,15.181,101.754,178.933,20.61,12.707,151.452,166.8,90.0,68.28,299.858,173.241,276.224,239.822,141.737,67.128,309.202,50.078,112.154,15.549,7.04,152.364,393.081,128.312,65.452,20.848,16.26,41.55,593.502,64.897,-11.111809,29.71118,-4.8146405,2.3457913
2645,9614,12196,87.41,174.272,1.0,1.0,38.261,3.7,290.697,564.869,1.0,90.396,437.009,255.335,48.765,4.151,566.246,69.601,193.828,2.951,198.593,276.984,157.0,96.822,1.0,251.124,7.303,282.469,33.3,77.755,155.101,40.262,276.107,62.831,9.456,91.818,250.75,347.381,170.723,6.293,467.946,1.0,3.464,94.387,-50.763615,19.8247,5.125218,-13.714637
2646,7234,3933,63.11,262.7,5.263,75.429,389.724,331.75,123.114,2.287,158.737,396.577,349.358,249.222,68.074,257.841,120.538,234.672,36.951,24.414,439.316,261.244,347.0,157.986,346.16,412.882,484.218,365.63,175.191,107.277,498.374,144.961,401.156,55.557,7.04,165.608,462.903,538.923,46.116,80.391,4.052,262.731,491.261,170.572,2.1180477,16.402796,-8.434101,6.57093
2647,9321,18563,136.59,46.409,1.0,202.785,49.339,5.05,382.932,65.369,1.0,121.685,280.81,74.366,3.033,2.576,129.077,11.719,3.179,12.707,122.364,183.59,165.0,30.562,318.098,117.825,104.997,193.977,17.15,126.17,299.637,7.544,69.082,13.124,5.832,40.733,546.153,218.922,26.781,14.232,3.035,168.729,260.912,1.0,12.701637,81.98421,12.988745,-0.64939463
2648,9111,15979,409.9,63.139,1.0,131.664,145.009,42.85,251.724,7.437,13.018,175.322,333.625,122.054,9.13,7.303,60.769,24.582,15.162,14.658,65.193,137.418,176.0,37.698,281.618,144.784,162.773,189.712,27.532,81.298,310.265,6.453,205.246,7.062,4.624,67.222,512.585,144.37,106.271,22.171,1.0,279.319,338.517,4.686,11.445892,74.450905,11.433556,1.3332255
2649,4712,6605,127.35,106.158,3.842,27.464,153.066,68.5,219.247,365.326,7.009,73.634,343.739,371.498,12.179,15.181,171.769,54.594,19.52,1.0,115.343,170.998,83.0,45.853,283.021,24.964,48.271,143.867,90.979,121.447,111.528,35.9,214.972,13.124,9.456,36.949,211.81,316.413,97.677,16.878,58.987,48.923,124.181,64.897,-33.468086,34.38714,5.6999307,-7.067792
2650,14657,4941,126.35,330.813,2.421,211.055,296.068,152.2,197.163,165.784,17.525,196.554,437.009,166.073,30.472,15.181,72.723,281.835,26.057,53.682,289.867,342.045,344.0,77.454,298.455,32.453,137.562,378.424,45.99,54.138,414.416,47.896,233.035,10.699,2.208,86.142,570.323,191.395,119.161,51.281,15.242,106.061,542.998,181.631,-7.6719646,23.83776,-6.8351874,10.276427
2652,6943,8738,256.54,103.768,3.842,34.079,88.614,46.9,262.117,84.679,25.036,41.228,315.646,65.807,3.033,13.606,93.215,50.307,28.236,1.0,47.139,90.196,52.0,52.989,24.853,162.757,5.202,158.793,21.764,43.511,44.573,15.178,170.51,14.336,4.624,69.114,250.75,200.571,82.639,10.262,22.364,47.079,25.636,51.38,-43.667152,36.077038,7.924046,-9.720016
