cell,x,y,area µm²,ATG7,ApoE,TMEM119,E_9,IBA1,PSD95,HLA-DR,Neurofilament,CD163,CD14,CD11b,CD34,AQP4,E_8,CD3e,CD68,P2Rx7,Vimentin,Synaptophysin,Olig-2,DAPI_1,CD45,Gal3,SMA,E_7,PCNA,MAP2,E_1,GFAP,CD8,CD44,A-Beta,CD31,E_4,E_5,NeuN,E_3,CD40,S100B,HLA-A,E_10,E_6,H2A.x,CD74,Claudin5,E_2,CollagenIV,CD11c,CD4,UMAP_1,UMAP_2,TSNE_1,TSNE_2
65,21787,13856,249.29,36.374,23.381,235.502,69.224,416.72,56.055,51.569,17.377,9.073,183.645,58.057,1.0,172.751,13.134,27.316,65.586,6.755,14.444,815.0,42.625,112.0,198.371,40.96,3.151,33.053,35.102,19.698,8.544,100.156,20.548,34.263,15.637,30.732,24.063,42.953,6.897,15.271,328.582,328.094,19.805,27.896,26.895,35.0,90.91,6.683,9.038,10.99,88.169,60.778,-35.26835,43.98095,-8.705476,-10.600445
66,15009,11682,45.48,109.56,30.502,120.88,47.295,287.338,22.021,32.993,7.141,8.064,132.182,74.073,6.078,9.13,6.056,25.292,63.503,28.622,1.0,279.304,6.781,214.878,157.884,6.258,1.0,47.299,31.09,123.872,1.0,27.029,13.346,4.326,3.44,8.136,8.283,12.799,44.64,8.784,294.824,182.265,15.104,39.423,17.355,20.0,120.88,1.0,3.297,5.995,76.699,59.765,-36.947834,44.847244,-12.307699,-10.544966
67,14920,3371,133.89,133.956,38.641,377.465,137.449,296.882,19.018,21.64,295.787,8.064,168.509,94.093,4.808,109.742,4.033,25.292,136.422,383.106,39.264,50.87,47.25,42.963,182.176,29.393,2.075,54.422,56.166,49.08,12.854,95.199,7.173,201.687,4.659,8.136,26.491,49.508,4.538,15.271,94.773,408.505,28.032,41.985,39.161,23.0,39.961,8.956,15.928,14.986,25.086,51.659,13.576519,18.387936,-3.0582466,15.662457
68,17656,12362,231.1,329.121,38.641,205.006,99.682,220.525,52.051,20.608,132.016,8.064,140.255,57.056,1.0,25.391,11.111,27.316,18.709,113.79,5.137,399.957,32.219,9.122,201.407,34.651,5.301,41.957,17.048,281.468,8.544,3.479,18.49,6.544,15.637,48.571,31.346,46.886,13.974,28.245,279.82,394.876,16.279,39.423,32.347,25.0,35.965,7.819,11.334,12.988,132.9,36.461,-59.162056,38.088963,-20.78107,-10.3839
69,23696,3564,318.51,232.758,36.606,403.755,131.357,433.688,46.045,27.833,93.121,6.045,137.227,106.105,28.926,58.928,11.111,21.243,40.585,195.506,17.547,269.652,36.844,183.744,240.881,44.115,2.075,54.422,89.265,105.174,5.311,33.226,9.231,1.0,2.22,34.3,17.994,33.776,8.077,15.271,173.543,464.383,23.331,34.3,36.435,22.0,89.911,2.137,7.89,14.986,127.165,60.778,-34.195404,18.329351,-13.367523,2.481911
70,5675,773,206.09,280.33,27.45,345.918,212.983,285.217,51.05,26.801,385.861,5.036,136.218,144.143,6.078,133.116,3.022,21.243,46.835,234.637,17.547,317.913,34.531,149.902,301.611,48.321,3.151,6.342,176.527,179.965,6.388,85.283,21.577,30.937,47.352,52.139,17.994,19.354,8.077,17.866,118.529,355.352,33.908,93.215,20.08,20.0,90.91,7.819,45.783,17.983,129.459,82.055,-32.165382,-0.7396927,-18.21032,10.256319
71,15327,6937,198.55,175.429,32.537,137.705,135.012,214.162,42.041,36.089,277.363,10.082,101.909,64.063,2.269,136.165,8.078,22.255,85.379,278.372,16.512,186.0,33.375,10.476,144.726,33.599,4.226,63.326,12.033,94.489,23.631,108.833,12.317,52.003,8.319,21.218,34.988,58.685,6.897,24.353,247.312,456.206,24.506,40.704,51.427,20.0,31.969,10.092,13.631,14.986,61.789,40.514,-10.413624,18.350372,-7.4340596,10.387443
72,7463,3739,45.91,46.132,5.069,16.774,121.611,202.497,16.015,292.031,46.037,146.309,185.664,62.061,32.734,183.93,2.011,30.353,145.798,485.538,74.425,1.0,398.75,833.5,138.653,325.938,3.151,24.15,217.651,1.0,6.388,45.62,11.288,109.659,54.67,18.839,19.208,25.909,32.845,11.379,187.297,325.368,56.239,522.273,25.532,28.0,7.993,13.502,61.859,223.777,3.294,80.028,51.895893,36.444313,14.294468,13.363731
73,23882,7280,107.73,235.198,343.834,103.003,111.865,411.417,38.037,14.416,9.189,12.1,152.364,493.493,522.714,146.328,32.345,30.353,137.464,85.017,410.528,216.565,61.125,453.122,558.699,305.958,3.151,86.476,444.331,38.396,8.544,55.536,28.779,52.003,4.659,153.229,26.491,62.618,25.769,26.948,357.339,388.061,173.768,35.581,36.435,43.0,17.983,245.352,7.89,211.789,142.076,61.791,-79.35208,-68.39003,17.540281,-19.208202
74,15225,11930,146.11,153.473,37.623,138.757,52.168,203.557,33.032,19.576,177.053,7.055,85.764,50.049,16.233,39.619,5.045,25.292,45.794,87.319,2.034,269.652,32.219,47.024,169.018,19.928,3.151,45.519,8.021,350.917,5.311,55.536,12.317,5.435,13.198,23.596,15.566,29.843,42.281,16.569,232.308,533.891,6.876,45.827,25.532,24.0,24.976,3.273,5.593,10.99,81.287,32.409,-58.14148,43.215443,-21.328707,-12.214911
75,7789,9099,288.81,213.242,94.593,67.249,60.696,392.328,25.024,13.384,27.613,633.7,651.864,184.183,134.285,36.57,9.089,26.304,67.669,134.507,98.211,92.696,35.688,167.5,265.173,131.396,23.582,129.214,62.184,49.08,5.311,101.396,11.288,16.523,3.44,61.654,15.566,37.709,13.974,19.164,333.583,588.407,149.087,63.758,51.427,21.0,20.98,58.962,4.445,71.929,78.993,202.624,0.027986526,65.71758,16.151726,-3.3854504
76,17550,1788,197.42,240.077,44.744,559.388,177.652,345.666,55.054,66.018,162.723,7.055,352.164,146.145,2.269,97.546,6.056,14.158,64.544,287.579,3.068,451.435,2.156,168.854,317.805,35.702,1.0,45.519,101.301,174.623,2.078,31.986,18.49,6.544,3.44,24.786,14.352,19.354,25.769,6.19,121.03,468.472,17.454,24.054,36.435,18.0,125.875,1.0,4.445,8.992,82.434,86.108,-38.957214,8.893772,-17.22568,5.097023
78,8911,15920,63.82,32.714,343.834,1.0,42.422,102.809,4.003,5.128,1.0,6.045,19.164,127.126,391.968,5.065,64.701,10.109,24.959,1.0,229.55,2.609,14.875,240.598,77.924,153.479,7.452,191.54,71.211,41.067,51.65,1.0,8.202,2.109,38.813,197.232,94.467,105.882,32.845,100.9,26.006,204.071,150.262,29.177,134.563,9.0,5.995,405.601,25.114,152.848,50.319,12.145,59.71392,-89.38444,35.214493,-12.889817
79,4017,2804,140.28,33.934,1.0,282.823,55.823,321.274,4.003,157.868,432.945,79.709,374.364,152.151,22.579,24.374,4.033,14.158,209.342,162.129,30.991,1.0,161.719,405.744,348.17,34.651,7.452,68.668,237.711,1.0,18.243,29.507,4.087,224.971,36.374,21.218,41.057,39.02,2.179,17.866,59.765,332.183,96.199,148.288,41.887,16.0,126.874,16.911,42.338,4.996,75.552,66.857,54.848938,32.448288,17.439634,13.188053
80,9466,5098,85.99,172.989,24.398,32.547,102.118,433.688,19.018,242.494,316.258,16.136,148.327,267.267,21.31,139.214,15.156,35.413,319.763,124.149,65.118,9.043,203.344,654.817,303.635,50.424,8.527,81.134,177.53,1.0,35.485,137.34,11.288,348.044,29.055,35.489,56.837,94.083,8.077,58.086,296.074,325.368,83.271,228.977,96.402,57.0,110.89,26.003,43.486,12.988,156.986,116.503,55.914307,36.922047,15.585079,14.501754
81,12611,2447,184.77,243.736,35.589,340.66,226.384,237.494,55.054,27.833,432.945,7.055,114.018,69.068,34.004,98.563,5.045,19.219,65.586,281.825,2.034,351.696,29.906,10.476,191.286,48.321,4.226,68.668,76.226,89.147,8.544,149.734,14.375,27.61,4.659,27.164,28.919,33.776,5.718,13.974,152.288,456.206,15.104,36.862,37.798,20.0,27.973,4.41,11.334,13.987,45.731,38.488,-15.436493,6.3151665,-10.646643,13.594404
82,10065,9214,64.67,130.297,33.554,418.477,116.738,384.904,40.039,23.705,181.148,10.082,211.9,102.101,6.078,40.635,6.056,24.28,17.667,378.502,13.41,219.783,43.781,22.659,298.574,15.722,5.301,104.283,28.081,94.489,23.631,61.733,11.288,131.835,15.637,42.625,62.906,82.283,6.897,43.814,281.07,439.851,37.434,54.792,131.838,25.0,37.963,19.184,20.521,19.981,96.197,92.187,-6.1286697,19.64691,-6.643165,10.792458
83,6699,737,48.75,625.527,316.367,67.249,234.912,334.0,43.042,261.07,25.566,184.655,458.118,156.155,74.624,152.425,29.312,29.34,213.509,505.104,193.354,20.304,139.75,436.878,307.684,427.941,2.075,22.369,239.717,1.0,10.699,553.797,24.663,38.698,53.451,156.796,7.069,11.488,17.512,8.784,86.021,597.947,273.668,149.569,7.814,33.0,100.9,124.881,176.686,69.931,95.051,84.081,-21.218132,31.718437,11.536852,-3.2704697
84,14095,3679,170.7,216.901,28.467,293.339,138.667,547.162,22.021,118.651,295.787,31.273,287.582,150.149,6.078,84.335,5.045,25.292,63.503,300.24,59.947,15.478,41.469,178.329,442.301,27.289,4.226,72.23,209.627,54.422,17.165,44.381,10.26,188.382,7.099,46.193,36.202,48.197,6.897,21.758,148.537,416.682,80.92,29.177,41.887,30.0,126.874,16.911,20.521,15.985,81.287,90.16,33.322067,25.072807,5.969532,20.066036
85,22794,11167,128.91,1.0,28.467,166.098,20.493,286.277,33.032,16.48,1.0,9.073,53.473,73.072,1.0,37.586,16.167,23.267,55.169,1.0,6.171,314.696,20.656,13.183,34.401,5.206,7.452,63.326,1.0,1.0,19.32,30.747,13.346,45.351,22.956,33.111,27.705,56.063,3.359,23.056,303.576,171.362,15.104,30.458,36.435,27.0,59.941,18.048,14.779,3.997,2.147,41.527,-29.618313,47.243732,-9.612684,-13.767323
86,3021,1195,108.59,7.099,128.164,3.103,41.204,366.876,1.0,80.466,1.0,909.182,667.0,229.228,206.639,9.13,13.134,48.571,172.882,25.169,277.121,1.0,43.781,328.585,200.395,200.8,456.948,20.588,89.265,1.0,4.233,31.986,20.548,68.635,20.516,60.464,21.635,18.043,10.436,12.677,498.625,159.095,325.381,217.45,26.895,15.0,42.958,62.372,41.19,127.873,9.029,143.859,2.9576073,67.02138,17.561035,-2.581588
87,14447,7257,215.89,90.044,189.203,199.748,74.098,295.822,19.018,37.121,89.027,13.109,128.145,308.308,221.872,82.302,32.345,25.292,78.087,104.583,227.481,7.435,41.469,102.524,265.173,90.384,6.377,159.487,74.22,11.684,35.485,58.015,14.375,142.922,7.099,75.925,62.906,88.839,4.538,55.491,264.816,424.859,125.581,57.354,71.87,20.0,41.959,170.341,25.114,157.843,26.233,61.791,3.7747192,32.1119,0.12448881,-4.506436
88,18812,12109,76.47,258.374,57.969,248.121,35.112,326.576,58.057,23.705,11.236,7.055,223.0,88.087,8.616,7.098,6.056,25.292,24.959,87.319,2.034,552.783,22.969,33.488,205.456,33.599,2.075,29.492,45.133,230.717,2.078,8.437,19.519,10.979,8.319,21.218,8.283,18.043,78.844,10.082,342.335,565.237,3.351,45.827,7.814,34.0,40.96,3.273,1.0,9.991,134.047,29.369,-55.693607,31.814293,-24.17695,-6.0190682
90,15411,3994,211.06,127.857,30.502,382.723,137.449,278.854,14.013,68.082,250.75,8.064,169.518,98.097,9.886,151.409,3.022,25.292,102.046,380.804,32.025,29.957,24.125,139.073,241.894,32.547,3.151,63.326,113.337,19.698,12.854,106.354,4.087,211.666,4.659,15.271,37.416,37.709,3.359,12.677,113.528,341.723,48.012,48.388,55.516,32.0,116.884,14.638,13.631,15.985,31.968,80.028,17.468277,21.591732,-1.3253205,15.573883
91,13075,12358,168.0,137.615,24.398,183.975,54.605,304.306,44.043,26.801,23.518,10.082,163.464,81.08,3.539,22.342,4.033,29.34,45.794,178.242,3.068,237.478,229.938,332.646,152.824,14.671,3.151,36.615,85.253,33.053,4.233,12.155,18.49,27.61,7.099,20.029,28.919,19.354,8.077,10.082,332.333,811.921,23.331,50.95,30.984,39.0,103.897,2.137,5.593,9.991,77.846,78.002,-32.009525,35.02012,-10.468958,-5.1185203
92,5711,9945,89.83,344.978,44.744,178.717,211.765,208.86,60.059,23.705,27.613,10.082,93.836,70.069,4.808,26.407,17.178,19.219,19.751,156.374,5.137,465.913,41.469,5.061,264.161,38.857,3.151,24.15,103.307,366.944,4.233,8.437,22.606,12.088,9.538,72.357,20.422,16.732,32.845,12.677,314.829,356.715,15.104,56.073,9.177,34.0,31.969,5.546,2.148,21.979,121.431,56.725,-60.72102,24.77585,-23.434895,-3.2312474
93,8188,5872,225.56,52.231,7.104,283.875,38.767,275.672,20.019,62.921,443.18,12.1,129.155,113.112,34.004,124.986,4.033,27.316,104.129,244.995,57.879,1.0,50.719,57.854,302.623,34.651,9.603,70.449,62.184,6.342,24.709,44.381,11.288,324.76,66.868,49.761,43.485,71.795,4.538,43.814,178.544,333.546,65.641,564.538,40.524,25.0,102.898,22.594,107.79,13.987,83.581,99.279,73.72504,31.74382,22.2004,20.889414
94,12052,7561,64.38,7.099,62.039,1.0,44.859,230.07,9.008,16.48,1.0,17.145,132.182,13.012,310.728,15.228,25.267,32.377,27.043,75.81,554.276,1.0,28.75,286.622,17.195,201.852,6.377,74.011,98.292,1.0,41.951,23.31,5.115,68.635,4.659,128.254,133.31,172.744,15.153,85.331,298.574,168.636,527.532,30.458,77.322,20.0,14.986,311.27,3.297,325.675,4.441,45.58,48.841305,-89.25217,33.48952,-7.1057687
96,7889,16600,41.5,754.824,61.021,9.413,13.183,537.618,28.027,4.096,1.0,178.6,786.073,403.403,220.602,156.49,5.045,10.109,259.344,44.735,185.081,102.348,69.219,105.232,805.666,216.574,1.0,6.342,556.669,3.671,6.388,9.676,1.0,200.578,2.22,80.682,7.069,16.732,8.077,17.866,29.757,457.569,210.202,4.842,15.992,9.0,1.0,65.782,3.297,152.848,115.696,40.514,-76.66925,-57.46431,14.303303,-15.7568035
97,20220,2364,337.56,304.725,44.744,446.869,139.885,332.939,47.046,53.633,277.363,7.055,193.736,144.143,6.078,106.693,6.056,27.316,44.752,254.203,3.068,416.043,40.312,141.78,317.805,31.496,2.075,41.957,113.337,201.334,3.155,139.819,6.144,3.218,2.22,21.218,25.277,41.642,38.743,12.677,151.038,578.866,31.558,44.546,37.798,27.0,89.911,2.137,6.741,10.99,83.581,61.791,-35.84763,3.3719501,-19.077297,7.713007
98,9463,5623,174.82,60.769,14.225,277.565,63.133,272.49,14.013,24.737,340.824,12.1,140.255,104.103,37.812,99.579,3.022,27.316,82.253,348.578,48.571,2.609,91.188,145.841,266.185,20.98,5.301,47.299,112.334,1.0,19.32,92.72,10.26,334.739,10.758,27.164,30.132,59.996,8.077,29.543,231.058,412.593,98.549,97.058,35.072,29.0,44.956,14.638,18.224,14.986,22.792,89.147,26.72828,23.51783,1.891092,17.465046
99,9631,6709,63.96,85.165,95.61,310.164,110.646,366.876,25.024,124.843,209.807,21.182,244.191,80.079,49.236,120.921,8.078,30.353,191.633,388.861,133.373,1.0,176.75,214.878,356.267,35.702,5.301,125.652,147.44,1.0,21.476,98.917,17.461,283.736,11.978,66.411,21.635,48.197,6.897,21.758,337.334,412.593,116.179,84.25,40.524,33.0,73.927,63.509,15.928,92.908,36.556,86.108,31.992584,27.384777,5.4331408,16.90167
100,6737,10092,182.92,221.78,33.554,293.339,173.998,377.481,62.061,58.793,54.225,12.1,182.636,97.096,1.0,24.374,11.111,26.304,85.379,190.902,5.137,354.913,43.781,201.341,315.781,34.651,2.075,27.711,166.497,198.663,3.155,3.479,20.548,17.632,5.879,58.086,9.497,19.354,16.333,8.784,396.099,328.094,32.733,47.108,10.54,36.0,104.896,5.546,4.445,17.983,111.108,95.226,-44.566647,21.966257,-15.968587,-1.2313339
101,20391,6095,165.58,225.44,47.796,195.542,81.407,344.605,25.024,25.769,107.451,22.191,129.155,105.104,30.196,187.995,5.045,20.231,33.293,208.166,49.606,92.696,31.062,162.085,168.006,86.178,1.0,33.053,38.111,78.463,2.078,174.524,9.231,5.435,2.22,21.218,10.711,18.043,13.974,4.892,207.302,701.527,19.805,49.669,22.806,19.0,54.946,10.092,2.148,11.989,89.316,64.831,-22.057182,29.581448,-5.6720085,0.12262692
102,16011,2757,101.48,5.879,35.589,2.052,43.64,543.981,6.005,20.608,1.0,10.082,77.691,13.012,135.554,47.749,67.735,39.462,16.626,25.169,283.326,10.652,4.469,94.402,5.049,98.797,14.98,296.604,89.265,6.342,59.194,13.395,6.144,24.284,3.44,147.282,92.039,80.972,2.179,63.275,134.783,205.434,211.378,77.846,195.894,9.0,38.962,288.539,57.266,370.63,28.527,36.461,59.27501,-87.19986,32.10074,-12.015215
103,4792,10266,93.52,332.78,34.571,308.061,172.779,360.513,60.059,42.281,39.895,12.1,114.018,76.075,1.0,35.553,11.111,26.304,34.335,119.545,9.273,393.522,35.688,300.159,312.745,29.393,5.301,24.15,210.63,302.837,5.311,1.0,19.519,15.414,11.978,68.789,11.925,20.665,31.666,8.784,363.591,314.465,13.928,56.073,18.718,48.0,96.904,11.229,1.0,25.975,151.251,76.989,-46.655605,21.758738,-17.374586,-1.06122
104,25604,2252,35.39,60.769,84.42,626.689,105.773,781.535,77.076,21.64,46.037,5.036,199.791,193.192,7.347,278.444,9.089,17.195,62.461,172.487,17.547,345.261,36.844,97.11,393.717,63.043,2.075,45.519,63.187,41.067,4.233,146.016,7.173,37.589,9.538,30.732,8.283,32.465,5.718,15.271,296.074,467.109,39.785,8.685,7.814,31.0,93.907,2.137,15.928,62.938,176.485,75.976,-35.230827,23.680521,-7.0050154,-8.410802
105,2411,1859,63.39,22.956,2.017,199.748,103.337,187.65,3.002,42.281,445.227,7.055,42.373,151.15,25.118,66.042,2.011,12.134,141.631,416.483,39.264,1.0,181.375,380.024,202.419,5.206,2.075,109.626,180.539,1.0,8.544,128.664,8.202,150.684,35.154,5.757,41.057,45.575,2.179,21.758,84.771,479.375,37.434,408.285,22.806,18.0,80.92,5.546,69.897,8.992,38.85,59.765,63.55056,39.458817,17.131504,18.641344
106,6410,5649,23.02,35.154,6.087,529.944,72.879,394.449,21.02,66.018,387.908,8.064,95.855,152.151,91.126,93.481,6.056,18.207,28.084,289.881,57.879,1.0,142.062,214.878,375.498,13.619,8.527,120.31,139.416,1.0,32.252,81.565,7.173,189.491,58.33,60.464,38.629,90.15,4.538,46.409,183.546,343.086,72.693,194.396,70.508,31.0,44.956,22.594,108.938,9.991,20.498,96.239,36.49436,23.694225,6.587105,20.992615
107,21520,2471,73.91,247.396,58.987,431.096,202.018,422.022,55.054,35.057,162.723,7.055,133.191,112.111,1.0,62.993,10.1,28.328,15.584,271.467,2.034,459.478,13.719,197.28,265.173,24.135,1.0,27.711,118.352,324.206,3.155,51.818,7.173,1.0,1.0,22.407,5.855,25.909,28.128,7.487,158.539,468.472,12.753,25.335,32.347,21.0,99.901,1.0,4.445,9.991,107.667,62.804,-39.528954,9.339834,-16.65198,4.8496203
108,16733,1206,132.61,208.363,34.571,356.434,188.617,294.761,62.061,45.377,277.363,5.036,150.345,123.122,9.886,60.96,6.056,10.109,34.335,198.959,10.307,342.043,19.5,102.524,307.684,24.135,2.075,6.342,155.464,284.139,3.155,59.254,23.634,1.0,3.44,29.543,14.352,14.11,96.536,12.677,143.536,449.392,39.785,27.896,18.718,29.0,106.894,1.0,3.297,10.99,105.373,57.738,-36.779522,3.7595444,-18.063318,8.5394745
109,10595,1973,60.4,118.099,28.467,236.554,210.546,445.354,32.031,24.737,332.635,9.073,170.527,118.117,18.771,77.221,5.045,17.195,68.711,357.786,8.239,173.13,137.438,397.622,193.31,38.857,1.0,50.861,350.048,25.04,5.311,31.986,21.577,7.653,14.418,21.218,15.566,28.531,28.128,10.082,58.514,569.326,50.362,75.285,36.435,32.0,122.878,6.683,19.372,56.944,70.964,52.672,-25.607727,12.469551,-10.528627,3.890985
110,21048,9664,132.18,435.242,34.571,296.494,94.809,448.535,52.051,21.64,43.99,9.073,138.236,110.109,11.155,68.074,13.134,25.292,33.293,178.242,17.547,277.696,36.844,49.732,267.198,48.321,4.226,81.134,83.247,452.42,8.544,90.241,19.519,9.87,7.099,46.193,25.277,32.465,48.178,19.164,269.817,497.093,18.629,81.688,28.258,31.0,56.944,8.956,5.593,15.985,122.577,57.738,-53.815952,26.956432,-24.95963,-5.33872
111,16887,4271,115.84,242.516,41.692,302.803,89.935,248.099,17.016,38.153,312.164,7.055,99.891,62.061,1.0,130.067,6.056,20.231,15.584,288.73,26.854,44.435,10.25,26.72,159.909,13.619,4.226,63.326,33.096,54.422,25.786,95.199,2.029,150.684,5.879,21.218,36.202,41.642,5.718,26.948,84.771,398.965,29.207,36.862,75.959,19.0,26.974,19.184,18.224,13.987,21.645,49.633,8.535553,17.595844,-4.001721,14.756859
112,8553,12176,128.06,297.407,44.744,263.895,99.682,283.096,58.057,47.441,99.262,9.073,158.418,117.116,2.269,5.065,12.122,25.292,28.084,211.619,4.102,393.522,42.625,36.195,300.599,36.754,5.301,31.273,81.241,70.449,8.544,4.718,21.577,7.653,19.297,59.275,22.849,28.531,13.974,21.758,306.076,403.053,26.856,29.177,20.08,32.0,57.943,13.502,7.89,19.981,101.932,54.699,-50.301075,28.855093,-19.570942,-3.9952567
113,1264,229,234.37,247.396,67.125,29.393,41.204,410.357,1.0,23.705,1.0,47.418,652.873,380.38,171.097,11.163,3.022,192.298,123.922,66.603,345.376,1.0,66.906,421.988,735.827,272.307,1.0,31.273,571.714,1.0,1.0,3.479,327.141,110.768,18.077,165.121,13.139,42.953,8.077,30.84,163.541,194.531,283.071,318.631,164.547,17.0,7.993,220.348,20.521,244.756,45.731,101.305,-77.02925,-60.48104,15.109635,-16.42396
114,14098,7953,89.97,110.78,25.415,256.534,54.605,223.707,24.023,48.473,82.885,9.073,78.7,54.053,1.0,106.693,3.022,19.219,26.001,175.94,11.342,123.261,13.719,9.122,122.459,11.516,1.0,200.444,7.018,41.067,3.155,102.635,3.058,106.333,4.659,2.189,39.843,62.618,4.538,26.948,181.045,463.02,8.052,56.073,71.87,23.0,45.955,4.41,3.297,13.987,33.115,33.422,0.25735664,32.96583,-1.5065044,6.801766
115,20332,13888,155.49,218.121,156.649,149.273,19.274,385.965,10.009,39.185,1.0,22.191,71.636,175.174,1.0,1.0,61.668,32.377,67.669,1.0,23.752,157.043,3.312,166.146,263.149,26.238,26.808,91.818,185.554,147.912,36.563,18.352,111.085,2.109,21.736,27.164,149.09,222.563,28.128,80.142,32.258,25.532,46.836,30.458,219.063,31.0,77.923,35.096,19.372,18.982,179.925,71.923,18.461681,-41.443436,0.6482575,-25.721045
116,5698,3836,19.9,1.0,83.402,1.0,57.041,169.621,15.014,25.769,1.0,15.127,94.845,30.029,866.715,43.684,36.39,43.511,42.668,42.433,800.407,1.0,76.156,71.39,2.012,480.52,6.377,241.401,163.488,1.0,27.942,25.789,15.404,115.203,35.154,425.575,109.033,133.413,11.615,17.866,593.648,120.935,730.858,239.223,51.427,26.0,22.978,564.713,43.486,549.451,167.309,60.778,45.72008,-92.20438,35.16534,-5.5625567
117,20677,2929,48.89,409.626,184.116,178.717,126.484,486.713,16.015,54.665,1.0,17.145,364.273,83.082,120.321,71.123,4.033,26.304,92.67,408.426,178.876,240.696,19.5,306.927,132.581,169.253,1.0,22.369,197.59,11.684,1.0,246.412,8.202,5.435,1.0,8.136,2.214,8.866,12.795,1.0,173.543,657.914,124.406,35.581,15.992,22.0,169.831,70.328,1.0,40.96,69.817,90.16,-24.23551,28.900839,-5.3534894,-1.4932255
118,12778,4559,82.01,9.538,516.777,1.0,92.372,309.608,13.012,26.801,1.0,14.118,159.427,15.014,63.199,20.309,96.047,28.328,17.667,41.282,231.618,1.0,44.937,310.988,9.097,203.955,5.301,211.128,213.639,1.0,36.563,27.029,35.98,52.003,7.099,73.546,62.906,138.657,13.974,50.301,154.788,116.846,253.688,50.95,93.677,19.0,12.988,212.392,13.631,163.837,18.204,54.699,56.959183,-87.14691,36.311737,-12.8388815
119,11293,10633,177.09,166.89,41.692,279.668,102.118,266.127,48.047,41.249,148.393,11.091,154.382,63.062,1.0,92.465,7.067,23.267,94.754,277.221,7.205,268.043,54.188,34.841,228.736,30.444,4.226,45.519,21.06,89.147,17.165,65.452,14.375,87.484,21.736,43.814,25.277,18.043,6.897,21.758,269.817,424.859,42.135,48.388,35.072,27.0,61.939,10.092,6.741,14.986,93.904,50.646,-10.294525,23.332216,-5.3819575,6.929267
120,21787,6873,81.87,360.835,46.779,320.68,173.998,270.369,51.05,31.961,140.205,11.091,148.327,103.102,1.0,65.025,14.145,22.255,21.834,217.373,15.478,375.826,32.219,3.707,264.161,48.321,5.301,61.545,78.232,193.321,7.466,38.184,22.606,6.544,4.659,46.193,26.491,48.197,13.974,24.353,282.32,506.633,12.753,68.881,26.895,35.0,39.961,12.365,10.186,18.982,138.635,34.435,-52.444145,25.68253,-20.04017,-4.799533
