cell,x,y,area µm²,CD40,SMA,MAP2,CD8,CD31,Synaptophysin,AQP4,CD34,PCNA,IBA1,S100B,CD163,Claudin5,GFAP,PSD-95,Trem2,NeuN,HLA-DR,CD14,CD11b,CD3e,P2Rx7(Park7),DAPI_1,CD11c,CD4,GalMac3,ApoE,CD45,HLA-A,CD68,Vimentin,A-Beta,H2A.x,TMEM119,CD74,P2Ry12,CollagenIV,CD44,Neurofilament,ATG7,iNOS,UMAP_1,UMAP_2,TSNE_1,TSNE_2
84,15462,11130,236.79,215.915,3.24,180.962,287.713,200.8,58.442,161.921,7.547,237.312,313.721,104.218,4.027,19.586,156.571,369.381,74.071,29.122,145.724,148.003,168.167,91.541,223.948,80.017,217.725,218.731,40.0,79.121,368.998,22.741,258.637,22.081,4.055,95.796,477.409,239.385,191.985,28.814,26.33,37.267,393.546,157.706,-8.072908,-39.40726,-1.4336983,10.093276
85,9915,3872,177.52,326.915,3.24,141.285,312.688,122.447,223.278,107.852,29.805,199.786,186.712,181.631,9.073,31.977,48.571,286.131,16.269,7.696,61.302,251.526,106.105,115.956,243.44,43.331,157.868,167.5,51.0,67.284,292.072,30.35,69.353,8.027,7.11,61.766,399.628,64.2,80.752,27.655,24.303,142.772,345.757,191.985,-15.032823,-39.533356,6.792236,10.807603
86,2663,10452,160.75,195.84,3.24,237.643,272.728,178.6,80.92,113.001,11.474,194.715,276.365,109.133,5.036,10.293,13.857,217.45,4.272,25.105,119.594,161.461,144.143,76.281,153.287,12.288,273.455,229.404,37.0,68.468,380.433,29.263,307.272,4.513,2.528,55.69,596.511,242.711,84.95,26.497,8.092,147.718,439.058,83.026,-13.21064,-33.446835,1.6944462,11.97392
87,3277,18037,114.98,61.223,1.0,1.0,99.901,4.918,562.938,196.68,6.237,259.624,200.587,635.052,98.882,2.549,231.143,9.325,33.718,3.678,168.84,476.172,169.168,37.623,500.5,202.775,15.448,259.288,44.0,72.019,169.406,64.049,36.491,17.396,2.528,60.551,207.606,405.7,21.987,5.636,211.742,24.079,106.817,12.018,-15.212143,45.267227,19.502651,-18.511122
88,5999,15771,83.57,96.649,1.0,163.957,143.857,21.894,130.87,131.024,3.619,131.834,206.99,207.435,94.845,1.0,8.714,7.244,1.0,29.122,216.076,343.662,187.186,29.485,180.089,56.03,56.729,114.135,95.0,63.733,312.863,9.696,144.278,26.766,1.0,18.015,38.675,206.122,26.185,24.179,11.132,68.589,220.598,1.0,15.416428,17.339535,13.741863,-8.376016
89,11503,11522,126.64,173.404,2.12,3.834,74.926,29.729,730.27,101.415,1.0,26.355,375.625,32.948,4.027,11.842,60.143,59.275,82.796,1.0,64.317,115.911,118.117,78.316,1.0,288.847,8.224,236.875,7.0,47.162,39.463,46.656,224.461,15.054,2.528,76.35,169.931,430.093,150.011,10.271,58.752,2.649,1.0,98.941,9.060799,41.28426,7.0108213,-15.390091
91,12815,18131,305.29,95.468,1.0,94.523,214.786,68.906,119.631,118.151,3.619,171.388,216.596,116.506,9.073,2.549,143.714,240.344,21.722,26.444,78.387,136.616,211.21,25.415,212.983,22.165,154.772,255.019,52.0,56.632,363.8,27.089,128.504,38.477,1.0,42.321,442.164,125.182,53.468,18.384,11.132,50.455,409.475,3.449,-21.30093,-26.013985,6.6845193,11.893605
92,715,1432,242.19,232.447,3.24,78.936,306.694,155.094,153.347,149.048,112.291,226.155,305.183,123.878,3.018,177.567,30.571,150.85,41.353,15.731,85.423,126.263,137.136,48.814,161.815,137.869,230.11,252.885,141.0,176.18,213.067,119.489,106.158,57.216,473.005,103.088,324.277,525.447,5.197,126.165,3.026,48.807,345.757,13.243,-41.99348,-27.831245,13.718656,20.866266
93,6351,16173,63.25,60.043,1.0,8.085,168.832,36.259,295.705,7.437,57.3,341.776,278.5,353.661,10.082,118.712,58.857,1.0,16.269,23.765,57.282,78.642,70.069,43.727,331.157,559.763,51.569,128.01,127.0,72.019,84.163,110.792,121.932,45.504,1.0,52.044,176.007,65.309,19.889,90.238,1.0,2.649,120.47,5.897,6.3510227,13.718536,-0.96672976,-4.5799394
95,12730,719,281.56,390.681,3.24,8.085,386.614,89.8,468.032,181.232,55.991,239.34,384.163,321.712,42.373,33.526,132.143,279.888,65.346,3.678,394.972,275.337,416.416,104.766,371.361,127.992,50.537,435.394,60.0,100.427,429.291,96.661,283.612,29.108,13.22,69.058,279.31,494.402,261.244,25.338,305.969,118.045,304.796,165.051,20.09684,-80.867355,-13.408632,-14.5845995
96,1029,8626,225.99,135.617,3.24,172.46,314.686,92.412,254.496,141.323,18.021,200.8,328.663,216.037,4.027,10.293,94.857,165.419,9.725,35.818,62.307,269.125,108.107,62.039,238.567,17.932,269.326,237.942,68.0,61.366,249.451,21.654,83.812,15.054,2.528,56.905,338.861,188.382,76.555,20.702,9.105,60.347,424.267,57.316,-16.468704,-14.32016,8.098753,8.437267
98,4411,12122,75.04,146.245,1.0,182.379,298.702,38.871,145.855,15.161,15.402,176.459,267.827,195.148,7.055,1.0,28.0,125.875,1.0,22.426,79.392,122.122,140.139,68.143,232.476,36.275,315.768,211.26,62.0,69.652,404.342,2.087,56.208,6.856,1.0,83.642,512.653,42.024,38.777,20.702,4.04,162.554,404.924,35.279,-23.94017,-29.27368,6.4444413,15.723882
99,9989,8992,104.75,172.223,1.0,74.685,265.735,127.671,250.75,58.932,220.963,182.544,300.913,105.446,4.027,250.363,66.571,113.388,3.181,29.122,66.327,87.96,116.115,53.9,169.124,174.555,178.508,155.76,120.0,58.999,209.948,37.96,73.296,153.251,1.0,43.536,361.953,34.263,30.382,181.794,2.013,17.485,222.874,21.813,-12.83847,8.790106,-14.079593,0.29519853
100,16473,7690,119.96,96.649,3.24,185.213,262.738,237.365,110.89,2.287,6.237,125.748,264.625,249.214,6.045,39.721,80.714,267.4,22.812,33.139,163.815,180.095,216.215,69.16,250.75,16.521,165.092,190.981,40.0,95.692,333.653,64.049,163.995,8.027,36.133,100.657,455.533,109.659,47.172,23.02,2.013,287.842,462.952,41.401,-17.042545,-42.548084,-1.8867697,15.815726
101,11578,1050,72.2,363.521,4.36,1.0,355.645,89.8,319.431,409.097,57.3,161.246,305.183,737.041,6.045,98.577,255.571,263.238,198.401,10.374,216.076,198.73,271.271,67.125,541.922,137.869,8.224,322.26,191.0,135.936,309.744,104.27,116.674,82.981,23.913,42.321,134.686,152.901,364.082,121.529,391.076,57.05,132.986,173.621,23.382263,-76.19849,-16.30612,-13.360974
102,7411,4501,81.44,109.638,2.12,171.043,313.687,135.506,147.104,2.287,19.33,163.274,281.702,216.037,4.027,18.037,116.714,159.175,7.544,17.07,114.568,221.505,116.115,51.866,204.455,8.055,220.821,136.548,43.0,130.018,292.072,35.786,47.007,5.685,311.087,49.613,412.996,311.455,61.863,19.543,26.33,159.257,377.616,92.82,-39.455894,-28.92019,9.947444,20.450071
103,15210,12093,136.3,165.138,1.0,1.0,1.0,1.0,110.89,1.0,6.237,186.601,577.346,1.0,762.864,1.0,1.0,1.0,4.272,7.696,100.498,520.687,449.449,169.874,2.218,291.669,2.032,761.99,111.0,1.0,57.135,4.261,499.186,190.728,1.0,14.369,1.0,1.0,1.0,10.271,28.356,1.0,102.265,5.897,-2.6812801,79.4828,-13.376531,-26.75708
104,8135,14249,106.88,566.628,237.311,1.0,301.699,212.553,105.895,44.771,104.435,243.397,553.865,218.494,750.755,219.386,175.857,36.381,30.447,14.391,141.704,788.812,678.678,173.943,195.927,108.237,164.06,750.25,254.0,143.038,272.32,331.464,325.675,237.574,2.528,21.661,10.723,37.589,141.616,140.072,56.725,1.0,429.956,204.228,-9.633774,76.24039,-15.140938,-25.498466
105,1526,8764,255.12,174.585,4.36,134.2,274.726,121.141,105.895,149.048,8.856,228.184,344.673,191.461,6.045,18.037,22.857,238.263,10.816,33.139,184.921,95.206,135.134,68.143,202.018,48.975,212.565,247.548,47.0,50.713,295.19,39.047,216.574,8.027,5.583,70.274,380.182,346.936,101.739,26.497,6.066,81.777,467.503,62.213,-1.2398643,-19.758831,1.199289,6.1635995
106,1206,2431,78.17,208.83,2.12,101.609,283.717,84.576,93.407,129.737,10.165,431.026,567.74,204.978,14.118,8.744,74.286,173.744,46.806,11.713,88.438,191.483,185.184,48.814,221.511,329.767,313.704,374.558,64.0,68.468,323.258,52.091,199.486,8.027,37.661,133.471,262.296,390.178,36.679,32.291,13.158,25.728,473.192,19.364,12.559307,-23.366646,-3.6617792,1.4159443
107,13114,7817,116.12,140.34,3.24,151.204,350.65,155.094,180.82,17.736,8.856,345.832,269.962,176.716,13.109,44.367,37.0,242.425,40.262,15.731,117.584,155.25,215.214,88.489,336.03,226.763,298.223,293.442,45.0,85.039,323.258,36.873,115.359,8.027,7.11,124.964,344.938,218.319,59.765,33.45,2.013,90.02,492.535,58.54,-2.5454597,-22.343626,-0.072923586,6.195001
108,9599,12758,145.54,133.255,2.12,83.187,96.904,31.035,355.645,230.152,2.309,26.355,193.115,83.328,3.018,4.098,123.143,105.063,11.906,1.0,52.257,106.594,63.062,53.9,76.534,19.343,80.466,144.019,31.0,64.917,127.824,9.696,334.876,18.567,2.528,39.891,281.741,91.919,116.431,6.795,39.501,15.837,73.82,32.831,10.001734,28.316498,8.583472,-11.777358
109,2542,14535,147.25,54.138,2.12,94.523,320.68,64.988,240.76,131.024,12.784,123.72,201.654,68.583,5.036,2.549,10.0,36.381,4.272,21.087,146.729,95.206,185.184,67.125,206.891,10.877,166.124,148.288,41.0,62.55,260.886,39.047,259.951,1.0,2.528,26.522,385.044,182.838,162.603,11.43,15.185,188.931,197.842,116.081,18.7698,3.7799149,10.83259,0.64068466
110,1028,18895,47.04,67.128,1.0,6.668,113.887,1.0,808.941,30.61,35.042,234.269,225.135,223.41,33.291,2.549,38.286,3.081,30.447,2.339,163.815,357.12,83.082,25.415,349.432,319.89,115.555,258.221,10.0,92.141,147.575,32.524,62.78,37.306,2.528,43.536,76.35,406.809,40.876,3.318,64.831,66.941,21.481,13.243,-17.68472,38.56535,21.613602,-17.293518
111,9332,16658,305.72,116.723,1.0,93.106,180.82,64.988,162.089,11.299,3.619,211.956,441.798,104.218,25.218,2.549,28.0,25.975,28.265,33.139,152.76,156.285,206.205,40.675,234.912,137.869,175.412,279.567,20.0,81.488,414.738,12.958,237.605,4.513,1.0,65.412,588.004,258.234,17.79,17.225,1.0,162.554,342.344,4.673,21.605455,-2.3086147,13.415103,-0.3927398
112,7642,6124,321.21,158.053,2.12,185.213,300.7,206.024,93.407,3.575,18.021,234.269,362.817,98.074,5.036,19.586,16.429,254.913,15.178,19.748,168.84,165.602,177.176,69.16,197.145,94.127,322.992,157.894,40.0,66.101,361.721,33.612,256.008,2.171,17.803,100.657,489.562,268.213,47.172,33.45,5.053,137.827,392.408,129.548,-6.4937744,-28.311274,1.2900218,10.134356
113,3234,258,286.96,158.053,4.36,148.37,311.689,165.541,114.636,7.437,31.114,181.53,147.221,91.93,9.073,25.781,17.714,221.612,7.544,17.07,102.508,103.488,165.164,24.398,211.765,9.466,261.07,215.529,33.0,58.999,348.207,57.527,78.554,4.513,5.583,37.46,482.27,162.88,5.197,28.814,1.0,203.767,373.065,21.813,-23.61532,-27.486084,6.597841,15.210256
116,3463,5095,221.01,109.638,5.48,132.783,275.725,147.259,98.402,199.255,16.712,199.786,263.558,164.428,3.018,27.33,42.143,177.906,14.087,15.731,135.674,151.109,109.108,57.969,231.257,17.932,189.861,125.875,54.0,45.979,264.004,41.221,207.372,6.856,7.11,45.967,247.712,284.845,68.16,18.384,11.132,43.861,292.28,68.335,-1.9103994,0.8598976,5.592189,3.1050277
117,4585,12581,41.36,155.691,1.0,131.366,310.69,104.165,168.333,7.437,2.309,163.274,294.51,67.354,4.027,1.0,3.571,107.144,1.0,7.696,144.719,226.681,250.249,67.125,169.124,12.288,192.957,245.413,38.0,98.059,374.196,10.783,484.726,1.0,158.335,25.307,426.365,343.609,78.653,14.907,4.04,164.203,294.556,67.11,-5.459078,-14.75341,12.858898,16.4681
118,14041,8227,207.08,210.011,2.12,197.966,271.729,119.835,84.666,46.058,4.928,358.003,499.433,121.421,29.255,19.586,33.143,234.1,60.984,11.713,102.508,167.673,221.22,86.454,217.856,229.585,218.757,330.798,30.0,80.305,360.682,4.261,295.442,3.342,2.528,246.496,376.536,186.164,82.851,27.655,6.066,126.287,398.097,105.063,4.8902245,-28.49167,-3.3729,7.6398892
119,11341,17079,183.35,200.564,1.0,220.638,202.798,119.835,167.084,111.714,55.991,244.411,363.885,153.369,3.018,89.284,102.571,113.388,43.534,25.105,146.729,182.166,130.129,29.485,260.496,171.733,219.789,273.163,82.0,76.754,332.614,106.444,96.957,49.018,65.156,61.766,427.58,234.95,30.382,45.039,2.013,139.475,346.895,12.018,-3.277462,-15.579332,2.4346018,4.9542694
120,4268,9549,115.41,127.351,3.24,141.285,262.738,115.918,334.416,299.67,50.754,119.663,231.538,290.993,3.018,66.051,164.286,169.581,22.812,5.017,93.463,126.263,69.068,50.848,248.313,26.398,156.836,82.115,101.0,94.508,200.592,55.353,160.051,46.675,5.583,49.613,314.555,78.614,70.258,92.556,33.422,93.317,231.976,73.232,0.68164253,17.392286,5.87062,-7.7172475
122,12258,15274,140.0,130.894,5.48,29.34,299.701,142.035,358.142,406.522,272.026,354.96,241.144,191.461,5.036,203.898,242.714,146.688,132.964,31.8,109.543,215.293,149.148,99.679,136.23,246.517,213.597,274.231,400.0,92.141,131.982,156.448,116.674,193.07,11.693,35.029,297.54,112.986,322.107,165.568,21.264,1.0,211.495,195.658,-14.416737,9.265549,-15.49081,1.435427
123,11883,3664,77.74,371.787,2.12,83.187,417.583,44.094,484.266,125.875,53.372,287.008,296.644,198.834,22.191,16.488,105.143,248.669,39.171,10.374,236.177,290.865,229.228,135.285,265.37,140.691,99.042,403.375,48.0,109.896,326.377,72.745,174.511,10.369,8.638,61.766,523.591,350.262,133.221,27.655,81.042,122.99,313.899,136.893,8.796034,-72.03843,-10.650872,-9.471502
125,8643,10125,104.61,51.777,1.0,2.417,13.987,17.976,441.809,92.403,1.0,4.043,237.942,28.033,4.027,8.744,49.857,34.3,46.806,1.0,31.151,50.691,38.037,44.744,1.0,191.487,4.096,54.365,1.0,6.918,4.119,16.219,58.837,6.856,4.055,56.905,93.365,178.403,47.172,4.477,20.251,30.673,3.276,20.588,8.212101,36.299698,8.082906,-13.993789
126,15292,8782,253.42,208.83,1.0,179.545,271.729,238.671,93.407,44.771,6.237,186.601,279.567,117.734,75.673,18.037,46.0,238.263,54.44,122.862,303.514,247.385,314.314,68.143,231.257,17.932,335.376,293.442,34.0,66.101,440.726,69.484,219.203,9.198,22.385,116.456,493.208,181.729,61.863,29.973,7.079,131.233,454.987,87.923,-8.099447,-38.324463,-2.8835561,11.82338
127,10785,250,232.38,354.074,3.24,3.834,336.664,80.659,526.724,150.335,76.94,497.964,418.317,331.542,11.091,49.014,66.571,238.263,98.064,2.339,392.962,167.673,337.337,85.437,409.128,428.538,108.331,483.423,58.0,90.957,460.478,91.225,401.914,18.567,11.693,124.964,167.5,626.345,225.565,25.338,274.56,71.886,288.867,124.651,16.306004,-85.4212,-11.054016,-15.24618
128,4513,5218,172.54,171.043,4.36,199.383,310.69,178.6,107.144,141.323,25.877,190.658,268.894,152.14,3.018,22.684,37.0,242.425,19.54,15.731,107.533,104.523,119.118,60.004,248.313,63.085,270.358,188.846,64.0,92.141,309.744,35.786,131.133,12.712,214.853,60.551,310.909,229.406,93.345,34.609,11.132,91.668,412.888,131.996,-34.84188,-29.240322,8.743022,19.952047
130,10763,13345,70.35,322.191,2.12,1.0,136.864,19.282,383.118,353.74,2.309,58.81,478.087,95.616,26.227,5.647,136.0,132.119,231.119,1.0,158.79,224.61,244.243,84.42,10.746,540.008,24.737,454.606,27.0,227.077,147.575,144.491,277.039,38.477,14.748,128.609,411.781,651.847,343.095,29.973,107.384,1.0,1.0,222.592,15.070366,43.092094,2.8493917,-15.342018
131,2508,15034,166.72,114.362,5.48,10.919,204.796,96.329,204.546,174.795,412.122,329.605,293.442,143.539,18.155,267.4,93.571,65.519,43.534,5.017,247.232,212.188,171.17,105.783,181.307,253.572,245.59,247.548,204.0,127.65,193.315,214.062,303.329,129.828,4.055,33.814,282.956,295.932,212.973,224.674,18.224,37.267,206.944,189.537,-13.067881,9.277525,-15.045785,1.0462852
132,13262,17412,44.63,44.691,2.12,5.251,17.983,33.647,616.634,430.982,4.928,49.682,247.548,492.513,8.064,39.721,229.857,55.113,88.249,1.0,221.102,277.407,65.064,21.346,106.991,160.445,41.249,115.202,180.0,87.406,101.836,24.915,62.78,129.828,8.638,24.091,152.916,158.445,80.752,62.423,80.028,55.401,400.372,9.57,-1.9713612,30.935432,22.64093,-11.139672
134,5631,11749,234.51,185.213,1.0,210.719,317.683,76.741,165.835,119.438,18.021,226.155,322.26,163.199,8.064,2.549,75.571,200.8,21.722,86.705,153.765,122.122,107.106,71.195,209.328,125.169,219.789,226.202,48.0,89.774,300.388,17.306,140.334,3.342,2.528,71.489,467.686,236.059,84.95,18.384,26.33,131.233,388.994,60.989,-4.910286,-22.987303,1.1751602,7.4170766
135,365,19215,92.67,142.702,1.0,3.834,76.924,1.0,517.982,73.093,23.258,185.587,263.558,211.122,2.009,1.0,70.429,7.244,9.725,1.0,101.503,186.307,196.195,19.312,317.756,177.377,13.384,266.76,16.0,111.079,198.513,22.741,100.9,4.513,2.528,13.153,140.763,329.195,21.987,6.795,81.042,70.238,29.445,4.673,-13.768326,40.72554,21.054066,-15.408845
136,4804,15539,167.85,44.691,8.84,71.851,66.934,14.059,253.248,213.416,6.237,32.441,209.125,208.664,6.045,4.098,51.143,21.812,5.362,1.0,46.226,180.095,180.179,30.502,300.7,10.877,54.665,114.135,52.0,74.386,218.264,17.306,83.812,8.027,1.0,10.723,484.701,48.677,57.666,14.907,3.026,230.144,221.736,1.0,26.313156,19.762035,17.608871,-4.5273905
137,13178,11153,111.0,256.064,2.12,66.183,289.711,68.906,540.46,91.116,100.507,235.283,344.673,147.225,4.027,8.744,75.571,194.556,32.628,92.062,168.84,132.475,234.233,76.281,255.623,112.47,200.181,363.885,43.0,76.754,348.207,12.958,114.045,11.54,2.528,64.197,545.467,346.936,141.616,21.861,9.105,1.0,363.962,47.522,10.926685,-25.278973,-8.068514,-7.9924273
139,10045,2100,137.3,345.809,3.24,1.0,566.434,767.553,669.081,154.197,108.363,663.281,566.673,445.819,11.091,411.442,197.714,267.4,163.501,31.8,137.684,290.865,193.192,71.195,412.783,507.555,287.903,278.5,596.0,153.691,883.571,392.338,275.725,451.897,19.33,94.58,28.953,140.705,108.036,169.045,110.424,1.0,519.843,245.853,-42.168465,61.272873,-24.590961,2.8280385
140,8930,17516,118.25,88.383,1.0,152.621,180.82,41.482,179.571,35.759,11.474,278.894,329.731,89.472,3.018,8.744,17.714,48.869,35.9,3.678,76.377,163.532,115.114,27.45,209.328,194.309,141.355,153.625,43.0,75.57,295.19,11.871,57.522,9.198,1.0,72.704,375.321,230.515,17.79,24.179,1.0,86.723,233.114,12.018,20.024185,10.457539,12.482134,-3.05611
142,1539,9987,330.59,156.872,2.12,207.885,272.728,121.141,78.422,73.093,29.805,192.686,308.385,118.963,4.027,13.391,21.571,204.963,15.178,26.444,77.382,110.735,112.111,69.16,180.089,122.347,255.91,177.106,43.0,66.101,273.36,10.783,87.755,10.369,7.11,99.442,456.748,223.862,55.567,24.179,11.132,142.772,408.337,83.026,-8.546894,-22.7141,1.5531303,7.791969
143,8328,6933,254.84,126.17,3.24,95.94,241.759,139.424,321.929,53.782,33.733,207.899,422.587,195.148,5.036,18.037,35.714,202.881,27.175,11.713,107.533,148.003,145.144,69.16,239.785,160.445,341.568,177.106,51.0,83.855,294.151,36.873,244.178,17.396,156.807,107.949,488.347,237.168,108.036,23.02,4.04,106.505,396.959,74.456,-1.1025467,-23.870632,-2.5740488,5.531499
144,12082,4620,154.21,305.66,2.12,95.94,288.712,71.518,642.857,282.934,40.279,200.8,374.558,244.299,6.045,49.014,100.0,204.963,39.171,6.357,134.669,233.927,213.212,73.229,504.155,113.881,92.85,340.404,71.0,86.223,303.507,57.527,179.768,49.018,8.638,84.858,457.964,211.666,133.221,50.834,29.369,70.238,334.379,134.445,8.533928,-69.89053,-11.659551,-8.443142
145,5015,1449,34.96,174.585,4.36,101.609,311.689,162.929,212.039,107.852,46.826,190.658,201.654,132.48,13.109,31.977,53.714,157.094,7.544,22.426,207.031,158.355,214.213,70.177,215.42,15.11,328.152,263.558,144.0,93.325,343.009,133.62,39.12,84.152,7.11,45.967,383.828,289.28,26.185,21.861,36.461,301.03,427.68,19.364,-15.068407,-26.806873,3.5799894,10.421427
147,9517,10853,109.87,566.628,1.0,1.0,137.863,10.141,395.605,16.448,8.856,85.18,678.74,19.432,851.664,2.549,1.0,15.569,18.45,7.696,165.825,703.923,612.612,168.856,4.655,153.39,3.064,733.173,338.0,9.286,321.179,286.894,269.153,440.185,1.0,11.938,1.0,45.351,103.838,42.722,183.373,1.0,151.191,343.794,-4.467659,81.675385,-14.567691,-27.49239
148,14164,9336,284.26,155.691,1.0,186.63,269.731,190.353,157.094,1.0,24.567,233.255,241.144,136.166,28.245,24.233,43.429,188.312,4.272,35.818,74.367,136.616,172.171,62.039,215.42,56.03,215.661,221.933,62.0,76.754,319.1,36.873,181.083,16.225,2.528,62.982,450.672,77.505,68.16,65.9,3.026,98.262,481.157,56.092,-20.70807,-33.347237,4.871368,14.605541
149,10547,2197,174.25,310.383,3.24,46.345,374.626,202.106,577.923,210.841,78.249,341.776,387.365,322.941,16.136,151.237,125.714,300.7,147.142,5.017,323.615,183.201,170.169,53.9,509.028,211.242,70.146,401.24,118.0,150.14,326.377,174.928,345.392,71.27,14.748,78.781,387.474,381.307,103.838,113.416,195.531,57.05,302.521,123.426,15.9869,-72.40988,-11.585662,-13.03983
150,7302,5832,200.26,116.723,4.36,152.621,326.674,228.224,175.825,1.0,11.474,184.573,294.51,145.996,5.036,42.819,20.286,234.1,24.993,41.174,88.438,158.355,144.143,54.918,227.602,68.729,308.543,245.413,55.0,131.201,358.602,64.049,153.479,3.342,211.798,93.365,383.828,229.406,53.468,32.291,5.053,235.089,432.231,120.978,-36.421783,-32.335983,8.075872,20.702318
151,8812,9013,128.91,103.734,2.12,165.374,292.708,172.071,110.89,98.84,3.619,159.217,266.76,117.734,3.018,8.744,16.429,331.919,2.091,22.426,82.407,103.488,124.123,32.537,217.856,6.644,170.252,116.269,46.0,83.855,306.625,7.522,64.095,3.342,17.803,76.35,354.661,105.224,42.975,25.338,7.079,47.158,354.86,26.71,-25.548805,-19.023232,9.21181,11.908391
152,6462,17900,174.68,43.511,1.0,172.46,58.942,4.918,359.391,74.38,36.351,65.91,323.327,74.727,10.082,2.549,2.286,3.081,1.0,29.122,37.181,134.545,145.144,18.294,286.08,13.699,45.377,147.221,13.0,57.815,221.383,2.087,89.07,3.342,1.0,9.507,460.394,49.786,11.494,9.113,1.0,85.074,148.916,1.0,27.100052,20.132011,16.593803,-4.5874257
153,6313,14291,192.3,37.606,1.0,261.732,285.715,36.259,139.611,76.955,4.928,225.141,244.346,150.911,4.027,1.0,26.714,36.381,1.0,21.087,92.458,197.694,165.164,62.039,241.004,8.055,255.91,113.067,56.0,58.999,328.456,30.35,150.85,6.856,1.0,18.015,432.442,84.158,120.628,13.748,6.066,91.668,286.591,53.643,23.987381,1.4546852,12.481174,1.8848324
