cell,x,y,area µm²,SMA,NeuN,HLA-A,CD4,CD44,S100B,GalMac3,P2Ry12,CD11b,Claudin5,CD34,iNOS,ApoE,CD11c,CD40,PCNA,CollagenIV,CD8,Neurofilament,CD3e,DAPI_1,CD68,ATG7,Vimentin,AQP4,CD14,CD45,TMEM119,CD31,GFAP,P2Rx7(Park7),HLA-DR,Synaptophysin,A-Beta,PSD-95,H2A.x,CD163,MAP2,Trem2,CD74,IBA1,UMAP_1,UMAP_2,TSNE_1,TSNE_2
5714,3718,12809,324.2,12.846,21.141,55.028,93.906,29.987,75.166,218.757,121.879,83.258,52.442,55.467,190.81,24.485,120.35,147.912,100.177,15.641,146.854,1.0,92.312,78.326,27.672,165.813,221.119,96.143,98.102,44.098,32.697,69.931,299.107,99.174,41.171,61.39,151.988,112.227,60.94,20.089,7.336,183.688,92.434,35.597,-53.41749,-4.2670116,14.518077,-12.190049
5716,10980,5353,180.5,6.923,39.94,34.64,130.442,2.035,244.85,139.291,84.916,114.646,23.634,177.685,155.845,103.971,207.652,120.556,146.666,20.147,172.828,89.251,157.535,103.27,38.584,313.278,14.169,13.519,81.644,136.926,132.16,123.877,345.757,364.567,46.457,157.606,116.826,79.573,66.198,13.726,30.569,66.906,92.434,47.13,7.749548,31.939735,3.8972876,7.8634396
5717,20663,2057,94.94,30.615,10.399,85.609,148.188,162.496,567.362,101.106,98.902,118.975,107.999,26.241,174.826,26.291,121.455,79.015,136.335,15.641,145.855,332.823,136.881,312.798,65.256,165.813,32.983,91.135,203.433,262.906,182.438,194.806,287.729,617.014,39.057,1.0,292.634,197.943,219.728,17.544,1.0,309.719,131.942,38.481,24.522549,-45.522858,-14.66705,16.195402
5718,9006,6000,261.38,2.974,18.456,21.388,129.398,3.07,310.027,186.764,80.92,122.222,11.288,48.824,99.901,134.682,215.387,124.609,145.633,46.051,155.845,89.251,165.145,88.303,44.646,447.731,27.339,6.008,96.456,159.028,121.23,54.946,165.983,282.576,45.4,133.04,34.093,55.083,177.665,18.817,79.146,26.437,45.024,41.364,-4.856575,16.942722,3.5279162,3.2350636
5719,12976,2069,56.14,14.82,2.343,66.241,78.248,224.61,243.727,11.32,39.961,37.8,54.499,229.495,64.936,73.26,103.773,61.791,153.898,19.02,89.911,119.256,83.616,34.674,31.309,246.774,53.678,47.32,129.372,167.868,134.346,71.929,433.369,265.314,39.057,1.0,215.071,39.776,9.413,6.09,1.0,227.625,102.593,71.636,8.841337,-41.80825,-16.93429,9.8726
5721,10371,3069,26.15,14.82,7.714,39.737,83.467,164.567,310.027,81.498,63.937,86.505,60.673,26.241,113.887,71.454,235.279,35.448,164.229,26.904,163.837,267.518,197.756,40.91,22.823,334.964,34.864,167.5,109.623,163.448,199.926,70.93,544.875,442.243,32.714,15.33,165.432,94.879,14.671,13.726,87.594,158.25,91.305,25.506,14.781445,-14.415638,-12.043844,8.182905
5722,20514,8328,161.17,89.844,163.472,420.988,349.658,63.114,289.8,506.692,416.584,376.572,483.524,220.195,525.475,309.913,425.354,351.562,442.13,346.764,368.632,18.65,385.816,188.079,215.591,427.491,651.949,128.692,139.247,313.74,245.832,548.452,409.475,379.671,316.029,106.427,328.829,355.089,169.253,91.355,34.793,330.531,276.431,120.649,33.695827,-4.2656326,21.832254,7.1413274
5725,19588,14588,145.54,1.0,3.685,27.504,156.539,92.101,320.141,13.384,103.897,168.763,29.807,43.511,4.996,20.872,50.729,136.767,78.482,142.91,1.0,1.0,35.786,159.393,33.734,242.437,110.119,66.098,61.895,63.99,7.558,15.985,197.842,73.282,23.2,7.141,15.478,73.45,17.825,7.363,64.362,26.437,3.258,19.74,59.24813,-76.79681,-12.786709,-26.327759
5726,6460,9618,220.16,4.949,18.456,27.504,137.749,8.247,188.664,167.156,94.906,90.834,21.577,105.948,116.884,82.293,139.136,142.846,105.342,17.894,132.868,22.18,104.27,104.517,25.248,261.232,38.627,39.808,126.081,63.99,39.255,44.956,237.665,85.149,39.057,90.05,76.494,106.104,94.591,18.817,17.896,75.0,54.054,28.39,-35.422478,14.307804,5.455639,-11.294087
5727,8278,940,411.89,6.923,2.343,22.407,81.379,134.545,485.33,21.64,5.995,28.059,29.807,119.233,3.997,29.904,60.675,13.158,78.482,12.263,9.991,149.261,33.612,47.146,16.761,373.999,51.797,268.902,32.27,144.662,68.766,26.974,386.719,418.509,23.2,3.047,74.425,8.143,18.877,3.545,1.0,91.188,12.288,31.273,12.257538,-29.707325,-16.123653,5.0245123
5728,19725,8699,60.69,18.769,23.827,72.357,121.047,19.634,171.808,99.042,207.793,204.48,64.788,6.314,265.735,82.293,153.502,126.635,109.475,15.641,189.811,45.125,156.448,22.202,48.283,313.278,21.695,64.846,103.04,195.496,253.482,132.868,130.711,292.285,80.286,291.693,222.311,190.8,14.671,50.632,288.239,219.531,139.844,86.052,8.416813,28.705421,7.3855767,10.021848
5729,6011,12648,46.19,16.794,11.742,69.299,92.862,164.567,2.124,138.259,164.836,57.282,49.355,6.314,211.789,55.195,114.824,212.756,117.739,12.263,200.8,4.53,24.915,24.697,25.248,90.635,802.458,144.966,63.54,31.942,29.418,91.909,614.281,16.104,34.829,111.545,176.807,162.228,24.135,16.271,3.112,194.094,116.139,15.416,-67.15071,27.681458,1.6073949,-28.447863
5730,1464,2787,182.49,6.923,11.742,29.543,74.072,2.035,315.646,117.619,7.993,46.458,24.663,56.795,10.99,87.712,146.872,14.171,143.567,17.894,69.931,45.125,90.138,89.551,83.442,598.087,44.271,66.098,76.707,102.668,179.159,50.95,292.28,316.019,62.314,66.508,89.938,8.143,176.614,8.636,108.715,69.219,26.963,87.494,-10.273001,13.265251,-3.7219725,-4.235846
5731,15341,9117,157.34,14.82,73.508,50.95,125.223,5.141,192.035,158.9,178.822,131.963,55.528,67.423,255.745,136.488,164.553,161.083,131.17,13.389,201.799,16.885,137.968,121.978,39.796,297.375,19.814,37.305,70.124,155.712,127.788,100.9,123.884,403.405,40.114,98.239,168.534,177.534,113.519,23.907,93.93,206.812,111.624,18.299,16.273762,32.204422,3.7695184,11.775821
5733,19700,2664,202.82,26.666,13.085,107.016,177.417,186.307,543.764,151.676,141.859,141.704,88.451,34.211,268.732,100.358,206.546,172.228,141.501,25.778,224.776,271.048,245.587,87.056,54.345,271.352,49.915,124.936,101.394,235.279,161.671,111.889,409.475,612.699,42.229,4.071,305.043,222.433,95.642,22.634,3.112,336.312,145.488,41.364,48.72331,4.831848,-10.365878,18.254461
5734,10921,9690,32.83,8.897,11.742,134.54,207.69,992.753,296.542,165.092,178.822,160.104,44.211,3.657,218.782,425.53,117.034,240.112,221.049,21.273,153.847,1.0,122.75,37.169,33.734,280.026,81.898,367.801,479.928,107.088,82.975,26.974,451.574,166.062,25.314,1.0,166.466,213.249,15.722,35.361,1.0,276.188,78.888,52.896,-83.2241,45.791542,2.5635087,-23.31151
5735,16123,2832,139.0,22.717,15.77,98.861,136.705,242.209,316.769,60.857,116.884,139.54,74.047,72.737,197.803,114.81,234.174,69.897,184.89,23.525,211.789,156.322,277.111,92.045,47.07,321.952,32.983,79.868,229.766,188.865,158.392,95.905,311.623,394.774,46.457,2.024,256.438,151.003,61.992,22.634,1.0,324.75,125.169,35.597,25.18633,-62.240433,-11.483645,21.943218
5737,15010,6051,213.19,14.82,21.141,50.95,144.013,10.317,126.858,164.06,151.849,143.869,37.009,75.394,210.79,100.358,204.336,156.017,130.137,20.147,189.811,62.776,139.055,60.865,38.584,306.049,14.169,33.549,60.249,192.18,206.484,121.879,294.556,382.907,41.171,224.137,166.466,144.88,58.837,17.544,125.611,147.844,117.268,48.571,9.1339035,30.09127,5.933905,10.743123
5738,15802,3596,124.93,14.82,17.113,76.435,128.354,121.087,424.648,161.996,114.886,147.116,50.384,60.781,220.78,105.778,195.496,148.925,184.89,28.03,242.758,129.846,216.236,18.461,53.132,372.553,64.966,225.086,104.685,207.652,172.601,90.91,546.013,540.417,50.686,77.767,220.242,194.882,31.496,21.362,62.249,224.156,108.237,21.182,39.347355,10.2212715,-6.9054255,17.722332
5739,19214,5039,123.08,22.717,14.427,82.551,182.636,117.981,825.821,154.772,146.854,194.739,81.249,152.444,276.724,167.199,151.292,133.727,146.666,14.515,165.835,78.661,191.234,159.393,53.132,223.643,76.254,99.898,94.811,207.652,133.253,119.881,321.863,638.591,44.343,10.212,282.292,190.8,117.725,18.817,7.336,317.812,148.875,52.896,50.507835,9.979322,-10.311943,16.47091
5740,15139,14221,135.16,1.0,11.742,34.64,142.969,1.0,352.729,31.961,117.883,121.14,41.125,27.569,6.994,125.649,52.939,167.162,65.052,83.218,1.999,1.0,20.567,205.539,22.823,478.091,104.475,26.038,33.916,79.461,37.069,9.991,189.877,204.9,20.029,5.094,14.444,92.839,79.868,8.636,66.474,27.594,4.386,9.649,63.335754,-72.92869,-11.460254,-24.21403
5741,7552,1788,348.78,4.949,2.343,19.349,82.423,136.616,662.88,89.754,18.982,33.47,15.404,48.824,48.952,53.389,109.299,26.33,139.434,15.641,74.926,166.912,58.614,102.022,19.186,281.472,25.458,331.496,50.374,146.872,93.905,10.99,502.776,586.807,32.714,2.024,48.571,18.347,112.467,8.636,15.784,100.437,22.447,26.948,19.675884,-27.61945,-18.064796,3.9813867
5743,11350,13177,311.83,16.794,15.77,51.969,133.574,6.176,275.191,154.772,132.868,117.893,62.73,31.555,208.792,82.293,155.712,162.096,100.177,15.641,174.826,23.945,39.047,78.326,31.309,330.627,17.932,8.511,4.292,67.305,63.301,105.895,319.588,157.431,39.057,90.05,189.217,144.88,74.611,20.089,60.137,196.406,116.139,29.831,-40.384636,18.471088,7.597236,-12.218674
5745,4034,4280,74.48,8.897,11.742,44.834,142.969,343.662,250.469,64.986,93.907,118.975,28.779,19.598,122.878,94.939,203.231,73.949,165.262,24.652,105.895,315.173,158.622,35.921,33.734,358.096,36.746,586.88,81.644,132.506,101.556,34.966,359.411,119.672,44.343,30.683,112.689,81.614,15.722,17.544,68.586,151.312,49.539,18.299,1.4896469,-20.086342,-11.99502,-0.14046198
5746,14953,14555,168.42,1.0,3.685,3.039,136.705,1.0,324.636,24.737,83.917,114.646,6.144,119.233,1.999,24.485,28.627,99.279,16.496,7.758,1.0,1.0,36.873,158.146,13.124,251.111,12.288,1.0,5.937,36.363,15.209,5.995,144.364,152.037,15.8,5.094,13.41,89.777,151.376,4.818,58.025,5.625,6.644,6.766,59.873825,-78.641174,-12.897896,-25.889626
5747,1754,8888,197.13,10.872,43.968,52.989,113.74,36.198,186.416,206.373,88.912,96.246,45.24,39.525,110.89,75.067,174.499,112.45,153.898,19.02,153.847,83.956,96.661,98.281,27.672,327.735,59.322,191.286,47.082,92.722,54.557,76.924,555.115,205.978,42.229,92.097,127.168,86.716,77.765,13.726,36.905,110.844,57.441,32.714,-9.351856,-5.5843773,-1.2374672,-0.13059565
5748,11825,7454,55.57,4.949,26.512,33.62,166.978,2.035,177.426,430.322,139.861,155.775,27.75,4.985,152.848,93.132,238.594,159.057,155.964,20.147,180.82,2.765,151.013,47.146,36.159,616.881,21.695,3.504,43.791,133.611,205.391,107.893,290.005,579.255,38.0,291.693,80.63,124.472,109.313,17.544,93.93,39.156,50.668,44.247,15.136778,21.50513,7.171495,15.585449
5749,5523,12870,175.67,12.846,15.77,123.327,375.755,226.681,34.712,224.949,146.854,98.411,170.758,145.802,228.772,156.36,113.719,191.479,178.692,261.168,164.836,4.53,77.094,53.382,31.309,77.624,292.61,79.868,177.1,33.048,16.302,168.832,494.811,6.394,44.343,35.801,168.534,145.901,23.083,23.907,1.0,214.906,117.268,45.688,-39.128143,-17.51879,12.551162,-19.029404
5752,16487,4397,256.54,14.82,50.681,59.105,140.881,29.987,276.315,170.252,156.844,154.692,43.182,127.203,228.772,46.163,183.34,174.255,129.103,17.894,194.806,64.541,186.886,78.326,48.283,223.643,21.695,48.571,53.666,150.187,155.113,81.919,320.726,513.446,42.229,162.723,166.466,138.758,80.92,21.362,104.49,155.938,104.851,21.182,25.036652,26.994776,0.65737987,14.612035
5753,16143,7687,237.07,14.82,70.823,38.717,131.486,12.388,262.83,227.013,189.811,148.198,48.326,84.693,230.77,111.197,187.76,136.767,142.534,14.515,221.779,23.945,158.622,126.966,38.584,209.185,19.814,19.778,52.02,154.607,128.881,98.902,349.171,488.633,42.229,128.946,143.714,135.697,178.717,20.089,140.395,128.188,103.722,32.714,19.480488,28.233734,2.0303316,14.363097
5754,2195,5200,200.4,8.897,15.77,31.582,117.915,97.277,512.299,177.476,88.912,116.81,26.721,103.291,109.891,80.486,205.441,81.042,179.725,20.147,153.847,103.371,144.491,74.584,45.858,515.68,177.847,230.094,83.29,113.719,97.184,34.966,431.093,314.941,45.4,46.037,112.689,54.062,91.436,16.271,89.706,106.219,52.925,55.779,10.125401,-17.14357,-12.13328,3.6613503
5755,16771,11281,288.81,18.769,15.77,153.908,124.179,14.458,353.853,166.124,157.843,108.152,115.201,157.758,261.739,185.264,157.923,136.767,119.806,76.46,191.809,25.71,129.272,112.0,38.584,394.239,151.508,42.312,84.936,113.719,96.091,124.876,170.534,353.779,39.057,92.097,161.295,181.616,147.169,18.817,136.171,196.406,124.041,11.091,24.876251,32.27642,1.1521538,12.007462
5758,9837,11085,184.91,10.872,11.742,42.795,142.969,28.951,148.209,111.427,134.866,128.716,29.807,79.379,179.821,38.937,123.665,160.07,114.64,15.641,125.875,1.0,129.272,80.82,32.522,194.728,98.831,39.808,63.54,78.356,50.185,52.948,264.973,37.68,39.057,99.262,104.416,114.268,76.714,18.817,32.681,129.344,82.275,22.623,-49.32984,17.494678,7.5268035,-14.84277
5760,6552,3180,284.54,4.949,2.343,22.407,89.73,155.25,593.208,93.882,21.979,74.599,10.26,59.452,37.963,71.454,163.448,26.33,145.633,17.894,83.917,101.606,111.879,63.36,39.796,300.266,59.322,402.853,101.394,122.56,90.626,6.994,441.334,371.04,78.171,1.0,53.742,29.572,47.269,16.271,1.0,71.531,35.993,50.013,11.137947,-24.501066,-15.030186,3.296007
5761,3652,9463,165.72,8.897,29.198,29.543,122.091,2.035,15.609,175.412,76.924,83.258,29.807,7.642,85.915,53.389,174.499,146.899,112.574,16.768,114.886,105.136,112.966,103.27,25.248,164.368,12.288,21.03,58.603,93.827,46.906,108.892,277.489,72.203,33.771,138.158,94.075,79.573,79.868,14.999,36.905,80.781,52.925,31.273,-35.447746,0.36790085,7.060398,-6.6162524
5763,13729,11600,65.24,10.872,22.484,86.629,116.871,3.07,83.033,173.348,134.866,83.258,52.442,36.868,178.822,118.423,159.028,149.938,87.78,52.808,149.851,32.77,128.185,133.202,28.885,346.53,81.898,36.053,28.979,84.987,54.557,74.926,188.739,194.111,43.286,75.72,111.655,119.37,96.694,16.271,17.896,122.406,78.888,22.623,-38.51965,7.5618973,7.559568,-9.670819
5764,4759,13442,16.63,10.872,9.056,24.446,140.881,279.478,5.495,6.16,138.862,42.129,47.298,1.0,3.997,53.389,46.309,214.782,20.629,10.01,18.982,1.0,30.35,18.461,10.699,45.818,258.746,166.248,75.061,46.309,5.372,66.934,245.63,1.0,13.686,75.72,114.758,96.92,13.619,4.818,3.112,114.312,35.993,11.091,-72.13954,49.34146,-0.48739383,-26.863346
5765,4087,10149,185.62,8.897,25.169,28.523,109.564,3.07,75.166,221.853,106.894,80.011,31.865,105.948,123.877,53.389,150.187,147.912,86.747,13.389,141.859,61.011,104.27,105.764,24.035,201.957,27.339,6.008,38.853,49.624,35.976,74.926,303.658,174.692,34.829,72.65,112.689,102.022,108.261,12.454,11.56,94.656,70.986,42.805,-40.576714,2.313923,9.329904,-8.2106905
5767,3512,14026,48.75,14.82,6.371,70.318,141.925,673.902,99.889,62.921,209.791,83.258,50.384,1.0,24.976,141.908,28.627,192.492,34.059,3.253,4.996,1.0,49.917,22.202,16.761,27.023,106.356,351.526,183.684,42.993,1.0,35.965,575.596,6.394,24.257,1.0,236.789,152.023,14.671,16.271,1.0,268.094,42.766,18.299,-80.518936,49.560524,2.3967774,-24.41362
5768,19615,2741,56.14,26.666,17.113,112.113,206.646,103.488,357.224,127.939,164.836,124.387,97.711,27.569,359.641,60.615,195.496,193.505,187.99,25.778,248.752,304.583,254.283,512.348,79.805,210.631,38.627,158.737,132.664,250.75,214.135,109.891,112.506,565.23,51.743,5.094,310.214,264.271,153.479,25.18,1.0,322.438,152.261,16.857,27.085999,-56.44596,-12.075645,19.556799
5769,10767,6702,228.54,2.974,21.141,30.562,136.705,3.07,297.666,201.213,86.914,130.881,29.807,75.394,100.9,89.519,243.014,138.793,170.427,41.546,143.857,41.595,161.884,116.989,39.796,339.301,17.932,2.252,88.227,132.506,145.276,41.959,205.806,229.713,38.0,120.757,29.957,37.735,116.674,18.817,153.068,18.344,30.349,48.571,-7.516961,16.724274,3.8897967,2.8849785
5772,13756,5638,240.77,16.794,30.54,218.13,153.408,9.282,101.012,253.846,167.833,146.034,176.931,182.999,247.753,376.754,229.753,184.386,223.115,183.455,235.765,36.3,166.232,42.157,43.433,382.673,238.051,54.831,107.977,177.814,210.856,243.757,377.616,423.903,47.514,155.558,198.525,154.064,31.496,21.362,89.706,147.844,129.685,34.156,27.203281,0.25287628,18.525326,5.999722
5773,12138,6072,36.24,14.82,34.569,351.669,177.417,17.564,35.836,350.856,226.774,125.469,521.591,321.158,284.716,197.91,186.655,306.982,411.138,480.79,253.747,15.12,201.017,126.966,62.831,373.999,533.424,33.549,122.789,162.343,199.926,257.743,88.612,307.389,57.029,86.98,154.056,144.88,50.424,21.362,24.233,120.094,127.427,18.299,31.442017,-3.7162075,21.008057,5.742718
5774,7217,3765,305.44,2.974,15.77,27.504,114.784,94.171,445.999,144.451,114.886,141.704,16.433,232.152,117.883,53.389,204.336,78.002,171.46,25.778,140.86,228.687,147.752,45.899,57.982,530.137,64.966,271.406,71.769,147.977,92.812,17.983,563.08,437.928,52.8,14.306,66.152,81.614,50.424,18.817,22.121,39.156,46.153,45.688,12.03759,-15.972324,-11.471885,3.7266004
5775,18312,1222,268.34,20.743,2.343,79.493,114.784,249.456,221.252,50.537,56.944,69.187,82.278,30.226,88.912,38.937,122.56,67.87,100.177,17.894,84.916,207.507,71.658,100.775,37.371,183.162,31.102,97.395,137.601,192.18,112.486,102.898,355.998,374.276,44.343,1.0,238.857,106.104,56.734,7.363,1.0,382.562,86.79,94.701,13.7087555,-46.60712,-17.98282,11.396887
5776,6093,6880,125.07,1.0,34.569,146.772,136.705,11.352,71.795,229.077,124.876,112.481,127.547,269.348,157.843,281.009,193.285,140.819,216.916,273.557,165.835,69.836,149.926,103.27,38.584,268.46,172.203,205.056,84.936,104.878,97.184,92.908,329.828,108.883,48.571,115.639,37.196,67.328,28.341,16.271,91.818,38.0,54.054,41.364,-32.45656,-20.0709,17.804806,2.3154137
5778,869,10759,257.68,10.872,31.883,43.814,118.959,2.035,30.217,171.284,107.893,84.34,37.009,30.226,143.857,44.356,168.973,168.175,95.011,16.768,115.885,80.426,109.705,78.326,28.885,209.185,34.864,21.03,96.456,69.515,61.115,76.924,243.354,17.183,43.286,63.438,132.339,88.757,52.527,18.817,15.784,132.812,66.471,41.364,-38.82957,-0.2997799,8.03653,-7.520817
5779,9038,13191,87.55,8.897,10.399,41.776,138.793,12.388,171.808,160.964,140.86,84.34,45.24,136.503,181.819,31.711,110.404,174.255,58.853,13.389,142.858,2.765,32.524,13.472,27.672,217.86,91.305,77.365,2.646,28.627,27.232,80.92,274.075,59.257,33.771,82.885,143.714,115.288,18.877,12.454,13.672,125.875,89.047,24.065,-46.736362,15.247089,8.533917,-13.775575
5780,16679,368,251.57,12.846,2.343,58.086,98.082,80.713,546.011,92.85,23.977,60.529,55.528,75.394,35.965,85.906,104.878,48.62,103.276,10.01,57.943,46.89,80.355,165.629,26.46,200.511,23.576,147.47,27.333,173.394,109.207,53.947,252.457,661.246,29.543,1.0,156.124,37.735,128.241,6.09,1.0,167.5,49.539,21.182,21.988708,-34.388557,-19.768814,5.857087
5781,3707,14734,205.23,10.872,11.742,38.717,108.52,48.621,67.3,27.833,160.84,82.176,42.153,7.642,9.991,11.839,20.892,191.479,18.563,4.379,10.99,2.765,17.306,97.034,7.062,71.841,80.017,73.609,78.353,12.051,3.186,47.953,261.559,3.158,12.629,14.306,155.09,135.697,92.487,6.09,3.112,132.812,32.607,8.208,-68.178345,51.314487,-2.6807423,-27.148703
5782,19971,3320,270.19,20.743,268.206,85.609,211.865,145.933,268.449,101.106,103.897,164.433,76.105,58.124,315.685,141.908,256.275,177.294,310.928,23.525,222.778,135.141,248.848,274.135,72.53,254.003,34.864,41.06,172.163,312.635,280.807,132.868,326.415,518.84,49.629,4.071,254.37,244.883,199.748,27.725,64.362,460.031,127.427,65.87,27.726498,-58.81886,-12.814338,21.057346
5783,11293,10323,323.63,10.872,19.798,47.892,124.179,20.669,170.684,244.558,128.872,104.905,34.952,78.051,197.803,66.034,159.028,158.044,132.203,16.768,170.83,8.06,112.966,60.865,33.734,346.53,57.441,11.015,71.769,88.302,80.789,57.943,307.072,123.987,41.171,132.016,117.86,125.492,125.086,22.634,91.818,128.188,90.176,31.273,-40.57597,14.43158,8.464538,-11.119218
5784,20482,7439,137.87,16.794,18.456,64.202,137.749,13.423,351.605,117.619,144.856,154.692,60.673,10.299,258.742,94.939,177.814,122.582,119.806,15.641,161.839,38.065,195.582,175.607,45.858,285.809,21.695,22.282,66.832,192.18,160.578,123.877,326.415,361.33,45.4,202.642,234.72,178.555,210.264,23.907,155.18,196.406,118.397,73.078,28.65651,25.918377,-0.19983763,15.555225
5785,16221,6885,159.9,243.84,29.198,296.622,338.176,83.819,385.317,370.465,191.809,337.608,128.576,87.35,313.687,181.651,245.225,253.283,332.623,258.915,432.568,2.765,312.984,98.281,89.504,320.507,320.831,124.936,376.242,277.272,85.161,160.84,439.058,520.998,70.771,20.448,166.466,163.248,39.908,394.237,3.112,160.563,133.071,51.455,32.861122,0.8522301,19.198072,8.673742
5786,19923,1550,190.31,22.717,13.085,82.551,145.056,224.61,679.736,197.085,54.946,104.905,86.393,14.285,158.842,111.197,183.34,70.91,138.401,23.525,145.855,262.223,136.881,143.18,79.805,277.135,46.153,188.782,79.998,340.262,188.996,138.862,718.96,768.051,44.343,9.189,280.224,165.289,122.983,12.454,1.0,351.344,128.556,61.545,28.867867,-38.696968,-15.562817,15.690814
5787,12300,4410,187.89,10.872,65.452,54.008,146.1,9.282,292.047,159.932,166.834,177.421,45.24,28.898,229.771,113.004,285.008,148.925,201.42,29.157,240.76,143.966,178.189,72.09,56.769,528.692,21.695,77.365,131.018,205.441,266.598,143.857,547.15,332.202,58.086,173.983,180.944,174.473,138.757,23.907,110.827,131.656,109.366,83.169,10.847082,13.972681,2.1941195,18.294952
5788,2306,6334,146.39,6.923,29.198,32.601,117.915,33.092,201.025,191.925,64.936,92.999,27.75,3.657,91.909,71.454,208.757,89.147,177.659,28.03,193.807,170.442,143.404,53.382,37.371,492.548,46.153,215.071,81.644,126.98,112.486,76.924,429.956,295.522,47.514,189.336,85.801,71.41,46.218,16.271,193.197,48.406,39.38,29.831,-4.2809887,2.046114,0.6283542,1.7365525
5789,9135,4865,178.51,4.949,50.681,460.744,166.978,17.564,152.704,301.319,142.858,139.54,275.699,95.32,213.787,660.376,213.177,190.466,408.038,559.629,205.795,82.191,190.147,120.73,53.132,300.266,572.932,84.876,158.997,124.77,128.881,164.836,193.29,252.368,40.114,56.273,95.109,123.451,55.682,18.817,55.913,123.562,82.275,21.182,30.663696,-5.392235,20.786404,5.0766478
5791,8136,13920,229.54,8.897,33.226,31.582,134.618,2.035,99.889,126.907,235.765,122.222,46.269,24.912,9.991,28.098,37.468,235.046,30.96,7.758,29.971,18.65,23.828,100.775,9.487,316.169,55.559,93.639,28.979,45.204,18.488,91.909,277.489,109.962,20.029,105.404,128.202,157.126,79.868,4.818,39.017,99.281,38.251,38.481,-58.656395,45.24973,-6.782916,-27.747385
5792,9767,11105,8.53,12.846,11.742,44.834,160.715,57.938,68.424,100.074,154.846,139.54,47.298,3.657,162.838,113.004,152.397,197.558,135.302,12.263,211.789,16.885,101.009,18.461,24.035,293.038,59.322,91.135,96.456,105.983,73.138,75.925,469.779,37.68,38.0,172.959,48.571,169.371,30.444,21.362,174.188,93.5,101.464,34.156,-43.709915,9.5215645,10.07378,-2.1922138
5793,14009,1376,247.02,14.82,3.685,64.202,100.169,216.328,571.857,67.05,27.973,60.529,45.24,40.854,114.886,122.036,115.929,34.435,203.486,12.263,121.879,55.716,82.529,169.371,26.46,285.809,25.458,132.447,103.04,183.34,158.392,79.921,399.235,472.45,34.829,1.0,161.295,54.062,172.407,9.908,1.0,258.844,63.085,35.597,19.553932,-34.599808,-18.856977,6.1905255
5795,8267,14600,112.42,10.872,61.423,21.388,130.442,1.0,1.0,41.249,194.806,124.387,48.326,97.977,3.997,11.839,38.573,246.191,16.496,8.884,13.987,6.295,47.743,40.91,5.85,194.728,27.339,12.267,9.229,41.888,11.93,98.902,296.831,15.025,18.971,65.485,109.587,109.165,24.135,3.545,17.896,78.469,41.637,24.065,-60.407326,50.0049,-5.065271,-27.378212
5796,19391,7896,238.63,20.743,13.085,67.26,112.696,37.233,393.183,120.715,150.85,162.269,73.019,76.722,241.759,53.389,154.607,149.938,97.078,14.515,150.85,59.246,147.752,27.191,37.371,239.546,34.864,142.462,47.082,128.085,137.625,118.882,433.369,430.376,43.286,102.333,233.686,144.88,22.032,20.089,131.947,221.844,122.912,29.831,36.09343,23.492706,-2.7945433,15.642907
5797,5088,1340,202.39,2.974,3.685,13.233,89.73,78.642,717.943,88.722,9.991,55.117,10.26,173.699,38.962,44.356,131.4,26.33,137.368,14.515,42.958,61.011,106.444,118.236,24.035,264.123,14.169,133.699,40.499,102.668,93.905,10.99,474.33,460.583,34.829,13.283,37.196,4.061,65.146,9.908,34.793,83.094,12.288,50.013,15.456245,-28.16043,-16.848427,4.567301
5798,17443,8463,124.08,12.846,22.484,46.872,109.564,3.07,343.739,140.323,128.872,156.857,51.413,84.693,207.793,47.969,155.712,92.187,131.17,15.641,152.848,16.885,156.448,178.101,39.796,465.08,34.864,47.32,27.333,145.767,150.741,68.932,129.573,678.508,40.114,79.815,147.851,98.961,208.161,18.817,91.818,144.375,98.078,64.429,23.844938,23.661045,3.3672924,15.55796
5799,4490,13485,191.59,6.923,9.056,30.562,123.135,149.038,43.702,7.192,149.851,92.999,34.952,34.211,7.993,22.678,37.468,180.334,37.158,12.263,4.996,4.53,35.786,113.247,10.699,45.818,61.203,37.305,37.208,38.573,4.279,28.972,345.757,1.0,24.257,15.33,113.724,101.002,88.281,8.636,1.0,135.125,28.092,28.39,-69.7249,51.803238,-1.9024372,-26.887495
5800,18861,4400,166.01,22.717,17.113,83.57,188.9,201.835,202.148,99.042,199.801,214.221,73.019,40.854,287.713,136.488,212.072,184.386,153.898,24.652,157.843,106.901,204.279,126.966,72.53,219.305,40.508,101.15,167.226,222.018,140.904,89.911,229.7,388.301,67.6,9.189,256.438,183.657,75.662,25.18,3.112,307.406,111.624,52.896,28.368752,-63.216675,-11.155255,21.897821
5801,7154,9091,407.48,4.949,18.456,29.543,118.959,8.247,106.631,187.796,91.909,99.493,23.634,32.883,113.887,53.389,165.658,134.74,107.408,32.536,139.861,36.3,107.531,78.326,33.734,184.608,23.576,16.023,86.582,90.512,74.231,55.945,349.171,121.829,41.171,147.37,64.084,96.92,46.218,18.817,41.129,50.719,48.41,52.896,-35.64485,2.6085453,7.3017454,-7.2731166
